日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2016-11-01,=8280.8627,=9455.7900,=1943444032850.8997,=1646780561004,=827133177531.3799,=3.4472,=0.3736,=4.9865,=3.7182,=2.9497
2016-10-31,=8220.7442,=9387.1400,=1931119127839.0991,=1636816941791,=821932877693.0100,=3.4096,=0.3491,=4.9865,=3.7205,=2.9497
2016-10-28,=8211.3073,=9376.3700,=1927491997287.3000,=1633782885741,=820159669168.6801,=3.4357,=0.3650,=4.9865,=3.7228,=2.9497
2016-10-27,=8244.4789,=9414.2500,=1932003480607.3999,=1638196159168,=823135847262.9102,=3.4700,=0.3894,=4.9909,=3.7230,=2.9497
2016-10-26,=8281.7328,=9456.7900,=1940165398098.3999,=1644647619482,=824916149184.9099,=3.4941,=0.4077,=4.9909,=3.7232,=2.9497
2016-10-25,=8185.0813,=9346.4200,=1922556087400.3999,=1627580904589,=814871418243.9397,=3.4687,=0.3887,=4.9909,=3.7238,=2.9497
2016-10-24,=8113.0915,=9264.2200,=1902691046748.1997,=1609319947386,=806557158285.5598,=3.4364,=0.3658,=4.9909,=3.7243,=2.9497
2016-10-21,=8010.9176,=9147.5500,=1884245165705.5000,=1592544248087,=795574918171.1698,=3.4110,=0.3503,=4.9909,=3.7256,=2.9497
2016-10-20,=8041.7800,=9182.7900,=1892129940921.3000,=1563867966811,=798736210229.6200,=3.4335,=0.3651,=4.9927,=3.7269,=2.9481
2016-10-19,=8063.5599,=9207.6600,=1897408674417.3999,=1568111741228,=801049407488.0992,=3.4562,=0.3789,=4.9927,=3.7278,=2.9481
2016-10-18,=8073.5689,=9219.0900,=1899557647331.3999,=1569576532501,=802205440876.5381,=3.4631,=0.3853,=4.9927,=3.7287,=2.9481
2016-10-17,=7964.5102,=9094.5600,=1872901136201.3003,=1547466626407,=790496139838.3894,=3.4069,=0.3471,=4.9927,=3.7291,=2.9481
2016-10-14,=8011.1928,=9147.8600,=1884978785035.5000,=1556785559140,=795208620659.5906,=3.4288,=0.3609,=4.9927,=3.7295,=2.9481
2016-10-13,=7995.6448,=9130.1100,=1880170655627.3000,=1553572403371,=793445059336.8866,=3.4168,=0.3543,=4.9979,=3.7299,=2.9429
2016-10-12,=8013.0083,=9149.9300,=1884509791663,=1558395364723,=795435537356.5796,=3.4286,=0.3601,=4.9979,=3.7303,=2.9429
2016-10-11,=8029.4018,=9168.6500,=1889617520879.8999,=1563104267105,=797594427983.1896,=3.4316,=0.3615,=4.9979,=3.7310,=2.9429
2016-10-10,=8002.3979,=9137.8200,=1880779337241.3999,=1554642228344,=793749322502.5439,=3.4232,=0.3583,=4.9979,=3.7317,=2.9429
2016-09-30,=7875.2949,=8992.6800,=1850122205881.7000,=1529639059800,=781281767081.8071,=3.3690,=0.3284,=4.9979,=3.7318,=2.9429
2016-09-29,=7807.5215,=8915.2900,=1830797710075.4004,=1512086898563,=773744762082.3173,=3.3454,=0.3190,=4.9994,=3.7319,=2.9429
2016-09-28,=7774.0843,=8877.1100,=1822051069675.3999,=1503611260759,=770332951963.2479,=3.3332,=0.3135,=4.9994,=3.7322,=2.9429
2016-09-27,=7795.8886,=8902.0100,=1828633224910.1001,=1509576183100,=772915800629.1305,=3.3410,=0.3148,=4.9994,=3.7325,=2.9429
2016-09-26,=7752.4631,=8852.4200,=1818313230688.2000,=1500406845394,=768567699856.6650,=3.3195,=0.3104,=4.9994,=3.7327,=2.9429
2016-09-23,=7928.9369,=9043.2900,=1862670370115.2000,=1537482596521,=786039100564.5260,=3.3931,=0.3390,=4.9994,=3.7330,=2.9429
2016-09-22,=7939.7488,=9055.6200,=1865023128799.8000,=1539318604111,=786861427123.5217,=3.4004,=0.3421,=5,=3.7335,=2.9379
2016-09-21,=7877.5960,=8984.7400,=1849501738241.3000,=1525357880497,=780753640657.2968,=3.3749,=0.3309,=5,=3.7340,=2.9379
2016-09-20,=7885.6237,=8993.8900,=1852052079965.2000,=1526952855367,=781756968266.2297,=3.3757,=0.3311,=5,=3.7347,=2.9379
2016-09-19,=7889.8253,=8998.6800,=1856353851633.3999,=1532009704871,=783237913252.8407,=3.3700,=0.3278,=5,=3.7355,=2.9379
2016-09-14,=7828.3526,=8928.5700,=1842233959219.8999,=1520966254330,=777686913328.1279,=3.3327,=0.3132,=5,=3.7360,=2.9379
2016-09-13,=7844.3467,=8946.8100,=1846129246482.3000,=1524430937225,=779117537860.4117,=3.3435,=0.3168,=5.0044,=3.7366,=2.9358
2016-09-12,=7827.6644,=8927.7900,=1842129274462.6997,=1520362613861,=777135365541.7974,=3.3351,=0.3141,=5.0044,=3.7370,=2.9358
2016-09-09,=8028.0427,=9156.3300,=1887843118117.5996,=1558778949670,=796533039776.4504,=3.4417,=0.3629,=5.0044,=3.7374,=2.9358
2016-09-08,=8085.4457,=9221.8000,=1900795249528.7000,=1569445850952,=802066677614.1914,=3.4702,=0.3814,=5.0044,=3.7382,=2.9358
2016-09-07,=8093.7243,=9231.2400,=1900260238142.0991,=1567710049646,=802931805304.5625,=3.4706,=0.3822,=5.0044,=3.7391,=2.9358
2016-09-06,=8141.5315,=9285.7700,=1913429027057.5000,=1579294415993,=808105924067.0298,=3.4848,=0.3921,=5.0110,=3.7410,=2.9306
2016-09-05,=8062.3673,=9195.4800,=1895884065806.5000,=1564962874810,=800265002272.6030,=3.4548,=0.3694,=5.0110,=3.7428,=2.9306
2016-09-02,=8041.3104,=9171.4600,=1888679542213,=1559033802471,=797950223890.5236,=3.4383,=0.3610,=5.0110,=3.7438,=2.9306
2016-09-01,=8076.9713,=9212.1300,=1896823029114.3000,=1566623215060,=801990032894.6907,=3.4543,=0.3687,=5.0110,=3.7447,=2.9306
2016-08-31,=8140.4499,=9284.5300,=1910293242780.5996,=1577644444952,=808183353960.6342,=3.4776,=0.3844,=5.0110,=3.7447,=2.9306
2016-08-30,=8112.1596,=9252.2700,=1901094543585.5000,=1568715449055,=805284003696.6500,=3.4584,=0.3731,=5.0111,=3.7448,=2.9302
2016-08-29,=8115.4070,=9255.9700,=1902952514419.7004,=1570406586895,=805461746487.7029,=3.4651,=0.3779,=5.0111,=3.7449,=2.9302
2016-08-26,=8149.8949,=9295.3000,=1903879063300.8997,=1570770391061,=808350250595.7046,=3.4784,=0.3845,=5.0111,=3.7450,=2.9302
2016-08-25,=8153.9713,=9299.9500,=1906487509763.2000,=1572946418940,=809224653924.9503,=3.4884,=0.3916,=5.0111,=3.7451,=2.9302
2016-08-24,=8203.5458,=9356.5000,=1918388692789.5000,=1582816539446,=810786227836.8408,=3.5112,=0.4045,=5.0111,=3.7451,=2.9302
2016-08-23,=8233.4756,=9390.6300,=1921984330265.2004,=1589011483498,=813889335562.4218,=3.5128,=0.4053,=5.0114,=3.7453,=2.9302
2016-08-22,=8229.2792,=9385.8500,=1920553234018.5000,=1588481779582,=813401232482.4701,=3.5149,=0.4061,=5.0114,=3.7454,=2.9302
2016-08-19,=8231.5083,=9388.3900,=1920975209069.5000,=1587240698315,=813160982959.6066,=3.5298,=0.4156,=5.0114,=3.7456,=2.9302
2016-08-18,=8252.7230,=9412.2200,=1924317454686.8003,=1590912103569,=815158196780.0807,=3.5205,=0.4089,=5.0114,=3.7458,=2.9302
2016-08-17,=8314.4011,=9482.5600,=1936772102756.5000,=1601620121210,=820806466296.7753,=3.5420,=0.4207,=5.0114,=3.7470,=2.9302
2016-08-16,=8309.5749,=9477.0600,=1936347513785.2000,=1601784111759,=820861641069.4552,=3.5338,=0.4169,=5.0199,=3.7483,=2.9290
2016-08-15,=8342.1798,=9514.2400,=1949830762295.6997,=1616032626962,=823313368084.0790,=3.5403,=0.4188,=5.0199,=3.7493,=2.9290
2016-08-12,=8202.9896,=9355.5000,=1920406079510.8999,=1591653153079,=810420834302.0486,=3.4782,=0.3861,=5.0199,=3.7503,=2.9290
2016-08-11,=8152.9203,=9291.7100,=1908395575410.7000,=1582761598052,=805995204300.5242,=3.4736,=0.3846,=5.0199,=3.7512,=2.9290
2016-08-10,=8183.4693,=9326.5300,=1912830364689.8000,=1584780753889,=808089515143.1660,=3.5058,=0.4016,=5.0199,=3.7520,=2.9290
2016-08-09,=8257.1134,=9410.4600,=1928528852110.6997,=1597908401452,=815137761484.8829,=3.5313,=0.4152,=5.0215,=3.7538,=2.9193
2016-08-08,=8165.5284,=9306.0800,=1899142226789,=1576844815298,=804913099039.0862,=3.4935,=0.3963,=5.0215,=3.7556,=2.9193
2016-08-05,=8106.9938,=9239.3700,=1885430331697.2000,=1565112610358,=799380796044.1920,=3.4556,=0.3745,=5.0215,=3.7562,=2.9193
2016-08-04,=8115.2777,=9248.8100,=1888671756173.2996,=1568531466678,=800007724778.2279,=3.4615,=0.3805,=5.0215,=3.7569,=2.9193
2016-08-03,=8124.0304,=9258.7900,=1891625489596,=1571108668045,=801049336448.3370,=3.4561,=0.3749,=5.0215,=3.7576,=2.9193
2016-08-02,=8091.2259,=9221.4000,=1885116819293.1001,=1565104917757,=797924599958.4869,=3.4526,=0.3722,=5.0262,=3.7582,=2.9191
2016-08-01,=8085.6754,=9215.0700,=1882940299739,=1564177342549,=795171204654.7544,=3.5245,=0.4096,=5.0262,=3.7588,=2.9191
2016-07-29,=8237.7290,=9388.3700,=1920005243124.5000,=1596390343071,=810584253863.1030,=3.5761,=0.4273,=5.0262,=3.7594,=2.9191
2016-07-28,=8252.6115,=9405.3300,=1922694315028.5000,=1599546092615,=812546155973.8820,=3.5830,=0.4282,=5.0262,=3.7597,=2.9191
2016-07-27,=8143.0080,=9280.4100,=1898735488401.2000,=1579926810152,=801849779890.0057,=3.5624,=0.4226,=5.0262,=3.7601,=2.9191
2016-07-26,=8331.0580,=9494.7300,=1941798265617.1001,=1613492150264,=819504192276.9440,=3.6981,=0.4735,=5.0283,=3.7605,=2.9154
2016-07-25,=8156.1053,=9295.3400,=1902499955220.6001,=1579152077190,=801671100547.1971,=3.6371,=0.4476,=5.0283,=3.7610,=2.9154
2016-07-22,=8130.8729,=9248.5300,=1896748271422.1001,=1573287793576,=798340831407.6146,=3.6353,=0.4461,=5.0283,=3.7619,=2.9154
2016-07-21,=8277.1330,=9414.4200,=1931908310789.3999,=1602348642034,=812897119038.4570,=3.7070,=0.4761,=5.0283,=3.7629,=2.9154
2016-07-20,=8227.5615,=9356.8700,=1916985930373.5000,=1588983748733,=807166404895.4263,=3.7182,=0.4804,=5.0283,=3.7629,=2.9154
2016-07-19,=8223.4507,=9352.2000,=1915406861767.8000,=1587125423045,=806383330925.7428,=3.7243,=0.4819,=5.0310,=3.7630,=2.9152
2016-07-18,=8349.0427,=9490.5100,=1946964778754.2000,=1615329791978,=819533818689.4006,=3.7629,=0.4991,=5.0310,=3.7638,=2.9152
2016-07-15,=8394.5942,=9542.2900,=1957472549846.8999,=1624756095436,=824243450296.4373,=3.7869,=0.5117,=5.0310,=3.7646,=2.9152
2016-07-14,=8390.8114,=9537.4200,=1955769842414.5000,=1623272699247,=824244731549.2542,=3.7835,=0.5102,=5.0310,=3.7638,=2.9152
2016-07-13,=8402.8124,=9551.0600,=1960440291003,=1626729872619,=824922929469.4591,=3.7984,=0.5141,=5.0310,=3.7630,=2.9152
2016-07-12,=8475.9024,=9634.1400,=1981228265453.1001,=1646216092921,=833331759718.1904,=3.8340,=0.5284,=5.0360,=3.7620,=2.9117
2016-07-11,=8269.8161,=9398.6000,=1935099644524.5000,=1606643394925,=812122216096.2954,=3.7610,=0.5000,=5.0360,=3.7610,=2.9117
2016-07-08,=8140.2748,=9251.3800,=1902928989008.7004,=1578928110347,=799462657912.0814,=3.6973,=0.4745,=5.0360,=3.7615,=2.9117
2016-07-07,=8188.3193,=9303.4500,=1916941368644.3999,=1591267344783,=805542858200.3475,=3.7167,=0.4818,=5.0360,=3.7630,=2.9117
2016-07-06,=8166.9409,=9278.3600,=1916129422471.5005,=1590776455418,=803398567685.0869,=3.7391,=0.4903,=5.0360,=3.7638,=2.9117
2016-07-05,=7912.1347,=8988.8800,=1847767891349.2000,=1531090303626,=777088573593.3995,=3.5994,=0.4360,=5.0466,=3.7646,=2.9116
2016-07-04,=7875.7667,=8947.2700,=1835635521247.6001,=1519130957306,=772417391738.9108,=3.5824,=0.4315,=5.0466,=3.7651,=2.9116
2016-07-01,=7773.5296,=8831.1300,=1808539233404.6001,=1496001492184,=761731513640.7047,=3.5243,=0.4141,=5.0466,=3.7655,=2.9116
2016-06-30,=7788.8246,=8828.5100,=1817465796316.8000,=1504151527585,=764085907695.2155,=3.5413,=0.4208,=5.0466,=3.7656,=2.9116
2016-06-29,=7744.0946,=8776.8000,=1804931207725.3000,=1493591668877,=757317623808.4126,=3.5168,=0.4117,=5.0466,=3.7656,=2.9116
2016-06-28,=7751.6992,=8785.4100,=1808338365773.6001,=1487176851928,=757661102968.3152,=3.5251,=0.4148,=5.0467,=3.7660,=2.9093
2016-06-27,=7729.5466,=8752.8000,=1803812681850.6997,=1483992942736,=755323803162.0779,=3.5058,=0.4063,=5.0467,=3.7664,=2.9093
2016-06-24,=7536.3883,=8531.9500,=1746940454135.7998,=1440671732720,=734859990604.6012,=3.4182,=0.3628,=5.0467,=3.7664,=2.9093
2016-06-23,=7646.2306,=8654.9800,=1771622678046.1001,=1460193276715,=745155768791.1152,=3.4751,=0.3896,=5.0467,=3.7664,=2.9093
2016-06-22,=7707.8779,=8724.7600,=1780741656702.3003,=1472093682730,=751230588206.8630,=3.5033,=0.4046,=5.0467,=3.7664,=2.9093
2016-06-21,=7642.8328,=8651.1300,=1763251638589.6001,=1457318626674,=744527558103.2228,=3.4595,=0.3824,=5.0506,=3.7664,=2.9084
2016-06-20,=7725.5681,=8744.7900,=1783072595792.3000,=1473132080483,=752292180418.0505,=3.5155,=0.4092,=5.0506,=3.7671,=2.9084
2016-06-17,=7755.2288,=8776.1600,=1791272977540.8999,=1477440827155,=755059007594.4321,=3.5211,=0.4112,=5.0506,=3.7678,=2.9084
2016-06-16,=7650.8246,=8645.2300,=1766894605373.7998,=1455575301534,=744977804492.6185,=3.4821,=0.3925,=5.0506,=3.7700,=2.9084
2016-06-15,=7700.0666,=8697.2900,=1776676578696.2002,=1465322237877,=749613394234.9928,=3.4838,=0.3945,=5.0506,=3.7721,=2.9084
2016-06-14,=7553.5603,=8531.8100,=1743633923765.8999,=1438024811316,=735961839700.3213,=3.4055,=0.3545,=5.0513,=3.7722,=2.9084
2016-06-13,=7451.9758,=8417.0700,=1718926579339.6001,=1416245503677,=725437307331.8561,=3.3553,=0.3327,=5.0513,=3.7722,=2.9084
2016-06-08,=7657.9364,=8649.7100,=1858716868338,=1492686772372,=764725276018.0518,=3.7722,=0.4997,=5.0513,=3.7734,=2.9084
2016-06-07,=7750.8811,=8754.6900,=1883078585826.4995,=1512498776108,=773906656706.1168,=3.8275,=0.5208,=5.0513,=3.7746,=2.9084
2016-06-06,=7720.4555,=8720.3200,=1876744342087.2000,=1506516583641,=770670572351.5482,=3.8157,=0.5169,=5.0513,=3.7733,=2.9084
2016-06-03,=7767.7003,=8773.6900,=1889515506768.3000,=1518334333018,=776136706312.5996,=3.8238,=0.5196,=5.0579,=3.7721,=2.9052
2016-06-02,=7571.5350,=8548.6100,=1838081322210,=1473315132233,=754891778977.9893,=3.7503,=0.4914,=5.0579,=3.7700,=2.9052
2016-06-01,=7530.6859,=8502.4900,=1827536286993.7000,=1463940634949,=750468798106.8739,=3.7228,=0.4786,=5.0579,=3.7721,=2.9052
2016-05-31,=7515.0945,=8484.8800,=1824859526399.6001,=1462445078851,=749131545512.3795,=3.7144,=0.4777,=5.0579,=3.7733,=2.9052
2016-05-30,=7277.3464,=8210.1200,=1766557256980.8999,=1415368223359,=725380348704.5571,=3.5847,=0.4285,=5.0579,=3.7746,=2.9052
2016-05-27,=7297.3524,=8231.2000,=1769261824719.2998,=1415846047078,=726381885353.9178,=3.6090,=0.4353,=5.0588,=3.7751,=2.9026
2016-05-26,=7305.6463,=8240.5600,=1770100315935.9998,=1417419096490,=726683318573.0359,=3.6045,=0.4344,=5.0588,=3.7756,=2.9026
2016-05-25,=7325.4962,=8262.9500,=1774229000273.6001,=1420418989196,=727685483609.3448,=3.6157,=0.4376,=5.0588,=3.7767,=2.9026
2016-05-24,=7392.8823,=8338.9600,=1781851015326.1001,=1432217877983,=734170265341.9592,=3.6266,=0.4415,=5.0588,=3.7779,=2.9026
2016-05-23,=7478.1324,=8435.1200,=1804297143262.3999,=1448735797595,=742318271337.9642,=3.6703,=0.4603,=5.0588,=3.7779,=2.9026
2016-05-20,=7409.0260,=8355.5100,=1786831224718.2996,=1434769083263,=735301236677.6322,=3.6344,=0.4432,=5.0591,=3.7780,=2.9000
2016-05-19,=7350.9055,=8289.9600,=1772095505236.7004,=1420650278870,=728956479025.3335,=3.6157,=0.4387,=5.0591,=3.7780,=2.9000
2016-05-18,=7372.1184,=8313.4600,=1777022322105.3999,=1424634719269,=731010043605.5529,=3.6211,=0.4407,=5.0591,=3.7781,=2.9000
2016-05-17,=7507.7488,=8466.1300,=1810843373497.3003,=1451147323030,=744787513809.3270,=3.7126,=0.4745,=5.0591,=3.7785,=2.9000
2016-05-16,=7596.8445,=8565.5900,=1830982889482.6011,=1468480978041,=753396801841.6283,=3.7990,=0.5054,=5.0591,=3.7789,=2.9000
2016-05-13,=7474.7904,=8427.9700,=1805376239246.4004,=1447852627073,=741662633052.0702,=3.7340,=0.4811,=5.0605,=3.7785,=2.8997
2016-05-12,=7536.6427,=8497.7100,=1819870485308.8999,=1459030627447,=748107674922.6433,=3.7374,=0.4826,=5.0605,=3.7789,=2.8997
2016-05-11,=7579.8394,=8546.4200,=1828835288724.7996,=1466404962783,=752261471143.8711,=3.7796,=0.5003,=5.0605,=3.7793,=2.8997
2016-05-10,=7393.9829,=8335.5400,=1781435209589.4993,=1431177206214,=733975585301.9351,=3.6804,=0.4633,=5.0605,=3.7789,=2.8997
2016-05-09,=7295.4692,=8224.4800,=1762500346610.6997,=1414061879516,=724246360034.1215,=3.6409,=0.4474,=5.0605,=3.7808,=2.8997
2016-05-06,=7373.3764,=8312.3100,=1780620180084.3000,=1427973509786,=731822554478.1924,=3.6995,=0.4717,=5.0652,=3.7826,=2.8979
2016-05-05,=7632.4086,=8576.3300,=1839690214920.2991,=1475112190299,=757251717864.1222,=3.8348,=0.5160,=5.0652,=3.7833,=2.8979
2016-05-04,=7598.1347,=8537.8200,=1830931634915.5000,=1468876985581,=753847182111.3511,=3.7997,=0.5054,=5.0652,=3.7826,=2.8979
2016-05-03,=7634.6553,=8578.8600,=1840489006196.8997,=1477173373642,=757843794983.4662,=3.8053,=0.5081,=5.0652,=3.7808,=2.8979
2016-04-29,=7340.4559,=8248.2700,=1766563842568.1001,=1417932549682,=728837170142.3102,=3.6671,=0.4608,=5.0652,=3.7789,=2.8979
2016-04-28,=7239.9292,=8135.3100,=1742121802634.1997,=1396245916835,=717286954467.7419,=3.6562,=0.4556,=5.0708,=3.7808,=2.8970
2016-04-27,=7263.5428,=8148.5600,=1750474128213.1001,=1399941567266,=721603172764.5709,=3.6993,=0.4716,=5.0708,=3.7826,=2.8970
2016-04-26,=7249.8071,=8133.1500,=1747591129430.1001,=1396925984673,=720128837992.9758,=3.7045,=0.4719,=5.0708,=3.7833,=2.8970
2016-04-25,=7193.4525,=8069.9300,=1735451734814.1001,=1387732118847,=714051251356.2527,=3.6874,=0.4674,=5.0708,=3.7840,=2.8970
2016-04-22,=7206.5728,=8084.6500,=1738102924316.5000,=1389429281380,=713808958423.6285,=3.7159,=0.4743,=5.0708,=3.7848,=2.8970
2016-04-21,=7125.2364,=7993.4000,=1714913562475.4998,=1369856283117,=705266719697.0319,=3.7295,=0.4764,=5.0760,=3.7856,=2.8961
2016-04-20,=7140.0726,=8010.0500,=1715301406083.1001,=1370722518950,=706678559149.2590,=3.7458,=0.4846,=5.0760,=3.7869,=2.8961
2016-04-19,=7345.2431,=8240.2200,=1766002564485.6001,=1407333221707,=726139851753.2865,=3.9263,=0.5394,=5.0760,=3.7882,=2.8961
2016-04-18,=7339.2866,=8233.5300,=1764335056915.8997,=1407862158253,=725913424059.3364,=3.9145,=0.5349,=5.0760,=3.7869,=2.8961
2016-04-15,=7428.3558,=8333.4500,=1785517847966.7002,=1424482023518,=734443427161.7791,=3.9680,=0.5473,=5.0760,=3.7856,=2.8961
2016-04-14,=7439.2582,=8343.9500,=1789194226910.9995,=1424650329704,=735227528057.0258,=3.9858,=0.5519,=5.0808,=3.7848,=2.8959
2016-04-13,=7380.0870,=8277.5800,=1774263026427.0996,=1414006509036,=729548209513.8566,=3.9491,=0.5450,=5.0808,=3.7840,=2.8959
2016-04-12,=7331.3674,=8222.3800,=1765193496380.8999,=1408102902284,=725302507374.3794,=3.9013,=0.5325,=5.0808,=3.7833,=2.8959
2016-04-11,=7382.6149,=8279.8500,=1777261852706.8000,=1414490163304,=730016798408.5786,=3.9485,=0.5438,=5.0808,=3.7826,=2.8959
2016-04-08,=7307.1055,=8195.1700,=1763746576322.3000,=1405710896389,=723685612802.1238,=3.8974,=0.5313,=5.0808,=3.7808,=2.8959
2016-04-07,=7395.7059,=8294.5300,=1783746486897.7998,=1423849867255,=732571592525.2113,=3.9409,=0.5420,=5.0857,=3.7789,=2.8947
2016-04-06,=7532.0097,=8447.4000,=1815841955690.8000,=1451393437394,=746026058124.7830,=4.0145,=0.5545,=5.0857,=3.7785,=2.8947
2016-04-05,=7466.8466,=8374.3200,=1796142039601.8997,=1431099961595,=738432100521.6655,=3.9863,=0.5512,=5.0857,=3.7781,=2.8947
2016-04-01,=7365.1451,=8260.2600,=1773549601417.5000,=1413864327224,=728918617741.9220,=3.9177,=0.5375,=5.0857,=3.7780,=2.8947
2016-03-31,=7425.4160,=8325.9800,=1786295310927.1003,=1425353294834,=734792441816.3500,=3.9577,=0.5452,=5.0857,=3.7780,=2.8947
2016-03-30,=7418.1546,=8317.8400,=1786218342177.6006,=1425399414076,=734970193129.2700,=3.9547,=0.5449,=5.0871,=3.7779,=2.8937
2016-03-29,=7261.5740,=8142.2700,=1750117950116.2998,=1398611323671,=719850226132.5100,=3.8460,=0.5189,=5.0871,=3.7779,=2.8937
2016-03-28,=7382.1857,=8277.5100,=1777376039178.3999,=1421002581859,=731622153069.9701,=3.9145,=0.5370,=5.0871,=3.7767,=2.8937
2016-03-25,=7312.0326,=8198.8500,=1756934032726.3000,=1403867697416,=724495872290.4202,=3.8938,=0.5318,=5.0871,=3.7756,=2.8937
2016-03-24,=7243.9986,=8122.5600,=1742692393653.8999,=1389053943978,=717640124859.9301,=3.8622,=0.5224,=5.0871,=3.7751,=2.8937
2016-03-23,=7267.3844,=8148.7800,=1742437847175.8000,=1386660782485,=719186494500.3800,=3.8830,=0.5306,=5.0872,=3.7746,=2.8875
2016-03-22,=7250.1009,=8129.4100,=1737226689708.3999,=1384764102174,=717566378881.0201,=3.8674,=0.5254,=5.0872,=3.7733,=2.8875
2016-03-21,=7239.3249,=8117.3200,=1732354267501.0996,=1380271409710,=716302171253.3202,=3.8637,=0.5233,=5.0872,=3.7721,=2.8875
2016-03-18,=7106.7438,=7968.6600,=1701441055787.2000,=1354939195459,=702988278296.5001,=3.7664,=0.4979,=5.0872,=3.7700,=2.8875
2016-03-17,=7000.9151,=7850,=1678693360398.7000,=1339772428814,=693469415903.9602,=3.6710,=0.4693,=5.0872,=3.7721,=2.8875
2016-03-16,=6910.6113,=7748.7400,=1656699200268.5002,=1323315671046,=684785081714,=3.6075,=0.4474,=5.0889,=3.7733,=2.8869
2016-03-15,=6975.2670,=7821.2400,=1673931206310.1001,=1335257828138,=691405565993.9801,=3.6457,=0.4582,=5.0889,=3.7746,=2.8869
2016-03-14,=6923.8165,=7763.5500,=1660217978617.4004,=1324949031649,=684923656094.3900,=3.6654,=0.4677,=5.0889,=3.7751,=2.8869
2016-03-11,=6845.6496,=7675.9000,=1641118097193.3999,=1315011981437,=678068258068.4701,=3.5689,=0.4397,=5.0889,=3.7756,=2.8869
2016-03-10,=6874.4546,=7708.2000,=1648441843178.5000,=1319305477130,=680666454033.0201,=3.5874,=0.4430,=5.0889,=3.7767,=2.8869
2016-03-09,=6867.9501,=7700.9100,=1641915256490.2000,=1317206449120,=680060968506.0100,=3.5991,=0.4451,=5.0933,=3.7779,=2.8857
2016-03-08,=6977.5494,=7823.8000,=1667393158876.8999,=1336001187518,=690787439900.0701,=3.6852,=0.4719,=5.0933,=3.7779,=2.8857
2016-03-07,=7032.2031,=7885.0800,=1680782187872.2996,=1348498912709,=696702298023.0200,=3.7269,=0.4796,=5.0933,=3.7780,=2.8857
2016-03-04,=6993.7790,=7842,=1671747648403.8000,=1344746015989,=693932599102.6001,=3.6509,=0.4608,=5.0933,=3.7780,=2.8857
2016-03-03,=6909.7196,=7747.7400,=1652454506381.3003,=1323347010959,=683829139547.2301,=3.6786,=0.4691,=5.0933,=3.7781,=2.8857
2016-03-02,=6848.4726,=7679.0700,=1640799560939.5996,=1310452328614,=677220573685.5100,=3.6554,=0.4626,=5.0940,=3.7785,=2.8829
2016-03-01,=6625.1521,=7428.6600,=1587900599999.3999,=1267795772445,=655203427132.5699,=3.5096,=0.4233,=5.0940,=3.7789,=2.8829
2016-02-29,=6510.0822,=7299.6400,=1558704739813.9993,=1245325529948,=643819275466.3400,=3.4387,=0.3882,=5.0940,=3.7808,=2.8829
2016-02-26,=6677.8651,=7487.7700,=1600835786694.9993,=1274625155725,=659703016465.7401,=3.5966,=0.4455,=5.0940,=3.7826,=2.8829
2016-02-25,=6583.5700,=7382.0400,=1577932845462.9995,=1255972951581,=650132237539.5798,=3.5490,=0.4352,=5.0940,=3.7833,=2.8829
2016-02-24,=7019.3953,=7870.7200,=1678041853981.2000,=1332322433062,=692490107269.2800,=3.8516,=0.5167,=5.0971,=3.7840,=2.8828
2016-02-23,=6970.1118,=7815.4600,=1668167750800.2002,=1321597515088,=687025163916.5802,=3.8439,=0.5152,=5.0971,=3.7833,=2.8828
2016-02-22,=6970.6816,=7816.1000,=1663737845878.2998,=1317404546606,=686709503649.3500,=3.8453,=0.5155,=5.0971,=3.7826,=2.8828
2016-02-19,=6844.6069,=7674.7300,=1632573046195.6001,=1292315706733,=674079109107.8300,=3.7646,=0.4922,=5.0971,=3.7808,=2.8828
2016-02-18,=6823.7950,=7651.4000,=1625547547055.7000,=1288366142456,=672043294932.2100,=3.7582,=0.4900,=5.0971,=3.7826,=2.8828
2016-02-17,=6859.6156,=7691.5600,=1634809969446.2004,=1295746552781,=675478540502.0798,=3.7746,=0.4960,=5.0976,=3.7833,=2.8827
2016-02-16,=6819.4361,=7646.5100,=1630070910578.0005,=1292487476632,=671921530314.3898,=3.7428,=0.4844,=5.0976,=3.7840,=2.8827
2016-02-15,=6613.4908,=7415.5900,=1583958099766.6001,=1256418471180,=651855423495.8401,=3.6117,=0.4492,=5.0976,=3.7848,=2.8827
2016-02-05,=6668.9651,=7477.7900,=1597013763966.7002,=1266675116238,=657399201511.3600,=3.6581,=0.4638,=5.0976,=3.7856,=2.8827
2016-02-04,=6708.1918,=7521.7700,=1602595594667.1001,=1274348376571,=661149959119.8600,=3.6893,=0.4722,=5.0976,=3.7869,=2.8827
2016-02-03,=6636.7116,=7441.6200,=1585519810857.8000,=1261695870875,=654093455101.5898,=3.6423,=0.4588,=5.1006,=3.7882,=2.8822
2016-02-02,=6654.3812,=7461.4400,=1589412831083.8999,=1264407984826,=656010840928.7001,=3.6508,=0.4616,=5.1006,=3.7889,=2.8822
2016-02-01,=6514.6773,=7304.7900,=1556884170675.8994,=1239684536534,=642324737082.2100,=3.5486,=0.4381,=5.1006,=3.7896,=2.8822
