日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-04-14,=1254.7100,=1261.2100,=2041441759158.5095,=670068428083,=502097757033.7099,=10.2875,=0.3466,=12.0339,=10.6099,=9.9552
2021-04-13,=1241.4000,=1247.8300,=2022794399842.9700,=664117132847,=496772725971.8000,=10.1928,=0.2857,=12.0339,=10.6281,=9.9552
2021-04-12,=1243.5000,=1249.9300,=2023476608320.2100,=665203476264,=497017452311.0098,=10.1940,=0.2874,=12.0339,=10.6463,=9.9552
2021-04-09,=1271.4400,=1278.0300,=2068586854993.7900,=678970898642,=508801156022.5800,=10.4197,=0.4104,=12.0339,=10.6500,=9.9552
2021-04-08,=1291.8600,=1298.5500,=2097604438113.5901,=692836877475,=513314279956.7201,=10.5773,=0.4535,=12.0636,=10.6536,=9.9257
2021-04-07,=1298.7800,=1305.5100,=2113504280072.0801,=696954812312,=516398454393.2400,=10.6580,=0.5029,=12.0636,=10.6558,=9.9257
2021-04-06,=1296.6200,=1303.3300,=2115123665711.3201,=698771885385,=517376225426.0700,=10.6656,=0.5059,=12.0636,=10.6536,=9.9257
2021-04-02,=1299.9200,=1306.6500,=2122991520861.4600,=699263104554,=519317569056.8801,=10.7061,=0.5266,=12.0636,=10.6500,=9.9257
2021-04-01,=1266.7500,=1273.3000,=2063566956300.1201,=683319736615,=506837941872.8099,=10.4053,=0.3988,=12.0636,=10.6463,=9.9257
2021-03-31,=1248.3300,=1254.7400,=2031943276695.8601,=676432067421,=502397074895.5601,=10.3744,=0.3892,=12.0763,=10.6500,=9.9205
2021-03-30,=1248.3400,=1254.7500,=2030837973266.9600,=675560331372,=495843807143.4700,=10.5921,=0.4759,=12.0763,=10.6536,=9.9205
2021-03-29,=1250.7700,=1257.1900,=2028388890217.5200,=676682127476,=496285721071.3001,=10.5828,=0.4667,=12.0763,=10.6631,=9.9205
2021-03-26,=1256.6600,=1263.1100,=2033468431735.8101,=679502269749,=498420785272.5900,=10.7593,=0.5427,=12.0763,=10.6725,=9.9205
2021-03-25,=1219.7100,=1225.9700,=1978545581149.6001,=658492464135,=477515018331.3602,=10.4829,=0.4356,=12.0763,=10.6631,=9.9205
2021-03-24,=1221.4500,=1227.7200,=1990220762582.2600,=657559553767,=477336829430.0200,=10.5444,=0.4506,=12.0949,=10.6725,=9.9193
2021-03-23,=1236.4700,=1242.8200,=2017553871393.3201,=662330197537,=448838311660.6701,=10.7007,=0.5093,=12.0949,=10.6825,=9.9193
2021-03-22,=1242.7600,=1249.1300,=2036188324021.8999,=666589150183,=445075849226.0100,=10.8040,=0.5500,=12.0949,=10.6725,=9.9193
2021-03-19,=1231.2900,=1237.6100,=2014890081583.1001,=659217052166,=437034711933.9101,=10.6924,=0.5094,=12.0949,=10.6631,=9.9193
2021-03-18,=1241.3100,=1247.6800,=2033288493089.1299,=665807476646,=441312195072.7400,=10.7914,=0.5443,=12.0949,=10.6536,=9.9193
2021-03-17,=1236.5400,=1242.8900,=2026132116334.1399,=661020075609,=439120038455.5101,=10.7532,=0.5350,=12.1154,=10.6500,=9.9065
2021-03-16,=1220.3700,=1226.6300,=1998973313044.9004,=650405543982,=432462730140.1101,=10.6095,=0.4872,=12.1154,=10.6463,=9.9065
2021-03-15,=1223.3900,=1229.6700,=2005609187831.6001,=650678131920,=434212934836.9400,=10.6463,=0.4968,=12.1154,=10.6500,=9.9065
2021-03-12,=1261.3200,=1267.8000,=1817538872639.1699,=654683096076,=429166979432.5000,=11.3430,=0.6104,=12.1154,=10.6536,=9.9065
2021-03-11,=1267.3000,=1273.8100,=1825009021838.9900,=656461163144,=431553755987.0200,=11.3895,=0.6275,=12.1154,=10.6318,=9.9065
2021-03-10,=1232.7300,=1239.0600,=1768612008751.6101,=641392722873,=419583833297.2100,=11.0416,=0.5987,=12.1841,=10.6099,=9.8983
2021-03-09,=1230.1400,=1236.4500,=1756359567425.6602,=636125082074,=417678260047.5401,=10.9805,=0.5894,=12.1841,=10.5988,=9.8983
2021-03-08,=1275.4600,=1282,=1819673111952.4695,=657412946234,=432323718314.6101,=11.3839,=0.6200,=12.1841,=10.5877,=9.8983
2021-03-05,=1329.8400,=1336.6700,=1892536575827.3403,=685801584736,=450938827091.4800,=11.8424,=0.7047,=12.1841,=10.5832,=9.8983
2021-03-04,=1324.1600,=1330.9600,=1886908756088.4399,=680810016194,=449239738018.0901,=11.8069,=0.6892,=12.1841,=10.5786,=9.8983
2021-03-03,=1359.4000,=1366.3800,=1927723454547.0100,=700479543667,=460928775591.9900,=12.0636,=0.7687,=12.1901,=10.5655,=9.8860
2021-03-02,=1352.0400,=1358.9800,=1918912376244.6201,=696564754310,=458510323744.7800,=12.0099,=0.7534,=12.1901,=10.5525,=9.8860
2021-03-01,=1358.1400,=1365.1100,=1922413223779.1299,=699461370470,=461024291182.4900,=12.0339,=0.7655,=12.1901,=10.5479,=9.8860
2021-02-26,=1325.5900,=1332.3900,=1875788786275.6101,=681653818666,=450463806486.8200,=11.7382,=0.6944,=12.1901,=10.5433,=9.8860
2021-02-25,=1349.7100,=1356.6400,=1915265111530.4497,=696825246573,=458074817561.5801,=11.9922,=0.7552,=12.1901,=10.5228,=9.8860
2021-02-24,=1365.6400,=1372.6500,=1931893977258.2800,=700573220410,=463260273436.6801,=12.0949,=0.7746,=12.2343,=10.5023,=9.8711
2021-02-23,=1390.5300,=1397.6600,=1970920433987.0205,=718556665541,=472164354821.8600,=12.3365,=0.8298,=12.2343,=10.4793,=9.8711
2021-02-22,=1389.9200,=1397.0500,=1961942550557.0696,=714524329678,=471775931355.2000,=12.2826,=0.8214,=12.1901,=10.4562,=9.8711
2021-02-19,=1427.9100,=1435.2400,=2024487747354.1604,=713589721615,=485603515588.9000,=12.6784,=0.9209,=12.1841,=10.4463,=9.8711
2021-02-18,=1429.7400,=1437.0800,=2029062481856.8096,=714252691377,=486386444839.2600,=12.7098,=0.9275,=12.1154,=10.4364,=9.8711
2021-02-10,=1437.0200,=1444.4000,=2022115524409.8296,=707290128887,=488472439136.6600,=12.6634,=0.9270,=12.1154,=10.4271,=9.8697
2021-02-09,=1427.6800,=1435.0100,=2004817685813.2305,=702080852363,=485136893148.2599,=12.5617,=0.9191,=12.0763,=10.4179,=9.8697
2021-02-08,=1382.4800,=1389.5800,=1927844249148.4504,=676327313921,=468795208011.2100,=12.0763,=0.8074,=12.0277,=10.4174,=9.8697
2021-02-05,=1368.8000,=1375.8300,=1920847542617.6899,=673098370617,=464150270680.9299,=12.0277,=0.8060,=11.9854,=10.4170,=9.8697
2021-02-04,=1394.1000,=1401.2500,=1953430106107.8696,=679573417642,=472375504529.9500,=12.2343,=0.8346,=11.9765,=10.4158,=9.8697
2021-02-03,=1410.1500,=1417.3800,=1968927072655.0696,=687664116224,=476212845348.4900,=12.3295,=0.8485,=11.9765,=10.4145,=9.8520
2021-02-02,=1438.0600,=1445.4400,=2003064415090.9705,=695960596352,=486465179516.7600,=12.5462,=0.9160,=11.9682,=10.3971,=9.8520
2021-02-01,=1421.4800,=1428.7800,=1992956235496.8301,=686994564421,=481175363305.2101,=12.4811,=0.8769,=11.8890,=10.3796,=9.8520
2021-01-29,=1421.9600,=1429.2600,=1991291586344.6699,=689752802792,=482231163322.4000,=12.5681,=0.9225,=11.8718,=10.3755,=9.8520
2021-01-28,=1421.5900,=1428.8800,=1979236370495.9299,=684985358945,=480707972250.9800,=12.4920,=0.8906,=11.8146,=10.3713,=9.8520
2021-01-27,=1458.3700,=1465.8600,=2031955348882.8501,=704183923024,=493574534881.9100,=12.8247,=0.9449,=11.8146,=10.3667,=9.8433
2021-01-26,=1478.4500,=1486.0400,=2079290478122.3301,=715954881046,=500755338031.9599,=13.1235,=0.9841,=11.8117,=10.3622,=9.8433
2021-01-25,=1498.6000,=1506.2900,=2100705673593.6599,=730239695585,=506980481077.3500,=13.2586,=1,=11.7498,=10.3615,=9.8433
2021-01-22,=1486.3100,=1493.9400,=2079601227238.3401,=717097229946,=501079138589.0300,=13.1254,=1,=11.7247,=10.3609,=9.8433
2021-01-21,=1482.2800,=1489.8900,=2076769619873.6001,=712288919835,=501105102220.2799,=13.1076,=1,=11.7203,=10.3508,=9.8433
2021-01-20,=1481.4500,=1489.0600,=2067367072120.4600,=703891542707,=500179402359.8101,=13.0482,=0.9918,=11.7203,=10.3407,=9.8383
2021-01-19,=1443.9200,=1451.3300,=2019469442899.5896,=669315392132,=487294740727.1500,=12.7459,=0.9752,=11.7078,=10.3244,=9.8383
2021-01-18,=1481.2500,=1488.8500,=2070547663034.3999,=688639338385,=499670051680.2900,=13.0683,=1,=11.5802,=10.3081,=9.8383
2021-01-15,=1447.5800,=1455.0100,=2027036921169.2600,=660645227001,=485674910519.1000,=12.7937,=0.9916,=11.5689,=10.3074,=9.8383
2021-01-14,=1447.2700,=1454.7000,=2041169363817.6396,=659092558026,=486640026622.7200,=12.8829,=1,=11.5427,=10.3066,=9.8383
2021-01-13,=1407.4100,=1414.6400,=1983265224491.3501,=639947187642,=472480034123.3700,=12.5174,=0.9915,=11.5427,=10.2794,=9.8354
2021-01-12,=1405.2200,=1412.4400,=1983669471453.4104,=641583038991,=471850709736.4200,=12.5200,=1,=11.4259,=10.2521,=9.8354
2021-01-11,=1390.6600,=1397.7900,=1964656602864.5601,=637142908486,=467171464798.6000,=12.4000,=0.9739,=11.3449,=10.2489,=9.8354
2021-01-08,=1378.7400,=1385.8200,=1940489004478.6201,=631843873261,=462813945749.5900,=12.2473,=0.9737,=11.1251,=10.2456,=9.8354
2021-01-07,=1381.9400,=1389.0400,=1930475062178.1299,=634747199342,=463740240877.5800,=12.1841,=0.9646,=11.0430,=10.2440,=9.8354
2021-01-06,=1415.0200,=1422.2900,=1981016486874.6499,=650526565791,=475569112971.9900,=12.5031,=0.9911,=11.0430,=10.2424,=9.8318
2021-01-05,=1425.1600,=1432.4800,=1982024435334.8799,=656840342989,=478453693452.8800,=12.5094,=1,=10.9946,=10.2391,=9.8318
2021-01-04,=1422.1200,=1429.4200,=1966645600537.5305,=656966997859,=477303166994.6201,=12.4124,=1,=10.9493,=10.2357,=9.8318
2020-12-31,=1393.0300,=1400.1800,=1931431147474.4099,=640635223384,=466803401682.6201,=12.1901,=1,=10.9155,=10.2343,=9.8318
2020-12-30,=1362.9100,=1369.9100,=1880993339269.9199,=621717432692,=456275634434.9300,=11.8718,=0.9537,=10.9121,=10.2328,=9.8318
2020-12-29,=1337.4700,=1344.3300,=1834800564988.8301,=609542857862,=446488695988.5102,=11.5802,=0.8972,=10.9121,=10.2232,=9.8240
2020-12-28,=1339.0100,=1345.8800,=1833003734936.5496,=610021673699,=447054373583.3900,=11.5689,=0.8962,=10.8340,=10.2135,=9.8240
2020-12-25,=1349.7900,=1356.7200,=1856995852196.2100,=614046871476,=450402790198.0701,=11.7203,=0.9143,=10.8299,=10.2111,=9.8240
2020-12-24,=1348.0100,=1354.9300,=1855015673761.3896,=610602663363,=449655724262.0500,=11.7078,=0.9135,=10.8107,=10.2086,=9.8240
2020-12-23,=1376.6000,=1383.6600,=1896273851414.8701,=624637385789,=459416905151.9302,=11.9682,=0.9709,=10.7751,=10.2077,=9.8240
2020-12-22,=1358.6200,=1365.5900,=1871469205397.0601,=616161802767,=453646215866.7801,=11.8117,=0.9510,=10.7751,=10.2069,=9.8162
2020-12-21,=1388.6700,=1395.8000,=1898999239817.7705,=626088582771,=463182953159.8199,=11.9854,=0.9901,=10.7421,=10.2056,=9.8162
2020-12-18,=1361.1100,=1368.0900,=1871939335224.6499,=613786287454,=453875413318.5800,=11.8146,=0.9700,=10.7180,=10.2043,=9.8162
2020-12-17,=1363.3600,=1370.3600,=1883715339487.8799,=615295286150,=454606394644.4100,=11.8890,=0.9798,=10.7077,=10.1956,=9.8162
2020-12-16,=1345.1300,=1352.0400,=1857689779602.0400,=607297817316,=448990343046.3400,=11.7247,=0.9694,=10.6725,=10.1868,=9.8162
2020-12-15,=1363.1800,=1370.1800,=1897581484664.5000,=616202810572,=456037672753.5500,=11.9765,=0.9897,=10.6725,=10.1697,=9.8033
2020-12-14,=1375.0600,=1382.1200,=1919584719112.9600,=618391747760,=460922941748.2300,=12.1154,=1,=10.6536,=10.1526,=9.8033
2020-12-11,=1362.9600,=1369.9600,=1181564469277.5200,=505129105912,=350613311811.8001,=9.7524,=0.1579,=10.6099,=10.1488,=9.8033
2020-12-10,=1360.1800,=1367.1700,=1168246279503.3398,=496970998442,=342101273952.2401,=9.6425,=0.1064,=10.6099,=10.1526,=9.8162
2020-12-09,=1365.0400,=1372.0400,=1162724580685.7000,=493414208174,=337485598734.4900,=9.5969,=0.0753,=10.6099,=10.1697,=9.8240
2020-12-08,=1398.7300,=1405.9100,=1187737944632.3799,=503425325552,=343415017371.1201,=9.8033,=0.1739,=10.6536,=10.1868,=9.8240
2020-12-07,=1406.1900,=1413.4100,=1191623217956.3604,=503940975452,=343047776371.3701,=9.8354,=0.2088,=10.6536,=10.1956,=9.8318
2020-12-04,=1404.8700,=1412.0800,=1189292350064.8098,=501513729869,=341362230537.3900,=9.8162,=0.1778,=10.6536,=10.2043,=9.8318
2020-12-03,=1410.8300,=1418.0700,=1195780787407.6201,=503462434355,=343049236808.5299,=9.8697,=0.2360,=10.6536,=10.2056,=9.8383
2020-12-02,=1408.4900,=1415.7200,=1191973136062.8999,=501571982193,=343318237400.6200,=9.8383,=0.2045,=10.6536,=10.2069,=9.8383
2020-12-01,=1404.2400,=1411.4500,=1186222644142.6101,=498445544521,=340780128157.4400,=9.7908,=0.1724,=10.6725,=10.2077,=9.8318
2020-11-30,=1385.4800,=1392.5900,=1166677110280.8398,=489577952837,=334887713151.4900,=9.6295,=0.0930,=10.6725,=10.2086,=9.8433
2020-11-27,=1387.7700,=1394.8900,=1161977126579.3701,=486948875534,=332884584017.3101,=9.5907,=0.0706,=10.6725,=10.2111,=9.8520
2020-11-26,=1385.3100,=1392.4200,=1158368835112.3501,=484214603022,=331030400623.5200,=9.5609,=0.0357,=10.6725,=10.2135,=9.8711
2020-11-25,=1388.3600,=1395.4900,=1159084883824.5698,=485096388920,=331909216400.1900,=9.5668,=0.0361,=10.6725,=10.2232,=9.8860
2020-11-24,=1412.7500,=1420,=1176127610459.2502,=493062472663,=336816391526.2301,=9.7075,=0.0732,=10.7077,=10.2328,=9.8860
2020-11-23,=1418.1000,=1425.3800,=1181127539667.2400,=494513699905,=337292682019.1099,=9.7488,=0.0864,=10.7077,=10.2343,=9.8983
2020-11-20,=1430.7200,=1438.0600,=1193632618571.0500,=497760190755,=340599322691.3300,=9.8520,=0.1500,=10.7077,=10.2357,=9.9065
2020-11-19,=1435.9200,=1443.3000,=1201783476967.8799,=500718230993,=341412098440.1801,=9.9193,=0.2025,=10.7077,=10.2391,=9.9193
2020-11-18,=1419.2300,=1426.5100,=1184158849502.5801,=492298578645,=337158293105.3700,=9.7738,=0.1026,=10.7077,=10.2424,=9.9205
2020-11-17,=1430.8100,=1438.1500,=1192583605302.0601,=451950252715,=340184969266.9301,=9.8433,=0.1299,=10.7180,=10.2440,=9.9205
2020-11-16,=1446.9500,=1454.3800,=1206136279110.2998,=458348728121,=344060674190.5801,=9.9552,=0.2105,=10.7180,=10.2456,=9.9257
2020-11-13,=1436.8900,=1444.2600,=1197747870582.9902,=454151824966,=344077455028.3200,=9.8860,=0.1467,=10.7180,=10.2489,=9.9257
2020-11-12,=1413.2900,=1420.5500,=1176704090022.1001,=444477479516,=337025812038.1500,=9.7123,=0.0811,=10.7180,=10.2521,=9.9855
2020-11-11,=1395.5100,=1402.6700,=1160894138512.6599,=440056426788,=331238227113.7700,=9.5818,=0.0411,=10.7180,=10.2794,=9.9856
2020-11-10,=1441.9600,=1449.3700,=1202567053981.1599,=455321221225,=343624827303.3702,=9.9257,=0.1667,=10.7421,=10.3066,=9.9856
2020-11-09,=1485.1500,=1492.7700,=1239768349558.7100,=466753693831,=353235984551.5399,=10.2328,=0.4225,=10.7421,=10.3074,=9.9949
2020-11-06,=1441.4700,=1448.8700,=1201932036934.0901,=442588613866,=339929707528.6700,=9.9205,=0.1571,=10.7421,=10.3081,=9.9949
2020-11-05,=1475.3800,=1482.9500,=1229125224954.2700,=441395748047,=347164628782.8500,=10.1449,=0.3188,=10.7421,=10.3244,=9.9983
2020-11-04,=1458.9000,=1466.3800,=1217884174405.8899,=422092260339,=343913927253.8599,=10.0522,=0.2500,=10.7421,=10.3407,=9.9983
2020-11-03,=1449.0100,=1456.4400,=1211363557396.1699,=421126430181,=343050011248.2301,=9.9983,=0.2090,=10.7751,=10.3508,=9.9949
2020-11-02,=1400.9100,=1408.1000,=1170828672881.1699,=407602149639,=331422343133.1700,=9.6638,=0.0606,=10.7751,=10.3609,=9.9949
2020-10-30,=1393.9100,=1401.0600,=1163014167246.0400,=402523749270,=330257052096.7201,=9.6076,=0.0462,=10.7751,=10.3615,=10.0045
2020-10-29,=1412.0600,=1419.3000,=1177101621272.9500,=404819370227,=271180146917.6100,=9.9065,=0.1250,=10.7751,=10.3622,=10.0394
2020-10-28,=1406.0700,=1413.2400,=1170231385785.8098,=400077725310,=214405945795,=9.8711,=0.0952,=10.7751,=10.3667,=10.0624
2020-10-27,=1385.7500,=1392.8100,=1151903204752.3501,=387292688014,=178538817616.3800,=10.2357,=0.3548,=10.8107,=10.3713,=10.0624
2020-10-26,=1356.1100,=1363.0200,=1126704682503.9302,=381252435265,=173565337577.6700,=10.0394,=0.1803,=10.8107,=10.3755,=10.0624
2020-10-23,=1336.5300,=1343.3400,=1110865996069.6602,=369599252479,=170903622407.6500,=9.8983,=0.1000,=10.8107,=10.3796,=10.0687
2020-10-22,=1376.5800,=1383.5900,=1147571375610.1001,=381398088346,=173103995613.9700,=10.2456,=0.3559,=10.8107,=10.3971,=10.0799
2020-10-21,=1396.9800,=1404.1000,=1162595061293.5698,=385443684948,=172302180456.6200,=10.3796,=0.4828,=10.8107,=10.4145,=10.0799
2020-10-20,=1426.1800,=1433.4500,=1188391902949.8098,=395541621137,=175789309552.8100,=10.6099,=0.6667,=10.8299,=10.4158,=10.0687
2020-10-19,=1412.1500,=1419.3400,=1175213016654.7000,=391755651891,=173857352934.3000,=10.5023,=0.5893,=10.8299,=10.4145,=10.0687
2020-10-16,=1438.5300,=1445.8600,=1193841771710.7302,=398188413949,=177041595029.8300,=10.6725,=0.6909,=10.8299,=10.3929,=10.0687
2020-10-15,=1453.7900,=1461.2000,=1205795365672.9900,=402995482398,=169745998326.1200,=10.5877,=0.6667,=10.8299,=10.3713,=10.0687
2020-10-14,=1488.6700,=1496.2600,=1233986632130.2998,=411426268701,=173818816475.1000,=10.8340,=0.8113,=10.8299,=10.3667,=10.0687
2020-10-13,=1497.6000,=1505.2300,=1246085167291.2200,=415308934303,=174946048704.3800,=10.9493,=0.8654,=10.8299,=10.3622,=10.0624
2020-10-12,=1490.5800,=1498.1700,=1241214699457.0105,=414055810043,=174202012634.8100,=10.9121,=0.8431,=10.8107,=10.3615,=10.0624
2020-10-09,=1465.9600,=1473.4300,=1219332709066.5798,=406060672583,=171315011280.8401,=10.7180,=0.7600,=10.7751,=10.3609,=10.0624
2020-09-30,=1418.8000,=1426.0300,=1179092484155,=392701017582,=165626519853.2300,=10.3713,=0.5510,=10.7751,=10.3508,=10.0624
2020-09-29,=1389.9600,=1397.0500,=1157465469804.8999,=356316922954,=162331005705.3201,=10.1868,=0.3125,=10.7751,=10.3407,=10.0624
2020-09-28,=1338.9500,=1345.7700,=1115573336814.1001,=342370571889,=156431465306.3300,=9.8240,=0.0851,=10.8107,=10.3508,=10.0045
2020-09-25,=1364.0200,=1370.9800,=1133849732712,=348885073293,=159168036745.1400,=9.9855,=0.1087,=10.8107,=10.3609,=10.0624
2020-09-24,=1394.9300,=1402.0300,=1159680456596.1001,=351539835303,=162825578828,=10.2086,=0.3333,=10.8107,=10.3615,=10.0687
2020-09-23,=1423.9000,=1431.1600,=1185631003098.7000,=360385311818,=166277944929.4200,=10.4364,=0.5909,=10.8107,=10.3622,=10.0687
2020-09-22,=1390.0900,=1397.1700,=1159419556603.6001,=352013796365,=162502957655.6300,=10.2043,=0.3023,=10.8107,=10.3615,=10.0687
2020-09-21,=1397.7500,=1404.8700,=1167194930174.3000,=355554365948,=163408449588.0501,=10.4170,=0.5476,=10.8299,=10.3622,=10.0624
2020-09-18,=1403.9000,=1411.0500,=1171591993411.2000,=355354991014,=164223375665.1900,=10.4562,=0.5854,=10.8299,=10.3615,=10.0624
2020-09-17,=1383.5900,=1390.6400,=1154997855215,=349931068257,=161914804488.5800,=10.3081,=0.4500,=10.8299,=10.3609,=10.0624
2020-09-16,=1349.6700,=1356.5500,=1127462763108.2998,=340330451514,=157961729011.3000,=10.0624,=0.2051,=10.8299,=10.3615,=10.0624
2020-09-15,=1364.6000,=1371.5600,=1143649895729.7000,=344229546913,=159803691613.6500,=10.2069,=0.3158,=10.8299,=10.3622,=10.0687
2020-09-14,=1348.0700,=1354.9400,=1128170363146.1001,=337858085454,=157781913679.0600,=10.0687,=0.2162,=10.9155,=10.3883,=10.0045
2020-09-11,=1312.5100,=1319.2000,=1030320851047.4000,=324963777897,=147723590585.8500,=9.5545,=0.0556,=10.9155,=10.4145,=10.0045
2020-09-10,=1280.1900,=1286.7100,=1006940307569.1000,=316553238878,=144097672184.1600,=9.3377,=0,=10.9155,=10.4162,=10.0799
2020-09-09,=1298.0800,=1304.6900,=1016491875384.9000,=321921135769,=146074505205.3900,=9.4263,=0,=10.9155,=10.4179,=10.0927
2020-09-08,=1344.6100,=1351.4600,=1051751880650,=334798676499,=151231431221.2000,=9.7532,=0,=10.9155,=10.4806,=10.1526
2020-09-07,=1356.7000,=1363.6100,=1060219391409.4000,=338427854049,=152610523090.7900,=9.8318,=0,=10.9946,=10.5433,=10.1526
2020-09-04,=1390.2800,=1397.3700,=1088356495239.7000,=348199316155,=156112127133.7301,=10.0927,=0.1290,=10.9946,=10.5479,=10.2135
2020-09-03,=1402.1400,=1409.2900,=1094817091759.8000,=348586473580,=157543839462.1900,=10.1526,=0.1333,=10.9946,=10.5525,=10.2424
2020-09-02,=1422.9500,=1430.2000,=1111426386962.8000,=351962340139,=160234610894.2600,=10.3066,=0.2414,=10.9946,=10.5655,=10.2521
2020-09-01,=1426.6500,=1433.9200,=1115106465835.5000,=354175042408,=160398967234.7000,=10.3407,=0.2500,=10.9946,=10.5786,=10.2521
2020-08-31,=1423.2400,=1430.4900,=1117418142390.8999,=352446341587,=160085697777.2001,=10.3622,=0.2963,=11.0430,=10.6161,=10.2424
2020-08-28,=1413.6400,=1420.8400,=1106404195472.3000,=349161887008,=158684385952.4900,=9.9949,=0.0385,=11.0430,=10.6536,=10.2424
2020-08-27,=1417.5600,=1424.7800,=1108350174752.3999,=348427967931,=159247234500.2300,=10.0045,=0.0400,=11.0430,=10.6807,=10.2521
2020-08-26,=1383.3100,=1390.3500,=1080707647724.1000,=338183821083,=155362200015.1200,=9.9856,=0,=11.0430,=10.7077,=10.3609
2020-08-25,=1427.7000,=1434.9800,=1112624262831,=349666937839,=159692432532.2601,=10.2424,=0.0870,=11.0430,=10.7249,=10.4145
2020-08-24,=1450.6700,=1458.0600,=1130440807456.2000,=354857328609,=162384581520.6700,=10.4145,=0.1818,=11.1251,=10.7421,=10.4145
2020-08-21,=1447.7100,=1455.0900,=1129408311751.8000,=355290986662,=161394786516.3000,=10.4179,=0.1905,=11.1251,=10.7586,=10.4179
2020-08-20,=1442.5800,=1449.9300,=1122032986668.3999,=354918040359,=160089083303,=10.3609,=0.1500,=11.1251,=10.7751,=10.5433
2020-08-19,=1472.0200,=1479.5200,=1144418760615.3000,=360781142891,=163316655404.0300,=10.5525,=0.2105,=11.1251,=10.7929,=10.5525
2020-08-18,=1512.5100,=1520.2200,=1172960706938.5000,=370667831022,=166139621277.8400,=10.8299,=0.5556,=11.1251,=10.8107,=10.5786
2020-08-17,=1496.4000,=1504.0300,=1159716334414.2000,=367847958045,=163719961591.3000,=10.7077,=0.3529,=11.3449,=10.7929,=10.5433
2020-08-14,=1484.0400,=1491.6000,=1152588383306.6001,=364190304061,=162570038441.2500,=10.6536,=0.3125,=11.3449,=10.8107,=10.5433
2020-08-13,=1468.2300,=1475.7100,=1143903967186.8999,=362058358124,=160921190059.5300,=10.5786,=0.2667,=11.3449,=10.8631,=10.5433
2020-08-12,=1458.6400,=1466.0800,=1140083049385.6997,=361016607416,=159986273512.4000,=10.5433,=0.2143,=11.3449,=10.9155,=10.5433
2020-08-11,=1491.8400,=1499.4400,=1166482115790.6001,=355492640900,=163677816430.2501,=10.8107,=0.3846,=11.3449,=10.9551,=10.7421
2020-08-10,=1535.6000,=1543.4200,=1200408213327,=366129368410,=168577772659.0501,=11.1251,=0.6667,=11.4259,=10.9946,=10.2521
2020-08-07,=1526.8000,=1534.5800,=1191541821005.8000,=353276792534,=167497378310.4400,=11.0430,=0.6364,=11.4259,=10.9551,=10.2521
