日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-10-23,=1401.2600,=1444.0200,=4924297440856.7197,=3777161757439,=2128397791286.5190,=84.1565,=0.7838,=85.0664,=66.3322,=55.0315
2025-10-22,=1405.4100,=1448.3000,=4937419737356.4102,=3797138257029,=2136091999802.6023,=83.2396,=0.7632,=85.0664,=66.3029,=55.0315
2025-10-21,=1406.3200,=1449.0800,=4933473861322.9502,=3786252721335,=2133473592134.5601,=84.8666,=0.7961,=85.0664,=66.2736,=55.0315
2025-10-20,=1367.9000,=1409.4700,=4788846838723.8408,=3676445037553,=2071845124084.3877,=84.2542,=0.7872,=85.0664,=66.2486,=55.0315
2025-10-17,=1363.1700,=1404.5100,=4764942520657.2002,=3658198742882,=2062809584503.9253,=82.5733,=0.7516,=85.0664,=66.2236,=55.0315
2025-10-16,=1416.5800,=1459.4800,=4944418891197.3301,=3792053439594,=2142255360143.7605,=85.9891,=0.8161,=85.0838,=66.2071,=55.0307
2025-10-15,=1430,=1473.3100,=4987372527751.5498,=3826911927387,=2139654303011.8960,=88.0146,=0.8618,=85.0664,=66.1907,=55.0307
2025-10-14,=1410.3000,=1453.0200,=4899993106218.3398,=3757793131002,=2108257526072.4517,=87.4191,=0.8474,=85.0180,=66.1428,=55.0307
2025-10-13,=1473.0200,=1517.6300,=5141180034656.0996,=3928454543609,=2205083366977.2998,=90.9039,=0.9185,=85.0084,=66.0950,=55.0307
2025-10-10,=1452.6800,=1496.6800,=5035222228258.3398,=3874252989666,=2172216819611.4021,=87.8591,=0.8591,=84.9852,=66.0758,=55.0307
2025-10-09,=1539.0800,=1585.7000,=5349365841743.8711,=4106925010749,=2304954959164.3589,=92.8993,=0.9358,=84.9852,=66.0565,=55.0154
2025-09-30,=1495.2900,=1540.5800,=5232703957702.7607,=3995569962348,=2242284665074.5703,=89.7327,=0.8969,=84.9161,=65.9789,=55.0154
2025-09-29,=1470.4100,=1514.9500,=5154493949166.0117,=3952348926498,=2206144846168.2974,=88.2511,=0.8698,=84.8091,=65.9012,=55.0154
2025-09-26,=1450.8200,=1494.7700,=5097947945419.9805,=3916853718302,=2177162716461.3215,=87.6618,=0.8562,=84.8091,=65.7744,=55.0154
2025-09-25,=1474.4900,=1519.1500,=5173487959929.2813,=3991473838774,=2214869075971.9702,=87.9675,=0.8625,=84.7756,=65.6475,=55.0154
2025-09-24,=1456.4700,=1500.5300,=5116968856731.3301,=3942157113816,=2188965806666.8916,=86.8436,=0.8433,=84.7756,=65.6120,=54.9996
2025-09-23,=1407.3000,=1449.8800,=4947327634430.7393,=3819346804033,=2116286851137.0496,=83.4101,=0.7747,=84.7734,=65.5764,=54.9996
2025-09-22,=1408.6400,=1451.2600,=4966554559732.3008,=3836291910659,=2120086266092.6001,=84.0169,=0.7904,=84.7734,=65.5210,=54.9996
2025-09-19,=1362.6500,=1403.8700,=4793486017493.2607,=3706304523704,=2047822135641.4705,=82.5296,=0.7592,=84.7734,=65.4656,=54.9996
2025-09-18,=1380.3500,=1422.1100,=4861915280540.8398,=3769733170518,=2077090649466.9780,=83.9307,=0.7885,=84.7734,=65.4625,=54.9996
2025-09-17,=1370.4300,=1411.8900,=4812701808185.3994,=3748690896532,=2060557113312.6985,=79.6111,=0.7220,=84.7756,=65.4594,=54.9582
2025-09-16,=1358.0500,=1399.1300,=4742423054629.2002,=3730212613000,=2040025675392.4541,=77.0627,=0.6827,=84.7756,=65.4493,=54.9582
2025-09-15,=1340.4000,=1380.9500,=4681330951641.6211,=3677157361624,=2014373143114.6384,=77.2535,=0.6848,=84.7756,=65.4393,=54.9582
2025-09-12,=1338.0200,=1378.5000,=4620739657744.4502,=3619510455291,=2002570591174.5576,=74.4655,=0.6381,=84.7756,=65.4301,=54.9582
2025-09-11,=1326.0300,=1366.1500,=4601378951536.2900,=3590153827483,=1981599323746.2241,=74.6228,=0.6418,=84.7756,=65.4210,=54.9582
2025-09-10,=1259.1000,=1296.9400,=4352242424735.8198,=3385280222870,=1881849761379.3069,=72.1195,=0.5974,=84.8091,=65.4182,=54.9471
2025-09-09,=1245.5300,=1282.9000,=4318185081812.2822,=3348421676828,=1861522136515.6731,=72.1851,=0.5987,=84.8091,=65.4153,=54.9471
2025-09-08,=1275.8700,=1314.1500,=4463376138559.2598,=3398446114361,=1909021819511.7605,=74.7126,=0.6450,=84.8091,=65.3626,=54.9471
2025-09-05,=1268.5500,=1306.6200,=4446499357456.5215,=3357343388476,=1898257281709.8411,=71.6851,=0.5957,=84.8091,=65.3098,=54.9471
2025-09-04,=1226.9800,=1263.8000,=4319010717215.8110,=3240579009344,=1836947947223.9292,=70.4616,=0.5857,=84.8091,=65.3032,=54.9471
2025-09-03,=1306.4800,=1345.6800,=4555820666492.5703,=3465530916886,=1953862968572.0630,=76.6976,=0.6763,=84.8091,=65.2966,=54.8860
2025-09-02,=1328.2800,=1368.1300,=4604706693469.2998,=3533607223602,=1995133588592.6023,=76.8396,=0.6777,=84.8091,=65.2407,=54.8860
2025-09-01,=1357.1500,=1397.8700,=4681471177669.6201,=3606200340527,=2037708045175.3340,=80.7768,=0.7323,=84.8091,=65.1848,=54.8860
2025-08-29,=1341.3100,=1381.5600,=4628172441629.3701,=3535845880296,=2010016776421.6624,=81.7370,=0.7458,=84.8091,=65.1639,=54.8860
2025-08-28,=1364.6000,=1405.5500,=4727439752450.1289,=3619532279427,=2032479439839.7351,=84.7734,=0.7973,=84.8091,=65.1430,=54.8860
2025-08-27,=1272.5600,=1310.7400,=4379642951124.2002,=3384237857998,=1886975600157.5725,=80.7102,=0.7332,=84.9161,=65.1133,=54.8594
2025-08-26,=1270.8700,=1309,=4389031331149.9702,=3306640030939,=1882535527418.1589,=81.6507,=0.7451,=84.9161,=65.0836,=54.8594
2025-08-25,=1287.7300,=1326.3700,=4450097509525.8096,=3358953204108,=1902017765525.5583,=83.3076,=0.7717,=84.9161,=65.0777,=54.8594
2025-08-22,=1247.8600,=1285.3000,=4317809955978.9199,=3229466546049,=1839764061865.8030,=82.8392,=0.7618,=84.9161,=65.0719,=54.8594
2025-08-21,=1149.1500,=1183.6300,=3953232029783.7798,=2924063222895,=1692917614433.6541,=78.6947,=0.7105,=84.9161,=65.0427,=54.8594
2025-08-20,=1148.1500,=1182.6000,=3952128865162.6499,=2920098422400,=1691578040789.0752,=79.1360,=0.7167,=84.9852,=65.0134,=54.8587
2025-08-19,=1112.2700,=1145.4400,=3832580478926.1001,=2826870554543,=1635217128881.8081,=77.9299,=0.7011,=84.9852,=65.0134,=54.8587
2025-08-18,=1124.8200,=1158.3700,=3887232483793.1802,=2861615984119,=1654305704667.6218,=78.2127,=0.7049,=84.9852,=65.0134,=54.8587
2025-08-15,=1101.2900,=1134.1400,=3820548063678.1909,=2819276605592,=1619422368673.7629,=77.0552,=0.6867,=84.9852,=65.0108,=54.8587
2025-08-14,=1085.7400,=1118.1200,=3767756006288.9600,=2787397490375,=1596438246406.8347,=75.3179,=0.6629,=84.9852,=65.0083,=54.8587
2025-08-13,=1077.7000,=1109.8400,=3732971296341.6191,=2802512912007,=1584473685137.6040,=75.5670,=0.6675,=85.0084,=65.0024,=54.8543
2025-08-12,=1069.8100,=1101.7100,=3706145563808.9497,=2783476859682,=1572904985866.6206,=74.6502,=0.6525,=85.0084,=64.9966,=54.8543
2025-08-11,=1049.7300,=1081.0400,=3642759005355.2300,=2529934395052,=1542980791819.8650,=75.3802,=0.6645,=85.0084,=64.9752,=54.8543
2025-08-08,=1043.5400,=1074.6600,=3617779175479.8701,=2511464642318,=1534039186437.8840,=75.4537,=0.6650,=85.0084,=64.9539,=54.8543
2025-08-07,=1058.2100,=1089.5900,=3675789837827.2700,=2545422441336,=1556356529086.1226,=76.3396,=0.6787,=85.0084,=64.9362,=54.8543
2025-08-06,=1059.7600,=1091.1900,=3688010051168.1499,=2552456358949,=1559008643862.6753,=76.1988,=0.6768,=85.0180,=64.9186,=54.7579
2025-08-05,=1053.6500,=1084.8900,=3671440411786.2598,=2538823716025,=1549966509245.7480,=75.3775,=0.6658,=85.0180,=64.9048,=54.7579
2025-08-04,=1049.4100,=1080.5300,=3658438647137.7202,=2529073173566,=1543742061806.9285,=75.1379,=0.6639,=85.0180,=64.8911,=54.7579
2025-08-01,=1036.7700,=1067.5200,=3619260853132.1001,=2503198126785,=1524146587247.3289,=75.0867,=0.6637,=85.0180,=64.8815,=54.7579
2025-07-31,=1047.8700,=1078.8100,=3650845286607.9199,=2525855636750,=1540673832223.3257,=75.2169,=0.6642,=85.0180,=64.8720,=54.7579
2025-07-30,=1058.5700,=1089.8300,=3689318506611.8398,=2546332221233,=1555793814633.7971,=77.1750,=0.6845,=85.0664,=64.8663,=54.6703
2025-07-29,=1070.4500,=1102.0500,=3733436393676.7490,=2574870292542,=1573805255120.6111,=77.9701,=0.6990,=85.0664,=64.8606,=54.6703
2025-07-28,=1055.1100,=1086.2600,=3688022899119.4800,=2535856082394,=1551396449419.9851,=77.7821,=0.6979,=85.0664,=64.8413,=54.6703
2025-07-25,=1054.2000,=1085.3200,=3689854788597.4502,=2532141455547,=1550336239376.1362,=77.7058,=0.6969,=85.0664,=64.8219,=54.6703
2025-07-24,=1032.8400,=1063,=3624746999273.7891,=2438734826146,=1518543961353.7488,=77.5315,=0.6925,=85.0664,=64.8133,=54.6703
2025-07-23,=1020.8600,=1050.6700,=3575192180262.2109,=2411285777707,=1500763767555.1831,=77.2652,=0.6881,=85.0838,=64.8047,=54.6399
2025-07-22,=1016.2700,=1045.9500,=3563976632439.8906,=2399082026538,=1493852893219.5984,=76.0747,=0.6780,=85.0838,=64.7919,=54.6399
2025-07-21,=1007.8900,=1037.3300,=3531244785933.0996,=2355439308305,=1481817854193.6672,=74.6273,=0.6595,=85.0838,=64.7791,=54.6399
2025-07-18,=1007.5300,=1036.9500,=3528166140231.9102,=2352260412552,=1481154338574.4587,=73.3033,=0.6394,=85.0838,=64.7790,=54.6399
2025-07-17,=1005.6500,=1035.0200,=3517932682959.8813,=2345366277857,=1478754976936.5305,=73.3122,=0.6399,=85.0838,=64.7789,=54.6399
2025-07-16,=997.6300,=1026.7700,=3484288981691.3906,=2326997412156,=1466616742495.7195,=72.9547,=0.6305,=85.0981,=64.7052,=54.6207
2025-07-15,=996.2500,=1025.3400,=3482837453925.2490,=2321560206304,=1464833710154.7500,=74.5540,=0.6567,=85.0981,=64.6316,=54.6207
2025-07-14,=992.3900,=1021.3700,=3470905975534.8789,=2314632838481,=1459161370284.6858,=72.3730,=0.6207,=85.0981,=64.6261,=54.6207
2025-07-11,=994.4500,=1023.4800,=3479673926808.9009,=2310892336588,=1462353355018.6990,=74.1532,=0.6520,=85.0981,=64.6206,=54.6207
2025-07-10,=979.9900,=1008.4600,=3429152150546.2100,=2277369679712,=1440446334668.1174,=73.9259,=0.6492,=85.0981,=64.6196,=54.6207
2025-07-09,=983.1100,=1011.5800,=3439574671999.9897,=2285028897529,=1444983320289.0493,=73.4418,=0.6448,=85.1241,=64.6186,=54.6024
2025-07-08,=991.9500,=1020.6700,=3467076769012.7402,=2303928590739,=1458135651308.4814,=74.7178,=0.6586,=85.1241,=64.6005,=54.6024
2025-07-07,=978.2900,=1006.5300,=3422484076583.8804,=2272316178374,=1437846816479.3254,=73.0243,=0.6350,=85.1241,=64.5824,=54.6024
2025-07-04,=984.8000,=1013.2300,=3441705769743.4995,=2287013280037,=1447548937095.5544,=74.8127,=0.6614,=85.1241,=64.5246,=54.6024
2025-07-03,=984.9500,=1013.3700,=3442979575455.7900,=2289165666578,=1447925490226.8171,=73.0323,=0.6369,=85.1241,=64.4668,=54.6024
2025-07-02,=982.6400,=1010.9300,=3436183165782.0103,=2285385746226,=1444380597838.3335,=73.3122,=0.6424,=85.1480,=64.4137,=54.5525
2025-07-01,=994.8000,=1023.3700,=3477259529442.6304,=2315559636731,=1462613716611.5298,=73.7879,=0.6488,=85.1480,=64.3606,=54.5525
2025-06-30,=1003.4100,=1032.2300,=3505700207078.0591,=2335869650943,=1475130591942.8904,=74.5492,=0.6552,=85.1480,=64.3593,=54.5525
2025-06-27,=988.2100,=1016.5700,=3453117266703.0903,=2281056740684,=1452637375670.9800,=71.8502,=0.6214,=85.1480,=64.3579,=54.5525
2025-06-26,=989.9700,=1018.3800,=3460393809602.6494,=2282686191732,=1455500648314.4700,=72.6165,=0.6303,=85.1480,=64.3280,=54.5525
2025-06-25,=995.6100,=1024.1800,=3479575737696.6304,=2298358708419,=1464151821181.2000,=73.4994,=0.6468,=85.2205,=64.2980,=54.4140
2025-06-24,=978.7100,=1006.8000,=3415590264172.9302,=2261166679377,=1438725892488.9502,=71.2523,=0.6163,=85.2205,=64.2978,=54.4140
2025-06-23,=961.4900,=988.9700,=3357591491065.9595,=2202836097631,=1413042614998.5698,=69.7486,=0.5975,=85.2205,=64.2976,=54.4140
2025-06-20,=957.8700,=985.2500,=3327992911450.0898,=2192413340781,=1406646600266.8804,=71.4986,=0.6198,=85.2205,=64.2877,=54.4140
2025-06-19,=962.9400,=990.4700,=3344922929055.1387,=2206926433435,=1414207020193.5596,=73.4973,=0.6456,=85.2205,=64.2777,=54.4140
2025-06-18,=968.1800,=995.6800,=3369697567972.2891,=2220661296375,=1421848592284.7302,=73.0269,=0.6377,=85.2316,=64.2321,=54.3827
2025-06-17,=963.0800,=990.4400,=3356595500553.4185,=2205581260234,=1414664476495.2798,=73.0346,=0.6383,=85.2316,=64.1865,=54.3827
2025-06-16,=970.8900,=998.4700,=3388035514457.7197,=2226048954194,=1426298228910.3604,=72.4569,=0.6287,=85.2316,=64.1860,=54.3827
2025-06-13,=972.9400,=1000.4800,=3365871016751.8301,=2198536490376,=1400104219548.9202,=74.5491,=0.6520,=85.2316,=64.1856,=54.3827
2025-06-12,=977.9700,=1005.2000,=3377419968425.0601,=2209307587096,=1407113995454.1299,=74.1669,=0.6500,=85.2316,=64.1755,=54.3827
2025-06-11,=980.9300,=1008.2200,=3384896706956.3296,=2214071653203,=1411602471435.0300,=75.5064,=0.6616,=85.3867,=64.1655,=54.3810
2025-06-10,=982.9000,=1010.2400,=3392376063256.2402,=2214997694114,=1414175216987.1101,=75.9120,=0.6664,=85.3867,=64.1534,=54.3810
2025-06-09,=997.6100,=1025.3600,=3440372438635.2212,=2252477538209,=1435617074190.9795,=78.2497,=0.6932,=85.3867,=64.1413,=54.3810
2025-06-06,=991.6400,=1019.0900,=3414290443813.0811,=2226174121042,=1427731878569.9102,=77.5876,=0.6853,=85.3867,=64.1118,=54.3810
2025-06-05,=996.4100,=1023.9900,=3425405049250.0811,=2237987413305,=1434804743058.1399,=78.3125,=0.6935,=85.3867,=64.0823,=54.3810
2025-06-04,=986.1100,=1012.9100,=3396486340389.2104,=2216714872652,=1419999496611.2400,=76.4414,=0.6746,=85.3969,=64.0750,=54.3251
2025-06-03,=981.7100,=1008.3900,=3377964307215.3203,=2205128515854,=1413830963639.1699,=76.9243,=0.6794,=85.3969,=64.0677,=54.3251
2025-05-30,=977.0300,=1003.5100,=3369535777478.0195,=2196944803707,=1406634189352.0503,=77.6298,=0.6860,=85.3969,=64.0338,=54.3251
2025-05-29,=986.3000,=1012.4100,=3397258183850.7397,=2219401176928,=1420457792932.7805,=78.5357,=0.6942,=85.3969,=63.9999,=54.3251
2025-05-28,=970.6400,=996.3300,=3342190851618.6802,=2182864186389,=1397803224749.7900,=76.2192,=0.6752,=85.3969,=63.9844,=54.3251
2025-05-27,=972.9200,=998.6300,=3356142068918.8901,=2187857478646,=1401292989438.6602,=76.6209,=0.6775,=85.4486,=63.9688,=54.2847
2025-05-26,=982.2600,=1008.2200,=3386320358371.6309,=2212008368357,=1414977127167.3401,=77.4200,=0.6849,=85.4486,=63.9662,=54.2847
2025-05-23,=980.5800,=1006.4900,=3373162023540.2412,=2207732681161,=1412516080082.3904,=76.1263,=0.6761,=85.4486,=63.9636,=54.2847
2025-05-22,=990.7100,=1016.8900,=3408165160490.1904,=2229291042377,=1426949786119.3403,=76.7103,=0.6792,=85.4486,=63.9616,=54.2847
2025-05-21,=995.4900,=1021.7900,=3425677391795.4600,=2241479428042,=1433985911243.7402,=77.2943,=0.6824,=85.4486,=63.9597,=54.2847
2025-05-20,=997.6800,=1024.0400,=3435632718631.4502,=2247227929674,=1437113293604.7195,=77.1993,=0.6821,=85.4604,=63.9581,=54.2834
2025-05-19,=995.2500,=1021.5600,=3434290953891.8496,=2243877262807,=1433734706524.3301,=77.8365,=0.6887,=85.4604,=63.9566,=54.2834
2025-05-16,=995.2400,=1021.5400,=3430516607449.0498,=2244718821869,=1433228025683.4695,=77.6411,=0.6858,=85.4604,=63.9096,=54.2834
2025-05-15,=1000.9700,=1027.2800,=3445525299736.3906,=2256673838474,=1441325288062.2300,=77.5044,=0.6856,=85.4604,=63.8627,=54.2834
2025-05-14,=1013.7700,=1040.4200,=3491822109904.9609,=2284643821769,=1459921410284.6892,=79.2717,=0.7034,=85.4604,=63.8489,=54.2834
2025-05-13,=1009.6800,=1036.2200,=3479546285946.8491,=2275186988982,=1453614139868.7195,=79.0483,=0.7005,=85.5006,=63.8351,=54.2198
2025-05-12,=1011.2300,=1037.8100,=3488637772306.2300,=2279454620177,=1456549554204.0300,=79.9403,=0.7115,=85.5006,=63.8314,=54.2198
2025-05-09,=1006.3200,=1032.7700,=3475547482021.7798,=2271902811664,=1449179671385.6299,=79.9382,=0.7112,=85.5006,=63.8277,=54.2198
2025-05-08,=1026.4400,=1053.3500,=3549304762855.3804,=2312790977649,=1479088587549.4998,=79.1726,=0.7032,=85.5006,=63.8246,=54.2198
2025-05-07,=1030.1900,=1057.1900,=3564906898049.2388,=2318923753773,=1484535641982.4597,=78.0327,=0.6926,=85.5006,=63.8215,=54.2198
2025-05-06,=1026.5200,=1053.4300,=3542766412042.9902,=2308302153510,=1479326111198.6499,=74.8163,=0.6716,=85.5598,=63.7897,=54.1987
2025-04-30,=1012.4200,=1038.9600,=3496655135875.9507,=2275318628002,=1459202783091.1101,=73.9420,=0.6626,=85.5598,=63.7579,=54.1987
2025-04-29,=1003.8700,=1030.1800,=3475255936546.3496,=2259999595270,=1434597400642.7800,=68.5287,=0.5939,=85.5598,=63.7270,=54.1987
2025-04-28,=1002.8300,=1029.1200,=3477254888614.7305,=2262417127472,=1426979439630.8994,=67.1758,=0.5633,=85.5598,=63.6961,=54.1987
2025-04-25,=1004.5700,=1030.9100,=3477278093875.3496,=2261587092366,=1428557227076.8799,=67.4063,=0.5750,=85.5598,=63.6947,=54.1987
2025-04-24,=1003.3200,=1029.6200,=3479341008633.0298,=2238503812077,=1427000948317.6602,=67.4498,=0.5755,=85.5873,=63.6933,=54.1946
2025-04-23,=1012.6500,=1039.2000,=3509497800376.1299,=2257000327546,=1434061640374.9204,=68.8299,=0.5977,=85.5873,=63.6701,=54.1946
2025-04-22,=1016.2200,=1042.8600,=3526265265900.1196,=2267478156242,=1439358959443.1899,=67.3267,=0.5722,=85.5873,=63.6469,=54.1946
2025-04-21,=1019.4100,=1046.1400,=3531247738388.9609,=2275274503304,=1444188444043.8101,=68.7290,=0.5962,=85.5873,=63.6396,=54.1946
2025-04-18,=1008.6000,=1035.0400,=3500853539798.9292,=2190262298648,=1368339310642.2200,=68.8524,=0.5976,=85.5873,=63.6324,=54.1946
2025-04-17,=1016.8100,=1043.4700,=3529349773534.0103,=2206322000384,=1377898258205.5696,=68.2928,=0.5885,=85.5961,=63.6305,=54.1735
2025-04-16,=1014.5100,=1041.1100,=3525502872718.6909,=2201330625667,=1377442588032.8899,=68.6962,=0.5960,=85.5961,=63.6286,=54.1735
2025-04-15,=1006.3400,=1032.7200,=3489260399218.7700,=2182048315654,=1367949988358.9402,=67.6033,=0.5799,=85.5961,=63.6265,=54.1735
2025-04-14,=1014.2800,=1040.8700,=3514619842361.4604,=2200411203830,=1378357805536.4700,=67.6012,=0.5795,=85.5961,=63.6244,=54.1735
2025-04-11,=1011.7100,=1038.2300,=3510408971460.5303,=2195366694795,=1373871768093.5503,=69.1659,=0.6019,=85.5961,=63.5656,=54.1735
2025-04-10,=991.2200,=1017.2100,=3441601949557.2808,=2156949779037,=1345648453444.0500,=67.8876,=0.5823,=85.7427,=63.5068,=54.1722
2025-04-09,=980.5700,=1006.2800,=3410635769915.2896,=2134845307527,=1329794968429.7705,=68.2847,=0.5881,=85.7427,=63.4864,=54.1722
2025-04-08,=940.0900,=964.7400,=3263332681867.2495,=2047523755828,=1276224757936.5298,=64.5824,=0.5263,=85.7427,=63.4661,=54.1722
2025-04-07,=924.1700,=948.4000,=3203385580163.5898,=2005011909726,=1254685416207.3999,=63.8627,=0.5110,=85.7427,=63.4540,=54.1722
2025-04-03,=1018.0700,=1044.7600,=3504288742003.6699,=2207454871970,=1378231383017.5703,=69.1302,=0.6002,=85.7427,=63.4418,=54.1722
2025-04-02,=1022.7500,=1049.5600,=3505551371148.1104,=2215078130987,=1384556246074.6599,=69.4272,=0.6042,=85.7525,=63.4323,=54.1527
2025-04-01,=1024.3800,=1051.2300,=3508157269247.4502,=2218393314963,=1386243506772.3899,=69.2359,=0.6012,=85.7525,=63.4227,=54.1527
2025-03-31,=1022.7100,=1049.5300,=3509920825536.8101,=2212790155453,=1384724477979.8601,=67.4048,=0.5806,=85.7525,=63.4216,=54.1527
2025-03-28,=1029.4800,=1056.4700,=3532893835311.0698,=2230167736720,=1393790142062.7305,=67.2617,=0.5732,=85.7525,=63.4205,=54.1527
2025-03-27,=1040.5700,=1067.8500,=3571860328933.7490,=2253085670503,=1408888336878.2100,=70.2341,=0.6161,=85.7525,=63.4132,=54.1527
2025-03-26,=1029.0500,=1056.0300,=3531398478704.6411,=2233430700842,=1391642121786.2000,=69.7602,=0.6087,=85.8000,=63.4060,=54.1032
2025-03-25,=1031.7000,=1058.7400,=3539241637647.4102,=2239141746339,=1395341153473.6997,=70.2903,=0.6180,=85.8000,=63.3976,=54.1032
2025-03-24,=1045.9400,=1073.3600,=3588724321008.6299,=2265109492197,=1412329959949.0701,=68.9141,=0.5991,=85.8000,=63.3892,=54.1032
2025-03-21,=1042.8900,=1070.2300,=3585338238604.7998,=2260550966600,=1407877062011.2395,=70.2904,=0.6182,=85.8000,=63.3867,=54.1032
2025-03-20,=1064.7900,=1092.7100,=3657318309081.8799,=2305819032829,=1437288965857.9602,=70.6663,=0.6223,=85.8000,=63.3841,=54.1032
2025-03-19,=1076.9400,=1105.1700,=3692827370981.9102,=2331881460193,=1453930513437.5205,=71.3141,=0.6256,=85.8071,=63.3530,=54.0641
2025-03-18,=1089.8300,=1118.4000,=3733652010575.5811,=2362439663732,=1468017412305.5100,=73.3332,=0.6501,=85.8071,=63.3219,=54.0641
2025-03-17,=1083.2100,=1111.6100,=3715318237290.9102,=2347766532673,=1458277634621.0198,=71.3839,=0.6267,=85.8071,=63.3124,=54.0641
2025-03-14,=1088.1100,=1116.6400,=3734482532302.2710,=2343468841688,=1455273512172.6201,=74.1363,=0.6548,=85.8071,=63.3028,=54.0641
2025-03-13,=1069.7000,=1097.7500,=3674750873811.8701,=2306200249636,=1430833526954.1602,=73.5474,=0.6527,=85.8071,=63.2793,=54.0641
2025-03-12,=1092.7100,=1121.3500,=3753595589138.8501,=2351201035688,=1460306383247.2700,=74.7317,=0.6595,=85.9839,=63.2558,=54.0250
2025-03-11,=1100.7400,=1129.6000,=3775738072774.1899,=2369705387608,=1469719337704.2000,=75.6432,=0.6673,=85.9839,=63.2440,=54.0250
2025-03-10,=1105.1600,=1134.1400,=3783097395408.8589,=2377044236317,=1476930561607.9297,=74.8392,=0.6625,=85.9839,=63.2322,=54.0250
2025-03-07,=1107.6200,=1136.6600,=3792416061452.4790,=2388640894948,=1483797223305.2795,=74.6372,=0.6604,=85.9839,=63.1955,=54.0250
2025-03-06,=1121.5800,=1150.9900,=3844072544916.8701,=2417002751174,=1501130595569.8696,=74.1933,=0.6574,=85.9839,=63.1588,=54.0250
2025-03-05,=1083.8200,=1112.2300,=3730261602592.6299,=2334452422084,=1454527560884.0500,=72.3040,=0.6374,=85.9873,=63.1252,=53.9965
2025-03-04,=1080.6600,=1109,=3720828196017.3091,=2329575241576,=1452165285839.9297,=73.1189,=0.6496,=85.9873,=63.0916,=53.9965
2025-03-03,=1062.3500,=1090.2000,=3669246927498.0898,=2294312318820,=1426283939847.3301,=71.8362,=0.6350,=85.9873,=63.0871,=53.9965
2025-02-28,=1078.8000,=1107.0800,=3723731934299.0991,=2317995914501,=1445473734103.2100,=70.3040,=0.6266,=85.9873,=63.0825,=53.9965
2025-02-27,=1126.2900,=1155.8100,=3878267297875.0103,=2417309073138,=1506724749513.1597,=72.9926,=0.6487,=85.9873,=63.0745,=53.9965
