日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2021-12-31,=1398.1900,=1409.2400,=2785466865113.7212,=1172273939988,=913870918895.4500,=55.4600,=0.0795,=72.3136,=68.6688,=57.9050
2021-12-30,=1375.5600,=1386.4300,=2746401267813.9502,=1151846917469,=898498191182.5895,=54.8867,=0.0570,=72.3136,=68.6846,=58.4624
2021-12-29,=1356.2100,=1366.9300,=2711278143622.5601,=1127057373770,=886108896689.9800,=54.1263,=0.0171,=72.3136,=68.7004,=58.5654
2021-12-28,=1369.6200,=1380.4400,=2737683950924.5000,=1138506021090,=895174319121.7103,=54.4616,=0.0315,=72.3136,=68.7064,=58.6408
2021-12-27,=1355.6400,=1366.3500,=2710780449736.1504,=1127098157321,=886361763148.5400,=53.9977,=0.0115,=72.3136,=68.7124,=58.8008
2021-12-24,=1358.7300,=1369.4700,=2720234205931.7100,=1126551565000,=887790040627.1101,=54.1048,=0.0115,=72.3646,=68.7428,=58.8008
2021-12-23,=1375.9700,=1386.8400,=2750361707108.9102,=1139571842783,=898779539512.3499,=54.7177,=0.0434,=72.3646,=68.7732,=58.8912
2021-12-22,=1375.0300,=1385.9000,=2755210853070.4204,=1139495219227,=898734189948.6801,=55.1038,=0.0493,=72.3646,=68.7875,=59.1438
2021-12-21,=1374.6500,=1385.5100,=2754845677655.7598,=1138153034547,=898639060113.0201,=54.9723,=0.0436,=72.3646,=68.8019,=59.2227
2021-12-20,=1363.9600,=1374.7300,=2731532650089.5000,=1126593759391,=891210735802.3699,=54.6790,=0.0408,=72.3646,=68.8369,=59.7686
2021-12-17,=1399.0600,=1410.1100,=2796405243296.5000,=1156553725219,=914408979102.4200,=55.6168,=0.0614,=72.4175,=68.8719,=59.7686
2021-12-16,=1425.9300,=1437.2000,=2844674002182.9902,=1179146765292,=931859991797.8600,=56.3985,=0.1232,=72.4175,=68.8773,=59.7898
2021-12-15,=1424.9000,=1436.1600,=2843673704063.9800,=1162110230506,=931077403936.0204,=56.2868,=0.1147,=72.4175,=68.8828,=59.8299
2021-12-14,=1439.4700,=1450.8400,=2870169993066.2397,=1172515463143,=940629447037.3898,=56.7946,=0.1357,=72.4175,=68.8994,=59.9645
2021-12-13,=1445.7100,=1457.1300,=2881434285893,=1176600945337,=945395826070.0900,=56.4669,=0.1213,=72.4175,=68.9160,=60.0335
2021-12-10,=1435.7000,=1447.0500,=2689702308005.9702,=1152334127614,=918305736306.8602,=56.2588,=0.1068,=72.4623,=68.9300,=60.0335
2021-12-09,=1434.5200,=1445.8600,=2673188520146.0996,=1143621277257,=911734149922.1896,=56.2677,=0.1071,=72.4623,=68.9441,=60.0356
2021-12-08,=1415.3700,=1426.5600,=2628021713737.1602,=1127435065034,=899080968250.7802,=55.2238,=0.0507,=72.4623,=68.9685,=60.2500
2021-12-07,=1389.4400,=1400.4200,=2583218897444.0698,=1106445453552,=882376854820.7100,=54.1822,=0.0180,=72.4623,=68.9930,=60.3701
2021-12-06,=1405.7700,=1416.8800,=2602198500305.5503,=1113735845369,=889353392223.7198,=54.6614,=0.0360,=72.4623,=69.0022,=60.7088
2021-12-03,=1444.8300,=1456.2500,=2667847557966.2598,=1132860211724,=911984058365.1300,=56.1278,=0.0813,=72.4752,=69.0114,=60.7088
2021-12-02,=1429.5000,=1440.7400,=2637473033875.5400,=1119187460830,=900801701589.0200,=55.6658,=0.0574,=72.4752,=69.0118,=60.7354
2021-12-01,=1456.4800,=1467.9400,=2687388537597.6997,=1143729797454,=918871825982.3101,=56.7415,=0.1061,=72.4752,=69.0122,=60.7988
2021-11-30,=1475.7100,=1487.3200,=2721062934318.2490,=1161097360291,=931881669954.1200,=57.7090,=0.1337,=72.4752,=69.0408,=60.9405
2021-11-29,=1471.2300,=1482.8000,=2708881140357.1401,=1155676880567,=928954740464.9902,=57.6004,=0.1311,=72.4752,=69.0695,=61.0033
2021-11-26,=1459.9300,=1471.4100,=2698394899291.9097,=1149369272292,=921710263934.5500,=57.4269,=0.1254,=72.4956,=69.0725,=61.0033
2021-11-25,=1468.0700,=1479.6200,=2715712183121.7197,=1155046752261,=926260367960.6500,=57.8400,=0.1288,=72.4956,=69.0755,=61.0754
2021-11-24,=1472.2200,=1483.8000,=2719381995925.5811,=1158059115512,=928854864691.6700,=57.8596,=0.1292,=72.4956,=69.0902,=61.0995
2021-11-23,=1476.2500,=1487.8600,=2728296264829.5811,=1141722696720,=931707249863.2400,=57.5749,=0.1265,=72.4956,=69.1050,=61.1796
2021-11-22,=1479.9900,=1491.6300,=2733004182971.4995,=1145614656975,=935247804099.1396,=57.2387,=0.1238,=72.4956,=69.1437,=61.1804
2021-11-19,=1444.7800,=1456.1500,=2676716290145.2798,=1122371951055,=915315424838.8000,=56.3849,=0.1025,=72.6425,=69.1824,=61.1804
2021-11-18,=1423.9700,=1435.1700,=2637823200029.5698,=1102942241268,=899726451761.2301,=55.6495,=0.0561,=72.6425,=69.1837,=61.4440
2021-11-17,=1436.1600,=1447.4500,=2662383773370.8096,=1110838619382,=906587061115.9702,=56.3194,=0.0969,=72.6425,=69.1849,=61.7282
2021-11-16,=1421.2700,=1432.4500,=2635205479243.1001,=1097278558083,=896393642596.9199,=55.8485,=0.0596,=72.6425,=69.2105,=62.0023
2021-11-15,=1432.6000,=1443.8700,=2659229174560.6899,=1106687863741,=904483407465.1600,=56.0817,=0.0692,=72.6425,=69.2361,=62.5796
2021-11-12,=1440.1600,=1451.4800,=2660949872017.9102,=1110186175146,=907295898186.3400,=55.6092,=0.0536,=72.6536,=69.2407,=62.5796
2021-11-11,=1437.1500,=1448.4500,=2662185044182.1704,=1105598857017,=859892408867.1101,=55.1816,=0.0443,=72.6536,=69.2452,=62.6299
2021-11-10,=1420.4500,=1431.6200,=2639921592666.4497,=1093603291955,=849779557647.6801,=54.5676,=0.0317,=72.6536,=69.2887,=62.7161
2021-11-09,=1420.5100,=1431.6800,=2633973363800.1602,=1094802731843,=850285624626.5699,=54.5921,=0.0318,=72.6536,=69.3321,=62.7558
2021-11-08,=1400.8000,=1411.8100,=2593550553735.5195,=1082065131608,=840307279887.9399,=53.7504,=0.0096,=72.6536,=69.3452,=63.1129
2021-11-05,=1396.7400,=1407.7200,=2604352244317.2900,=1080915537706,=839020148592.5901,=54.5485,=0.0256,=72.6958,=69.3583,=63.1129
2021-11-04,=1410.7400,=1421.8400,=2624172507297.2202,=1090307517171,=846437662680.4500,=55.1418,=0.0289,=72.6958,=69.3594,=63.4578
2021-11-03,=1399.5500,=1410.5600,=2599860478129.1104,=1081114144778,=839003937659.7599,=54.5327,=0.0226,=72.6958,=69.3605,=63.7207
2021-11-02,=1405.6400,=1416.6900,=2602540022360.9600,=1087762152405,=843565326963.3601,=54.1707,=0.0129,=72.6958,=69.3706,=63.7215
2021-11-01,=1404.2100,=1415.2500,=2598602921657.6211,=1085993279073,=843544156608.4901,=54.1317,=0.0097,=72.6958,=69.3808,=64.1907
2021-10-29,=1396.2000,=1407.1800,=2592600171984.9902,=1085679821372,=786489080975.6699,=51.8797,=0.0033,=72.7844,=69.4394,=64.1907
2021-10-28,=1356.3700,=1367.0400,=2519241912873.0498,=1027267789659,=732098608996.8098,=51.5702,=0,=72.7844,=69.4981,=64.2461
2021-10-27,=1361.8200,=1372.5300,=2529188920493.4102,=1029315421138,=732714981137.4601,=52.5990,=0,=72.7844,=69.5039,=64.2770
2021-10-26,=1376.1300,=1386.9500,=2571030626188.9600,=1032685489079,=737887185078.0901,=54.4419,=0.0033,=72.7844,=69.5098,=64.3935
2021-10-25,=1380.3100,=1391.1600,=2577675242181.3198,=1034218638024,=734894383150.7102,=54.3507,=0,=72.7844,=69.5118,=64.3936
2021-10-22,=1368.1400,=1378.9000,=2561628608833.1011,=1023032486683,=726350243609.8402,=55.2530,=0.0033,=72.8273,=69.5138,=64.3936
2021-10-21,=1362.4000,=1373.1200,=2539932550161.0400,=1018587636486,=723719159843.7201,=55.8570,=0.0100,=72.8273,=69.5149,=64.6789
2021-10-20,=1373.5900,=1384.4000,=2568020631192.3398,=1027820965298,=730471752570.5898,=55.9432,=0.0133,=72.8273,=69.5160,=64.7538
2021-10-19,=1366.7900,=1377.5400,=2558927902757.4097,=1021365740146,=724645931203.1301,=56.2213,=0.0268,=72.8273,=69.5242,=64.9240
2021-10-18,=1352.5700,=1363.2100,=2534588363931.2700,=1010091165009,=717469279242.1903,=55.4824,=0.0034,=72.8273,=69.5324,=65.0217
2021-10-15,=1363.1600,=1373.8800,=2553454924880.1396,=1012600198520,=720864285253.3597,=56.1533,=0.0168,=72.9011,=69.5433,=65.0217
2021-10-14,=1347.2700,=1357.8600,=2530933245559.3799,=1004415316232,=713206452179.4598,=56.1747,=0.0169,=72.9011,=69.5541,=65.0497
2021-10-13,=1344.7600,=1355.3400,=2531462879984.3901,=1000309068071,=711296199193.8301,=56.1068,=0.0102,=72.9011,=69.5546,=65.1013
2021-10-12,=1319.3900,=1329.7700,=2489597718758.9302,=979519465860,=694867499091.1801,=55.0309,=0,=72.9011,=69.5551,=65.1996
2021-10-11,=1349.7700,=1360.3900,=2534984883506.0596,=1000070161205,=709293133549.6599,=55.8570,=0.0034,=72.9011,=69.5672,=65.2109
2021-10-08,=1364.4600,=1375.1900,=2560405268887.1802,=1009056039133,=717203440175.1998,=56.1447,=0.0034,=72.9533,=69.5793,=65.2109
2021-09-30,=1368.7200,=1379.4800,=2563167234462.4902,=1013039202417,=720408185155.0302,=56.2380,=0.0034,=72.9533,=69.5849,=65.2411
2021-09-29,=1345.7700,=1356.3500,=2533371570540.2500,=996699279726,=707863851422.1099,=55.6991,=0,=72.9533,=69.5904,=65.2817
2021-09-28,=1354.1000,=1364.7500,=2537913174757.0796,=999984330657,=711301517489.6700,=56.2862,=0,=72.9533,=69.6129,=65.3119
2021-09-27,=1368.6900,=1379.4500,=2566920937609.0503,=1013295390280,=720621201111.5701,=56.7791,=0.0035,=72.9533,=69.6354,=65.3389
2021-09-24,=1375,=1385.8100,=2566548613775.5298,=1016590610354,=725410575709.5900,=57.2090,=0.0139,=72.9958,=69.6484,=65.3389
2021-09-23,=1363.7900,=1374.5100,=2552261731776.9502,=1006725739671,=718139370755.8499,=57.0722,=0.0105,=72.9958,=69.6615,=65.5736
2021-09-22,=1355.2800,=1365.9400,=2535594914187.8501,=999307663623,=712666300390.9100,=56.8952,=0.0070,=72.9958,=69.7019,=65.6741
2021-09-17,=1349.6800,=1360.3000,=2537333215314.8701,=984626705435,=709081251364.2002,=56.6527,=0,=72.9958,=69.7423,=65.7592
2021-09-16,=1351.4300,=1362.0500,=2536165626613.7905,=985942588549,=710269322558.3900,=56.7896,=0,=72.9958,=69.7459,=65.8187
2021-09-15,=1384.5200,=1395.4100,=2594963333550.5801,=1011818613996,=729034373805.4200,=57.9050,=0,=73.0277,=69.7494,=65.8187
2021-09-14,=1396.6700,=1407.6500,=2619176657625.8701,=1020712437290,=734095922666.3900,=58.5654,=0.0036,=73.0277,=69.7715,=65.9356
2021-09-13,=1384.4300,=1395.3200,=2615686461935.7197,=1015869954394,=727819484475.2299,=58.6408,=0.0036,=73.0277,=69.7935,=65.9764
2021-09-10,=1426.8100,=1438.0300,=2547200094499.4902,=1054734744317,=733286370920.9100,=60.2500,=0.0394,=73.0277,=69.8024,=66.0203
2021-09-09,=1402.1900,=1413.2200,=2505116380713.3804,=1039263791388,=721204037946.1299,=59.7686,=0.0180,=73.0277,=69.8113,=66.1198
2021-09-08,=1412.7200,=1423.8300,=2530468807668.3999,=1049344548840,=726535892065.9701,=60.3701,=0.0361,=73.0418,=69.8362,=66.1198
2021-09-07,=1438.5700,=1449.8800,=2566481199580.3398,=1068720577907,=742206263095.3101,=61.0995,=0.0580,=73.0418,=69.8612,=66.2102
2021-09-06,=1439,=1450.3100,=2568192703120.0601,=1068038600605,=741918690827.8400,=61.1804,=0.0618,=73.0418,=69.8880,=66.2622
2021-09-03,=1400.8900,=1411.9100,=2512418493049.7300,=1045353465654,=723527001033.6101,=60.0356,=0.0328,=73.0418,=69.9149,=66.3990
2021-09-02,=1399.4800,=1410.4900,=2497679051900.9199,=1042346968637,=723513293322.2198,=59.8299,=0.0220,=73.0418,=69.9273,=66.4136
2021-09-01,=1424.6600,=1435.8700,=2532410765512.4604,=1054114214228,=734110117815.0502,=60.7088,=0.0294,=73.0493,=69.9398,=66.4136
2021-08-31,=1441.1700,=1452.5100,=2551319465519.1699,=1066797672965,=743824223208.9500,=60.9405,=0.0369,=73.0493,=69.9543,=66.7003
2021-08-30,=1471.4500,=1483.0300,=2614019144530.3101,=1093191148343,=748279908818.5798,=62.0023,=0.0556,=73.0493,=69.9689,=66.7387
2021-08-27,=1480.3100,=1491.9600,=2617386679840.3901,=1074801241202,=741676041849.1300,=62.6299,=0.0595,=73.0493,=69.9827,=66.8657
2021-08-26,=1497.3400,=1509.1100,=2645527127716.3403,=1084421618526,=746617930496.3899,=63.7207,=0.0746,=73.0493,=69.9965,=66.8786
2021-08-25,=1542.7800,=1554.9100,=2715647300189.3203,=1115942574571,=765074554404.2501,=65.9356,=0.1573,=73.0917,=69.9969,=66.8786
2021-08-24,=1578.0300,=1590.3900,=2754601739377.0801,=1137683818954,=754798180397.8800,=68.8828,=0.3609,=73.0917,=69.9973,=66.9530
2021-08-23,=1564.1100,=1576.3600,=2735504257518.5298,=1130020543575,=748221595296.1599,=68.7004,=0.3434,=73.0917,=70.0156,=66.9530
2021-08-20,=1529.0900,=1541.0600,=2672885589946.5801,=1100411169812,=730981990544.3602,=67.6786,=0.2386,=73.0917,=70.0339,=66.9530
2021-08-19,=1546.1100,=1558.2200,=2710315661718.0703,=1115729527661,=739581577379.9698,=68.6552,=0.3308,=73.0917,=70.0394,=66.9530
2021-08-18,=1507.9900,=1519.8000,=2653030130031.1699,=1090134779304,=721033054563.0499,=67.9226,=0.2595,=73.1874,=70.0448,=66.8786
2021-08-17,=1509.2500,=1521.0700,=2649298953158.7002,=1077297101771,=713793485540.8101,=68.7124,=0.3372,=73.1874,=70.0565,=66.8786
2021-08-16,=1547.9300,=1560.0600,=2728166464071.6401,=1106439688816,=729788865124.4298,=71.0452,=0.6077,=73.1874,=70.0682,=66.8786
2021-08-13,=1552.7800,=1564.9400,=2730121704931.8101,=1110490365864,=731955692972.0901,=70.4176,=0.5405,=73.1874,=70.0565,=66.8786
2021-08-12,=1586.5000,=1598.9300,=2815617596272.1812,=1114152089393,=747090263231.3600,=71.3971,=0.6395,=73.1874,=70.0448,=66.8786
2021-08-11,=1578.7900,=1591.1600,=2803911548536.8398,=1094119076671,=743245612205.5898,=71.5150,=0.6537,=73.2116,=70.0394,=66.8657
2021-08-10,=1588.1900,=1600.6300,=2834299703391.4600,=1100206379470,=747012318242.2100,=71.8751,=0.6953,=73.2116,=70.0339,=66.8657
2021-08-09,=1574.4400,=1586.7700,=2816546300769.9897,=1087914083838,=740460181183.3000,=71.2898,=0.6314,=73.2116,=70.0156,=66.8657
2021-08-06,=1586.6700,=1599.1000,=2855416785125.7500,=1093402091913,=744204510940.7202,=70.9470,=0.6102,=73.2116,=69.9973,=66.8657
2021-08-05,=1604.8100,=1617.3800,=2890492279231.5303,=1104268033146,=752551297799.6802,=72.1171,=0.7075,=73.2116,=69.9969,=66.8657
2021-08-04,=1605.8900,=1618.4700,=2869022749651.3389,=1098939509263,=752973587115.6998,=72.3646,=0.7262,=73.3316,=69.9965,=66.7387
2021-08-03,=1564.1900,=1576.4400,=2806367122505.7798,=1069040076298,=733238412359.7898,=71.5392,=0.6693,=73.3316,=69.9827,=66.7387
2021-08-02,=1599.4700,=1612,=2870966970983.5596,=1095933827495,=750209795553.8900,=71.8181,=0.6920,=73.3316,=69.9689,=66.7387
2021-07-30,=1591.2200,=1603.6800,=2854061882360.8101,=1087042214675,=744838439580.8800,=71.3615,=0.6506,=73.3316,=69.9543,=66.7387
2021-07-29,=1588.4700,=1600.9100,=2830261966638.8101,=1084054044159,=740599684048.8701,=71.0938,=0.6290,=73.3316,=69.9398,=66.7387
2021-07-28,=1518.7000,=1530.5600,=2705484876793.1401,=1035043826639,=708072457839.9700,=69.0122,=0.3846,=73.3423,=69.9273,=66.7003
2021-07-27,=1545.2900,=1557.3500,=2759330320077.6304,=1059052959862,=720842664677.3099,=69.9965,=0.5081,=73.3423,=69.9398,=66.7003
2021-07-26,=1556.9800,=1569.0600,=2740821525675.7202,=1062949016468,=726639041777.6798,=70.9526,=0.6245,=73.3423,=69.9273,=66.7003
2021-07-23,=1563.4900,=1575.6200,=2742985591204.3799,=1064790478105,=729813572940.4200,=71.5244,=0.6639,=73.3423,=69.9149,=66.7003
2021-07-22,=1582.1300,=1594.4100,=2783036825118.1201,=1076473155359,=738183275565.4600,=72.4752,=0.7284,=73.3423,=69.8880,=66.7003
2021-07-21,=1565.6400,=1577.7900,=2757294844344.5298,=1025569932128,=730331992763.5400,=72.2416,=0.7066,=73.3491,=69.8612,=66.4136
2021-07-20,=1522.6300,=1534.4400,=2690074549104.7798,=998626643322,=710250136628.1299,=70.3464,=0.5685,=73.3491,=69.8362,=66.4136
2021-07-19,=1514.1800,=1525.9300,=2683012541293.2603,=969108002887,=706247498431.0598,=69.9973,=0.5208,=73.3491,=69.8113,=66.4136
2021-07-16,=1525.2300,=1537.0700,=2717225147133.5811,=955275790329,=711422774243.7999,=70.5269,=0.5816,=73.3491,=69.8024,=66.4136
2021-07-15,=1560.7000,=1572.7500,=2775343764969.6602,=931456909772,=727692753119.3898,=71.4916,=0.6597,=73.3491,=69.7935,=66.4136
2021-07-14,=1556.7200,=1567.6700,=2786346529895.8101,=901911449159,=725539137335.4698,=71.8964,=0.6920,=73.3998,=69.7715,=66.3990
2021-07-13,=1590.9800,=1602.1700,=2826974544036.9204,=921872466666,=741890742087.9202,=73.0493,=0.7712,=73.3998,=69.7494,=66.3990
2021-07-12,=1601.6100,=1612.7600,=2857029354824.9302,=926406705806,=746681277056.2599,=73.3998,=0.8000,=73.3998,=69.7459,=66.3990
2021-07-09,=1583.7100,=1594.7400,=2838462281390.3398,=918983535905,=738497382929.9799,=73.3316,=0.7906,=73.3491,=69.7423,=66.3990
2021-07-08,=1610.7700,=1621.9900,=2877428129668.0898,=936918474215,=751580414669.7401,=74.2020,=0.8369,=73.3491,=69.7019,=66.3990
2021-07-07,=1570.0300,=1580.9600,=2827256911407.7012,=913436985091,=732195931661.1201,=72.9958,=0.7716,=73.3491,=69.6615,=66.2622
2021-07-06,=1532.7900,=1543.4700,=2764825943025.5200,=890915308707,=715082215087.0399,=71.6546,=0.6926,=73.3491,=69.6484,=66.2622
2021-07-05,=1575.8900,=1586.8700,=2844596933335.1699,=914130773469,=734699113194.2400,=72.9011,=0.7652,=73.3491,=69.6354,=66.2622
2021-07-02,=1538.1600,=1548.8700,=2777647202407.4302,=895556968996,=717470365652.6000,=71.4017,=0.6769,=73.3491,=69.6129,=66.2622
2021-07-01,=1579.8000,=1590.8100,=2867994890534.5498,=920818010254,=737410846510.6200,=72.8273,=0.7632,=73.3491,=69.5904,=66.2622
2021-06-30,=1588.2200,=1599.2800,=2889133208428.3799,=916416558998,=741109836962.8300,=73.0917,=0.7797,=73.4132,=69.5849,=66.2102
2021-06-29,=1562.0800,=1572.9600,=2826313906790.4600,=902289182040,=729124760078.2200,=72.2594,=0.7257,=73.4132,=69.5793,=66.2102
2021-06-28,=1562.9800,=1573.6800,=2829507459775.3604,=902531764992,=729598285692.0898,=72.6425,=0.7511,=73.4132,=69.5672,=66.2102
2021-06-25,=1534.8500,=1545.3600,=2790733471151.2803,=885920602256,=716723433510.3298,=70.9065,=0.6563,=73.4132,=69.5551,=66.2102
2021-06-24,=1504.8100,=1514.8400,=2728630494874.4902,=867444080970,=702515516876.2799,=69.8612,=0.5426,=73.4132,=69.5546,=66.2102
2021-06-23,=1534.3000,=1544.5200,=2774698885128.9307,=882516206843,=715842187737.4601,=70.6186,=0.6441,=73.5295,=69.5541,=66.1198
2021-06-22,=1523.3600,=1533.5100,=2728771229204.0400,=880372646267,=711983285688.6300,=70.5396,=0.6244,=73.5295,=69.5433,=66.1198
2021-06-21,=1528.1300,=1538.0900,=2739690560936.9097,=883283642369,=713961424439.0601,=70.5987,=0.6364,=73.5295,=69.5324,=66.1198
2021-06-18,=1494.7000,=1504.4400,=2690438978990.2104,=859034270878,=697734042718.5802,=68.2712,=0.3425,=73.5295,=69.5242,=66.1198
2021-06-17,=1473.5100,=1483.0700,=2663037186226.2803,=847724276292,=688122136626.1901,=67.2535,=0.2661,=73.5295,=69.5324,=66.1198
2021-06-16,=1406.4700,=1415.3800,=2540744595253.5400,=810333753601,=656905171731.3699,=65.3119,=0.1659,=73.7837,=69.5433,=66.0203
2021-06-15,=1448.2000,=1457.3800,=2598248613902.3999,=834478262227,=676980219292.9700,=66.8786,=0.2361,=73.7837,=69.5541,=66.1198
2021-06-11,=1436.2800,=1445.3800,=2285456972448.3398,=812136661826,=653511307054.5300,=64.6789,=0.1209,=73.7837,=69.5546,=66.1198
2021-06-10,=1450.4000,=1459.0600,=2300362726365.8901,=816138819120,=658372197701.7898,=65.5736,=0.1682,=73.7837,=69.5551,=66.2102
2021-06-09,=1427.3200,=1435.8000,=2264059097335.4502,=786477670749,=648926114462.1399,=64.2461,=0.1033,=73.7837,=69.5672,=66.2622
2021-06-08,=1419.0800,=1427.4800,=2246584846332.1904,=778370487602,=643674742204.5200,=64.3936,=0.1132,=73.7841,=69.5793,=66.2622
2021-06-07,=1433.5700,=1442.0400,=2265637551767.0703,=782992966284,=647863248445.8801,=65.0497,=0.1280,=73.7841,=69.5849,=66.3990
2021-06-04,=1431.5200,=1439.9700,=2258943598597.7002,=780903956874,=646240165893.7200,=64.7538,=0.1143,=73.7841,=69.5904,=66.4136
2021-06-03,=1414.5300,=1422.8100,=2246173286149.5303,=774681300176,=640257051466.9303,=64.3935,=0.1100,=73.7841,=69.6129,=66.7003
2021-06-02,=1426.8500,=1435.1900,=2269840183924.3105,=781838825855,=646089298708.7800,=65.0217,=0.1154,=73.7841,=69.6354,=66.7387
2021-06-01,=1460.5400,=1469.0800,=2332559364386.8398,=801086121149,=661597881325.6801,=66.2102,=0.1739,=73.8143,=69.6484,=66.7387
2021-05-31,=1442.6700,=1450.9600,=2298040158170.4497,=790641857859,=653613529351.8099,=65.2109,=0.1262,=73.8143,=69.6615,=66.8657
2021-05-28,=1386.0400,=1394,=2214219011597.5303,=757271288270,=626169229222.9700,=63.1129,=0.0878,=73.8143,=69.7019,=66.9530
2021-05-27,=1397.7700,=1405.7500,=2247894813257.4204,=767045499084,=632510949986.6200,=63.7215,=0.0931,=73.8143,=69.7423,=67.0066
2021-05-26,=1364.0400,=1371.7600,=2191687455814.7000,=749703910455,=618418996976.5399,=62.7558,=0.0837,=73.8143,=69.7459,=67.0715
2021-05-25,=1370.1200,=1377.8200,=2202520040898.2305,=754456758925,=622186604882.6799,=62.5796,=0.0743,=73.8279,=69.7494,=67.0715
2021-05-24,=1330.8700,=1338.3500,=2141583337270.8501,=731352727388,=603971089362.4998,=61.4440,=0.0647,=73.8279,=69.7715,=67.0836
2021-05-21,=1315.2100,=1322.6000,=2118021958153.4800,=723971134590,=597812717552.5100,=60.7354,=0.0400,=73.8279,=69.7935,=67.2267
2021-05-20,=1329.7900,=1337.2700,=2141692849260.0200,=730659015892,=603729001376.1299,=61.1796,=0.0553,=73.8279,=69.8024,=67.2718
2021-05-19,=1326.1400,=1333.3000,=2138446749259.4905,=727878269274,=601597458631.2400,=61.0754,=0.0505,=73.8279,=69.8113,=67.3050
2021-05-18,=1321.6400,=1328.7700,=2134633519208.6001,=725756010941,=599353978089.4600,=61.0033,=0.0457,=73.9454,=69.8631,=67.3050
2021-05-17,=1328.9200,=1336.0900,=2146290257591.3303,=730651533194,=602964860310.1902,=60.7988,=0.0408,=73.9454,=69.9149,=67.3057
2021-05-14,=1300.5400,=1307.5500,=2105973715999.2300,=713841569511,=589288014997.5300,=59.9645,=0.0308,=73.9454,=69.9273,=67.4541
2021-05-13,=1275.4800,=1282.3600,=2074589304832.8799,=699160293488,=573845147095.3700,=59.2227,=0.0206,=73.9454,=69.9398,=67.7647
2021-05-12,=1270.9100,=1277.7700,=2070760560081.1201,=698880814724,=573372939534.8000,=59.1438,=0.0155,=73.9454,=69.9543,=67.7822
2021-05-11,=1258.1100,=1264.9000,=2038699060282.9500,=690791727520,=567007203896.2300,=58.8008,=0.0052,=74.0886,=69.9689,=67.7822
2021-05-10,=1254.4900,=1261.2500,=2032359182991.9199,=688563785493,=565559285604.1801,=58.4624,=0,=74.0886,=70.0014,=67.7975
2021-05-07,=1263.9000,=1270.7100,=2043982415799.8401,=694944178079,=570313831415.2899,=58.8912,=0,=74.0886,=70.0339,=67.8401
2021-05-06,=1310.1300,=1317.1900,=2113770367003.2900,=722570852516,=592259011634.3600,=59.7898,=0,=74.0886,=70.0394,=67.9094
2021-04-30,=1322.2400,=1329.2800,=2139535284430.9504,=732262578682,=598751878061.4000,=60.0335,=0,=74.0886,=70.0448,=67.9320
2021-04-29,=1324.0500,=1331,=2130554430352.0701,=726244045118,=579400714195.8000,=61.7282,=0,=74.3625,=70.0565,=67.9320
2021-04-28,=1324.2400,=1331.1800,=2133759607507.3401,=725702867437,=572899797897.4700,=62.7161,=0,=74.3625,=70.0682,=67.9419
2021-04-27,=1311.9100,=1318.8000,=2116251853455.1001,=717997680952,=562946106112.8201,=63.4578,=0,=74.3625,=70.0704,=67.9516
2021-04-26,=1314.9100,=1321.8100,=2114999263994.2300,=718272897613,=550038250429.8101,=64.2770,=0.0054,=74.3625,=70.0726,=67.9654
2021-04-23,=1311.8300,=1318.6900,=2111875643248.7000,=716861984527,=538827869456.5399,=65.1013,=0.0109,=74.3625,=70.0736,=67.9719
2021-04-22,=1305.1800,=1312.0100,=2105867882845.8401,=713540806299,=536201830214.1001,=65.6741,=0.0330,=74.4166,=70.0745,=67.9719
2021-04-21,=1286.8600,=1293.5900,=2075902903901.8804,=701832412348,=529807795207.3400,=65.7592,=0.0331,=74.4166,=70.0825,=68.1470
2021-04-20,=1290.5000,=1297.2500,=2084287142463.3401,=703605138173,=530516628298.9100,=66.3990,=0.0611,=74.4166,=70.0905,=68.2075
2021-04-19,=1299.0100,=1305.8000,=2098004467255.0601,=693144777017,=523168213814.4601,=67.0836,=0.1006,=74.4166,=70.1085,=68.3200
2021-04-16,=1274.7000,=1281.3000,=2057964969913.4800,=679547327859,=512665648059.9299,=66.0203,=0.0449,=74.4166,=70.1265,=68.3260
2021-04-15,=1264.1600,=1270.7000,=2050759916546.1499,=673286015499,=505665143143.4299,=67.2267,=0.0960,=74.4326,=70.1365,=68.3260
2021-04-14,=1254.7100,=1261.2100,=2041441759158.5095,=670068428083,=502097757033.7099,=67.0066,=0.0852,=74.4326,=70.1465,=68.3999
2021-04-13,=1241.4000,=1247.8300,=2022794399842.9700,=664117132847,=496772725971.8000,=66.1198,=0.0457,=74.4326,=70.1974,=68.4046
2021-04-12,=1243.5000,=1249.9300,=2023476608320.2100,=665203476264,=497017452311.0098,=66.4136,=0.0517,=74.4326,=70.2484,=68.4051
2021-04-09,=1271.4400,=1278.0300,=2068586854993.7900,=678970898642,=508801156022.5800,=67.4541,=0.0983,=74.4326,=70.2607,=68.4617
2021-04-08,=1291.8600,=1298.5500,=2097604438113.5901,=692836877475,=513314279956.7201,=68.5767,=0.2093,=74.5385,=70.2729,=68.4617
2021-04-07,=1298.7800,=1305.5100,=2113504280072.0801,=696954812312,=516398454393.2400,=68.5517,=0.2047,=74.5385,=70.2990,=68.4617
