date,consume_pe,zz500_pb_quantile,consume_rsi14,gold_macd_bar,bond10_std20,zz500_ma20,hs300_ma20_amt,hs300_obv,gold_ma20_amt,consume_macd_dea,bond10_atr14,yield_2y,gold_atr14,hs300_rsi14,bond10_ma5,yield_1y,consume_atr14,zz500_rsi14,consume_ma20_amt,hs300_macd_dea,hs300_pe,pmi_生产经营活动预期指数,pmi_制造业采购经理指数,bond_10y_2y_spread,margin_5d_chg,north_net,hs300_ma5,zz500_ma5,north_20d_sum,margin_total,m1_m2_spread,yield_10y,社融存量增速(近似),hs300_pe_quantile,score_valuation,score_macro,score_sentiment,score_trend,score_total
2017-06-15,27.7579,0.046979865771812,71.2425741104876,-0.002721255,0.32265276661113024,6.174299999999058,466618347.0362989,36432316709.0,590741606.0008506,0.0222844033724328,0.40355486282341435,3.547,0.0177365484529234,59.64736400169321,103.77039999999968,3.5941,0.0274901710982012,54.68689644785088,192239.10014998665,0.0301615026093656,12.47,56.8,51.2,-0.0183,0.7246470878699451,,3.568800000003834,6.26099999999919,,873115000000.0,10.95,3.5554,14.4787935342103,0.519434628975265,16.5,19.0,14.0,21.0,70.5
2017-06-16,27.5973,0.0469011725293132,64.67577804520658,-0.003870641,0.32265276661113024,6.174049999999058,465981537.98229885,36329921047.0,594884579.6906006,0.0239505435327038,0.40355486282341435,3.5549,0.0174696521348575,58.21579207506101,103.77039999999968,3.5979,0.0270265874483296,54.36673100428714,196178.6217499866,0.0310870214392142,12.47,56.8,51.2,-0.0046,0.5445079190237179,,3.558000000003834,6.26939999999919,,869832000000.0,10.95,3.568,14.4787935342103,0.519434628975265,16.5,19.0,14.0,21.0,70.5
2017-06-19,27.8831,0.0518394648829431,67.27458355389896,-0.004527634,0.32265276661113024,6.179049999999058,474684794.49414885,36471235296.0,601460129.3956006,0.0252160323336908,0.40355486282341435,3.4868,0.0168646769823676,64.35743173344791,103.77039999999968,3.573,0.0261675454877347,57.45173385016715,196781.3517499866,0.0319774161618218,12.47,56.8,51.2,-0.031,0.5401135706317284,,3.556600000003834,6.30239999999919,,871833000000.0,10.95,3.5006,14.4787935342103,0.519434628975265,16.5,19.0,14.0,21.0,70.5
2017-06-20,27.714,0.0525876460767946,70.04358092984795,-0.005341788,0.32265276661113024,6.185099999999058,485629658.6796489,36341403286.0,614969501.2844006,0.026329950995511,0.40355486282341435,3.4738,0.0165886286264842,61.672808992013536,103.77039999999968,3.5488,0.0277984350957536,58.69386929708485,191993.73274998664,0.0325507382365137,12.47,56.8,51.2,-0.0198,0.2507137894405709,,3.551600000003834,6.32159999999919,,871855000000.0,10.95,3.4881,14.4787935342103,0.519434628975265,16.5,19.0,13.0,21.0,69.5
2017-06-21,28.3165,0.0533333333333333,72.86898186366206,-0.005433779,0.32265276661113024,6.196299999999058,507481686.6988488,36544069383.0,622343328.2699006,0.0274857343445374,0.40355486282341435,3.4949,0.0160465837245925,67.62293946960959,103.77039999999968,3.5488,0.0282414040174855,59.43226910076241,222251.0427499866,0.0335390298288552,12.47,56.8,51.2,0.0232,0.3798558725342182,,3.562800000003834,6.347199999999189,,873235000000.0,10.95,3.5406,14.4787935342103,0.519434628975265,15.5,20.0,13.0,21.0,69.5
2017-06-22,28.1616,0.0474209650582362,71.50714347646239,-0.004226297,0.32265276661113024,6.2084999999990576,515886158.3431989,36734076740.0,633286533.8299005,0.0284966607992267,0.40355486282341435,3.5417,0.0163289706014073,68.09705312047866,103.77039999999968,3.5489,0.0276527323019508,51.26735921903194,230308.3644999865,0.0347229838278084,12.47,56.8,51.2,0.0146,0.0844846913486074,,3.5772000000038338,6.34339999999919,,873853000000.0,10.95,3.5607,14.4787935342103,0.519434628975265,15.5,20.0,13.0,21.0,69.5
2017-06-23,28.2908,0.048172757475083,70.09635154392387,-0.00295999,0.32265276661113024,6.220349999999058,509735395.8449989,36832070116.0,643066631.9757005,0.0292509864215518,0.40355486282341435,3.5362,0.0158769012727353,71.96545269370785,103.77039999999968,3.5057,0.02696325142324,52.72762985894728,234091.2344999866,0.0364467742621223,12.47,56.8,51.2,0.0119,0.1565734282607644,,3.599800000003834,6.344199999999189,,871194000000.0,10.95,3.5457,14.4787935342103,0.519434628975265,15.5,20.0,13.0,21.0,69.5
2017-06-26,28.8903,0.0655058043117744,75.19168131393269,-0.001971719,0.32265276661113024,6.235649999999058,486075513.4989489,36939464708.0,680626136.0667005,0.030200945765506,0.40355486282341435,3.4991,0.0153856940389685,75.99559692858556,103.77039999999968,3.4815,0.0273944477501515,60.452056233724015,243256.7744999866,0.0390534389197361,12.47,56.8,51.2,0.0153,0.5429881775020462,,3.6234000000038336,6.3587999999991895,,876567000000.0,10.95,3.5134,14.4787935342103,0.519434628975265,15.5,20.0,14.0,21.0,70.5
2017-06-27,28.9425,0.0662251655629139,77.72832878466262,-0.002034658,0.32265276661113024,6.249849999999059,465541883.5437988,37020129819.0,716485624.2319504,0.0314420715203357,0.40355486282341435,3.4549,0.0159295730361851,76.15963404439094,103.77039999999968,3.4495,0.0275805586251406,58.91937184794127,243317.2694999866,0.0420197245126494,12.47,56.8,51.2,0.0541,0.7859871736908053,,3.6496000000038338,6.366199999999189,,878708000000.0,10.95,3.5084,14.4787935342103,0.519434628975265,15.5,20.0,14.0,21.0,70.5
2017-06-28,28.5436,0.0628099173553719,75.87174302783399,-0.002174179,0.32265276661113024,6.264749999999059,454251680.63854873,36940881029.0,718662627.6694504,0.0326651523728504,0.40355486282341435,3.4697,0.0153631749621718,69.7438217135859,103.77039999999968,3.4545,0.0271105187233449,57.08564630151355,251550.4548999866,0.044561284097717,12.47,56.8,51.2,0.0649,0.981361366958522,,3.6618000000038338,6.367399999999189,,881804000000.0,10.95,3.5333,14.4787935342103,0.519434628975265,15.5,20.0,15.5,21.0,72.0
2017-06-29,28.6121,0.0684818481848184,76.62338664577622,-0.002540884,0.32265276661113024,6.286999999999059,454411160.0869487,37027718731.0,717759055.7668504,0.0338181287008813,0.40355486282341435,3.4664,0.0150515196077309,71.98074334020028,103.77039999999968,3.4496,0.0330311959573917,59.65489064231341,261432.9548999866,0.0469528338669171,12.47,56.8,51.2,0.0834,1.021944042224998,,3.677600000003834,6.394399999999189,,882783000000.0,10.95,3.5483,14.4787935342103,0.519434628975265,15.5,20.0,15.5,21.0,72.0
