date,hs300_ma5,hs300_ma20,hs300_std20,hs300_atr14,hs300_rsi14,hs300_macd_dif,hs300_macd_dea,hs300_macd_bar,hs300_ma20_vol,hs300_ma20_amt,hs300_obv,zz500_ma5,zz500_ma20,zz500_std20,zz500_atr14,zz500_rsi14,zz500_macd_dif,zz500_macd_dea,zz500_macd_bar,zz500_ma20_vol,zz500_ma20_amt,zz500_obv,kc50_ma5,kc50_ma20,kc50_std20,kc50_atr14,kc50_rsi14,kc50_macd_dif,kc50_macd_dea,kc50_macd_bar,kc50_ma20_vol,kc50_ma20_amt,kc50_obv,consume_ma5,consume_ma20,consume_std20,consume_atr14,consume_rsi14,consume_macd_dif,consume_macd_dea,consume_macd_bar,consume_ma20_vol,consume_ma20_amt,consume_obv,gold_ma5,gold_ma20,gold_std20,gold_atr14,gold_rsi14,gold_macd_dif,gold_macd_dea,gold_macd_bar,gold_ma20_vol,gold_ma20_amt,gold_obv,bond10_ma5,bond10_ma20,bond10_std20,bond10_atr14,bond10_rsi14,bond10_macd_dif,bond10_macd_dea,bond10_macd_bar,bond10_ma20_vol,bond10_ma20_amt,bond10_obv,hs300_pe,hs300_pb,zz500_pe,zz500_pb,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile,kc50_pe_quantile,kc50_pe_p80,kc50_pe_p50,kc50_pe_p20,kc50_pb,kc50_pb_quantile,kc50_pb_p80,kc50_pb_p50,kc50_pb_p20,kc50_ps,kc50_ps_quantile,kc50_ps_p80,kc50_ps_p50,kc50_ps_p20,kc50_div_yield,kc50_div_quantile,kc50_div_p80,kc50_div_p50,kc50_div_p20,yield_1y,yield_2y,yield_10y,m2数量(亿元),m2同比增长,m2环比增长,m1数量(亿元),m1同比增长,m1环比增长,m0数量(亿元),m0同比增长,m0环比增长,ppi_yoy,ppi_acc_yoy,cpi_current,cpi_yoy,cpi_mom,cpi_acc,pmi_主要原材料购进价格指数,pmi_产成品库存指数,pmi_从业人员指数,pmi_供应商配送时间指数,pmi_出厂价格指数,pmi_制造业采购经理指数,pmi_原材料库存指数,pmi_在手订单指数,pmi_新出口订单指数,pmi_新订单指数,pmi_生产指数,pmi_生产经营活动预期指数,pmi_进口指数,pmi_采购量指数,社融增量(亿元),社融增量_12月滚动和,社融存量增速(近似),上交所融资余额(元),上交所融券余额(元),上交所融资融券余额(元),深交所融资余额(元),深交所融券余额(元),深交所融资融券余额(元),沪深融资余额合计(元),沪深融券余额合计(元),沪深融资融券余额合计(元),沪深融资余额合计(亿元),沪深融资融券余额合计(亿元),融资买入额_x,融券卖出量_x,融券余量_x,turnover,north_net,north_20d_sum,volatility_20d,margin_total,margin_5d_chg,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal,consume_pe,consume_pb,consume_dividend_yield,consume_pe_quantile,consume_pb_quantile,chip_ma5,chip_ma20,chip_std20,chip_atr14,chip_rsi14,chip_macd_dif,chip_macd_dea,chip_macd_bar,chip_ma20_vol,chip_ma20_amt,chip_obv,chip_pe,chip_pb,chip_dividend_yield,chip_pe_quantile,chip_pb_quantile
2022/12/13,4.023600000003818,3.92205000000578,0.0829412153102773,0.0627478608753583,59.78733047126608,0.0526786952376507,0.0405535225899607,0.0121251726476899,625480971.0,2454662735.388452,52433228647.0,6.188399999999198,6.174599999999061,0.0421925137259255,0.0802409048425858,49.73187253022984,0.0252273019183775,0.0299959443022955,-0.004768642,64261374.4,129677086.1700001,3307044867,1.042600000000259,1.0550499999988632,0.015071448587984,0.0183519966037523,39.750606340765216,-0.005121033,-0.002545445,-0.002575588,1831940364.0,1932445593.565699,-12273775709.0,1.0295999999996253,0.974750000007522,0.040733154010051,0.0244738989842057,67.89504514710517,0.0222245424149156,0.0127978776089754,0.0094266648059402,217878870.6,214280230.4874499,3768682869,3.915400000000009,3.938849999999991,0.0210838208133985,0.0222082723629795,52.88407295414691,0.0118991783590511,0.0202491401533051,-0.008349962,269036621.7,1060315518.8787992,34630173434.0,118.7297999999994,118.90659999999976,0.2555592692040299,0.2785015473532675,40.45919703554782,-0.205022506,-0.197578323,-0.007444183,1879.5,193382.7990000065,879312.0,10.8,1.34,17.88,1.8,6.36405925925926,0.1132713440405748,0.1403212172442941,0.2924767540152155,0.2641589180050718,0.3115,81.8927,75.9218,49.6034,4.9749,0.1756,7.1919,5.8637,5.1278,5.1929,0.0878,11.0246,9.1062,6.0076,0.0043,0.3941,0.0053,0.0047,0.0035,2.3369,2.5797,2.8952,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0008541262148163,-9.4654,427.47779999999983,16.23569316781933,1571559752124.0,0.2220731637465833,22.0,9.0,14.5,19.0,64.5,震荡偏强,-6.0,0.4015,1.2573095640724488,11,0.5,40.2529,6.3811,0.0174,0.7216748768472906,0.3735632183908046,1.0638,1.0652,0.0218236954755725,0.0213571428571428,49.15254237288133,0.002143996713948,0.0014336835445453,0.0014206263388053,430576241.85,459846190.3071,24464450862.0,38.0044,4.1584,0.0027,0.10408921933085502,0.0644361833952912
2022/12/14,4.023600000003818,3.92800000000578,0.0850993401682883,0.0609801565271184,60.71059516262045,0.0518601153267503,0.0428148411373187,0.0090452741894316,629686478.0,2474747739.410802,53055136000.0,6.171599999999198,6.170149999999061,0.0427035796451807,0.0790094116395439,46.72605226500294,0.0190072889495569,0.0277982132317478,-0.008790924,64261374.4,129677086.1700001,3307044867,1.0386000000002589,1.0522999999988631,0.0151033460707942,0.0183982825606271,37.95001176656363,-0.006443492,-0.003325055,-0.003118437,1821456140.0,1916245670.0138488,-14043403818.0,1.0361999999996254,0.979700000007522,0.0444827195159203,0.0247971919139053,71.43986938480167,0.0249500945273843,0.0152283209926572,0.0097217735347271,219271201.3,216726349.4803999,3992820550,3.928400000000009,3.939299999999991,0.0214944178820984,0.0237648243370524,60.97572672906987,0.0139357196948535,0.0189864560616148,-0.005050736,264140318.4,1041076251.5658993,34898431068.0,118.78479999999938,118.91859999999976,0.2486767783155478,0.2833942939708909,47.15651131288119,-0.18446832,-0.194956322,0.010488002308666,1879.5,193382.7990000065,879312.0,10.81,1.34,17.81,1.79,6.385193802035153,0.1174978867286559,0.1407438715131022,0.2895181741335587,0.2493660185967878,0.311,81.8927,75.9162,49.6034,4.964,0.1718,7.1919,5.8629,5.1244,5.1575,0.0825,11.0246,9.1054,6.007,0.0043,0.4055,0.0053,0.0047,0.0035,2.3019,2.5252,2.8655,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.001205048400684,16.517099999999978,434.0113999999999,15.9298560986775,1569455136294.0,-0.092027343,22.0,9.0,14.5,19.0,64.5,震荡偏强,-6.0,0.4361,1.0925094259499737,12,0.5,40.9853,6.4972,0.0171,0.7430213464696224,0.4105090311986863,1.0630000000000002,1.0633,0.0204272779442226,0.0233571428571428,50.28901734104048,0.00183705070414,0.0015143569764643,0.0006453874553515,442638814.1,471666797.2301,23714925911.0,37.9854,4.1563,0.0027,0.10396039603960396,0.06435643564356436
2022/12/15,4.021400000003818,3.93470000000578,0.0862450444779375,0.0592672882037529,60.41185051003467,0.0504682351649141,0.0443455199428378,0.0061227152220763,616642902.1,2427707742.385252,52524384702.0,6.156599999999198,6.164999999999061,0.0419829514744066,0.0760801679510051,46.60936787914387,0.0138376800543333,0.0250061065962649,-0.011168427,64261374.4,129677086.1700001,3307044867,1.036400000000259,1.0495499999988631,0.0132456997749392,0.0180126909491538,41.91676936865065,-0.006847772,-0.004029598,-0.002818174,1790709585.0,1878688007.9898992,-12550527249.0,1.0415999999996255,0.9840000000075222,0.0463896791912463,0.024668821062912,65.95048829650028,0.02568435792573,0.0173195283792718,0.0083648295464582,223028858.2,221138700.85249987,3804737200,3.933000000000009,3.938049999999991,0.0210937787057082,0.024710194027263,53.381222966230425,0.0129793264998854,0.0177850301492689,-0.004805704,256771628.4,1011709912.7958992,34737580068.0,118.78879999999938,118.91464999999975,0.2479788853453316,0.2761518444015416,47.863005497295305,-0.163629931,-0.188691044,0.0250611129994953,1879.5,193382.7990000065,879312.0,10.79,1.34,17.8,1.79,6.384940593141799,0.1107354184277261,0.1411665257819103,0.2890955198647506,0.2497886728655959,0.3122,81.7456,75.916,49.6748,4.9857,0.1818,7.1904,5.8628,5.1244,5.2012,0.0909,11.021,9.1024,6.007,0.0043,0.4014,0.0053,0.0047,0.0035,2.3169,2.52,2.8829,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0005215296764495,49.3589,469.2830999999999,15.79799696991642,1572481195177.0,0.0890460314646235,22.0,9.0,14.5,19.0,64.5,震荡偏强,-7.8,0.451,0.90914919535807,13,0.5,40.7526,6.4603,0.0172,0.7364532019704434,0.4006568144499179,1.0684,1.0610999999999997,0.0157108745443202,0.0242857142857143,58.426966292134814,0.0029317562439867,0.0017978368299688,0.0022678388280359,439321622.85,466768154.2251,24251322099.0,38.4443,4.2065,0.0027,0.1100123609394314,0.069221260815822
2022/12/16,4.013200000003819,3.9422500000057794,0.0865094514889192,0.0574624819034848,60.82703088718235,0.0491216825006275,0.0453007524543957,0.0038209300462317,629601590.6,2484664215.557552,53432753394.0,6.135199999999198,6.159299999999062,0.04280979110527,0.074645870240219,43.894337624171584,0.0077949644805324,0.0215638781731184,-0.013768914,64261374.4,129677086.1700001,3307044867,1.0316000000002583,1.046749999998863,0.0132773703165134,0.017940355881357,37.16497343444865,-0.008123515,-0.004848382,-0.003275134,1798054336.0,1881664708.6166987,-14309902536.0,1.0433999999996253,0.988750000007522,0.0479133575884181,0.0239067624155612,66.73692144407532,0.026286024600494,0.0191128276235162,0.0071731969769777,220854353.2,219715805.75749987,3941912500,3.931200000000009,3.936199999999992,0.0214093437564804,0.0250166087396013,49.40518197128089,0.0106462056035439,0.0163572652401239,-0.00571106,246873793.4,972343267.8608992,34602228168.0,118.8239999999994,118.91319999999976,0.2477590766782847,0.2707124269442889,48.224442506220186,-0.144162476,-0.17978533,0.0356228543479462,1879.5,193382.7990000065,879312.0,10.81,1.34,17.74,1.79,6.365093802035153,0.1187658495350803,0.1415891800507185,0.2865595942519019,0.2502113271344041,0.3048,81.7456,75.9158,49.6748,4.9398,0.1661,7.1904,5.8627,5.1066,5.1487,0.0788,11.021,9.0995,6.0052,0.0043,0.4058,0.0053,0.0047,0.0035,2.3169,2.531,2.8856,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0002335361055626,43.61530000000002,461.6985999999999,15.68691980730375,1566413010501.0,-0.118036349,22.0,9.0,14.5,19.0,64.5,震荡偏强,-7.8,0.4582,0.8312551953449759,14,0.5,40.8702,6.4789,0.0171,0.7380952380952381,0.4064039408866995,1.0674,1.0592,0.0138358801291196,0.0243571428571428,57.142857142857125,0.002001035441941,0.0018384765523632,0.0003251177791556,435845137.95,462168640.5151,23830419093.0,37.8363,4.14,0.0027,0.1,0.06296296296296296
2022/12/19,4.001800000003818,3.94855000000578,0.0828338408914889,0.0598580189103787,52.26739724071826,0.042880119216635,0.0448166258068436,-0.001936507,640948969.7,2532853457.7328024,52687556903.0,6.092599999999198,6.147499999999061,0.0581043734538253,0.0810283080802033,32.47001406077863,-0.007318787,0.0157873452119701,-0.023106132,64261374.4,129677086.1700001,3307044867,1.0212000000002586,1.0425999999988629,0.0153571176498882,0.018587473318403,30.329253353917668,-0.010944984,-0.006067702,-0.004877282,1826843990.0,1904749991.864949,-16232493721.0,1.045599999999625,0.9936500000075222,0.0474818895508772,0.0239134222430211,61.74549959729293,0.0254208229969558,0.0203744266982041,0.0050463962987516,221052813.2,220773743.75749987,3763997700,3.935400000000009,3.936499999999993,0.0214464449285329,0.0257297081153441,54.83896355031857,0.0108507837548033,0.0152559689430598,-0.004405185,237512633.4,935538754.5308992,34738936268.0,118.89759999999936,118.91184999999976,0.2463932376873095,0.2697329678768401,52.88508314902602,-0.110355638,-0.165899392,0.055543753589243,1879.5,193382.7990000065,879312.0,10.63,1.32,17.34,1.75,6.544137723424272,0.0862214708368554,0.1014370245139476,0.2544378698224852,0.1935756551141166,0.294,81.7456,75.8616,49.6748,4.8177,0.1333,7.1904,5.8626,5.1025,5.0736,0.0581,11.021,9.0992,6.005,0.0044,0.4137,0.0053,0.0046,0.0035,2.2969,2.5018,2.8632,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0008392131352556,-14.9145,467.2394999999999,16.337355812723402,1562658581170.0,-0.605950595,25.0,9.0,13.0,13.0,60.0,震荡偏强,-7.8,0.4658,0.7784484628833214,15,-1.0,40.3643,6.3987,0.0173,0.7208538587848933,0.3768472906403941,1.0572,1.05645,0.0141103731906334,0.0248571428571428,45.54973821989527,-0.0008250396644131,0.0013057733090079,-0.0042616259468422,442229920.65,467835599.6063,23374366237.0,36.8828,4.0356,0.0028,0.08261405672009864,0.051787916152897656
2022/12/20,3.980000000003818,3.95180000000578,0.0793603030286408,0.0617253032739231,44.879748864603485,0.032475702179699,0.0423484410814147,-0.009872739,649275962.6,2567404755.394702,51871991407.0,6.043999999999198,6.135799999999062,0.078438053357002,0.0812405717887602,28.5060157331672,-0.024182053,0.0077934656182155,-0.031975518,64261374.4,129677086.1700001,3307044867,1.0138000000002587,1.039249999998863,0.0180496139156764,0.0178312252242313,29.836754234969,-0.013190351,-0.007492232,-0.005698119,1819457721.0,1892373482.6910987,-17587621412.0,1.0381999999996252,0.9969500000075222,0.0456174290734591,0.0250624635113767,51.00159561900474,0.0217410117919392,0.0206477437169511,0.001093268074988,226208203.2,226372436.4973999,3529680201,3.93920000000001,3.937049999999992,0.0214650297013114,0.0250347289642481,55.031593829085466,0.0109671822065897,0.0143982115957658,-0.003431029,230893908.4,909613551.7508992,34920070668.0,118.99499999999937,118.91554999999975,0.2483272993050445,0.2653948987427803,51.26752067676384,-0.088115459,-0.150342605,0.0622271462422605,1879.5,193382.7990000065,879312.0,10.48,1.3,17.19,1.73,6.668784732824426,0.0604395604395604,0.0722738799661876,0.2417582417582417,0.1690617075232459,0.2901,81.7456,75.8074,49.6748,4.8086,0.1297,7.1904,5.8624,5.0813,5.0739,0.0597,11.021,9.0989,5.9987,0.0044,0.413,0.0053,0.0046,0.0035,2.2969,2.5074,2.8732,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0007763734794476,11.5601,486.39039999999983,17.484267505462686,1561524805018.0,-0.638534239,25.0,9.0,13.0,11.0,58.0,震荡偏强,-7.8,0.4759,0.7585318902104639,-1,-0.5,39.0676,6.1932,0.0179,0.6863711001642037,0.3259441707717569,1.05,1.05445,0.015041958858998,0.025,47.28260869565218,-0.0030297989111076,0.0004386588649848,-0.006936915552185,442366722.55,467176209.40374994,23374366237.0,36.8582,4.0322,0.0028,0.08251231527093596,0.05172413793103448
2022/12/21,3.9556000000038174,3.95475000000578,0.0759498860878879,0.0593877816115,44.55678452411892,0.0237146836786275,0.0386216896008572,-0.014907006,647989172.9,2564014218.103202,51348935607.0,5.994599999999197,6.123149999999062,0.096772907956792,0.0813662452324202,26.851232273002505,-0.039511597,-0.001667547,-0.03784405,64261374.4,129677086.1700001,3307044867,1.0048000000002586,1.0351499999988631,0.0212233023466031,0.0179147091367862,26.79140396358445,-0.015836261,-0.009161038,-0.006675223,1792786466.0,1857733665.7610488,-19121346514.0,1.0287999999996251,1.0011000000075223,0.042944060534715,0.0246294304034212,53.56103644983173,0.0194079288046249,0.0203997807344859,-0.000991852,233491273.2,234387795.9073999,3830737401,3.94280000000001,3.939499999999992,0.0234531447801998,0.0266751054668018,61.71447238696788,0.0139647344727293,0.0143115161711585,-0.000346782,225309233.4,888067637.5108993,35088653468.0,119.04399999999936,118.91059999999976,0.242897385900926,0.2593666916897244,52.47007974887039,-0.065458732,-0.133365831,0.0679070984644195,1879.5,193382.7990000065,879312.0,10.49,1.3,17.09,1.72,6.672288465204957,0.0617075232459847,0.0726965342349957,0.2333051563820794,0.15469146238377,0.2811,81.7456,75.78,49.6748,4.7405,0.1107,7.1904,5.862,5.0715,4.9846,0.017,11.021,9.0962,5.9955,0.0045,0.4191,0.0053,0.0046,0.0035,2.2919,2.4917,2.8606,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0003956708514429,18.7393,489.4774999999999,17.494319623190798,1557887836064.0,-0.737026498,25.0,9.0,13.0,11.0,58.0,震荡偏强,-7.8,0.4633,0.6810081466395068,-2,-0.5,39.5419,6.2684,0.0177,0.7003284072249589,0.3399014778325123,1.041,1.0518,0.0170621156212729,0.025,38.67403314917125,-0.0058394558831775,-0.0008169640846476,-0.0100449835970598,442023673.6,465854835.13515,23013989637.0,36.3035,3.9712,0.0028,0.07380073800738007,0.03690036900369004
2022/12/22,3.9332000000038176,3.959000000005779,0.0702296069811114,0.0596457972106786,45.67937747074341,0.0172185616771765,0.0343410640161211,-0.017122502,658272775.4,2606179684.586252,52036756584.0,5.932799999999197,6.107299999999063,0.1179876189029196,0.084482942001533,23.735202679466475,-0.05609729,-0.012553495,-0.043543794,64261374.4,129677086.1700001,3307044867,0.9924000000002586,1.030699999998863,0.0246071343818293,0.0178493727698729,24.702724216383444,-0.018526518,-0.011034134,-0.007492385,1806343789.0,1865701584.0008984,-20560188001.0,1.0263999999996252,1.0066000000075224,0.039494839348029,0.0252987568031769,58.46736492639051,0.0190340554806081,0.0201266356837103,-0.00109258,238744243.2,240397366.91739988,4041842801,3.95240000000001,3.941199999999992,0.0251089625449811,0.0257697407906016,61.71447238696788,0.016154101809759,0.0146800332988786,0.0014740685108804,214471783.4,845544826.3808993,35088653468.0,119.08719999999936,118.89094999999976,0.2049220524404283,0.2469119279976018,52.56521766377812,-0.046642679,-0.1160212,0.0693785216425701,1879.5,193382.7990000065,879312.0,10.51,1.3,16.89,1.7,6.664447859181732,0.0672020287404902,0.0731191885038038,0.209636517328825,0.1327134404057481,0.2364,81.7433,75.7525,49.679,4.6669,0.0697,7.1777,5.8616,5.0715,4.8908,0.0034,11.019,9.0936,5.9955,0.0045,0.4456,0.0053,0.0046,0.0035,2.2669,2.4773,2.8503,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0005983039646465,28.145399999999995,505.26489999999984,17.375716064577055,1552789256160.0,-1.252284547,25.0,9.0,14.5,11.0,59.5,震荡偏强,-7.8,0.4731,0.6175820265840116,-3,-0.5,40.2335,6.378,0.0174,0.7167487684729064,0.3669950738916256,1.0252,1.04875,0.0207589549478367,0.0255714285714286,36.64921465968588,-0.0093303329310023,-0.0025196378539185,-0.0136213901541676,444895807.8,467855730.5001501,22672778242.0,35.7349,3.909,0.0029,0.06265356265356266,0.018427518427518427
2022/12/23,3.908000000003818,3.9617000000057794,0.0664221928024443,0.0582425259813444,44.46735711400662,0.0111350636797187,0.0296998639488406,-0.0185648,685051538.1,2711858732.839052,50951965557.0,5.871199999999197,6.091949999999062,0.1366872917075665,0.0837341604299949,22.742668244419264,-0.070207479,-0.024084292,-0.046123187,64261374.4,129677086.1700001,3307044867,0.9808000000002586,1.0265499999988632,0.0285315362796273,0.0177887032863106,22.967270777458136,-0.02114109,-0.013055525,-0.008085565,1824765035.0,1877555414.5812984,-22342446015.0,1.0237999999996252,1.0122500000075223,0.0349526799407698,0.0252774170315214,59.131639999703765,0.0187635387113003,0.0198540162892283,-0.001090478,240223810.1,242628654.66759983,4195054740,3.9590000000000094,3.940649999999991,0.0248319854238452,0.0267147593055586,53.67982413678081,0.0150528471386595,0.0147545960668348,0.0002982510718247,208672778.4,822484454.7858994,34902997468.0,119.12419999999936,118.88074999999974,0.1873360285142983,0.235275361712059,52.14371101386534,-0.032565797,-0.09933012,0.0667643226170928,1879.5,193382.7990000065,879312.0,10.5,1.3,16.83,1.69,6.698709523809524,0.0642434488588334,0.073541842772612,0.2028740490278952,0.1229923922231614,0.2071,81.7433,75.7354,49.679,4.6322,0.0577,7.1777,5.8612,5.0598,4.8455,0.0034,11.019,9.0897,5.9708,0.0046,0.4822,0.0053,0.0046,0.0035,2.2269,2.4608,2.8251,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0005263824355889,28.145399999999995,505.26489999999984,17.34410858089834,1546635274690.0,-1.262613096,25.0,9.0,10.5,9.0,53.5,震荡,-7.8,0.4754,0.4933730737522867,-4,-0.5,40.4516,6.3759,0.0173,0.7233169129720853,0.3653530377668308,1.0102,1.0454,0.0258404008442105,0.0263571428571428,31.52709359605913,-0.0133949194165519,-0.0046946941664452,-0.0174004505002133,446777371.8,468478431.37315005,22270600142.0,35.1734,3.8476,0.0029,0.05521472392638037,0.008588957055214725
2022/12/26,3.896200000003818,3.96710000000578,0.05597488451637,0.0563680598398198,45.859673082919954,0.0069598437252467,0.0251518599041218,-0.018192016,686306649.9,2720134562.488652,51603159241.0,5.849199999999198,6.0813999999990624,0.1457402079535017,0.0839674346849953,32.30416112768187,-0.074958112,-0.034259056,-0.040699056,64261374.4,129677086.1700001,3307044867,0.9800000000002588,1.0242499999988632,0.0293579386618081,0.0188752244801455,38.48170194712642,-0.020555457,-0.014555511,-0.005999946,1855414698.0,1904609318.2122984,-20272686369.0,1.0217999999996252,1.0173500000075224,0.0285609844887202,0.024900458672127,55.92096353657438,0.0175400450748191,0.0193912220463465,-0.001851177,236878087.6,240294294.9375999,4046606140,3.96120000000001,3.940199999999991,0.0245206035833219,0.0254494193551616,54.64334606733848,0.0144173587537395,0.0146871486042157,-0.00026979,208426963.2,821401176.0265993,35146017768.0,119.10179999999936,118.88159999999974,0.188003298054982,0.235612835875483,49.711105243091374,-0.027946408,-0.085053377,0.0571069695152031,1879.5,193382.7990000065,879312.0,10.52,1.3,17.05,1.72,6.667903422053232,0.0710059171597633,0.0739644970414201,0.2295012679628064,0.1568047337278106,0.2831,81.7433,75.7184,49.679,4.757,0.1169,7.1777,5.8607,5.0505,5.035,0.039,11.019,9.0859,5.9617,0.0045,0.4153,0.0053,0.0046,0.0035,2.2469,2.4684,2.8378,2664320.84,0.118,0.0065,671674.76,0.037,0.0069,104706.03,0.153,0.0498,-0.7,104.1,101.8,0.018,0.0,102.0,51.6,46.6,44.8,40.1,49.0,47.0,47.1,43.1,44.2,43.9,44.6,51.9,43.7,44.9,13058,320099.0,2.10168734649612,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0007675112374271,28.145399999999995,505.26489999999984,16.70821325305733,1550788035375.0,-0.759637834,25.0,9.0,10.5,8.0,52.5,震荡,-7.8,0.4706,0.4697927087158537,-5,-0.5,39.9942,6.3038,0.0175,0.7110016420361248,0.348111658456486,1.0054,1.0442,0.0271653804452807,0.0262142857142857,34.12322274881511,-0.0144324738492012,-0.0066422501029964,-0.0155804474924095,447340344.9,468622367.8504,22633402511.0,35.9538,3.9329,0.0029,0.06740196078431372,0.031862745098039214
