date,year,month,上交所融资余额(元),上交所融券余额(元),上交所融资融券余额(元),深交所融资余额(元),深交所融券余额(元),深交所融资融券余额(元),沪深融资余额合计(元),沪深融券余额合计(元),沪深融资融券余额合计(元),沪深融资余额合计(亿元),沪深融资融券余额合计(亿元),融资买入额_x,融券卖出量_x,融券余量_x,融资买入额_y,融券卖出量_y,融券余量_y
2021-07-02,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-05,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-06,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-07,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-08,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-09,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-12,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-13,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-14,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-15,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-16,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-19,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-20,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-21,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-22,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-23,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-26,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-27,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-28,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-29,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-07-30,2021,7,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-02,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-03,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-04,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-05,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-06,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-09,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-10,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-11,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-12,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-13,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-16,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-17,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-18,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-19,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-20,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-23,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-24,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-25,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-26,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-27,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-30,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-08-31,2021,8,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-01,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-02,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-03,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-06,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-07,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-08,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-09,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-10,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-13,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-14,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-15,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-16,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-17,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-22,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-23,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-24,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-27,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-28,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-29,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-09-30,2021,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-08,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-11,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-12,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-13,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-14,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-15,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-18,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-19,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-20,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-21,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-22,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-25,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-26,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-27,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-28,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-10-29,2021,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-01,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-02,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-03,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-04,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-05,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-08,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-09,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-10,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-11,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-12,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-15,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-16,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-17,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-18,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-19,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-22,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-23,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-24,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-25,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-26,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-29,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-11-30,2021,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-12-01,2021,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2021-12-02,2021,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
