date,hs300,zz500,kc50,consume,chip,gold,bond10
2025-06-25,0.1351807713508606,0.13079170882701874,0.12535887956619263,0.12631776928901672,0.1304372102022171,0.18784677982330322,0.16406692564487457
2025-06-26,0.13218216598033905,0.13084231317043304,0.1249319538474083,0.12604646384716034,0.12929348647594452,0.19263671338558197,0.16406692564487457
2025-06-27,0.13176849484443665,0.1308823674917221,0.12505711615085602,0.12593112885951996,0.12918856739997864,0.19310542941093445,0.16406692564487457
2025-06-30,0.1323336511850357,0.13104704022407532,0.12492913752794266,0.12595400214195251,0.12895628809928894,0.19271297752857208,0.16406694054603577
2025-07-01,0.13235515356063843,0.1310969889163971,0.12487653642892838,0.12609058618545532,0.12896594405174255,0.19254788756370544,0.16406692564487457
2025-07-02,0.13254408538341522,0.13100455701351166,0.12472526729106903,0.12611468136310577,0.12899553775787354,0.19254891574382782,0.16406692564487457
2025-07-03,0.1327059268951416,0.1311282515525818,0.12464063614606857,0.12610717117786407,0.1293429136276245,0.19200821220874786,0.16406692564487457
2025-07-04,0.13262484967708588,0.1310558021068573,0.12454936653375626,0.12589330971240997,0.1296563744544983,0.19215337932109833,0.16406694054603577
2025-07-07,0.13236519694328308,0.1310185194015503,0.12464762479066849,0.12593412399291992,0.1295117735862732,0.19245581328868866,0.16406692564487457
2025-07-08,0.13290688395500183,0.13128283619880676,0.12454580515623093,0.125939279794693,0.12969152629375458,0.19156676530838013,0.16406692564487457
2025-07-09,0.13322073221206665,0.13114790618419647,0.12442466616630554,0.12584924697875977,0.12939664721488953,0.19189386069774628,0.16406691074371338
2025-07-10,0.13378730416297913,0.13121329247951508,0.12442927807569504,0.12601248919963837,0.12943001091480255,0.19106072187423706,0.16406692564487457
2025-07-11,0.13402363657951355,0.13142265379428864,0.12440108507871628,0.12592270970344543,0.1298433542251587,0.19031965732574463,0.16406692564487457
2025-07-14,0.13460400700569153,0.1316644549369812,0.12452297657728195,0.1261630803346634,0.13025438785552979,0.18872417509555817,0.16406692564487457
2025-07-15,0.13553699851036072,0.13317261636257172,0.12492535263299942,0.12668682634830475,0.13028162717819214,0.18532969057559967,0.16406692564487457
2025-07-16,0.1355123221874237,0.13315105438232422,0.12484285235404968,0.12664973735809326,0.13025420904159546,0.18552294373512268,0.16406692564487457
2025-07-17,0.13556455075740814,0.1332695335149765,0.12480158358812332,0.1266157031059265,0.13038283586502075,0.1852988451719284,0.16406691074371338
