date,保守型C2_动态评分,平衡型C3_动态评分,进取型C4_动态评分,保守型C2_LGB融合,平衡型C3_LGB融合,进取型C4_LGB融合
2024-06-26,2013113.907409473,3453487.7542486177,4557631.726112223,1808023.2794604073,2765642.915937656,3304928.9654285694
2024-06-27,2013361.7915909565,3447967.0683960943,4545114.672148857,1807641.79320159,2758911.589220867,3291987.349703545
2024-06-28,2015572.182720681,3451627.5961533,4549830.257195131,1809690.3110455836,2762084.700913179,3295810.608856313
2024-07-01,2010271.7423235218,3445425.5782378684,4544181.333869352,1805257.7744849543,2758367.452763055,3293799.731589625
2024-07-02,2012025.3774249686,3444759.984536323,4540075.538876126,1806061.0040397153,2754887.2819276033,3285896.5152801448
2024-07-03,2012958.9547667434,3444358.4268404157,4537789.080380287,1807387.3365148345,2756428.3075517355,3287351.2222307683
2024-07-04,2011361.3113266805,3435413.2606820003,4520548.681459285,1806236.5748996236,2750351.490631749,3276667.7765588085
2024-07-05,2008670.5317625704,3433555.24265375,4520505.536195214,1803683.7828873724,2748344.643262385,3275770.291614883
2024-07-08,2000889.7009535555,3415384.896352908,4492308.559367947,1797476.5360906704,2736769.976648232,3260292.6382871573
2024-07-09,2007856.0720622858,3432482.8573218454,4519363.522352481,1805509.46675191,2757226.179007297,3291194.652809785
2024-07-10,2007667.6315409925,3431928.461097962,4518429.716441519,1804898.264538141,2755094.326995984,3287696.228340847
2024-07-11,2011919.4585107008,3446752.195020841,4544578.186448996,1808289.0881825334,2765347.6049278798,3303970.8679095497
2024-07-12,2014020.6075351425,3449343.4794136896,4547108.4900486665,1810481.812957774,2768589.752151877,3307756.0118588787
2024-07-15,2015176.2842749807,3450052.500495013,4546926.8040675195,1811676.0818891726,2769752.883341907,3308617.4631391373
2024-07-16,2016199.5276290274,3455565.3936415305,4557496.955868139,1813880.4185243966,2779087.895485018,3324518.9302722546
2024-07-17,2018756.9859673267,3460874.1812495333,4565312.445821671,1814448.5351637069,2776720.601913009,3319104.9180665812
2024-07-18,2018667.3352736619,3463593.861783508,4571426.919706187,1814057.0604808019,2777713.2051871703,3321559.8102722093
2024-07-19,2020757.3852119092,3471404.024342575,4585451.948890556,1816082.0964225577,2784538.8317709924,3332691.2529133875
2024-07-22,2023576.2731043065,3472963.042720602,4584619.817073651,1819186.5327499514,2787978.3589954446,3335754.3164242757
2024-07-23,2020939.739225247,3452287.1041064113,4543111.915555986,1816777.4029465457,2771231.3802628103,3305303.671438619
2024-07-24,2020398.8927966754,3445517.259821328,4529074.265974087,1816625.483274926,2767071.84063956,3297219.320388838
2024-07-25,2020854.1866790296,3446832.8440932464,4531276.041402197,1816075.0194828368,2764473.3318032497,3292724.788687689
2024-07-26,2025080.2252202225,3456661.2723134016,4546493.213100935,1820468.3005342209,2774622.1880789762,3307561.4149045534
2024-07-29,2023997.312399401,3448263.930659916,4529705.883262844,1819948.7209793224,2769611.304561149,3298235.1626109355
2024-07-30,2025072.3705728073,3450350.4681977183,4532670.08963495,1821221.1745006768,2772450.524841204,3302333.028098771
2024-07-31,2034280.3127779865,3483541.709306984,4591601.483483363,1829166.774033736,2797843.996732889,3343139.4115750706
2024-08-01,2031922.835725232,3465003.0647964394,4554423.053174582,1828104.6527161223,2787341.4921921687,3323999.989224962
2024-08-02,2028198.513769341,3448500.354954191,4523836.151214831,1823276.3662319528,2768226.0574783096,3291567.443161513
2024-08-05,2027265.7279382127,3430167.8681412376,4485141.4307450345,1820072.1077818628,2744129.444146942,3247108.720790909
2024-08-06,2026021.4431676182,3442047.5674337437,4512865.656991923,1818973.152196557,2753437.210274383,3266403.6419403185
2024-08-07,2028122.3884379065,3437611.453506773,4500052.178363143,1822696.4094535839,2756470.852135676,3267427.9361242144
2024-08-08,2025936.003715821,3445263.800140049,4519981.998903805,1818694.9816242638,2754966.372235948,3269320.032082316
2024-08-09,2019893.7557008136,3430087.3773263046,4495784.792546324,1812824.4374027234,2741488.5265445802,3250185.1559908018
2024-08-12,2009563.462784417,3419842.49244208,4488733.448839473,1803430.1123753386,2732702.3989540655,3243867.705017675
2024-08-13,2014555.6367045483,3425542.2059823917,4493768.135017649,1808620.09911957,2740084.4011097015,3252442.240169706
2024-08-14,2013837.2315163729,3405742.325588973,4451545.970088297,1808336.2130237631,2725710.008758573,3224479.6176814823
2024-08-15,2015260.0157607105,3418011.208678379,4476176.442260124,1809384.5457957701,2734661.049931756,3240875.8963541845
2024-08-16,2014113.1200473055,3408583.70413187,4457297.854934258,1808621.8216567254,2728272.669884224,3229371.4459401774
2024-08-19,2015498.899678315,3406754.754684017,4451267.238414665,1811402.8365261063,2732599.9708953053,3234592.7018511444
2024-08-20,2008330.1184481112,3378591.1600129534,4400491.222227534,1804656.9643681608,2709081.64860804,3196524.978898561
2024-08-21,2004658.9519398771,3368688.4472886138,4384357.330884023,1802319.304518711,2704629.753753353,3190365.414015492
2024-08-22,2003346.6090105781,3352932.118976557,4352092.625491915,1800932.4594594487,2691247.2795108384,3165753.756865823
2024-08-23,2004414.9100107793,3355291.3668558304,4355649.256804172,1801563.8591212127,2691819.7522978405,3166008.4159285408
2024-08-26,2002973.0249937964,3348959.8530532364,4344039.4064365765,1801996.1692920732,2693118.4569126437,3167940.3161883503
2024-08-27,1995566.1594860116,3328217.6096367296,4309906.382983073,1795436.8926353846,2676771.5004858,3143500.731163892
2024-08-28,1995410.4875686353,3321634.494821342,4295922.413971478,1797132.915655696,2678154.363401526,3143998.1647738717
2024-08-29,1998774.4336047757,3341609.644766771,4334151.212909159,1800263.2352496746,2694293.6003299938,3171453.1002590074
2024-08-30,2006873.825755676,3376127.5373733668,4397060.323495981,1806450.0191872579,2718293.427570433,3211707.312610362
2024-09-02,2000304.0443468282,3339208.141172757,4326389.341495262,1800947.2478558326,2689254.950400659,3159438.1338902605
2024-09-03,2005371.4387383747,3354067.2600287152,4351264.580232475,1806267.0355978382,2703739.560244233,3181007.089223705
2024-09-04,2003729.4566259366,3344168.3736599507,4332231.458591021,1805750.6285733536,2698903.7172027286,3171285.026065074
2024-09-05,2007140.2705252813,3352958.12796351,4346341.980262336,1808609.6839373917,2704859.0109967473,3178980.8979163915
2024-09-06,2002739.6568335462,3334552.873778518,4312870.523789861,1803641.2521604851,2686240.076317136,3148293.5310515887
