date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合,PPO月度,PPO原生日频
2016-10-11,909342.754832152,1883278.2961783498,1946808.8237629633,2127583.5660857167,1870599.036611467,1859444.8123484706,1859444.8123484706,1721494.3458676934,1693330.6766191726
2016-10-12,907173.7745370575,1881074.0753053527,1944460.5438964807,2125954.9360956163,1869167.1240233833,1855205.946928578,1855205.946928578,1720400.3399961023,1692314.2675639915
2016-10-13,907164.7747972307,1882491.5412818587,1945909.154081085,2128097.9579497646,1871051.2966028808,1859151.1367965185,1859151.1367965185,1720851.5634245137,1692693.0465770038
2016-10-14,909855.670309774,1881564.8454454448,1945089.8545983133,2124596.9860427785,1867973.196743113,1856630.052859481,1856630.052859481,1720760.403984365,1692603.5637916776
2016-10-17,901477.0517443715,1876963.7876237985,1940928.454294764,2124191.4646467105,1867616.6570776906,1855045.18536797,1855045.18536797,1717840.3468813591,1689552.9222336928
2016-10-18,912807.4425038577,1890518.2172064227,1954094.9859354226,2135745.0602831207,1877774.7280514333,1865820.695735736,1865820.695735736,1725348.1790985763,1696973.2363086666
2016-10-19,912258.4238797894,1888125.8625755198,1951985.0830405601,2132569.680861783,1874982.8933234757,1865396.6367981078,1865396.6367981078,1724053.5239038034,1695593.8531058712
2016-10-20,910899.4796101827,1889972.8172004675,1954009.201175196,2136410.0315228594,1878359.3793808839,1873685.7301268075,1873685.7301268075,1724306.4368707575,1695629.0885543139
2016-10-21,915480.0372046016,1889582.5555667728,1953738.4812639535,2132240.7762671094,1874693.7161424991,1872540.960414499,1872540.960414499,1724521.5158297042,1695791.3942521308
2016-10-24,926539.86733663,1902810.563204161,1967317.7486788805,2143556.62080187,1884642.7532673301,1884409.221255127,1884409.221255127,1732003.017266057,1702972.0471968409
2016-10-25,924100.9380585223,1907642.2689203883,1972165.5465345026,2152694.80676505,1892677.16476194,1887079.433268661,1887079.433268661,1734428.5674305658,1705473.0748022315
2016-10-26,921392.0890055647,1910070.6277390262,1975291.6900239098,2158451.965333632,1897738.9331660932,1890868.3274581358,1890868.3274581358,1735599.9272500311,1706366.290215976
2016-10-27,920033.1209490831,1910151.1472771468,1975521.177509801,2159634.457788148,1898778.5958526626,1885002.5637696262,1885002.5637696262,1736188.3684990273,1707164.4271019693
2016-10-28,918674.1797852175,1904663.4796471547,1970433.0400762458,2152425.215362972,1892440.1365083638,1885322.5004586552,1885322.5004586552,1733005.678163819,1703641.673322528
