date,bond10_rsi14,bond10_macd_bar,consume_obv,gold_rsi14,gold_macd_dif,consume_rsi14,gold_macd_bar,zz500_pb_quantile,zz500_macd_dea,gold_obv,bond10_std20,gold_ma5,kc50_pb_p50,hs300_atr14,hs300_ma20_amt,ma20_streak,consume_std20,consume_ma20_amt,zz500_pb,bond10_macd_dif,kc50_rsi14,consume_ma20_vol,kc50_pb,hs300_macd_dea,gold_ma20_vol,hs300_pe,pmi_生产经营活动预期指数,pmi_制造业采购经理指数,bond_10y_2y_spread,margin_5d_chg,north_net,hs300_ma5,zz500_ma5,north_20d_sum,margin_total,m1_m2_spread,yield_10y,社融存量增速(近似),hs300_pe_quantile,score_valuation,score_macro,score_sentiment,score_trend,score_total
2020-01-07,68.59955376668033,0.0231417907034728,898379712.0,70.65376523362092,0.0380149594064822,66.5726794009496,0.017366524541984,0.2624262847514743,0.0897255243464114,26182667014.0,0.3728106222607524,3.4278000000000004,5.9667,0.0476788590308218,1553661107.1975994,17.0,0.0476997097030093,49936058.81,1.95,0.2421662327605389,40.13248521785561,16823363.4,5.8508,0.0314301238052965,342993740.2,12.45,57.9,50.0,0.6453,2.174245058408175,45.0696,4.132400000003824,5.839599999999185,852.3931,1041614863990.0,-5.1,3.1379,24.8808622028746,0.5413153456998314,15.5,12.5,18.5,21.0,67.5
2020-01-08,68.71440784990396,0.0139710684675006,886213639.0,76.19531963322908,0.0464462025746699,62.238389325166885,0.0206382141681373,0.2535804549283909,0.0961401576824155,26728965203.0,0.3737579297729544,3.4572000000000003,5.9667,0.0484160833857631,1632452077.1716995,18.0,0.0523145515671852,50514512.27,1.93,0.2364882776414418,40.13248521785561,16998002.05,5.8508,0.0344255595937646,360241467.8,12.45,57.9,50.0,0.6299,2.4212207368150995,14.229500000000009,4.136000000003824,5.875199999999186,805.977,1043963966933.0,-5.1,3.1337,24.8808622028746,0.5413153456998314,15.5,12.5,18.5,21.0,67.5
2020-01-09,69.3482911326807,0.0068021749601618,901142812.0,55.02189190347484,0.0427106101557326,67.45421754733376,0.01352209739936,0.2636899747262005,0.1025429860759713,26283146183.0,0.3736271237093976,3.4648000000000003,5.9667,0.0486006488582086,1681207144.3354995,19.0,0.0597641180436693,50542023.12100001,1.95,0.2310199278741436,40.13248521785561,16960693.2,5.8508,0.0373115392704138,369374218.6,12.45,57.9,50.0,0.6062,2.163162244000816,75.5058,4.137800000003824,5.903999999999186,837.8648999999999,1047249313186.0,-5.1,3.1184,24.8808622028746,0.5413153456998314,15.5,12.5,18.5,21.0,67.5
2020-01-10,78.58320551743961,0.0263924501732542,888042439.0,56.090217738988976,0.0400948541562149,65.42667006871282,0.0087250731198738,0.2641112047177759,0.1079701919092969,26555197024.0,0.3994311455964285,3.464,5.9667,0.0474148882254794,1733428464.1304996,20.0,0.0634044935741581,50476443.22,1.95,0.2572083156305496,40.13248521785561,16895817.5,5.8508,0.0398766311918868,369081431.7,12.45,57.9,50.0,0.5751,1.8999399562812824,29.5824,4.1414000000038245,5.925599999999188,833.5394999999999,1045662986506.0,-5.1,3.0819,24.8808622028746,0.5413153456998314,15.5,12.5,17.0,21.0,66.0
2020-01-13,76.02725447355895,0.0324392555699145,901300906.0,56.090217738988976,0.0375885512602254,69.90753814304871,0.0049750161791074,0.2737994945240101,0.1138347945970066,26555197024.0,0.4093902784253732,3.4482,5.9667,0.0485995390665166,1725411203.5869994,21.0,0.0714002262268489,50472677.01495001,1.98,0.2713649349196885,40.13248521785561,16849245.85,5.8508,0.0427331923371565,377439114.3,12.45,57.9,50.0,0.5722,1.3826061406597925,77.10470000000001,4.157200000003824,5.953799999999187,881.0971,1051517156667.0,-5.1,3.084,24.8808622028746,0.5413153456998314,15.5,12.5,17.0,21.0,66.0
2020-01-14,70.83418169327334,0.0266069271108242,888702506.0,50.026677663309215,0.03168659256667,64.97854947568355,-0.000741554,0.2700084245998315,0.1189918496574596,26130694938.0,0.4042285369330983,3.4298,5.9667,0.0481281434189083,1750908617.8363996,22.0,0.0746693531852377,49757341.17495001,1.97,0.2721843382383042,40.13248521785561,16564685.85,5.8508,0.0452381180131743,386252031.7,12.45,57.9,50.0,0.5876,1.1963109452247211,34.2796,4.163000000003825,5.961599999999186,891.6972999999999,1054075816615.0,-5.1,3.0994,24.8808622028746,0.5413153456998314,15.5,12.5,17.0,21.0,66.0
2020-01-15,71.66782392711066,0.0216151110554204,899575506.0,53.58790960924973,0.0290148403985948,65.5024356339309,-0.002730645,0.2679022746419545,0.1228767002426001,26551570340.0,0.3751069548432064,3.4041999999999994,5.9667,0.0479047046032721,1711029200.1808994,23.0,0.0787217397228504,48276580.87495001,1.96,0.2725962999467555,40.13248521785561,16039905.85,5.8508,0.046777684914022,388046109.9,12.45,57.9,50.0,0.588,1.186723240400411,10.441400000000002,4.170600000003825,5.982399999999187,836.9209999999998,1056352929950.0,-5.1,3.0897,24.8808622028746,0.5413153456998314,15.5,14.5,17.0,21.0,68.0
2020-01-16,70.05062478381753,0.0133420131065312,910011606.0,53.95347647425909,0.0268302500629391,66.15668250131262,-0.003932188,0.2683235046335299,0.1256080818946081,27042976562.0,0.3300079204671996,3.4037999999999995,5.9667,0.0464829399887527,1724213988.6547997,24.0,0.0819057373134779,47062797.09995001,1.96,0.2676587052744992,40.13248521785561,15600700.85,5.8508,0.0474291346939461,393418456.2,12.45,57.9,50.0,0.5824,0.9020106782655192,38.465,4.168200000003824,5.989999999999187,822.6800999999999,1056695613819.0,-5.1,3.0918,24.8808622028746,0.5413153456998314,17.0,14.5,17.0,21.0,69.5
2020-01-17,72.17901671940243,0.0105631299018175,894983346.0,53.65008766652243,0.0246533744431185,60.96831365690735,-0.004887251,0.2687447346251053,0.1266445716571524,26709755899.0,0.2736313031665531,3.401,5.9667,0.0458770157038418,1737865160.2039998,25.0,0.0819474972451565,47821811.10695001,1.96,0.2675206045452398,40.13248521785561,15817498.85,5.8508,0.0474614512821068,392081424.4,12.45,57.9,50.0,0.5717,0.7807994162900567,35.2135,4.167000000003824,5.995799999999187,850.8935,1053827517001.0,-5.1,3.0832,24.8808622028746,0.5413153456998314,17.0,14.5,17.0,21.0,69.5
2020-01-20,74.72757481375226,0.0130725891209343,875908798.0,53.79000474661427,0.0227466670550184,59.9555658554514,-0.005435167,0.2778246205733558,0.1278711945118948,27139849463.0,0.2289106814327587,3.3984,5.9667,0.0455286574392816,1745742887.5886495,26.0,0.0808752267670848,49345857.482700005,1.98,0.2732982110445903,40.13248521785561,16284468.4,5.8508,0.0474744713220174,398032086.6,12.45,57.9,50.0,0.5847,0.6021999838853098,41.93000000000001,4.162800000003825,6.001799999999188,804.7582,1057849392815.0,-5.1,3.0776,24.8808622028746,0.5413153456998314,15.5,14.5,17.0,21.0,68.0
2020-01-21,79.33314700980212,0.0277336244435189,852172787.0,58.14423836883017,0.0235462932659942,48.50254038191639,-0.003708432,0.2693929173693086,0.1277284796576535,27649239780.0,0.2512505722909194,3.411,5.9667,0.0480623247650472,1784023762.8066497,-1.0,0.0757297319718997,50910750.99085001,1.96,0.2948926524780546,40.13248521785561,16772308.95,5.8508,0.0461539745915377,406295207.4,12.45,57.9,50.0,0.5565,0.2311041444649442,-71.2802,4.147000000003825,5.9987999999991874,688.6469999999999,1056511829513.0,-5.1,3.0337,24.8808622028746,0.5413153456998314,17.0,14.5,16.0,9.0,56.5
2020-01-22,81.22633307050994,0.0413296933651667,832601987.0,53.09330623210151,0.0215112848185707,46.89468216224959,-0.004594753,0.2790893760539629,0.1271777558963339,27289279300.0,0.2828123937819972,3.4117999999999995,5.9667,0.0517007301389724,1908577578.9846,-2.0,0.0707568357437038,52746132.635850005,1.98,0.3188211447409941,40.13248521785561,17366813.95,5.8508,0.044185045583798,405186128.0,12.45,57.9,50.0,0.549,-0.048187233,-7.6391,4.140400000003824,6.008599999999187,645.6442,1055843902699.0,-5.1,3.0282,24.8808622028746,0.5413153456998314,17.0,14.5,16.0,11.0,58.5
2020-01-23,85.01343235410452,0.066406320602888,797379487.0,56.23243072753728,0.0215065199686681,34.14925626146551,-0.003679614,0.2432546374367622,0.1225205624852537,27545400300.0,0.3482427710327024,3.4166,5.9667,0.0596506779861887,1997152088.0,-3.0,0.070558414129426,55636705.18135001,1.91,0.3604993521294375,40.13248521785561,18360635.05,5.8508,0.0398498064799848,402847023.8,12.45,57.9,50.0,0.5139,-1.861569643,-117.618,4.110400000003824,5.971799999999186,490.8729999999999,1037024489050.0,-5.1,2.9932,24.8808622028746,0.5413153456998314,19.0,14.5,13.0,11.0,57.5
2020-02-03,91.80982383329622,0.1571376140283015,766262612.0,65.86034478164275,0.0284371854569935,19.618727417877835,0.002600841148584,0.0813659359190556,0.107723917751747,27896486837.0,0.5904806919580696,3.4397999999999995,5.9667,0.0811042009871752,2199485344.2254,-4.0,0.113970828744363,57913373.26,1.74,0.4905150490619263,40.13248521785561,19298484.6,5.8508,0.0287912065020687,403640424.5,11.04,41.8,35.7,0.4931,-2.846786059,168.70845744015799,4.012000000003824,5.847399999999186,655.2753999999999,1023827302159.0,-4.3,2.8231,25.7800952736331,0.1159359190556492,23.5,13.5,9.5,9.0,55.5
2020-02-04,88.74326232667738,0.1969858894224905,788547056.0,61.339494012433946,0.0313095053073113,31.20931099024909,0.0043785287991214,0.0935919055649241,0.0885380987674178,27561043238.0,0.7265715570956436,3.4571999999999994,5.9667,0.0843824723452341,2250457989.0,-5.0,0.1311676877315371,57368240.72045001,1.77,0.579609796811738,40.13248521785561,19194476.85,5.8508,0.0158035634531824,398282800.6,11.04,41.8,35.7,0.4857,-3.362220575,49.2017,3.929800000003824,5.7209999999991865,657.6681,1022282162880.0,-4.3,2.8551,25.7800952736331,0.1159359190556492,23.5,13.5,9.5,6.0,52.5
2020-02-05,88.86784055466556,0.2099342760826157,804958076.0,57.82802363247724,0.0313683370383883,36.03642341962208,0.0035498884241587,0.122681281618887,0.0692718531594897,27169067803.0,0.8264552256940267,3.4636,5.9667,0.0845694386062888,2245266041.863049,-6.0,0.1417273784595233,55166644.745450005,1.81,0.6450417524925172,40.13248521785561,18522152.85,5.8508,0.002841961161343,398647327.4,11.04,41.8,35.7,0.485,-3.131393017,-3.0814,3.8702000000038232,5.632199999999186,610.3069999999999,1023428291865.0,-4.3,2.844,25.7800952736331,0.1159359190556492,23.5,13.5,9.5,4.5,51.0
2020-02-06,88.87730938007279,0.2032058158569688,837189876.0,55.3077894937431,0.0297008309924984,43.14243342052716,0.001505905902615,0.2032040472175379,0.0534397601996144,26812885176.0,0.9005110368967718,3.4726,5.9667,0.0868144787058396,2276012390.07725,-7.0,0.145365375193433,57112895.43585001,1.86,0.6891147462311125,40.13248521785561,19250870.65,5.8508,-0.007994431,396324824.0,11.04,41.8,35.7,0.4924,-2.216973195,105.5796,3.825800000003823,5.567199999999185,717.5091,1032436126399.0,-4.3,2.8392,25.7800952736331,0.1159359190556492,19.0,13.5,9.5,4.5,46.5
2020-02-07,89.61458033850573,0.1937979616159115,857756926.0,57.198467632970605,0.0293322626546359,45.71031812608048,0.000909870051802,0.2284991568296795,0.0413457649174417,27028321909.0,0.9613296833418224,3.4802,5.9667,0.0843991587982796,2213266542.86735,-8.0,0.147092291794039,57140557.665850006,1.88,0.7281563823940331,40.13248521785561,19304208.85,5.8508,-0.017056089,388004470.0,11.04,41.8,35.7,0.4782,-0.11257214,-32.9928,3.804200000003823,5.558199999999185,583.0457999999999,1035857088387.0,-4.3,2.8024,25.7800952736331,0.1159359190556492,19.0,13.5,12.0,3.0,47.5
2020-02-10,90.45829834305168,0.1851234391849952,878830140.0,58.7262712224581,0.0297462645249186,48.36923103438916,0.0010590975376678,0.2428330522765598,0.0330279359895498,27368194312.0,1.0169217017891543,3.4724000000000004,5.9667,0.0825849331698311,2193798714.5465,-9.0,0.1477236941227852,57235259.03,1.9,0.7657627197593655,40.13248521785561,19362664.05,5.8508,-0.02428407,386602341.0,11.04,41.8,35.7,0.4789,1.7585445964405366,-32.7234,3.852600000003823,5.654799999999185,516.7139,1041831761858.0,-4.3,2.7872,25.7800952736331,0.1159359190556492,19.0,13.5,13.0,4.5,50.0
2020-02-11,90.80198653728822,0.1699214109409839,929004445.0,57.203909827947086,0.0290136874771356,49.69584737083977,0.0002612163919078,0.2377740303541315,0.0270228771511832,27095732105.0,1.0646019573394545,3.4684000000000004,5.9667,0.0809002950862717,2139647076.1482005,-10.0,0.147921769207008,60868671.610800005,1.89,0.7930410442506002,40.13248521785561,20621864.3,5.8508,-0.029258401,377186426.7,11.04,41.8,35.7,0.5185,1.814164289999165,10.435199999999991,3.887200000003824,5.728199999999186,483.5969999999999,1040828040822.0,-4.3,2.834,25.7800952736331,0.1159359190556492,19.0,14.5,11.5,4.5,49.5
2020-02-12,90.6733067539444,0.1456131972612503,939195746.0,55.98822156935695,0.0275506862291328,50.45744800999115,-0.000961428,0.2550590219224283,0.0246032433857526,26723785865.0,1.0882631805175338,3.4676,5.9667,0.0784788454372523,2100786791.3107505,-11.0,0.1465256029007199,59514404.151750006,1.92,0.8051361298861792,40.13248521785561,20202185.7,5.8508,-0.032046016,377730890.4,11.04,41.8,35.7,0.5373,2.462417818651064,14.85110000000002,3.920000000003823,5.801799999999186,453.3785,1048629372485.0,-4.3,2.8333,25.7800952736331,0.1159359190556492,19.0,14.5,13.0,4.5,51.0
2020-02-13,85.78553958777921,0.109583672407844,922466647.0,59.31382191424752,0.0280847942401951,49.25288078618003,-0.000341856,0.2440978077571669,0.0236560659810664,27043370305.0,1.0861408507077603,3.4752,5.9667,0.0762303564774485,2049385427.71385,-12.0,0.1456646484412251,60116126.65920001,1.9,0.796502523134734,40.13248521785561,20430337.0,5.8508,-0.033578911,366395202.9,11.04,41.8,35.7,0.5266,1.845040192504688,7.9120000000000195,3.9306000000038233,5.831799999999186,447.061,1051484987893.0,-4.3,2.8201,25.7800952736331,0.1159359190556492,19.0,14.5,11.5,4.5,49.5
2020-02-14,85.25526578171997,0.0742281870449405,952560942.0,59.8367413058469,0.0285022886164951,51.1775094556034,6.051078179928476e-05,0.2504215851602023,0.0237392122539447,27241517774.0,1.0673348807063965,3.4804000000000004,5.9667,0.0744996167290593,2029817866.0,-13.0,0.1425681935272018,62261368.29690002,1.91,0.7797040845330656,40.13248521785561,21188593.1,5.8508,-0.033737713,354011625.4,11.04,41.8,35.7,0.5504,1.465843408924683,43.2275,3.948400000003823,5.852199999999186,414.7827,1051041131243.0,-4.3,2.8631,25.7800952736331,0.1159359190556492,19.0,14.5,11.5,4.5,49.5
2020-02-17,77.47605403321371,0.0301942033029741,971566602.0,61.309428052712114,0.0293820658216703,55.23194848014471,0.0007522303895795,0.2833052276559865,0.02758460909047,27538483341.0,1.052015754431006,3.4852000000000003,5.9667,0.0758210726769837,2069015024.1798,1.0,0.1400602095731318,63100729.63185003,1.97,0.7432186516168429,40.13248521785561,21483857.45,5.8508,-0.031562007,355257361.7,11.04,41.8,35.7,0.579,2.096450651595405,53.623900000000006,3.981000000003823,5.901199999999187,438.8242,1063673250618.0,-4.3,2.8928,25.7800952736331,0.1159359190556492,17.0,14.5,13.0,12.5,57.0
2020-02-18,69.34428701506776,-0.019273398,956762933.0,63.534792013635375,0.0310926369559623,53.72458360358105,0.0019702412190972,0.2951096121416526,0.0343054251148523,27949927411.0,1.015796214832112,3.4952000000000005,5.9667,0.0741195674857706,2133888032.2262,2.0,0.1343975066947881,63239192.25970004,1.99,0.6889327010230204,40.13248521785561,21561117.55,5.8508,-0.028364054,354305853.1,11.04,41.8,35.7,0.5767,3.296499326622948,-53.9047,4.000200000003823,5.965199999999187,307.81479999999993,1075138930179.0,-4.3,2.8664,25.7800952736331,0.1159359190556492,19.0,14.5,13.0,11.5,58.0
2020-02-19,68.4134720734043,-0.057384228,971014630.0,68.17334619832648,0.0352693791613938,56.818144266820006,0.0049175867396229,0.2837268128161889,0.0416162265135596,28357057473.0,0.9606629104797748,3.5146000000000006,5.9667,0.0716824555225013,2137080007.7557995,3.0,0.1308361276782366,63442072.22855003,1.97,0.6364758143637914,40.13248521785561,21643782.4,5.8508,-0.024612417,353437251.9,11.04,41.8,35.7,0.5768,2.8119438544929487,37.4464,4.014000000003823,5.995799999999187,310.9816,1078116241681.0,-4.3,2.8776,25.7800952736331,0.1159359190556492,19.0,14.5,13.0,11.5,58.0
2020-02-20,63.01777247120551,-0.094416891,1024057030.0,69.42969338579775,0.0390970902435823,60.99436742061575,0.0069962382574491,0.301433389544688,0.0506375266456127,28701089940.0,0.8921610897551127,3.5314000000000005,5.9667,0.0740622801280369,2195742058.6458497,4.0,0.1293909282208358,69963173.15855002,2.0,0.5758389280710787,40.13248521785561,23752252.4,5.8508,-0.019202459,349595105.1,11.04,41.8,35.7,0.5315,3.644006047464288,38.9792,4.050200000003823,6.059799999999187,339.5194,1089801164440.0,-4.3,2.8857,25.7800952736331,0.1159359190556492,17.0,14.5,13.0,11.5,56.0
2020-02-21,66.87287788136899,-0.105323825,925969155.0,75.6424943147616,0.0473940480402417,59.29084937262865,0.0122345568432868,0.3178752107925801,0.061706142383335,29148495341.0,0.8070987099299608,3.5618000000000007,5.9667,0.0731292601188914,2201559963.7077994,5.0,0.1266338908266104,83450691.24480002,2.03,0.5386010379207136,40.13248521785561,28134841.15,5.8508,-0.01276957,347395064.1,11.04,41.8,35.7,0.5407,4.415892032894142,-11.2008,4.083800000003823,6.141999999999187,289.8536,1097453972820.0,-4.3,2.847,25.7800952736331,0.1159359190556492,17.0,14.5,13.0,11.5,56.0
2020-02-24,70.49864096077634,-0.097767491,897051315.0,80.3590889312417,0.0596564047408696,55.6306567633606,0.0195975308351318,0.3233558178752108,0.0742624560975999,29745036789.0,0.7127045741907634,3.605800000000001,5.9667,0.0724057415389706,2211438930.7769995,6.0,0.1238165671706685,85525384.10880002,2.05,0.5217154996214646,40.13248521785561,28829320.15,5.8508,-0.00653014,360561103.3,11.04,41.8,35.7,0.5412,4.49600859918351,-87.0514,4.093400000003823,6.195999999999186,167.5887,1111496091433.0,-4.3,2.812,25.7800952736331,0.1159359190556492,17.0,14.5,11.5,15.0,58.0
2020-02-25,70.61857742004905,-0.09304336,873013022.0,66.78468060368367,0.0624413690534315,54.695621525497664,0.017905996118155,0.3267284991568296,0.0875938336797247,28829481740.0,0.6010039330762974,3.6310000000000016,5.9667,0.074662474286187,2261448284.68595,7.0,0.1208269105206779,86222401.51755002,2.06,0.5031787901320541,40.13248521785561,29077507.4,5.8508,-0.000851801,384834177.6,11.04,41.8,35.7,0.5328,4.466793890721132,-48.3134,4.106400000003822,6.248599999999186,77.34529999999997,1123163170229.0,-4.3,2.822,25.7800952736331,0.1159359190556492,17.0,14.5,11.5,15.0,58.0
2020-02-26,72.01241055241098,-0.084833116,855559655.0,68.28332142937658,0.0655071801922941,51.878490417615865,0.016777445805614,0.3086003372681282,0.0979278939868474,29607221063.0,0.4894172964567197,3.652200000000002,5.9667,0.0743294404086022,2265148273.1044497,8.0,0.120152194345293,85251312.51960002,2.01,0.4901807551744639,40.13248521785561,28763375.2,5.8508,0.0036366814502261,398251627.9,11.04,41.8,35.7,0.5075,4.469734899815969,-67.2689,4.112400000003822,6.2785999999991855,81.35659999999999,1126305179596.0,-4.3,2.7973,25.7800952736331,0.1159359190556492,19.0,14.5,11.5,15.0,60.0
2020-02-27,74.93888646775481,-0.06720822,881410706.0,68.36018980146822,0.0672424204840833,56.03335239243008,0.0148101488779226,0.3149241146711636,0.1055864590650786,30212892281.0,0.3565055785937611,3.6712000000000016,5.9667,0.0715916232365592,2175024160.7901,9.0,0.1215603957132407,86246790.33750002,2.02,0.4910035966729396,40.13248521785561,29077387.75,5.8508,0.0071517566248658,410537164.8,11.04,41.8,35.7,0.4857,3.2112662769068656,-39.405,4.100400000003821,6.285399999999186,49.5907,1124797581719.0,-4.3,2.7702,25.7800952736331,0.1159359190556492,19.0,13.5,10.5,15.0,58.0
2020-02-28,78.94066134224111,-0.035327221,854351318.0,61.03255149842008,0.0641661281715637,44.659061159246846,0.0093870852523224,0.2508431703204047,0.1059960335021483,29712100072.0,0.250341786503187,3.6666000000000016,5.9667,0.0769779358625193,2134596167.8794,-1.0,0.121277542463308,85094106.24330002,1.91,0.5140527904774643,40.13248521785561,28669232.15,5.8508,0.0076544432175186,422770725.2,11.04,41.8,35.7,0.4831,0.4442853065145913,-51.368,4.058000000003822,6.210799999999185,115.8407,1102329799567.0,-4.3,2.7376,25.7800952736331,0.1159359190556492,19.0,13.5,9.0,11.0,52.5
2020-03-02,79.04333335155475,-0.017863333,874645918.0,50.7222543444139,0.0545631512523927,52.20503681096966,-0.000172713,0.2849915682967959,0.1050451779178524,29107627601.0,0.2870347497580882,3.6300000000000017,5.9667,0.082693797586625,1952420995.0824,1.0,0.0952913941845318,84091547.78330001,1.97,0.527050844991237,40.13248521785561,28128118.4,5.8508,0.0085067068018641,435440021.9,11.88,54.4,52.0,0.4883,0.0045389761951453,41.5201,4.050800000003823,6.167799999999185,-24.5331,1111546541976.0,-4.3,2.7428,28.0227343973613,0.3604553119730185,19.0,13.5,10.0,14.0,56.5
2020-03-03,78.67158212534297,-0.011523119,894316688.0,50.04781071710377,0.0459390166148381,54.12953989927482,-0.007037478,0.2980607082630691,0.1037221428341728,28666924374.0,0.3105482049052881,3.6076000000000015,5.9667,0.082787097759009,1896961701.5125496,2.0,0.0783785034648352,84056329.61920002,1.99,0.530510279781339,40.13248521785561,27997434.7,5.8508,0.009466149653386,440703003.3,11.88,54.4,52.0,0.4933,-0.454506642,4.802899999999999,4.044600000003823,6.124799999999186,-68.9319,1118058319016.0,-4.3,2.7478,28.0227343973613,0.3604553119730185,19.0,13.5,8.5,17.0,58.0
2020-03-04,80.82931180884252,0.0008767837075526,916559188.0,57.71715649990848,0.0447213724786932,57.725359653108185,-0.006604098,0.2984822934232715,0.1023178731106297,29203714354.0,0.3466873628615001,3.5964000000000027,5.9667,0.0808737336333655,1852240899.3864496,3.0,0.0660284204349912,85226888.09420002,1.99,0.543129377924231,40.13248521785561,28289008.7,5.8508,0.0108835776062985,447943730.6,11.88,54.4,52.0,0.4405,-0.449718483,-7.8043,4.051000000003823,6.118199999999186,-73.6548,1121239977031.0,-4.3,2.673,28.0227343973613,0.3604553119730185,19.0,13.5,8.5,17.0,58.0
2020-03-05,82.87259585168685,0.0176352947212412,995302730.0,57.59186084968525,0.0431779604349475,66.13413510741589,-0.006518008,0.3187183811129848,0.1019634969587526,28823152427.0,0.3945128515909242,3.5848000000000027,5.9667,0.082668466945268,1864411449.1482496,4.0,0.078236499185785,93411954.67920002,2.02,0.5642967126182299,40.13248521785561,30614595.8,5.8508,0.014052484721283,449162695.6,11.88,54.4,52.0,0.4554,0.6514701160542424,48.1062,4.076800000003822,6.127799999999186,-131.1282,1132125301830.0,-4.3,2.6829,28.0227343973613,0.3604553119730185,17.0,13.5,9.5,19.0,59.0
2020-03-06,85.99273453510287,0.0493534327921081,920396988.0,63.91835788174816,0.047459583928481,60.83472373572336,-0.001789108,0.3123946037099494,0.1014789963322147,29336744849.0,0.4819312477663143,3.5974000000000026,5.9667,0.0826921478777488,1848466749.4003496,5.0,0.0809514039694664,102378594.75360002,2.01,0.6083532088871237,40.13248521785561,33331530.4,5.8508,0.016860638380322,464070480.0,11.88,54.4,52.0,0.443,2.242870536359587,-30.4211,4.114400000003822,6.191999999999187,-128.5565,1127053629855.0,-4.3,2.628,28.0227343973613,0.3604553119730185,17.0,13.5,11.0,19.0,60.5
2020-03-09,91.49860486254552,0.1510864468340104,877982612.0,60.42367013430516,0.0481194361364805,53.49407831141344,-0.000903404,0.2643338954468803,0.0970375277000846,28625053417.0,0.747405142863155,3.620800000000002,5.9667,0.0867855658864811,1855252239.0,-1.0,0.0782023804273691,105847577.77150002,1.93,0.7478578346375286,40.13248521785561,34398588.5,5.8508,0.0171670134116157,482661431.5,11.88,54.4,52.0,0.4201,1.0886468274633243,-143.1889,4.097200000003822,6.166999999999186,-239.022,1123647358141.0,-4.3,2.5205,28.0227343973613,0.3604553119730185,19.0,13.5,8.5,17.0,58.0
2020-03-10,72.40528905318392,0.1457132389323159,928131711.0,54.806311871234406,0.0443387569702524,57.00740960372285,-0.003747267,0.2930016863406408,0.0922495064737689,28089437051.0,0.8249436632751348,3.636000000000003,5.9667,0.0909437397517325,1947286175.7922497,1.0,0.0786186511227049,106355381.95660004,1.98,0.7789129364689131,40.13248521785561,34397328.2,5.8508,0.0172541228890373,495819139.4,11.88,54.4,52.0,0.4626,1.001140655511712,30.958700000000004,4.098200000003822,6.160199999999187,-218.4985,1129251655400.0,-4.3,2.613,28.0227343973613,0.3604553119730185,19.0,13.5,8.5,16.0,57.0
2020-03-11,72.49016981916988,0.1296999387418733,895566211.0,58.02518004263163,0.0437431962904981,55.88929685055379,-0.003474262,0.275716694772344,0.0858491160584627,28671559027.0,0.8879312530143905,3.643200000000003,5.9667,0.0893763297694658,2030591795.95575,-1.0,0.0776017384097873,109957105.92365004,1.95,0.7953246209639389,40.13248521785561,35516038.15,5.8508,0.0160909630372635,506327926.2,11.88,54.4,52.0,0.4875,0.5725721523950345,-74.6503,4.080000000003822,6.131399999999187,-307.9999,1127659884901.0,-4.3,2.6079,28.0227343973613,0.3604553119730185,19.0,13.5,8.5,9.0,50.0
2020-03-12,73.9022088483662,0.119303916240842,868638011.0,53.46833519248524,0.0395872077660124,49.7896330762893,-0.0061042,0.2580101180438449,0.0773335309685608,28211605497.0,0.9504877840211012,3.642600000000003,5.9667,0.0895637347859326,2042829223.00395,-2.0,0.0728344856791178,111602479.46085005,1.92,0.814754577523118,40.13248521785561,36025993.2,5.8508,0.0131633305883952,513346380.7,11.88,54.4,52.0,0.5007,-0.71614631,-83.8038,4.029600000003822,6.071199999999187,-399.7157,1124017628251.0,-4.3,2.6379,28.0227343973613,0.3604553119730185,19.0,14.5,6.0,11.0,50.5
2020-03-13,58.88854582499322,0.0425023232916744,830909272.0,43.67904068629526,0.0274241146739964,46.99607960402941,-0.014613835,0.2445193929173693,0.0670762852304206,27613782863.0,0.9510641093398792,3.605800000000003,5.9667,0.0973091823012231,2119988704.0635505,-3.0,0.0705695564964688,112810506.70625004,1.9,0.7485785653968691,40.13248521785561,36407715.4,5.8508,0.0083119197954462,533330139.0,11.88,54.4,52.0,0.5166,-1.053104002,-147.0102078516806,3.9832000000038215,6.009599999999187,-590.2062,1115184582974.0,-4.3,2.6759,28.0227343973613,0.3604553119730185,22.0,14.5,3.5,9.0,49.0
2020-03-16,58.99770151663583,-0.013598637,787858532.0,37.53501750920979,0.0105621572409471,40.20504780385594,-0.025180634,0.1231028667790893,0.0515333043093318,27026241694.0,0.9407018377645,3.5568000000000035,5.9667,0.1027156692797071,2108293258.6439505,-4.0,0.0807406484009965,116150469.32025,1.81,0.6890779454643621,40.13248521785561,37609969.4,5.8508,-0.000110473,547858919.1,11.88,54.4,52.0,0.4818,-2.322129408,-98.0748,3.9304000000038215,5.936599999999187,-741.9049,1097554812399.0,-4.3,2.6758,28.0227343973613,0.3604553119730185,23.5,13.5,2.5,7.0,46.5
2020-03-17,53.24050514120157,-0.081003086,748143268.0,29.46921685861508,-0.015452905,38.22235685112221,-0.025267646859968733,0.1424957841483979,0.0335501594715817,26392841719.0,0.907039089607806,3.4854000000000034,5.9667,0.1077359786168709,2146846150.3469005,-5.0,0.0931764444714051,119573963.38095002,1.82,0.6014227253410098,40.13248521785561,38855549.15,5.8508,-0.010855817,558956714.3,11.88,54.4,52.0,0.5045,-2.706799242,-82.3803,3.853400000003822,5.839199999999187,-770.3805,1098685080152.0,-4.3,2.7135,28.0227343973613,0.3604553119730185,23.5,14.5,2.5,4.5,45.0
