date,val_score,macro_score,sent_score,trend_score,total_score,market_state
2024-03-15,22.0,5.136962554713122,17.0,23.0,66.5,震荡偏强
2024-03-18,22.0,5.136962554713122,17.0,23.0,66.5,震荡偏强
2024-03-19,22.0,5.136962554713122,17.0,21.0,64.5,震荡偏强
2024-03-20,19.0,5.136962554713122,17.0,15.0,55.5,震荡
2024-03-21,22.0,5.5,15.5,17.0,60.0,震荡
2024-03-22,22.0,5.5,15.5,17.0,60.0,震荡
2024-03-25,23.5,5.5,17.0,11.0,57.0,震荡
2024-03-26,23.5,5.5,15.5,11.0,55.5,震荡
2024-03-27,23.5,5.5,14.5,9.0,52.5,震荡
2024-03-28,23.5,5.5,14.5,9.0,52.5,震荡
2024-03-29,19.0,5.5,7.5,8.0,40.0,下行
2024-04-01,19.0,5.5,12.0,10.0,46.5,震荡
2024-04-02,19.0,5.5,14.5,11.0,50.0,震荡
2024-04-03,19.0,5.5,14.5,11.0,50.0,震荡
2024-04-08,19.0,5.5,14.5,9.0,48.0,震荡
2024-04-09,19.0,5.5,15.5,9.0,49.0,震荡
2024-04-10,19.0,5.5,14.5,7.0,46.0,震荡
2024-04-11,19.0,7.0,14.5,7.0,47.5,震荡
2024-04-12,19.0,7.0,12.0,6.0,44.0,震荡
2024-04-15,19.0,7.0,11.5,8.0,45.5,震荡
2024-04-16,19.0,7.0,10.5,7.0,43.5,震荡
2024-04-17,18.0,7.0,10.5,8.0,43.5,震荡
2024-04-18,18.0,7.0,9.0,9.0,43.0,震荡
2024-04-19,18.0,7.0,8.0,9.0,42.0,震荡
2024-04-22,18.0,7.0,10.5,7.0,42.5,震荡
2024-04-23,19.0,7.0,9.5,7.0,42.5,震荡
2024-04-24,18.0,7.0,10.5,7.0,42.5,震荡
2024-04-25,18.0,7.0,9.0,7.0,41.0,震荡
2024-04-26,18.0,7.0,12.0,14.0,51.0,震荡
2024-04-29,17.0,7.0,13.0,15.0,52.0,震荡
2024-04-30,15.0,8.0,11.5,15.0,49.5,震荡
2024-05-06,15.0,8.0,13.0,15.0,51.0,震荡
2024-05-07,15.0,8.0,13.0,17.0,53.0,震荡
2024-05-08,15.0,8.0,14.0,19.0,56.0,震荡
2024-05-09,15.0,8.0,15.5,19.0,57.5,震荡
2024-05-10,15.0,8.0,14.0,19.0,56.0,震荡
2024-05-13,15.0,8.0,14.0,19.0,56.0,震荡
2024-05-14,15.0,8.0,13.0,19.0,55.0,震荡
2024-05-15,15.0,8.0,12.0,19.0,54.0,震荡
2024-05-16,15.0,8.0,14.5,19.0,56.5,震荡
2024-05-17,15.0,8.0,14.5,19.0,56.5,震荡
2024-05-20,15.0,8.0,14.5,19.0,56.5,震荡
2024-05-21,15.0,8.0,14.5,19.0,56.5,震荡
2024-05-22,15.0,8.0,14.5,21.0,58.5,震荡
2024-05-23,15.0,8.0,14.5,15.0,52.5,震荡
2024-05-24,16.0,8.0,14.5,11.0,49.5,震荡
2024-05-27,15.0,8.0,14.5,11.0,48.5,震荡
2024-05-28,16.0,8.0,14.5,11.0,49.5,震荡
2024-05-29,16.0,8.0,13.0,11.0,48.0,震荡
2024-05-30,16.0,8.0,11.5,8.0,43.5,震荡
2024-05-31,16.0,7.0,12.0,8.0,43.0,震荡
2024-06-03,16.0,7.0,10.0,8.0,41.0,震荡
2024-06-04,15.0,7.0,10.5,6.0,38.5,下行
2024-06-05,16.0,8.0,7.5,6.0,37.5,下行
2024-06-06,16.0,8.0,8.5,6.0,38.5,下行
2024-06-07,16.0,8.0,7.5,6.0,37.5,下行
2024-06-11,16.0,8.0,7.5,6.0,37.5,下行
2024-06-12,16.0,8.0,7.5,4.5,36.0,下行
2024-06-13,16.0,7.0,7.5,4.5,35.0,下行
2024-06-14,16.0,7.0,4.5,3.5,31.0,下行
2024-06-17,18.0,7.0,3.5,3.5,32.0,下行
2024-06-18,16.0,7.0,3.5,3.5,30.0,下行
2024-06-19,16.0,8.0,3.5,3.5,31.0,下行
2024-06-20,16.0,8.0,3.5,3.5,31.0,下行
2024-06-21,18.0,8.0,6.5,3.5,36.0,下行
2024-06-24,18.0,8.0,5.0,3.5,34.5,下行
2024-06-25,19.0,8.0,5.0,3.5,35.5,下行
2024-06-26,18.0,8.0,5.0,3.5,34.5,下行
2024-06-27,19.0,8.0,4.5,3.5,35.0,下行
2024-06-28,17.0,8.0,4.5,3.5,33.0,下行
2024-07-01,16.0,8.0,7.5,3.5,35.0,下行
2024-07-02,17.0,8.0,5.0,3.5,33.5,下行
2024-07-03,17.0,8.0,4.5,3.5,33.0,下行
2024-07-04,17.0,8.0,4.5,3.5,33.0,下行
2024-07-05,19.0,8.0,4.5,3.5,35.0,下行
2024-07-08,19.0,8.0,10.0,3.5,40.5,震荡
2024-07-09,17.0,8.0,10.0,3.5,38.5,下行
2024-07-10,17.0,8.0,10.5,3.5,39.0,下行
2024-07-11,17.0,8.0,10.5,12.5,48.0,震荡
2024-07-12,17.0,8.0,10.5,11.5,47.0,震荡
2024-07-15,17.0,8.0,5.0,13.0,43.0,震荡
2024-07-16,17.0,8.0,5.0,13.0,43.0,震荡
2024-07-17,17.0,8.0,5.0,13.0,43.0,震荡
2024-07-18,17.0,8.0,5.0,17.0,47.0,震荡
2024-07-19,17.0,8.0,5.0,17.0,47.0,震荡
2024-07-22,17.0,8.0,5.0,17.0,47.0,震荡
2024-07-23,20.5,8.0,8.0,13.0,49.5,震荡
2024-07-24,20.5,8.0,8.0,13.0,49.5,震荡
2024-07-25,20.5,8.0,8.0,7.0,43.5,震荡
2024-07-26,20.5,8.0,8.0,9.0,45.5,震荡
2024-07-29,20.5,8.0,8.0,6.0,42.5,震荡
2024-07-30,20.5,8.0,9.5,6.0,44.0,震荡
2024-07-31,19.0,8.0,10.5,8.0,45.5,震荡
2024-08-01,19.0,8.0,10.5,7.0,44.5,震荡
2024-08-02,19.0,8.0,10.5,7.0,44.5,震荡
2024-08-05,23.5,8.0,10.5,7.0,49.0,震荡
2024-08-06,23.5,8.0,9.5,7.0,48.0,震荡
2024-08-07,23.5,8.0,8.0,6.0,45.5,震荡
2024-08-08,23.5,8.0,6.5,6.0,44.0,震荡
2024-08-09,23.5,8.0,8.0,4.5,44.0,震荡
2024-08-12,23.5,8.0,9.5,4.5,45.5,震荡
2024-08-13,23.5,8.0,9.5,4.5,45.5,震荡
2024-08-14,23.5,8.0,9.5,4.5,45.5,震荡
2024-08-15,20.5,13.0,13.5,4.5,51.5,震荡
2024-08-16,20.5,13.0,8.0,4.5,46.0,震荡
2024-08-19,20.5,13.0,9.5,10.5,53.5,震荡
2024-08-20,20.5,13.0,8.0,8.5,50.0,震荡
2024-08-21,20.5,13.0,8.0,7.5,49.0,震荡
2024-08-22,20.5,13.0,9.0,7.5,50.0,震荡
2024-08-23,20.5,13.0,9.0,7.5,50.0,震荡
2024-08-26,20.5,13.0,9.0,7.5,50.0,震荡
2024-08-27,22.0,13.0,9.0,7.5,51.5,震荡
2024-08-28,22.0,13.0,5.0,7.5,47.5,震荡
2024-08-29,23.5,13.0,5.0,1.5,43.0,震荡
2024-08-30,23.5,13.0,7.5,12.5,56.5,震荡
2024-09-02,23.5,13.0,9.5,3.5,49.5,震荡
2024-09-03,23.5,13.0,10.5,5.5,52.5,震荡
2024-09-04,25.0,13.0,10.5,5.5,54.0,震荡
2024-09-05,25.0,13.0,10.5,5.5,54.0,震荡
2024-09-06,25.0,13.0,12.0,4.5,54.5,震荡
2024-09-09,25.0,13.0,9.0,4.5,51.5,震荡
2024-09-10,25.0,13.0,10.5,4.5,53.0,震荡
2024-09-11,25.0,13.0,10.5,4.5,53.0,震荡
2024-09-12,25.0,13.0,11.5,4.5,54.0,震荡
2024-09-13,25.0,13.0,9.0,4.5,51.5,震荡
2024-09-18,25.0,13.0,10.5,4.5,53.0,震荡
2024-09-19,25.0,13.0,10.5,4.5,53.0,震荡
2024-09-20,25.0,13.0,10.5,4.5,53.0,震荡
2024-09-23,25.0,13.0,10.5,10.5,59.0,震荡
2024-09-24,23.5,13.0,12.0,10.5,59.0,震荡
2024-09-25,20.5,13.0,12.0,13.0,58.5,震荡
2024-09-26,17.0,13.0,10.0,15.0,55.0,震荡
2024-09-27,16.0,13.0,9.0,17.0,55.0,震荡
2024-09-30,13.0,13.0,10.0,19.0,55.0,震荡
2024-10-08,11.5,13.0,10.0,24.0,58.5,震荡
2024-10-09,13.0,13.0,10.0,24.0,60.0,震荡
2024-10-10,13.0,13.0,10.0,24.0,60.0,震荡
2024-10-11,13.0,13.0,10.0,24.0,60.0,震荡
2024-10-14,13.0,13.0,10.0,24.0,60.0,震荡
2024-10-15,13.0,9.5,8.5,24.0,55.0,震荡
2024-10-16,13.0,9.5,6.0,24.0,52.5,震荡
2024-10-17,13.0,9.5,6.0,24.0,52.5,震荡
2024-10-18,13.0,9.5,7.0,24.0,53.5,震荡
2024-10-21,13.0,9.5,3.0,24.0,49.5,震荡
2024-10-22,13.0,9.5,3.0,26.0,51.5,震荡
2024-10-23,13.0,9.5,3.0,20.0,45.5,震荡
2024-10-24,13.0,9.5,3.0,22.0,47.5,震荡
2024-10-25,13.0,9.5,3.0,22.0,47.5,震荡
2024-10-28,12.5,9.5,8.5,22.0,52.5,震荡
2024-10-29,13.0,9.5,7.0,22.0,51.5,震荡
2024-10-30,15.0,9.5,7.0,16.0,47.5,震荡
2024-10-31,14.5,10.5,8.5,16.0,49.5,震荡
2024-11-01,15.0,10.5,7.0,13.0,45.5,震荡
2024-11-04,14.5,10.5,7.0,14.0,46.0,震荡
2024-11-05,12.5,10.5,8.5,13.0,44.5,震荡
2024-11-06,14.5,10.5,12.5,11.0,48.5,震荡
2024-11-07,12.5,10.5,12.5,9.0,44.5,震荡
2024-11-08,12.5,10.5,14.0,15.0,52.0,震荡
2024-11-11,12.5,10.5,14.0,17.0,54.0,震荡
2024-11-12,14.5,10.5,14.0,13.0,52.0,震荡
2024-11-13,12.5,10.5,14.0,15.0,52.0,震荡
2024-11-14,14.5,10.5,12.5,15.0,52.5,震荡
2024-11-15,14.5,9.0,13.0,11.0,47.5,震荡
2024-11-18,15.0,9.0,12.0,11.0,47.0,震荡
2024-11-19,14.5,9.0,12.0,11.0,46.5,震荡
2024-11-20,14.5,9.0,12.0,9.0,44.5,震荡
2024-11-21,14.5,9.0,12.0,8.0,43.5,震荡
2024-11-22,15.0,9.0,10.0,8.0,42.0,震荡
2024-11-25,15.0,9.0,10.0,6.0,40.0,下行
2024-11-26,15.0,9.0,10.0,6.0,40.0,下行
2024-11-27,15.0,9.0,10.0,6.0,40.0,下行
2024-11-28,15.0,9.0,10.0,6.0,40.0,下行
2024-11-29,15.0,9.0,10.0,6.0,40.0,下行
2024-12-02,14.5,9.0,11.0,6.0,40.5,震荡
2024-12-03,14.5,9.0,13.0,6.0,42.5,震荡
2024-12-04,14.5,9.0,13.0,6.0,42.5,震荡
2024-12-05,14.5,9.0,13.0,3.5,40.0,下行
2024-12-06,12.5,9.0,13.0,6.5,41.0,震荡
2024-12-09,12.5,9.0,12.0,7.5,41.0,震荡
2024-12-10,12.5,9.0,13.0,13.5,48.0,震荡
2024-12-11,12.5,9.0,13.0,11.5,46.0,震荡
2024-12-12,12.5,9.0,13.0,11.5,46.0,震荡
2024-12-13,14.5,9.0,13.0,9.5,46.0,震荡
2024-12-16,14.5,9.0,13.0,5.0,41.5,震荡
2024-12-17,12.5,9.0,12.0,7.0,40.5,震荡
2024-12-18,12.5,9.0,12.0,8.0,41.5,震荡
2024-12-19,12.5,9.0,10.5,9.0,41.0,震荡
2024-12-20,14.5,9.0,12.0,7.0,42.5,震荡
2024-12-23,12.5,9.0,12.0,9.0,42.5,震荡
2024-12-24,12.5,9.0,12.0,10.0,43.5,震荡
2024-12-25,12.5,9.0,12.0,17.0,50.5,震荡
2024-12-26,12.5,9.0,12.0,17.0,50.5,震荡
2024-12-27,12.5,9.0,12.0,17.0,50.5,震荡
2024-12-30,12.5,9.0,12.0,17.0,50.5,震荡
2024-12-31,12.5,9.0,10.5,13.0,45.0,震荡
2025-01-02,14.5,9.0,10.5,7.0,41.0,震荡
2025-01-03,15.0,9.0,10.5,7.0,41.5,震荡
2025-01-06,15.0,9.0,10.5,5.5,40.0,下行
2025-01-07,15.0,9.0,9.5,4.5,38.0,下行
2025-01-08,15.0,9.0,10.5,4.5,39.0,下行
2025-01-09,15.0,8.0,10.5,4.5,38.0,下行
2025-01-10,15.0,8.0,10.5,4.5,38.0,下行
2025-01-13,15.0,8.0,10.5,4.5,38.0,下行
2025-01-14,14.5,8.0,12.0,4.5,39.0,下行
2025-01-15,14.5,13.0,12.0,4.5,44.0,震荡
2025-01-16,14.5,13.0,12.0,4.5,44.0,震荡
2025-01-17,14.5,13.0,12.0,4.5,44.0,震荡
2025-01-20,14.5,13.0,12.0,10.5,50.0,震荡
2025-01-21,14.5,13.0,12.0,7.5,47.0,震荡
2025-01-22,14.5,13.0,12.0,7.5,47.0,震荡
2025-01-23,14.5,13.0,10.5,7.5,45.5,震荡
2025-01-24,14.5,13.0,10.5,10.5,48.5,震荡
2025-01-27,14.5,12.0,9.5,11.5,47.5,震荡
2025-02-05,14.5,12.0,10.5,9.5,46.5,震荡
2025-02-06,14.5,12.0,10.5,10.5,47.5,震荡
2025-02-07,14.5,12.0,12.0,11.5,50.0,震荡
2025-02-10,14.5,12.0,13.0,13.0,52.5,震荡
2025-02-11,14.5,12.0,14.5,15.0,56.0,震荡
2025-02-12,14.5,12.0,14.5,15.0,56.0,震荡
2025-02-13,14.5,12.0,13.0,19.0,58.5,震荡
2025-02-14,12.5,11.0,13.0,19.0,55.5,震荡
2025-02-17,12.5,12.0,13.0,19.0,56.5,震荡
2025-02-18,14.5,12.0,13.0,19.0,58.5,震荡
2025-02-19,12.5,11.0,13.0,19.0,55.5,震荡
2025-02-20,14.5,11.0,13.0,19.0,57.5,震荡
2025-02-21,12.5,11.0,13.0,19.0,55.5,震荡
2025-02-24,12.5,11.0,13.0,19.0,55.5,震荡
2025-02-25,14.5,11.0,13.0,19.0,57.5,震荡
2025-02-26,14.5,12.0,13.0,19.0,58.5,震荡
2025-02-27,14.5,11.0,13.0,21.0,59.5,震荡
2025-02-28,14.5,11.0,12.0,15.0,52.5,震荡
2025-03-03,14.5,12.0,12.0,9.0,47.5,震荡
2025-03-04,14.5,12.0,12.0,11.0,49.5,震荡
2025-03-05,14.5,12.0,10.5,11.0,48.0,震荡
2025-03-06,14.5,11.0,12.0,12.0,49.5,震荡
2025-03-07,14.5,11.0,12.0,11.0,48.5,震荡
2025-03-10,14.5,11.0,13.0,9.0,47.5,震荡
2025-03-11,14.5,11.0,13.0,10.0,48.5,震荡
2025-03-12,14.5,11.0,13.0,9.0,47.5,震荡
2025-03-13,14.5,11.0,12.0,9.0,46.5,震荡
2025-03-14,12.5,11.0,13.0,16.0,52.5,震荡
2025-03-17,12.5,12.0,13.0,15.0,52.5,震荡
2025-03-18,12.5,12.0,13.0,15.0,52.5,震荡
2025-03-19,12.5,11.0,12.0,15.0,50.5,震荡
2025-03-20,12.5,11.0,13.0,15.0,51.5,震荡
2025-03-21,14.5,11.0,12.0,7.0,44.5,震荡
2025-03-24,14.5,11.0,12.0,9.0,46.5,震荡
2025-03-25,14.5,11.0,10.5,9.0,45.0,震荡
2025-03-26,14.5,11.0,10.5,7.0,43.0,震荡
2025-03-27,14.5,11.0,10.5,6.0,42.0,震荡
2025-03-28,14.5,11.0,12.0,6.0,43.5,震荡
2025-03-31,14.5,12.0,12.0,6.0,44.5,震荡
2025-04-01,14.5,12.0,12.0,6.0,44.5,震荡
2025-04-02,14.5,12.0,10.5,6.0,43.0,震荡
2025-04-03,14.5,12.0,10.5,6.0,43.0,震荡
2025-04-07,17.0,12.0,7.5,4.5,41.0,震荡
2025-04-08,17.0,12.0,7.5,4.5,41.0,震荡
2025-04-09,17.0,12.0,7.5,4.5,41.0,震荡
2025-04-10,15.0,10.5,7.5,4.5,37.5,下行
2025-04-11,14.5,10.5,7.5,2.0,34.5,下行
2025-04-14,14.5,10.5,8.5,3.5,37.0,下行
2025-04-15,14.5,10.5,10.0,3.5,38.5,下行
2025-04-16,15.0,10.5,10.0,3.5,39.0,下行
2025-04-17,14.5,10.5,10.0,3.5,38.5,下行
2025-04-18,14.5,10.5,10.0,8.0,43.0,震荡
2025-04-21,14.5,10.5,8.5,7.5,41.0,震荡
2025-04-22,14.5,10.5,8.5,7.5,41.0,震荡
2025-04-23,14.5,10.5,10.0,7.5,42.5,震荡
2025-04-24,15.0,10.5,10.0,10.5,46.0,震荡
2025-04-25,15.0,10.5,10.0,11.5,47.0,震荡
2025-04-28,15.0,10.5,8.5,11.5,45.5,震荡
2025-04-29,15.0,10.5,10.0,11.5,47.0,震荡
2025-04-30,15.0,9.5,8.5,11.5,44.5,震荡
2025-05-06,14.5,9.5,8.5,13.5,46.0,震荡
2025-05-07,14.5,9.5,10.0,13.5,47.5,震荡
2025-05-08,14.5,9.5,9.0,15.0,48.0,震荡
2025-05-09,14.5,9.5,9.0,17.0,50.0,震荡
2025-05-12,14.5,9.5,10.0,19.0,53.0,震荡
2025-05-13,14.5,9.5,7.0,19.0,50.0,震荡
2025-05-14,14.5,9.5,9.0,19.0,52.0,震荡
2025-05-15,14.5,5.136962554713122,9.0,19.0,47.0,震荡
2025-05-16,14.5,5.136962554713122,9.0,19.0,47.0,震荡
2025-05-19,14.5,5.136962554713122,9.0,19.0,47.0,震荡
2025-05-20,14.5,5.136962554713122,9.0,21.0,49.0,震荡
2025-05-21,14.5,5.136962554713122,9.0,21.0,49.0,震荡
2025-05-22,14.5,5.136962554713122,9.0,21.0,49.0,震荡
2025-05-23,15.0,5.136962554713122,9.0,21.0,49.5,震荡
2025-05-26,15.0,5.136962554713122,9.0,21.0,49.5,震荡
2025-05-27,15.0,5.136962554713122,9.0,9.0,37.5,下行
2025-05-28,15.0,5.136962554713122,9.0,11.0,39.5,下行
2025-05-29,14.5,5.136962554713122,9.0,12.0,40.0,下行
2025-05-30,14.5,5.136962554713122,9.0,9.0,37.0,下行
2025-06-03,14.5,5.136962554713122,9.0,9.0,37.0,下行
2025-06-04,14.5,5.136962554713122,9.0,11.0,39.0,下行
2025-06-05,14.5,5.136962554713122,9.0,12.0,40.0,下行
2025-06-06,14.5,5.136962554713122,9.0,11.0,39.0,下行
2025-06-09,14.5,5.136962554713122,10.0,11.0,40.0,下行
2025-06-10,14.5,5.136962554713122,10.0,9.0,38.0,下行
2025-06-11,12.5,5.136962554713122,10.0,10.0,37.0,下行
2025-06-12,12.5,5.136962554713122,10.0,17.0,44.0,震荡
2025-06-13,12.5,5.136962554713122,10.0,5.0,32.0,下行
2025-06-16,12.5,5.136962554713122,10.0,8.0,35.0,下行
2025-06-17,12.5,5.136962554713122,10.0,9.0,36.0,下行
2025-06-18,12.5,5.136962554713122,13.0,7.0,37.0,下行
2025-06-19,12.5,5.136962554713122,16.0,7.0,40.0,下行
2025-06-20,12.5,5.136962554713122,16.0,7.0,40.0,下行
2025-06-23,12.5,5.136962554713122,16.0,5.5,38.5,下行
2025-06-24,12.5,5.136962554713122,16.0,4.5,37.5,下行
2025-06-25,12.5,5.136962554713122,16.0,8.0,41.0,震荡
2025-06-26,12.5,5.136962554713122,13.0,15.0,45.0,震荡
2025-06-27,12.5,5.136962554713122,13.0,13.0,43.0,震荡
2025-06-30,12.5,5.136962554713122,13.0,15.0,45.0,震荡
2025-07-01,12.5,5.136962554713122,13.0,15.0,45.0,震荡
2025-07-02,12.5,5.136962554713122,13.0,17.0,47.0,震荡
2025-07-03,12.5,5.136962554713122,13.0,17.0,47.0,震荡
2025-07-04,12.5,5.136962554713122,13.0,17.0,47.0,震荡
2025-07-07,12.5,5.136962554713122,12.0,17.0,46.0,震荡
2025-07-08,12.5,5.136962554713122,13.0,17.0,47.0,震荡
2025-07-09,12.5,6.0,13.0,17.0,48.5,震荡
2025-07-10,12.5,6.0,13.0,17.0,48.5,震荡
2025-07-11,12.5,6.0,13.0,17.0,48.5,震荡
2025-07-14,12.5,6.0,13.0,17.0,48.5,震荡
2025-07-15,12.5,12.0,13.0,17.0,54.5,震荡
2025-07-16,12.5,12.0,10.0,21.0,55.5,震荡
2025-07-17,12.5,12.0,10.0,21.0,55.5,震荡
2025-07-18,12.5,12.0,10.0,21.0,55.5,震荡
2025-07-21,12.0,12.0,10.0,21.0,55.0,震荡
2025-07-22,11.0,12.0,11.5,21.0,55.5,震荡
2025-07-23,11.0,12.0,11.5,23.0,57.5,震荡
2025-07-24,11.0,12.0,10.0,23.0,56.0,震荡
2025-07-25,11.0,12.0,11.5,23.0,57.5,震荡
2025-07-28,11.0,12.0,11.5,21.0,55.5,震荡
2025-07-29,12.0,13.0,11.5,21.0,57.5,震荡
2025-07-30,12.0,12.0,11.5,21.0,56.5,震荡
2025-07-31,12.0,12.0,14.5,21.0,59.5,震荡
2025-08-01,12.0,12.0,13.0,9.0,46.0,震荡
2025-08-04,12.0,12.0,13.0,12.0,49.0,震荡
2025-08-05,12.0,12.0,13.0,13.0,50.0,震荡
2025-08-06,12.0,12.0,13.0,13.0,50.0,震荡
2025-08-07,12.0,12.0,13.0,13.0,50.0,震荡
2025-08-08,12.0,12.0,13.0,13.0,50.0,震荡
2025-08-11,12.0,13.0,13.0,15.0,53.0,震荡
2025-08-12,12.0,13.0,13.0,15.0,53.0,震荡
2025-08-13,12.0,13.0,13.0,15.0,53.0,震荡
2025-08-14,12.0,13.0,14.5,21.0,60.5,震荡偏强
2025-08-15,12.0,13.0,14.5,19.0,58.5,震荡
2025-08-18,11.0,13.0,14.5,19.0,57.5,震荡
2025-08-19,11.0,13.0,14.5,19.0,57.5,震荡
2025-08-20,11.0,13.0,14.5,19.0,57.5,震荡
2025-08-21,11.0,13.0,14.5,19.0,57.5,震荡
2025-08-22,11.0,13.0,14.5,19.0,57.5,震荡
2025-08-25,11.0,13.0,14.5,21.0,59.5,震荡
2025-08-26,11.0,13.0,14.5,21.0,59.5,震荡
2025-08-27,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-08-28,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-08-29,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-09-01,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-09-02,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-09-03,11.0,13.0,14.5,23.0,61.5,震荡偏强
2025-09-04,11.0,13.0,13.0,17.0,54.0,震荡
2025-09-05,11.0,13.0,13.0,19.0,56.0,震荡
2025-09-08,11.0,13.0,13.0,19.0,56.0,震荡
2025-09-09,11.0,13.0,13.0,19.0,56.0,震荡
2025-09-10,11.0,13.0,13.0,19.0,56.0,震荡
2025-09-11,11.0,13.0,14.5,19.0,57.5,震荡
2025-09-12,11.0,13.0,14.5,19.0,57.5,震荡
2025-09-15,11.0,8.0,14.5,21.0,54.5,震荡
2025-09-16,11.0,8.0,14.5,21.0,54.5,震荡
2025-09-17,11.0,8.0,14.5,21.0,54.5,震荡
2025-09-18,11.0,8.0,14.5,21.0,54.5,震荡
2025-09-19,11.0,8.0,13.0,19.0,51.0,震荡
2025-09-22,11.0,8.0,14.5,19.0,52.5,震荡
2025-09-23,11.0,8.0,13.0,19.0,51.0,震荡
2025-09-24,11.0,8.0,13.0,19.0,51.0,震荡
2025-09-25,11.0,8.0,13.0,19.0,51.0,震荡
2025-09-26,11.0,8.0,13.0,19.0,51.0,震荡
2025-09-29,11.0,8.0,12.0,19.0,50.0,震荡
2025-09-30,11.0,8.0,10.5,19.0,48.5,震荡
2025-10-09,11.0,8.0,13.0,25.0,57.0,震荡
2025-10-10,11.0,8.0,12.0,23.0,54.0,震荡
2025-10-13,11.0,8.0,13.0,17.0,49.0,震荡
2025-10-14,11.0,8.0,13.0,11.0,43.0,震荡
2025-10-15,11.0,10.5,14.5,12.0,48.0,震荡
2025-10-16,11.0,10.5,12.0,13.0,46.5,震荡
2025-10-17,11.0,10.5,10.5,11.0,43.0,震荡
2025-10-20,11.0,10.5,10.5,9.0,41.0,震荡
2025-10-21,11.0,10.5,12.0,10.0,43.5,震荡
2025-10-22,11.0,10.5,12.0,11.0,44.5,震荡
2025-10-23,11.0,10.5,12.0,11.0,44.5,震荡
2025-10-24,11.0,10.5,13.0,11.0,45.5,震荡
2025-10-27,11.0,10.5,14.5,19.0,55.0,震荡
2025-10-28,11.0,10.5,14.5,19.0,55.0,震荡
2025-10-29,11.0,10.5,14.5,19.0,55.0,震荡
2025-10-30,11.0,10.5,13.0,19.0,53.5,震荡
2025-10-31,11.0,10.5,13.0,19.0,53.5,震荡
2025-11-03,11.0,10.5,13.0,13.0,47.5,震荡
2025-11-04,11.0,10.5,12.0,11.0,44.5,震荡
2025-11-05,11.0,10.5,10.5,9.0,41.0,震荡
2025-11-06,11.0,10.5,12.0,10.0,43.5,震荡
2025-11-07,11.0,10.5,12.0,11.0,44.5,震荡
2025-11-10,11.0,10.5,12.0,11.0,44.5,震荡
2025-11-11,11.0,10.5,13.0,11.0,45.5,震荡
2025-11-12,11.0,10.5,12.0,11.0,44.5,震荡
2025-11-13,11.0,10.5,12.0,13.0,46.5,震荡
2025-11-14,11.0,10.5,12.0,11.0,44.5,震荡
2025-11-17,11.0,10.5,12.0,9.0,42.5,震荡
2025-11-18,11.0,10.5,12.0,9.0,42.5,震荡
2025-11-19,11.0,10.5,12.0,9.0,42.5,震荡
2025-11-20,11.0,10.5,10.5,8.0,40.0,下行
2025-11-21,11.0,10.5,10.5,6.0,38.0,下行
2025-11-24,11.0,10.5,10.5,4.5,36.5,下行
2025-11-25,11.0,10.5,10.5,4.5,36.5,下行
2025-11-26,11.0,10.5,10.5,4.5,36.5,下行
2025-11-27,11.0,10.5,10.5,4.5,36.5,下行
2025-11-28,11.0,10.5,12.0,4.5,38.0,下行
2025-12-01,11.0,10.5,13.0,4.5,39.0,下行
2025-12-02,11.0,10.5,13.0,4.5,39.0,下行
2025-12-03,11.0,10.5,13.0,4.5,39.0,下行
2025-12-04,11.0,10.5,12.0,3.5,37.0,下行
2025-12-05,11.0,10.5,12.0,12.5,46.0,震荡
2025-12-08,11.0,10.5,13.0,11.5,46.0,震荡
2025-12-09,11.0,10.5,13.0,13.0,47.5,震荡
2025-12-10,11.0,10.5,13.0,13.0,47.5,震荡
2025-12-11,11.0,10.5,13.0,13.0,47.5,震荡
2025-12-12,11.0,10.5,13.0,15.0,49.5,震荡
2025-12-15,11.0,11.0,12.0,15.0,49.0,震荡
2025-12-16,11.0,11.0,12.0,5.0,39.0,下行
2025-12-17,11.0,11.0,12.0,14.0,48.0,震荡
2025-12-18,11.0,11.0,12.0,13.0,47.0,震荡
2025-12-19,11.0,11.0,12.0,15.0,49.0,震荡
2025-12-22,11.0,11.0,12.0,15.0,49.0,震荡
2025-12-23,11.0,11.0,13.0,15.0,50.0,震荡
2025-12-24,11.0,11.0,13.0,19.0,54.0,震荡
2025-12-25,11.0,12.0,13.0,19.0,55.0,震荡
2025-12-26,11.0,11.0,13.0,19.0,54.0,震荡
2025-12-29,11.0,12.0,13.0,19.0,55.0,震荡
2025-12-30,11.0,12.0,13.0,19.0,55.0,震荡
2025-12-31,11.0,11.0,12.0,19.0,53.0,震荡
2026-01-05,10.0,11.0,13.0,19.0,53.0,震荡
2026-01-06,10.0,11.0,13.0,19.0,53.0,震荡
2026-01-07,10.0,11.0,14.5,19.0,54.5,震荡
2026-01-08,10.0,11.0,14.5,19.0,54.5,震荡
2026-01-09,10.0,11.0,14.5,21.0,56.5,震荡
2026-01-12,10.0,11.0,14.5,21.0,56.5,震荡
2026-01-13,10.0,11.0,14.5,21.0,56.5,震荡
2026-01-14,10.0,11.0,14.5,21.0,56.5,震荡
