date,year,month,volatility_20d
2018-05-07,2018,5,18.840235342783345
2018-05-08,2018,5,19.39619750777308
2018-05-09,2018,5,19.42901653753835
2018-05-10,2018,5,18.25174735090785
2018-05-11,2018,5,18.344844921701867
2018-05-14,2018,5,18.26161829694675
2018-05-15,2018,5,18.09858739177438
2018-05-16,2018,5,17.359710264773046
2018-05-17,2018,5,16.731949339558028
2018-05-18,2018,5,17.06220845455539
2018-05-21,2018,5,16.49274496455234
2018-05-22,2018,5,15.398417496350966
2018-05-23,2018,5,16.26996770275785
2018-05-24,2018,5,14.776226010639014
2018-05-25,2018,5,14.646299977762474
2018-05-28,2018,5,12.786872361238622
2018-05-29,2018,5,13.318817388526966
2018-05-30,2018,5,14.970645349934788
2018-05-31,2018,5,16.588748375401604
2018-06-01,2018,6,16.688323189411587
2018-06-04,2018,6,16.014994382484467
2018-06-05,2018,6,15.584122681877574
2018-06-06,2018,6,15.567320600461642
2018-06-07,2018,6,15.342139439326877
2018-06-08,2018,6,15.888204772520693
2018-06-11,2018,6,15.52865107197548
2018-06-12,2018,6,15.952313984488534
2018-06-13,2018,6,16.086156834266347
2018-06-14,2018,6,15.866121346525924
2018-06-15,2018,6,15.244424812171877
2018-06-19,2018,6,18.979444722716675
2018-06-20,2018,6,19.01719379324148
2018-06-21,2018,6,18.7616608073726
2018-06-22,2018,6,18.84035498716918
2018-06-25,2018,6,19.28705527635491
2018-06-26,2018,6,19.103934774359143
2018-06-27,2018,6,20.29410617006107
2018-06-28,2018,6,19.57557050570979
2018-06-29,2018,6,20.65015044802218
2018-07-02,2018,7,22.19900251961775
2018-07-03,2018,7,21.55100715816471
2018-07-04,2018,7,21.00678800538085
2018-07-05,2018,7,20.955010785628037
2018-07-06,2018,7,21.53273103589593
2018-07-09,2018,7,24.676337100518374
2018-07-10,2018,7,24.67406963162429
2018-07-11,2018,7,24.48830249914049
2018-07-12,2018,7,26.509256917006823
2018-07-13,2018,7,26.57308678476131
2018-07-16,2018,7,26.56702194658048
2018-07-17,2018,7,23.96931201070136
2018-07-18,2018,7,23.97291553842419
2018-07-19,2018,7,23.886038929236967
2018-07-20,2018,7,24.95450862737232
2018-07-23,2018,7,24.602492790029302
2018-07-24,2018,7,25.1597596724324
2018-07-25,2018,7,23.38191466638323
2018-07-26,2018,7,23.851373955890423
2018-07-27,2018,7,22.09812936243141
2018-07-30,2018,7,19.794719376287237
2018-07-31,2018,7,19.69384364740021
2018-08-01,2018,8,21.106340510471117
2018-08-02,2018,8,22.516348778476804
2018-08-03,2018,8,22.912914409577887
2018-08-06,2018,8,20.326454009165047
2018-08-07,2018,8,22.944145036458067
2018-08-08,2018,8,22.77721957963203
2018-08-09,2018,8,22.761659765860333
2018-08-10,2018,8,22.762185595763174
2018-08-13,2018,8,22.76387613946413
2018-08-14,2018,8,22.714588396627526
2018-08-15,2018,8,24.128309054879413
2018-08-16,2018,8,24.125838509106217
2018-08-17,2018,8,23.186111618083565
2018-08-20,2018,8,23.47524778363368
2018-08-21,2018,8,23.316043959984917
2018-08-22,2018,8,23.29375313793133
2018-08-23,2018,8,23.139318020891768
2018-08-24,2018,8,23.1909743445847
2018-08-27,2018,8,25.154074188638447
2018-08-28,2018,8,25.09569709399279
2018-08-29,2018,8,23.87923511103065
2018-08-30,2018,8,22.755137310272787
2018-08-31,2018,8,22.335892951140767
2018-09-03,2018,9,21.99524601890496
2018-09-04,2018,9,20.04630473596536
2018-09-05,2018,9,20.74732460936833
2018-09-06,2018,9,18.831333405838176
2018-09-07,2018,9,19.03529151208096
2018-09-10,2018,9,19.54651775080461
2018-09-11,2018,9,19.53760775238537
2018-09-12,2018,9,17.894966748659908
2018-09-13,2018,9,18.351585487958523
2018-09-14,2018,9,17.51161028878031
2018-09-17,2018,9,17.38496192305958
2018-09-18,2018,9,17.683887796203244
2018-09-19,2018,9,18.36625112924022
2018-09-20,2018,9,18.33776295981673
2018-09-21,2018,9,21.46482945971975
2018-09-25,2018,9,19.90699350960292
2018-09-26,2018,9,20.27344044878189
2018-09-27,2018,9,20.28933160535847
2018-09-28,2018,9,20.204035613702523
2018-10-08,2018,10,26.559577671409595
2018-10-09,2018,10,26.57005892580605
2018-10-10,2018,10,26.15648288721436
2018-10-11,2018,10,31.03316367668868
2018-10-12,2018,10,31.819852121997812
2018-10-15,2018,10,32.0165744594734
2018-10-16,2018,10,31.745225592882008
2018-10-17,2018,10,31.792853129557447
2018-10-18,2018,10,32.576107809301966
2018-10-19,2018,10,33.75093233537466
2018-10-22,2018,10,38.87340781948957
2018-10-23,2018,10,40.65549899741496
2018-10-24,2018,10,40.0137253598741
2018-10-25,2018,10,39.71489037264456
2018-10-26,2018,10,39.83008842483677
2018-10-29,2018,10,38.96798731467265
2018-10-30,2018,10,39.36620784120875
2018-10-31,2018,10,39.400249827066126
2018-11-01,2018,11,39.59541990577131
2018-11-02,2018,11,42.50668914442086
2018-11-05,2018,11,39.194401377578814
2018-11-06,2018,11,39.24789538539882
2018-11-07,2018,11,39.34403108863733
2018-11-08,2018,11,34.521811476939135
2018-11-09,2018,11,34.269316198939485
2018-11-12,2018,11,34.0222030225424
2018-11-13,2018,11,34.0262733052676
2018-11-14,2018,11,34.402087268632364
2018-11-15,2018,11,33.46575915854674
2018-11-16,2018,11,32.4254136496727
2018-11-19,2018,11,26.66586197158385
2018-11-20,2018,11,24.94712265540772
2018-11-21,2018,11,24.94515151639742
2018-11-22,2018,11,24.91813283523967
2018-11-23,2018,11,26.38819374299855
2018-11-26,2018,11,23.977621303343277
2018-11-27,2018,11,23.641368086128704
2018-11-28,2018,11,23.885202612242352
2018-11-29,2018,11,24.02601394957761
2018-11-30,2018,11,18.716175248386307
2018-12-03,2018,12,20.67174136659286
2018-12-04,2018,12,20.53709713472837
2018-12-05,2018,12,20.372887667922747
2018-12-06,2018,12,21.68239129057145
2018-12-07,2018,12,21.21469754867038
2018-12-10,2018,12,21.053602915265863
2018-12-11,2018,12,20.721478492731475
2018-12-12,2018,12,20.36030747271217
2018-12-13,2018,12,20.74116608005972
2018-12-14,2018,12,21.569027689873856
2018-12-17,2018,12,21.069000800327117
2018-12-18,2018,12,20.13003940888167
2018-12-19,2018,12,20.35894150846841
2018-12-20,2018,12,20.447738525063635
2018-12-21,2018,12,18.85558484813195
2018-12-24,2018,12,18.872058004574463
2018-12-25,2018,12,18.94432589694263
2018-12-26,2018,12,17.910941190984328
2018-12-27,2018,12,17.709036966235878
2018-12-28,2018,12,17.17053117640564
2019-01-02,2019,1,13.824875842897823
2019-01-03,2019,1,13.744960705961043
2019-01-04,2019,1,17.46020565989901
2019-01-07,2019,1,16.438913555679118
2019-01-08,2019,1,16.455282466133536
2019-01-09,2019,1,16.53751704020287
2019-01-10,2019,1,16.444922560754147
2019-01-11,2019,1,16.651446504067984
2019-01-14,2019,1,15.386779934873385
2019-01-15,2019,1,16.06308210206863
2019-01-16,2019,1,17.283120170042256
2019-01-17,2019,1,16.86721355092244
2019-01-18,2019,1,17.691316210574442
2019-01-21,2019,1,17.539154459627095
2019-01-22,2019,1,17.548797132035197
2019-01-23,2019,1,17.58367245983851
2019-01-24,2019,1,17.553796917367567
2019-01-25,2019,1,17.485959805379814
2019-01-28,2019,1,17.455850010740374
2019-01-29,2019,1,17.475051479003298
2019-01-30,2019,1,16.780696027991482
2019-01-31,2019,1,16.92446082811962
2019-02-01,2019,2,15.590614913633852
2019-02-11,2019,2,16.089174917539133
2019-02-12,2019,2,16.112420462396056
2019-02-13,2019,2,17.209239095022415
2019-02-14,2019,2,17.204082654479013
2019-02-15,2019,2,18.63012098391753
2019-02-18,2019,2,20.266029700353627
2019-02-19,2019,2,19.71627606246621
2019-02-20,2019,2,17.899322462211906
2019-02-21,2019,2,17.638474174510304
2019-02-22,2019,2,18.79585667311104
2019-02-25,2019,2,29.80029102975928
2019-02-26,2019,2,30.931120610325824
2019-02-27,2019,2,31.08042040689783
2019-02-28,2019,2,31.282719555202547
2019-03-01,2019,3,31.614328564158296
2019-03-04,2019,3,31.419703017929308
2019-03-05,2019,3,31.3767312422815
2019-03-06,2019,3,30.848178527539925
2019-03-07,2019,3,31.709036217381925
2019-03-08,2019,3,35.080518005390395
2019-03-11,2019,3,35.06803431682866
2019-03-12,2019,3,35.066178069578015
2019-03-13,2019,3,34.861310391266976
2019-03-14,2019,3,35.10404917259213
2019-03-15,2019,3,34.346686142000955
2019-03-18,2019,3,34.50950503347965
2019-03-19,2019,3,34.70083588211275
2019-03-20,2019,3,34.743792289841856
2019-03-21,2019,3,34.705822260997884
2019-03-22,2019,3,33.8109240047798
2019-03-25,2019,3,24.75693185771222
2019-03-26,2019,3,23.675746638196067
2019-03-27,2019,3,23.761918685258237
2019-03-28,2019,3,23.77556990216585
2019-03-29,2019,3,26.91022483806152
2019-04-01,2019,4,28.09174919815157
2019-04-02,2019,4,28.04435977334278
2019-04-03,2019,4,28.285577337630254
2019-04-04,2019,4,28.00417250637902
2019-04-08,2019,4,24.42794377468668
2019-04-09,2019,4,24.23120097841739
2019-04-10,2019,4,24.24235759197414
2019-04-11,2019,4,25.19248846566637
2019-04-12,2019,4,25.007711800046533
2019-04-15,2019,4,25.00661110974197
2019-04-16,2019,4,24.938715782806085
2019-04-17,2019,4,24.733626384931743
2019-04-18,2019,4,24.770914568220924
2019-04-19,2019,4,25.08604027648905
2019-04-22,2019,4,27.09742362954105
2019-04-23,2019,4,25.17889999380367
2019-04-24,2019,4,24.6408392661411
2019-04-25,2019,4,26.10603210146761
2019-04-26,2019,4,26.702616421113703
2019-04-29,2019,4,22.50353977237529
2019-04-30,2019,4,20.40561882588826
2019-05-06,2019,5,28.59368518633918
2019-05-07,2019,5,28.30472028166549
2019-05-08,2019,5,27.85940660370681
2019-05-09,2019,5,28.04652713531009
2019-05-10,2019,5,30.73313131550236
2019-05-13,2019,5,31.0490029574611
2019-05-14,2019,5,30.721417185756668
2019-05-15,2019,5,32.08312017595459
2019-05-16,2019,5,32.18946757022731
2019-05-17,2019,5,30.40313802929161
2019-05-20,2019,5,30.444154241595527
2019-05-21,2019,5,31.107799507031498
2019-05-22,2019,5,30.235545085414795
2019-05-23,2019,5,29.643911955756288
2019-05-24,2019,5,29.72633180220333
2019-05-27,2019,5,30.274185532239905
2019-05-28,2019,5,29.84879964336402
2019-05-29,2019,5,29.63285074011154
2019-05-30,2019,5,29.541569427670005
2019-05-31,2019,5,29.517345581845163
2019-06-03,2019,6,21.599782333175792
2019-06-04,2019,6,21.4963664604784
2019-06-05,2019,6,21.05677107195741
2019-06-06,2019,6,20.672112835690697
2019-06-10,2019,6,17.73956213391568
2019-06-11,2019,6,20.049033315220875
2019-06-12,2019,6,20.172556810089063
2019-06-13,2019,6,18.672255493431084
2019-06-14,2019,6,18.67839462356356
2019-06-17,2019,6,16.813887497864044
2019-06-18,2019,6,16.27127766743617
2019-06-19,2019,6,16.491934517765237
2019-06-20,2019,6,19.121900726447965
2019-06-21,2019,6,17.815116164384914
2019-06-24,2019,6,17.816860711324324
2019-06-25,2019,6,18.167852301697064
2019-06-26,2019,6,18.166359487049284
2019-06-27,2019,6,18.408867284500705
2019-06-28,2019,6,18.40211481622176
2019-07-01,2019,7,19.68893517214612
2019-07-02,2019,7,19.700246285401228
2019-07-03,2019,7,19.63596261328402
2019-07-04,2019,7,19.89125710828165
2019-07-05,2019,7,19.315106699098735
2019-07-08,2019,7,21.40102766620833
2019-07-09,2019,7,18.66481645599068
2019-07-10,2019,7,18.37841363963429
2019-07-11,2019,7,18.338224614176134
2019-07-12,2019,7,18.2261108851564
2019-07-15,2019,7,18.2185301442108
2019-07-16,2019,7,18.37804975119441
2019-07-17,2019,7,17.82967907072128
2019-07-18,2019,7,14.78965761700394
2019-07-19,2019,7,15.259731751213945
2019-07-22,2019,7,15.5066802742202
2019-07-23,2019,7,15.082220592528076
2019-07-24,2019,7,15.3284464679929
2019-07-25,2019,7,15.16942236924374
2019-07-26,2019,7,15.167043695165342
2019-07-29,2019,7,12.26662009867738
2019-07-30,2019,7,12.385272865245597
2019-07-31,2019,7,12.290804632680128
2019-08-01,2019,8,12.50093605659624
2019-08-02,2019,8,13.35334000203485
2019-08-05,2019,8,12.266543365589405
2019-08-06,2019,8,12.69258111638234
2019-08-07,2019,8,12.784211651829764
2019-08-08,2019,8,14.082645505898157
2019-08-09,2019,8,13.807771627221276
2019-08-12,2019,8,15.11272492675992
2019-08-13,2019,8,15.295540080097156
2019-08-14,2019,8,15.416097155836123
2019-08-15,2019,8,15.405754437303216
2019-08-16,2019,8,14.951289075848514
2019-08-19,2019,8,17.157936223613135
2019-08-20,2019,8,17.215217989031252
2019-08-21,2019,8,16.954459818951907
2019-08-22,2019,8,16.620855493945353
2019-08-23,2019,8,16.833862588274357
2019-08-26,2019,8,17.256083995093718
2019-08-27,2019,8,17.621508091387792
2019-08-28,2019,8,17.48007331067957
2019-08-29,2019,8,17.195324676564365
2019-08-30,2019,8,16.24057447499547
2019-09-02,2019,9,15.11734029431385
2019-09-03,2019,9,14.369151276880077
2019-09-04,2019,9,14.319056100087796
2019-09-05,2019,9,13.89719631473078
2019-09-06,2019,9,13.273864529964108
2019-09-09,2019,9,12.531779190860478
2019-09-10,2019,9,11.940686995536968
2019-09-11,2019,9,12.578848993693292
2019-09-12,2019,9,12.813327765829
2019-09-16,2019,9,13.059481558546532
2019-09-17,2019,9,12.797045021099784
2019-09-18,2019,9,12.678934779962066
2019-09-19,2019,9,12.705615784567003
2019-09-20,2019,9,12.706076907818852
2019-09-23,2019,9,13.085381967781856
2019-09-24,2019,9,12.276168282308454
2019-09-25,2019,9,12.167540000197938
2019-09-26,2019,9,12.39861761056656
2019-09-27,2019,9,12.342853929935044
2019-09-30,2019,9,13.133829564879893
2019-10-08,2019,10,12.71252494540352
2019-10-09,2019,10,12.74961142984819
2019-10-10,2019,10,12.17860488845569
2019-10-11,2019,10,12.515284361646524
2019-10-14,2019,10,12.554920549104548
2019-10-15,2019,10,12.504755842589669
2019-10-16,2019,10,12.526402200319934
2019-10-17,2019,10,12.28814715237682
2019-10-18,2019,10,12.670191681807808
2019-10-21,2019,10,12.705022744091956
2019-10-22,2019,10,11.065986886244762
2019-10-23,2019,10,11.104737182471103
2019-10-24,2019,10,10.955674114974368
2019-10-25,2019,10,11.190166794977117
2019-10-28,2019,10,10.929546333154889
2019-10-29,2019,10,11.003742675165295
2019-10-30,2019,10,10.981201204011894
2019-10-31,2019,10,10.66718472632801
2019-11-01,2019,11,12.819950246882811
2019-11-04,2019,11,11.80529940099515
2019-11-05,2019,11,11.771476937366316
2019-11-06,2019,11,11.978572006072232
2019-11-07,2019,11,11.809043964337258
2019-11-08,2019,11,11.24435740136868
2019-11-11,2019,11,12.511650103162134
2019-11-12,2019,11,12.473967837091186
2019-11-13,2019,11,12.421658619038077
2019-11-14,2019,11,12.410271553069691
2019-11-15,2019,11,11.366537034244653
2019-11-18,2019,11,11.610859781303652
2019-11-19,2019,11,12.057915599223282
2019-11-20,2019,11,12.502169281830728
2019-11-21,2019,11,12.649258491152054
2019-11-22,2019,11,12.998928424228632
2019-11-25,2019,11,13.09739394864371
2019-11-26,2019,11,13.078505578282144
2019-11-27,2019,11,12.883555533937704
2019-11-28,2019,11,12.892790597800202
2019-11-29,2019,11,10.876102248671032
2019-12-02,2019,12,10.813012239448442
2019-12-03,2019,12,10.681187832041548
2019-12-04,2019,12,10.676314921632232
2019-12-05,2019,12,11.112729484970531
2019-12-06,2019,12,11.366831592440244
2019-12-09,2019,12,9.786864669530978
2019-12-10,2019,12,9.782962998589472
2019-12-11,2019,12,10.991450276510092
2019-12-12,2019,12,11.000698593067256
2019-12-13,2019,12,13.211822718862493
2019-12-16,2019,12,13.013231048321504
2019-12-17,2019,12,13.698890536294275
2019-12-18,2019,12,13.214418961062332
2019-12-19,2019,12,13.074040687326184
2019-12-20,2019,12,12.37425137717212
2019-12-23,2019,12,13.164263703342757
2019-12-24,2019,12,13.275170519126242
2019-12-25,2019,12,13.25745554224716
2019-12-26,2019,12,13.42440479175994
2019-12-27,2019,12,12.67677410460889
2019-12-30,2019,12,13.46354258657326
2019-12-31,2019,12,13.48730383611545
2020-01-02,2020,1,13.975513312847225
2020-01-03,2020,1,13.996295323149704
2020-01-06,2020,1,14.101350071031376
2020-01-07,2020,1,14.0998314239805
2020-01-08,2020,1,14.76592689600998
2020-01-09,2020,1,13.760103618954572
2020-01-10,2020,1,13.639245618619317
2020-01-13,2020,1,12.439164528551531
2020-01-14,2020,1,12.697144009183203
2020-01-15,2020,1,12.199048113346818
2020-01-16,2020,1,12.099950079270846
2020-01-17,2020,1,12.040924820196413
2020-01-20,2020,1,12.156171284829105
2020-01-21,2020,1,13.115366301849951
2020-01-22,2020,1,13.06527512254047
2020-01-23,2020,1,17.207070854009874
2020-02-03,2020,2,34.341504014874
2020-02-04,2020,2,36.49570429836616
2020-02-05,2020,2,36.24022028566848
2020-02-06,2020,2,37.37753487821537
2020-02-07,2020,2,36.947040122605465
2020-02-10,2020,2,37.01512291328076
2020-02-11,2020,2,37.31658523708782
2020-02-12,2020,2,37.294512023580126
2020-02-13,2020,2,37.20153011479137
2020-02-14,2020,2,37.055061513323935
2020-02-17,2020,2,38.01001263767829
2020-02-18,2020,2,37.79558895510777
2020-02-19,2020,2,37.78868406312789
2020-02-20,2020,2,38.64261302611898
2020-02-21,2020,2,38.65610025049644
2020-02-24,2020,2,38.76378408506497
2020-02-25,2020,2,38.66798256528824
2020-02-26,2020,2,38.22976548787511
2020-02-27,2020,2,38.20725305515404
2020-02-28,2020,2,38.64583545606636
2020-03-02,2020,3,25.397137408837967
2020-03-03,2020,3,23.71121872569602
2020-03-04,2020,3,23.642454943658507
2020-03-05,2020,3,23.670383512215743
2020-03-06,2020,3,24.93144749825169
2020-03-09,2020,3,27.824130569775942
2020-03-10,2020,3,28.61227026399673
2020-03-11,2020,3,29.2503418648898
2020-03-12,2020,3,29.760797105318616
2020-03-13,2020,3,30.113137549751336
2020-03-16,2020,3,32.14513976386623
2020-03-17,2020,3,32.18194715670188
2020-03-18,2020,3,32.431802649452216
2020-03-19,2020,3,30.761588822411312
2020-03-20,2020,3,31.392842808399784
2020-03-23,2020,3,32.73899100509052
2020-03-24,2020,3,34.57506519768387
2020-03-25,2020,3,36.42324986457686
2020-03-26,2020,3,36.38554650697132
2020-03-27,2020,3,34.82775610077861
2020-03-30,2020,3,31.638715899139967
2020-03-31,2020,3,31.671926536973544
2020-04-01,2020,4,31.436841341498532
2020-04-02,2020,4,30.363520386350483
2020-04-03,2020,4,29.98105407412261
2020-04-07,2020,4,29.79300424866611
2020-04-08,2020,4,28.34128997541756
2020-04-09,2020,4,28.031241015117097
2020-04-10,2020,4,27.619753591208237
2020-04-13,2020,4,27.24588963701125
2020-04-14,2020,4,23.463198459384
2020-04-15,2020,4,23.314125314600776
2020-04-16,2020,4,22.320616076464862
2020-04-17,2020,4,21.98989224290773
2020-04-20,2020,4,21.661872184315136
2020-04-21,2020,4,18.055062820155435
2020-04-22,2020,4,16.525003391334774
2020-04-23,2020,4,14.098167630954498
2020-04-24,2020,4,14.276690413628687
2020-04-27,2020,4,14.272957850649965
2020-04-28,2020,4,13.790491065741929
2020-04-29,2020,4,13.818833086120511
2020-04-30,2020,4,14.47990675400573
2020-05-06,2020,5,13.94165095868987
2020-05-07,2020,5,13.585716887357252
2020-05-08,2020,5,11.872994415180653
2020-05-11,2020,5,11.744877767653511
2020-05-12,2020,5,11.779352653384333
2020-05-13,2020,5,11.605807818231249
2020-05-14,2020,5,11.898823951184331
2020-05-15,2020,5,10.891510218433783
2020-05-18,2020,5,10.57892904327556
2020-05-19,2020,5,10.75621268120985
2020-05-20,2020,5,10.639831656286452
2020-05-21,2020,5,10.953506780679716
2020-05-22,2020,5,13.107832830935854
2020-05-25,2020,5,12.704128347699706
2020-05-26,2020,5,13.394110451918817
2020-05-27,2020,5,13.127601944015366
2020-05-28,2020,5,13.055988608096028
2020-05-29,2020,5,12.953234257523954
2020-06-01,2020,6,15.836532404211312
2020-06-02,2020,6,15.057475127389772
2020-06-03,2020,6,15.050523917480854
2020-06-04,2020,6,15.02019199914391
2020-06-05,2020,6,14.689568427380506
2020-06-08,2020,6,14.728099749639224
2020-06-09,2020,6,14.856809406968296
2020-06-10,2020,6,14.90504360668428
2020-06-11,2020,6,14.976084729741975
2020-06-12,2020,6,14.816871750398022
2020-06-15,2020,6,15.801447546309394
2020-06-16,2020,6,16.53046267203681
2020-06-17,2020,6,16.42260678221646
2020-06-18,2020,6,16.299313544559755
2020-06-19,2020,6,14.029005767869393
2020-06-22,2020,6,14.01636504091918
2020-06-23,2020,6,13.675281211460078
2020-06-24,2020,6,13.45789398269346
2020-06-29,2020,6,14.169424794015193
2020-06-30,2020,6,14.493818297285827
2020-07-01,2020,7,13.741540399213145
2020-07-02,2020,7,15.327685996165735
2020-07-03,2020,7,16.10731808423119
2020-07-06,2020,7,28.75767364831917
2020-07-07,2020,7,29.557847543793407
2020-07-08,2020,7,29.561887863078
2020-07-09,2020,7,29.633345576258087
2020-07-10,2020,7,30.941303857843284
2020-07-13,2020,7,30.47987986045449
2020-07-14,2020,7,31.11478119384097
2020-07-15,2020,7,30.89815065239842
2020-07-16,2020,7,36.87961664555133
2020-07-17,2020,7,36.84715192243754
2020-07-20,2020,7,37.48978882259302
2020-07-21,2020,7,37.4912997866278
2020-07-22,2020,7,37.43185239580163
2020-07-23,2020,7,37.72019274673607
2020-07-24,2020,7,41.97495485403093
2020-07-27,2020,7,41.67307172112281
2020-07-28,2020,7,41.60992844751072
2020-07-29,2020,7,41.99759563340668
2020-07-30,2020,7,41.71851489831543
2020-07-31,2020,7,41.328187193265066
2020-08-03,2020,8,32.53834657818878
2020-08-04,2020,8,32.29378287906533
2020-08-05,2020,8,31.98525265381994
2020-08-06,2020,8,31.522222374568592
2020-08-07,2020,8,31.064665593759923
2020-08-10,2020,8,30.10688804027636
2020-08-11,2020,8,30.144858782229296
2020-08-12,2020,8,29.947979556822457
2020-08-13,2020,8,24.33169931460227
2020-08-14,2020,8,24.95340058223927
2020-08-17,2020,8,24.27568171897132
2020-08-18,2020,8,24.29791027319052
2020-08-19,2020,8,24.735275853752984
2020-08-20,2020,8,24.958949564574624
2020-08-21,2020,8,18.791475051302324
2020-08-24,2020,8,18.7946939941705
2020-08-25,2020,8,18.69796336437657
2020-08-26,2020,8,16.560904719064133
2020-08-27,2020,8,16.503685836972334
2020-08-28,2020,8,18.40296014509937
2020-08-31,2020,8,17.983925067262703
2020-09-01,2020,9,18.127633625496863
2020-09-02,2020,9,18.13701104888037
2020-09-03,2020,9,18.149131126781345
2020-09-04,2020,9,18.255946100215134
2020-09-07,2020,9,19.65179046445491
2020-09-08,2020,9,19.41811669576988
2020-09-09,2020,9,21.041782864370276
2020-09-10,2020,9,21.022890142729626
2020-09-11,2020,9,19.950257440173043
2020-09-14,2020,9,18.449759610126375
2020-09-15,2020,9,18.72988135390453
2020-09-16,2020,9,18.04488484105822
2020-09-17,2020,9,17.786189373725325
2020-09-18,2020,9,19.88742502896889
2020-09-21,2020,9,20.18087611784005
2020-09-22,2020,9,20.55905714889592
2020-09-23,2020,9,20.1829338791919
2020-09-24,2020,9,20.701005744568253
2020-09-25,2020,9,18.279680439425857
2020-09-28,2020,9,18.222284388720706
2020-09-29,2020,9,17.983036441822637
2020-09-30,2020,9,17.972161808851375
2020-10-09,2020,10,19.67092634595186
2020-10-12,2020,10,22.44240907952677
2020-10-13,2020,10,21.06330855229003
2020-10-14,2020,10,21.158620322229783
2020-10-15,2020,10,19.126240539164
2020-10-16,2020,10,19.212088783271888
2020-10-19,2020,10,19.32757150686992
2020-10-20,2020,10,19.341624456655737
2020-10-21,2020,10,19.215880810594427
2020-10-22,2020,10,19.10975210903284
2020-10-23,2020,10,19.485087094541168
2020-10-26,2020,10,17.35262918886945
2020-10-27,2020,10,16.904994490593484
2020-10-28,2020,10,16.510016804499926
2020-10-29,2020,10,16.744567205078393
2020-10-30,2020,10,17.10600707624192
2020-11-02,2020,11,17.178635958088513
2020-11-03,2020,11,17.477269607883834
2020-11-04,2020,11,17.591020316102593
2020-11-05,2020,11,18.08008628010752
2020-11-06,2020,11,16.970430636144965
2020-11-09,2020,11,14.682560869260266
2020-11-10,2020,11,14.874811131556164
2020-11-11,2020,11,15.19967442641694
2020-11-12,2020,11,15.157727976095387
2020-11-13,2020,11,15.633761584753344
2020-11-16,2020,11,15.783202902584106
2020-11-17,2020,11,15.72798247414438
2020-11-18,2020,11,15.754941683946722
2020-11-19,2020,11,15.877249471837452
2020-11-20,2020,11,15.0923870145889
2020-11-23,2020,11,14.953009581180526
2020-11-24,2020,11,15.340171627945873
2020-11-25,2020,11,16.091189917695722
2020-11-26,2020,11,15.856417769452516
2020-11-27,2020,11,14.551534674890162
2020-11-30,2020,11,14.78178559599012
2020-12-01,2020,12,16.106451400872427
2020-12-02,2020,12,16.116160501818257
2020-12-03,2020,12,15.393307650111405
2020-12-04,2020,12,15.384286070401892
2020-12-07,2020,12,14.302523553373875
2020-12-08,2020,12,14.203630727735876
2020-12-09,2020,12,14.45642845978691
2020-12-10,2020,12,14.47886939444312
2020-12-11,2020,12,14.572142223181036
2020-12-14,2020,12,14.40791086044318
2020-12-15,2020,12,14.416133221413666
2020-12-16,2020,12,14.40600905085187
2020-12-17,2020,12,14.941427807207717
2020-12-18,2020,12,15.103569553531855
2020-12-21,2020,12,14.872208500897695
2020-12-22,2020,12,15.699470434633453
2020-12-23,2020,12,15.249815650573414
2020-12-24,2020,12,15.253006984255409
2020-12-25,2020,12,14.699339948603852
2020-12-28,2020,12,14.565192775850022
2020-12-29,2020,12,12.306287583049444
2020-12-30,2020,12,13.081898152124788
2020-12-31,2020,12,14.968736233745831
2021-01-04,2021,1,15.193455111366966
2021-01-05,2021,1,15.756968361403215
2021-01-06,2021,1,15.693598958923316
2021-01-07,2021,1,15.714714222439378
2021-01-08,2021,1,15.940137102910397
2021-01-11,2021,1,15.958218797500004
2021-01-12,2021,1,18.02047081303721
2021-01-13,2021,1,18.353679840684386
2021-01-14,2021,1,20.251084305176885
2021-01-15,2021,1,20.14382471447565
2021-01-18,2021,1,19.96130924355876
2021-01-19,2021,1,20.85562100429759
2021-01-20,2021,1,19.713210806331965
2021-01-21,2021,1,20.20700659391347
2021-01-22,2021,1,20.19134433860501
2021-01-25,2021,1,20.31506113058324
2021-01-26,2021,1,22.344244886747777
2021-01-27,2021,1,22.213319107181317
2021-01-28,2021,1,24.13925544029481
2021-01-29,2021,1,23.24575944047553
2021-02-01,2021,2,23.40333164730371
2021-02-02,2021,2,23.05960156423243
2021-02-03,2021,2,22.85016673692773
2021-02-04,2021,2,21.433900278882017
2021-02-05,2021,2,21.398300928492688
2021-02-08,2021,2,21.55231691418581
2021-02-09,2021,2,20.854533866885
2021-02-10,2021,2,21.939266470972136
2021-02-18,2021,2,20.96135683294549
2021-02-19,2021,2,20.90606154316647
2021-02-22,2021,2,24.899481177680247
2021-02-23,2021,2,24.35729072532379
2021-02-24,2021,2,26.19445551509844
2021-02-25,2021,2,25.646728352097917
2021-02-26,2021,2,27.314092363375465
2021-03-01,2021,3,27.691888782991303
2021-03-02,2021,3,27.049606570906576
2021-03-03,2021,3,28.04701877989133
2021-03-04,2021,3,28.801670793391597
2021-03-05,2021,3,28.738410764748807
2021-03-08,2021,3,30.83108429266279
2021-03-09,2021,3,30.63831230290096
2021-03-10,2021,3,30.77899146283943
2021-03-11,2021,3,32.59918235633686
2021-03-12,2021,3,32.62108999389205
2021-03-15,2021,3,32.55838852109684
2021-03-16,2021,3,30.96923834824137
2021-03-17,2021,3,29.714474421215357
2021-03-18,2021,3,30.132468407253725
