日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2015-09-16,=7144.7600,=8011.2900,=1645550801747.1001,=1363710949395,=717183176798.4458,=3.6104,=0.2924,=6.2552,=4.8331,=3.3992
2015-09-15,=6768.2030,=7589.0600,=1560001886945.3999,=1295607768932,=679926615852.9346,=3.4227,=0.2077,=6.2583,=4.8374,=3.3964
2015-09-14,=7023.7870,=7875.6400,=1612740928444.1003,=1340716031655,=704980179410.3925,=3.5384,=0.2610,=6.2583,=4.8418,=3.3964
2015-09-11,=7213.1230,=8087.9400,=1651301230008.1003,=1370940879180,=722532758649.8809,=3.6230,=0.2950,=6.2583,=4.8478,=3.3964
2015-09-10,=7249.8130,=8129.0800,=1658932735946.8999,=1376505991482,=726087003231.6379,=3.6397,=0.2979,=6.2583,=4.8537,=3.3964
2015-09-09,=7354.9210,=8246.9400,=1682631766473.2000,=1395369636943,=735562106710.3657,=3.6917,=0.3087,=6.2583,=4.8547,=3.3964
2015-09-08,=7237.6330,=8115.4300,=1654394477424.3999,=1371918495527,=723768015317.7753,=3.6300,=0.2956,=6.2705,=4.8556,=3.3923
2015-09-07,=7101.3660,=7962.6300,=1619975291050,=1347025140858,=710510065334.4701,=3.5543,=0.2698,=6.2705,=4.8559,=3.3923
2015-09-02,=7286.1610,=8169.8400,=1665464501061,=1381354712285,=728989390012.6948,=3.6541,=0.3000,=6.2705,=4.8563,=3.3923
2015-09-01,=7309.2990,=8195.7800,=1655880597322.2002,=1379900823481,=730576559202.7828,=3.6330,=0.2962,=6.2705,=4.8576,=3.3923
2015-08-31,=7480.1570,=8387.3600,=1692762849397.3999,=1408079276638,=747583374095.1134,=3.7140,=0.3138,=6.2705,=4.8589,=3.3923
2015-08-28,=7615.1700,=8538.7500,=1721739266535.1003,=1429278503417,=756671865993.5403,=3.7989,=0.3253,=6.2783,=4.8594,=3.3888
2015-08-27,=7351.7880,=8243.4300,=1664015571783.7002,=1384714874684,=728687004577.8094,=3.7070,=0.3135,=6.2783,=4.8598,=3.3888
2015-08-26,=7001.8030,=7850.9900,=1581160866960.6997,=1317594026528,=692847402020.8690,=3.5288,=0.2542,=6.2783,=4.8600,=3.3888
2015-08-25,=6962.1110,=7806.4900,=1565630847532.7002,=1308465917710,=688448906721.6481,=3.4940,=0.2369,=6.2783,=4.8601,=3.3888
2015-08-24,=7344.0120,=8234.7100,=1645655959994.7000,=1371095040787,=726273617563.6428,=3.6831,=0.3054,=6.2783,=4.8683,=3.3888
2015-08-21,=8010.9070,=8982.4800,=1799404168314.6001,=1495880513028,=793066522474.4199,=4.0291,=0.3660,=6.2864,=4.8765,=3.3778
2015-08-20,=8370.9560,=9379.8200,=1882866184155.8000,=1565623347192,=829320730792.5206,=4.2054,=0.3910,=6.2864,=4.8768,=3.3778
2015-08-19,=8640.2930,=9681.6200,=1944823041702.3000,=1614865476060,=855787500801.2346,=4.3519,=0.4168,=6.2864,=4.8771,=3.3778
2015-08-18,=8492.1270,=9515.3000,=1912058704210.5000,=1587092503546,=840882455399.7839,=4.2790,=0.4030,=6.2864,=4.8771,=3.3778
2015-08-17,=9077.0050,=10170.6500,=2042403398401.7000,=1690983041990,=898342506720.5698,=4.5740,=0.4603,=6.2864,=4.8771,=3.3778
2015-08-14,=8941.6700,=10019,=2019526836465.9995,=1670634013517,=883771848447.9705,=4.5259,=0.4526,=6.2909,=4.8802,=3.3762
2015-08-13,=8875.1260,=9944.4400,=2008776523062.5000,=1661175966601,=877270407759.7606,=4.5247,=0.4522,=6.2909,=4.8832,=3.3762
2015-08-12,=8781.4480,=9839.4800,=1987154485788.3000,=1644298845129,=868531056001.8812,=4.4939,=0.4444,=6.2909,=4.8836,=3.3762
2015-08-11,=8829.5060,=9893.3300,=2002090992126.5000,=1656743824665,=869995914646.2052,=4.5298,=0.4528,=6.2909,=4.8839,=3.3762
2015-08-10,=8831.0530,=9895.0600,=2003287574872.8000,=1657238306468,=870088823378.9719,=4.5329,=0.4538,=6.2909,=4.8840,=3.3762
2015-08-07,=8476.2330,=9497.4900,=1925419488818.0996,=1593367558812,=835189432148.2632,=4.3029,=0.4096,=6.2920,=4.8840,=3.3748
2015-08-06,=8323.1330,=9325.9400,=1891823345927.1997,=1565468982028,=820310395701.1313,=4.2278,=0.4004,=6.2920,=4.8840,=3.3748
2015-08-05,=8426.2090,=9441.4400,=1916278291555.7000,=1585821825329,=830795784917.8110,=4.2825,=0.4054,=6.2920,=4.8840,=3.3748
2015-08-04,=8572.8980,=9605.8000,=1953880520013.5000,=1615831783800,=845373383903.9727,=4.3665,=0.4185,=6.2920,=4.8878,=3.3748
2015-08-03,=8275.5550,=9272.6300,=1890145633944.6001,=1562285730756,=816714216626.0636,=4.2241,=0.3999,=6.2920,=4.8916,=3.3748
2015-07-31,=8280.9640,=9278.6900,=1879828009465.3000,=1557519050564,=815907705580.7614,=4.2010,=0.3940,=6.2966,=4.8926,=3.3721
2015-07-30,=8284.1410,=9280.5800,=1873305190115.9004,=1553494490392,=816091483409.2697,=4.1808,=0.3902,=6.2966,=4.8936,=3.3721
2015-07-29,=8515.3390,=9537.5400,=1926766710523.3999,=1594877328460,=839024671755.7747,=4.2960,=0.4061,=6.2966,=4.8945,=3.3721
2015-07-28,=8218.0910,=9204.6000,=1860859348672.7000,=1541115715739,=810207280446.6550,=4.1491,=0.3874,=6.2966,=4.8954,=3.3721
2015-07-27,=8132.5890,=9108.8400,=1837242038609.8999,=1523332489867,=801529029372.8740,=4.0996,=0.3822,=6.2966,=4.8960,=3.3721
2015-07-24,=8860.1540,=9923.7400,=2006611204135.3999,=1662164711865,=873357990666.2914,=4.4774,=0.4368,=6.2971,=4.8966,=3.3719
2015-07-23,=9040.0720,=10125.2600,=2051201111775.5000,=1695384240021,=890516875154.0826,=4.5790,=0.4555,=6.2971,=4.8970,=3.3719
2015-07-22,=8853.8660,=9916.7000,=2009506854457,=1661056359987,=872021618351.4948,=4.4860,=0.4395,=6.2971,=4.8973,=3.3719
2015-07-21,=8776.4360,=9829.9700,=1998083226636.8999,=1652230842112,=865181017952.6786,=4.4605,=0.4329,=6.2971,=4.8974,=3.3719
2015-07-20,=8696.0530,=9739.9400,=1981234939098,=1640687877450,=857605322698.7156,=4.4228,=0.4237,=6.2971,=4.8975,=3.3719
2015-07-17,=8672.6740,=9713.7600,=1981371772595.5996,=1642007099899,=855890631758.9575,=4.4232,=0.4240,=6.3030,=4.8975,=3.3707
2015-07-16,=8293.8380,=9267.0200,=1896583569869.0005,=1575686258994,=817353723505.7289,=4.1824,=0.3915,=6.3030,=4.8975,=3.3707
2015-07-15,=8118.2150,=9068.1300,=1853753738169,=1541435832426,=800923231468.8300,=4.0835,=0.3823,=6.3030,=4.8978,=3.3707
2015-07-14,=8523.4630,=9520.8000,=1955181093580.2000,=1618043243772,=839063333978.0669,=4.3070,=0.4085,=6.3030,=4.8981,=3.3707
2015-07-13,=8673.2630,=9687.6500,=1998115433358.3003,=1649460861062,=854807609648.6705,=4.4004,=0.4176,=6.3030,=4.8988,=3.3707
2015-07-10,=8292.0460,=9260.9700,=1915344509367,=1582966028415,=818694410875.8297,=4.2144,=0.3953,=6.3051,=4.8996,=3.3700
2015-07-09,=7734.8000,=8638.6100,=1789409232583.8003,=1482933963102,=763955693738.5398,=3.9373,=0.3525,=6.3051,=4.9028,=3.3700
2015-07-08,=7214.3460,=8056.9300,=1665276715511.6006,=1381685536497,=712535766768.6924,=3.6637,=0.3089,=6.3051,=4.9061,=3.3700
2015-07-07,=7652.3730,=8546.1100,=1763484065624.6001,=1459271650886,=755409258313.5552,=3.8797,=0.3441,=6.3051,=4.9067,=3.3700
2015-07-06,=8085.8380,=9030.2000,=1848845050890.9004,=1539552448620,=798442099771.2565,=4.0675,=0.3779,=6.3051,=4.9073,=3.3700
2015-07-03,=7946.1750,=8874.2300,=1816169154910.4995,=1515975408023,=783623917555.2037,=3.9956,=0.3665,=6.3111,=4.9102,=3.3688
2015-07-02,=8420.3270,=9403.3800,=1919014697306.0005,=1595067814207,=829818007691.8151,=4.2214,=0.3963,=6.3111,=4.9131,=3.3688
2015-07-01,=8901.6520,=9940.9000,=2022752741922.7000,=1684218172687,=875458375569.7809,=4.4496,=0.4241,=6.3111,=4.9138,=3.3688
2015-06-30,=9308.4320,=10395.1700,=2112091835688.9004,=1755494892002,=914223678676.3086,=4.6461,=0.4560,=6.3111,=4.9145,=3.3688
2015-06-29,=8822.2450,=9851.9000,=2001870808571.9995,=1662627426477,=865804611031.8055,=4.4030,=0.4157,=6.3111,=4.9150,=3.3688
2015-06-26,=9117.3130,=10180.9500,=2058676127040.1003,=1709100184730,=893581698581.5765,=4.5271,=0.4428,=6.3115,=4.9154,=3.3685
2015-06-25,=9906.5730,=11060.7600,=2235692975190.6011,=1851912816461,=970014286876.7004,=4.9131,=0.4983,=6.3115,=4.9183,=3.3685
2015-06-24,=10224.1700,=11415.3600,=2312604282088.1997,=1913768379012,=1001419361677.9280,=5.0821,=0.5455,=6.3115,=4.9212,=3.3685
2015-06-23,=9917.3900,=11070.7100,=2242505451972.3999,=1853128604601,=971164479692.7760,=4.9256,=0.5031,=6.3115,=4.9183,=3.3685
2015-06-19,=9557.6820,=10669.1700,=2157448604146.1001,=1781580138337,=934974362213.6801,=4.7388,=0.4689,=6.3115,=4.9154,=3.3685
2015-06-18,=10303.8900,=11486.2300,=2320212931036.5000,=1914787271081,=1007424774953.2340,=5.0605,=0.5425,=6.3138,=4.9183,=3.3672
2015-06-17,=10727.9900,=11951.7100,=2416218239021.3999,=1994418290312,=1048635247957.9430,=5.2446,=0.5761,=6.3138,=4.9154,=3.3672
2015-06-16,=10605.3200,=11815.0500,=2389891596169.5996,=1973940141489,=1036894874591.0006,=5.1875,=0.5661,=6.3138,=4.9150,=3.3672
2015-06-15,=10906.5200,=12145.3900,=2464968792198.5000,=2035107694202,=1065464693901.7604,=5.3423,=0.5900,=6.3138,=4.9145,=3.3672
2015-06-12,=11092.9100,=12352.9500,=2633401798560.3999,=2144208363058,=1142864893575.4258,=5.4666,=0.6091,=6.3138,=4.9109,=3.3672
2015-06-11,=10889.1000,=12125.8100,=2582553796948,=2100503726106,=1121839891205.4272,=5.3607,=0.5950,=6.3191,=4.9073,=3.3659
2015-06-10,=10763.2500,=11985.6700,=2554409092791.8003,=2078687169435,=1110262960439.5476,=5.3023,=0.5843,=6.3191,=4.9067,=3.3659
2015-06-09,=10565.7690,=11764.5500,=2506332957410.0010,=2037309876310,=1090152988663.8868,=5.1999,=0.5694,=6.3191,=4.9061,=3.3659
2015-06-08,=10612.5800,=11816.6800,=2524604870582.6997,=2051312490956,=1094080127349.5002,=5.2365,=0.5747,=6.3191,=4.9028,=3.3659
2015-06-05,=10468.6500,=11656.1400,=2492939041661.2002,=2019428222538,=1078234064960.1708,=5.1704,=0.5654,=6.3191,=4.8996,=3.3659
2015-06-04,=10307,=11476,=2460894815152.1001,=1993296678077,=1062655348482.7080,=5.1038,=0.5505,=6.3195,=4.8988,=3.3656
2015-06-03,=10437.5000,=11619.7100,=2493868242301.3003,=2018087693895,=1076044277797.4878,=5.1688,=0.5648,=6.3195,=4.8981,=3.3656
2015-06-02,=10543.0600,=11737.2300,=2512755629725.8003,=2037585936645,=1088187269186.3647,=5.2080,=0.5700,=6.3195,=4.8978,=3.3656
2015-06-01,=10264.8200,=11427.4700,=2453672281070.6001,=1990783254922,=1060439029017.4847,=5.0855,=0.5502,=6.3195,=4.8975,=3.3656
2015-05-29,=9781.8720,=10889.8200,=2341852593000.8999,=1897983605493,=1010843754040.2860,=4.8537,=0.4871,=6.3195,=4.8975,=3.3656
2015-05-28,=9802.8510,=10913.1800,=2344357015308.5000,=1897616108824,=1013562048379.2728,=4.8589,=0.4888,=6.3206,=4.8975,=3.3637
2015-05-27,=10488.6900,=11654.4800,=2502502938567.5000,=2029839673209,=1081409374507.6132,=5.1580,=0.5604,=6.3206,=4.8978,=3.3637
2015-05-26,=10414.1400,=11571.6400,=2488965801188.3003,=2019883484467,=1075515406659.4351,=5.1301,=0.5559,=6.3206,=4.8975,=3.3637
2015-05-25,=10213.5100,=11346.3100,=2441739870931.2998,=1985104611157,=1056151376585.6046,=5.0317,=0.5388,=6.3206,=4.8975,=3.3637
2015-05-22,=9866.9610,=10961.3300,=2366743950958.8003,=1921803929584,=1018943754915.6451,=4.8771,=0.4930,=6.3206,=4.8975,=3.3637
2015-05-21,=9652.9790,=10723.3600,=2317202661682.3003,=1875381675880,=995052527623.6564,=4.7743,=0.4800,=6.3263,=4.8975,=3.3624
2015-05-20,=9308.7830,=10341,=2238966456953.7998,=1813070185707,=958941123697.5586,=4.6131,=0.4607,=6.3263,=4.8975,=3.3624
2015-05-19,=9249.3630,=10265.4900,=2227940022195.4004,=1803603686206,=952229652835.2220,=4.5611,=0.4561,=6.3263,=4.8978,=3.3624
2015-05-18,=9027.0640,=10017.4500,=2177278975817.3000,=1758118279543,=928811033418.0924,=4.4551,=0.4340,=6.3263,=4.8981,=3.3624
2015-05-15,=9025.8260,=10012.7300,=2171179460446.2000,=1759641896079,=929627579935.4229,=4.4614,=0.4357,=6.3263,=4.8988,=3.3624
2015-05-14,=9146.1170,=10145.9600,=2196405546117.8999,=1783496794105,=941775392532.8320,=4.5114,=0.4466,=6.3278,=4.8996,=3.3582
2015-05-13,=9204.6410,=10210.8800,=2207199766821.4004,=1796076900927,=947330311430.6569,=4.5336,=0.4511,=6.3278,=4.9028,=3.3582
2015-05-12,=9087.5120,=10080.0200,=2182952836159.6001,=1773506647744,=935667759434.7156,=4.4961,=0.4437,=6.3278,=4.9061,=3.3582
2015-05-11,=8931.9980,=9907.5200,=2146582059019.6001,=1748514248992,=920743892492.1146,=4.4212,=0.4292,=6.3278,=4.9067,=3.3582
2015-05-08,=8694.8470,=9644.4700,=2090016815731.8999,=1703210127146,=897106509999.2380,=4.3043,=0.4161,=6.3278,=4.9073,=3.3582
2015-05-07,=8476.0080,=9399.7000,=2035896290899.6001,=1658247957129,=875206980633.1240,=4.1894,=0.4016,=6.3319,=4.9109,=3.3574
2015-05-06,=8554.0330,=9486.2300,=2051423662011,=1671657567058,=883095914247.9581,=4.2213,=0.4061,=6.3319,=4.9145,=3.3574
2015-05-05,=8672.1800,=9617.2500,=2079945008989.8999,=1694178629007,=895121237917.8542,=4.2800,=0.4120,=6.3319,=4.9150,=3.3574
2015-05-04,=9007.1210,=9988.6900,=2161336054390.0996,=1762842911853,=930268322205.5414,=4.4475,=0.4314,=6.3319,=4.9154,=3.3574
2015-04-30,=8920.5490,=9892.6800,=2141458144790.8003,=1745601350892,=921871471687.3752,=4.4066,=0.4260,=6.3319,=4.9183,=3.3574
2015-04-29,=8966.6790,=9943.8400,=2150749043926.6011,=1752403149171,=921909874967.9976,=4.5212,=0.4462,=6.3417,=4.9212,=3.3571
2015-04-28,=8820.1330,=9781.0900,=2123235036545.2000,=1725617735094,=905173495327.3154,=4.5213,=0.4465,=6.3417,=4.9214,=3.3571
2015-04-27,=9150.5290,=10147.4500,=2199694565432.3999,=1791906705777,=933914954564.7472,=4.7086,=0.4681,=6.3417,=4.9215,=3.3571
2015-04-24,=9085.7760,=10075.6500,=2187684172170.1001,=1781932954718,=927474574008.7520,=4.7079,=0.4677,=6.3417,=4.9217,=3.3571
2015-04-23,=9111.7300,=10104.4300,=2196416096257.2000,=1784403054349,=928133863614.9482,=4.7586,=0.4702,=6.3417,=4.9219,=3.3571
2015-04-22,=9136.4580,=10131.8500,=2204627962604.7002,=1793254720793,=931616129920.6760,=4.7814,=0.4733,=6.3426,=4.9228,=3.3570
2015-04-21,=8972.3760,=9949.8900,=2168280594656.7004,=1763290319485,=914313907964.8770,=4.7073,=0.4680,=6.3426,=4.9237,=3.3570
2015-04-20,=8564.2230,=9497.2700,=2066355347856.7004,=1675542767608,=868076815699.0371,=4.5783,=0.4527,=6.3426,=4.9250,=3.3570
2015-04-17,=8676.1480,=9621.3900,=2095439323550,=1697963254494,=878457299371.3839,=4.6432,=0.4580,=6.3426,=4.9263,=3.3570
2015-04-16,=8643.4890,=9585.1700,=2092326246428.3999,=1690633298193,=875138325949.8928,=4.6497,=0.4590,=6.3426,=4.9272,=3.3570
2015-04-15,=8311.4990,=9217.0100,=2014025631177.5000,=1618078374571,=840263600724.2166,=4.4791,=0.4408,=6.3430,=4.9281,=3.3549
2015-04-14,=8588.6870,=9523.1100,=2082606360511,=1669911376818,=868061911639.0425,=4.6185,=0.4568,=6.3430,=4.9287,=3.3549
2015-04-13,=8575.2240,=9508.1800,=2080030726906.6001,=1666051317154,=867029614700.9954,=4.6128,=0.4564,=6.3430,=4.9293,=3.3549
2015-04-10,=8461.9210,=9382.5500,=2054096840230.9004,=1641928628131,=855893395118.7690,=4.5554,=0.4518,=6.3430,=4.9305,=3.3549
2015-04-09,=8205.9000,=9098.6800,=1994638804869.4004,=1598677087982,=830032908271.2334,=4.4338,=0.4342,=6.3430,=4.9316,=3.3549
2015-04-08,=8292.3690,=9192.6000,=2010330573889.8000,=1619618907227,=839197506723.6069,=4.4635,=0.4381,=6.3473,=4.9317,=3.3538
2015-04-07,=8288.5750,=9188.3900,=2007282177294.7000,=1615152617436,=838007889039.9877,=4.4567,=0.4377,=6.3473,=4.9318,=3.3538
2015-04-03,=8078.1240,=8955.0900,=1957227344714,=1576597922589,=816149711828.7321,=4.3456,=0.4265,=6.3473,=4.9325,=3.3538
2015-04-02,=7998.3970,=8866.7100,=1937291417228.3999,=1562257372585,=808455688122.0325,=4.3021,=0.4204,=6.3473,=4.9333,=3.3538
2015-04-01,=7913.9850,=8773.1300,=1906981543582.2000,=1546800233530,=800257811809.7510,=4.2890,=0.4192,=6.3473,=4.9351,=3.3538
2015-03-31,=7794.7190,=8640.9200,=1879435003446.3003,=1527047869162,=788215696176.8666,=4.2270,=0.4138,=6.3478,=4.9370,=3.3530
2015-03-30,=7832.4850,=8682.7900,=1890100344634,=1534854361824,=792221680145.1614,=4.2486,=0.4148,=6.3478,=4.9384,=3.3530
2015-03-27,=7755.0760,=8596.9700,=1872555480202.3999,=1520469388865,=784170288965.6064,=4.2094,=0.4108,=6.3478,=4.9397,=3.3530
2015-03-26,=7758.5220,=8600.7900,=1872985762802.8999,=1523788711850,=785016994450.5499,=4.2171,=0.4118,=6.3478,=4.9398,=3.3530
2015-03-25,=7676.7660,=8509.9800,=1848566436047,=1502838280130,=776277074480.8242,=4.1712,=0.4085,=6.3478,=4.9400,=3.3530
2015-03-24,=7607.6860,=8433.4100,=1836840039129.4009,=1493653764141,=769416071081.3247,=4.1447,=0.4059,=6.3509,=4.9406,=3.3498
2015-03-23,=7604.8150,=8430.2200,=1835071849596.5000,=1491913997481,=769392331698.1328,=4.1407,=0.4055,=6.3509,=4.9413,=3.3498
2015-03-20,=7465.1330,=8275.3800,=1801099480766.4004,=1466603036166,=755070290890.0936,=4.0676,=0.3971,=6.3509,=4.9417,=3.3498
2015-03-19,=7439.7080,=8247.2000,=1798256303023.1001,=1464019073555,=752263168881.1287,=4.0622,=0.3952,=6.3509,=4.9422,=3.3498
2015-03-18,=7479.5290,=8291.3400,=1809303147107.8003,=1473790614546,=756966006742.1307,=4.0874,=0.3999,=6.3509,=4.9425,=3.3498
2015-03-17,=7354.2310,=8152.4400,=1779378714097.0005,=1450479445759,=741787831864.9780,=4.0219,=0.3915,=6.3524,=4.9428,=3.3491
2015-03-16,=7274.9130,=8064.5100,=1760998881096.3999,=1434229311872,=733926162399.9154,=3.9804,=0.3831,=6.3524,=4.9429,=3.3491
2015-03-13,=7084.3120,=7853.2300,=1716015541584.2002,=1395365423816,=714648437066.3124,=3.8806,=0.3638,=6.3524,=4.9429,=3.3491
2015-03-12,=7025.9980,=7788.5800,=1705270362400.8000,=1385802273853,=709097595922.6591,=3.8563,=0.3597,=6.3524,=4.9431,=3.3491
2015-03-11,=7022.3010,=7784.4800,=1703712772519.3000,=1384737594104,=708676854094.6447,=3.8528,=0.3578,=6.3524,=4.9433,=3.3491
2015-03-10,=7044.4990,=7809.0900,=1705804349630.3999,=1386612635495,=710371195140.3113,=3.8575,=0.3595,=6.3540,=4.9442,=3.3482
2015-03-09,=7013.5380,=7774.7700,=1698172389551.3999,=1382996075075,=707046549374.8689,=3.8452,=0.3568,=6.3540,=4.9450,=3.3482
2015-03-06,=6867.7910,=7613.2000,=1664858360358.7002,=1353590627543,=691965509263.6924,=3.7698,=0.3440,=6.3540,=4.9477,=3.3482
2015-03-05,=6909.1850,=7659.0900,=1678429051826.5000,=1363398233297,=695655002039.0348,=3.8005,=0.3501,=6.3540,=4.9504,=3.3482
2015-03-04,=6884.5960,=7631.8300,=1671195558015.8000,=1358240037277,=692702398595.6838,=3.7841,=0.3474,=6.3540,=4.9532,=3.3482
2015-03-03,=6732.9810,=7463.7600,=1634975740648.2000,=1329143234569,=677866825491.4135,=3.7021,=0.3375,=6.3552,=4.9559,=3.3451
2015-03-02,=6830.9830,=7572.4000,=1658273072936.5000,=1349557690451,=688446642354.0918,=3.7549,=0.3428,=6.3552,=4.9593,=3.3451
2015-02-27,=6782.8200,=7519.0100,=1648158247145.3000,=1340963978851,=683869564076.5155,=3.7321,=0.3409,=6.3552,=4.9626,=3.3451
2015-02-26,=6737.8470,=7469.1600,=1634567699160.9995,=1329706795029,=679279688780.1844,=3.7171,=0.3389,=6.3552,=4.9627,=3.3451
2015-02-25,=6649.3900,=7371.1000,=1613191921116.1001,=1312764790513,=670865863032.2327,=3.6685,=0.3311,=6.3552,=4.9629,=3.3451
2015-02-17,=6673.9480,=7398.3200,=1621491569675.9998,=1318665806116,=673121810679.2428,=3.6873,=0.3321,=6.3631,=4.9638,=3.3441
2015-02-16,=6679.0920,=7404.0200,=1625137431171.7000,=1321418852715,=673631605880.2253,=3.6956,=0.3346,=6.3631,=4.9647,=3.3441
2015-02-13,=6616.8800,=7335.0600,=1609968521055.3999,=1309451582326,=667154977476.2286,=3.6611,=0.3297,=6.3631,=4.9663,=3.3441
2015-02-12,=6558.3560,=7270.1800,=1597340176504.2000,=1300390829730,=661097475474.6597,=3.6329,=0.3233,=6.3631,=4.9679,=3.3441
2015-02-11,=6503.8330,=7209.7400,=1586772320355.5000,=1291362204910,=655623216558.3984,=3.6089,=0.3191,=6.3631,=4.9699,=3.3441
2015-02-10,=6430.3490,=7128.2800,=1569292556949.3994,=1276851008612,=648260454795.3972,=3.5689,=0.3018,=6.3638,=4.9720,=3.3391
2015-02-09,=6377.9010,=7070.1400,=1554754908023.0996,=1265412451081,=643223836724.8146,=3.5358,=0.2858,=6.3638,=4.9725,=3.3391
2015-02-06,=6306.3260,=6990.8000,=1536762757227.6001,=1246936709320,=635350855009.0133,=3.4949,=0.2610,=6.3638,=4.9729,=3.3391
2015-02-05,=6381.6500,=7074.3000,=1548284791936.2004,=1262998085778,=642475587929.6887,=3.5532,=0.2929,=6.3638,=4.9755,=3.3391
2015-02-04,=6448.9730,=7148.9300,=1561861270005.2000,=1275397638078,=649429386164.6953,=3.5844,=0.3049,=6.3638,=4.9781,=3.3391
2015-02-03,=6499.1420,=7204.5400,=1572119197651.6001,=1283638195917,=654229670930.7440,=3.6079,=0.3154,=6.3671,=4.9790,=3.3382
2015-02-02,=6432.3400,=7130.4900,=1553535193277.6001,=1267441542284,=647536649460.1628,=3.5653,=0.2987,=6.3671,=4.9800,=3.3382
2015-01-30,=6516.7570,=7224.0700,=1572194615308.3999,=1284556703719,=655908105818.1426,=3.6081,=0.3151,=6.3671,=4.9812,=3.3382
2015-01-29,=6527.5180,=7236,=1575604041701.1001,=1286251699145,=656999875832.4028,=3.6159,=0.3168,=6.3671,=4.9824,=3.3382
2015-01-28,=6601.7560,=7318.2900,=1593490441880.9995,=1301261232113,=664599408850.8704,=3.6570,=0.3230,=6.3671,=4.9831,=3.3382
2015-01-27,=6669.4700,=7393.3600,=1609945976430.8999,=1315049621604,=671381000526.6245,=3.6947,=0.3277,=6.3697,=4.9838,=3.3364
2015-01-26,=6677.6120,=7402.3800,=1613140311782.7000,=1317987895373,=672606123610.0596,=3.7020,=0.3294,=6.3697,=4.9847,=3.3364
2015-01-23,=6551.3250,=7262.3900,=1583876092254.1003,=1293936475671,=659824454330.2593,=3.6349,=0.3193,=6.3697,=4.9856,=3.3364
2015-01-22,=6604.3650,=7321.1900,=1597857886115.1003,=1305556884504,=664881409334.2546,=3.6670,=0.3247,=6.3697,=4.9889,=3.3364
2015-01-21,=6577.7230,=7291.6500,=1594451237554.3999,=1301987755950,=662188645850.2267,=3.6592,=0.3234,=6.3697,=4.9922,=3.3364
2015-01-20,=6416.9270,=7113.4000,=1556356389661.1997,=1270584713960,=646039202765.4644,=3.5717,=0.3029,=6.3798,=4.9923,=3.3358
2015-01-19,=6258.9120,=6938.2400,=1516140336294.3003,=1240170692983,=630416680481.0565,=3.4794,=0.2593,=6.3798,=4.9923,=3.3358
2015-01-16,=6570.0210,=7283.1100,=1587093593516.6003,=1302792150259,=661578230439.7319,=3.6423,=0.3190,=6.3798,=4.9964,=3.3358
2015-01-15,=6512.4620,=7219.3100,=1570852857926.6001,=1292464811641,=655760040349.1635,=3.6050,=0.3155,=6.3798,=5.0004,=3.3358
2015-01-14,=6452.0410,=7152.3300,=1556432083632.8999,=1279140961904,=649686733290.3696,=3.5719,=0.3031,=6.3798,=5.0025,=3.3358
2015-01-13,=6537.0230,=7246.5300,=1577301996118.7000,=1297214075507,=658242529362,=3.6198,=0.3174,=6.3890,=5.0045,=3.3301
2015-01-12,=6530.7430,=7239.5700,=1576585546790.2007,=1297224320231,=657240606692.7290,=3.6182,=0.3169,=6.3890,=5.0046,=3.3301
2015-01-09,=6582.6840,=7297.1500,=1590184977499.3997,=1309739082663,=663170955208.7605,=3.6494,=0.3187,=6.3890,=5.0047,=3.3301
2015-01-08,=6660.7610,=7383.7000,=1608871442718.6001,=1324682901311,=671269083072.9744,=3.6922,=0.3211,=6.3890,=5.0065,=3.3301
2015-01-07,=6663.9580,=7387.2500,=1609930470944.3003,=1325899047721,=672436787636.7944,=3.6947,=0.3214,=6.3890,=5.0083,=3.3301
2015-01-06,=6728.7320,=7459.0500,=1626204719590.6001,=1340262144532,=679553902726.0144,=3.7320,=0.3246,=6.4007,=5.0115,=3.3300
