日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2016-11-11,=8260.7178,=9432.7900,=1933631908121,=1638022637009,=824905646149.4800,=31.8853,=0.4469,=50.0789,=32.8948,=25.8547
2016-11-10,=8269.0295,=9442.2800,=1939647417444.5000,=1644415407356,=826662446913.3500,=31.9245,=0.4527,=50.1193,=32.8969,=25.8518
2016-11-09,=8187.1873,=9348.8300,=1921508052042.8999,=1629304489628,=818721260299.8999,=31.5991,=0.4283,=50.1193,=32.8990,=25.8518
2016-11-08,=8255.1864,=9426.4700,=1938303248765.3997,=1643069607400,=825679465972.7399,=31.9116,=0.4504,=50.1193,=32.9167,=25.8518
2016-11-07,=8193.9470,=9356.5500,=1920835741727.3003,=1627418507460,=819005212135.2898,=31.6703,=0.4327,=50.1193,=32.9345,=25.8518
2016-11-04,=8202.9130,=9366.7800,=1922845433458.3000,=1628795066348,=819667187633.1301,=31.7721,=0.4397,=50.1193,=32.9390,=25.8518
2016-11-03,=8234.6251,=9403,=1931964408115.3999,=1636907163335,=822424723628.5499,=31.9199,=0.4512,=50.1393,=32.9436,=25.8479
2016-11-02,=8215.9042,=9381.6200,=1928129099057.1001,=1633749463803,=820763182287.6200,=31.8508,=0.4436,=50.1393,=32.9463,=25.8479
2016-11-01,=8280.8627,=9455.7900,=1943444032850.8997,=1646780561004,=827133177531.3799,=32.0908,=0.4562,=50.1393,=32.9490,=25.8479
2016-10-31,=8220.7442,=9387.1400,=1931119127839.0991,=1636816941791,=821932877693.0100,=31.7814,=0.4413,=50.1393,=32.9554,=25.8479
2016-10-28,=8211.3073,=9376.3700,=1927491997287.3000,=1633782885741,=820159669168.6801,=32.1550,=0.4584,=50.1393,=32.9618,=25.8479
2016-10-27,=8244.4789,=9414.2500,=1932003480607.3999,=1638196159168,=823135847262.9102,=32.1661,=0.4586,=50.1836,=32.9825,=25.8196
2016-10-26,=8281.7328,=9456.7900,=1940165398098.3999,=1644647619482,=824916149184.9099,=32.4453,=0.4707,=50.1836,=33.0032,=25.8196
2016-10-25,=8185.0813,=9346.4200,=1922556087400.3999,=1627580904589,=814871418243.9397,=32.4253,=0.4699,=50.1836,=33.0114,=25.8196
2016-10-24,=8113.0915,=9264.2200,=1902691046748.1997,=1609319947386,=806557158285.5598,=32.3938,=0.4690,=50.1836,=33.0195,=25.8196
2016-10-21,=8010.9176,=9147.5500,=1884245165705.5000,=1592544248087,=795574918171.1698,=32.0488,=0.4563,=50.1836,=33.0261,=25.8196
2016-10-20,=8041.7800,=9182.7900,=1892129940921.3000,=1563867966811,=798736210229.6200,=32.2816,=0.4650,=50.1949,=33.0328,=25.8189
2016-10-19,=8063.5599,=9207.6600,=1897408674417.3999,=1568111741228,=801049407488.0992,=32.9436,=0.4969,=50.1949,=33.0341,=25.8189
2016-10-18,=8073.5689,=9219.0900,=1899557647331.3999,=1569576532501,=802205440876.5381,=33.0718,=0.5028,=50.1949,=33.0354,=25.8189
2016-10-17,=7964.5102,=9094.5600,=1872901136201.3003,=1547466626407,=790496139838.3894,=32.6813,=0.4839,=50.1949,=33.0341,=25.8189
2016-10-14,=8011.1928,=9147.8600,=1884978785035.5000,=1556785559140,=795208620659.5906,=32.8601,=0.4921,=50.1949,=33.0354,=25.8189
2016-10-13,=7995.6448,=9130.1100,=1880170655627.3000,=1553572403371,=793445059336.8866,=32.8149,=0.4901,=50.3215,=33.0406,=25.8162
2016-10-12,=8013.0083,=9149.9300,=1884509791663,=1558395364723,=795435537356.5796,=32.8626,=0.4921,=50.3215,=33.0457,=25.8162
2016-10-11,=8029.4018,=9168.6500,=1889617520879.8999,=1563104267105,=797594427983.1896,=32.8932,=0.4941,=50.3215,=33.0481,=25.8162
2016-10-10,=8002.3979,=9137.8200,=1880779337241.3999,=1554642228344,=793749322502.5439,=32.8427,=0.4909,=50.3215,=33.0506,=25.8162
2016-09-30,=7875.2949,=8992.6800,=1850122205881.7000,=1529639059800,=781281767081.8071,=32.3141,=0.4680,=50.3215,=33.0508,=25.8162
2016-09-29,=7807.5215,=8915.2900,=1830797710075.4004,=1512086898563,=773744762082.3173,=32.0884,=0.4591,=50.3314,=33.0511,=25.8065
2016-09-28,=7774.0843,=8877.1100,=1822051069675.3999,=1503611260759,=770332951963.2479,=31.9702,=0.4577,=50.3314,=33.0546,=25.8065
2016-09-27,=7795.8886,=8902.0100,=1828633224910.1001,=1509576183100,=772915800629.1305,=32.0144,=0.4585,=50.3314,=33.0582,=25.8065
2016-09-26,=7752.4631,=8852.4200,=1818313230688.2000,=1500406845394,=768567699856.6650,=31.8521,=0.4486,=50.3314,=33.0651,=25.8065
2016-09-23,=7928.9369,=9043.2900,=1862670370115.2000,=1537482596521,=786039100564.5260,=32.5750,=0.4790,=50.3314,=33.0720,=25.8065
2016-09-22,=7939.7488,=9055.6200,=1865023128799.8000,=1539318604111,=786861427123.5217,=32.6732,=0.4832,=50.3323,=33.0738,=25.7947
2016-09-21,=7877.5960,=8984.7400,=1849501738241.3000,=1525357880497,=780753640657.2968,=32.4508,=0.4710,=50.3323,=33.0756,=25.7947
2016-09-20,=7885.6237,=8993.8900,=1852052079965.2000,=1526952855367,=781756968266.2297,=32.4590,=0.4724,=50.3323,=33.0900,=25.7947
2016-09-19,=7889.8253,=8998.6800,=1856353851633.3999,=1532009704871,=783237913252.8407,=32.4636,=0.4726,=50.3323,=33.1045,=25.7947
2016-09-14,=7828.3526,=8928.5700,=1842233959219.8999,=1520966254330,=777686913328.1279,=32.1374,=0.4604,=50.3323,=33.1152,=25.7947
2016-09-13,=7844.3467,=8946.8100,=1846129246482.3000,=1524430937225,=779117537860.4117,=32.2302,=0.4658,=50.3969,=33.1260,=25.7940
2016-09-12,=7827.6644,=8927.7900,=1842129274462.6997,=1520362613861,=777135365541.7974,=32.1939,=0.4626,=50.3969,=33.1285,=25.7940
2016-09-09,=8028.0427,=9156.3300,=1887843118117.5996,=1558778949670,=796533039776.4504,=33.1045,=0.4989,=50.3969,=33.1311,=25.7940
2016-09-08,=8085.4457,=9221.8000,=1900795249528.7000,=1569445850952,=802066677614.1914,=33.3813,=0.5140,=50.3969,=33.1312,=25.7940
2016-09-07,=8093.7243,=9231.2400,=1900260238142.0991,=1567710049646,=802931805304.5625,=33.3561,=0.5120,=50.3969,=33.1311,=25.7940
2016-09-06,=8141.5315,=9285.7700,=1913429027057.5000,=1579294415993,=808105924067.0298,=33.4948,=0.5186,=50.4072,=33.1285,=25.7916
2016-09-05,=8062.3673,=9195.4800,=1895884065806.5000,=1564962874810,=800265002272.6030,=33.1615,=0.5023,=50.4072,=33.1260,=25.7916
2016-09-02,=8041.3104,=9171.4600,=1888679542213,=1559033802471,=797950223890.5236,=33.0457,=0.4968,=50.4072,=33.1008,=25.7916
2016-09-01,=8076.9713,=9212.1300,=1896823029114.3000,=1566623215060,=801990032894.6907,=33.1313,=0.5011,=50.4072,=33.1260,=25.7916
2016-08-31,=8140.4499,=9284.5300,=1910293242780.5996,=1577644444952,=808183353960.6342,=33.3669,=0.5129,=50.4072,=33.1008,=25.7916
2016-08-30,=8112.1596,=9252.2700,=1901094543585.5000,=1568715449055,=805284003696.6500,=33.1433,=0.5017,=50.4681,=33.0756,=25.7798
2016-08-29,=8115.4070,=9255.9700,=1902952514419.7004,=1570406586895,=805461746487.7029,=33.3182,=0.5095,=50.4681,=33.0738,=25.7798
2016-08-26,=8149.8949,=9295.3000,=1903879063300.8997,=1570770391061,=808350250595.7046,=33.5568,=0.5218,=50.4681,=33.0720,=25.7798
2016-08-25,=8153.9713,=9299.9500,=1906487509763.2000,=1572946418940,=809224653924.9503,=33.5320,=0.5204,=50.4681,=33.0651,=25.7798
2016-08-24,=8203.5458,=9356.5000,=1918388692789.5000,=1582816539446,=810786227836.8408,=33.7349,=0.5288,=50.4681,=33.0582,=25.7798
2016-08-23,=8233.4756,=9390.6300,=1921984330265.2004,=1589011483498,=813889335562.4218,=33.7485,=0.5291,=50.4701,=33.0546,=25.7595
2016-08-22,=8229.2792,=9385.8500,=1920553234018.5000,=1588481779582,=813401232482.4701,=33.8266,=0.5317,=50.4701,=33.0511,=25.7595
2016-08-19,=8231.5083,=9388.3900,=1920975209069.5000,=1587240698315,=813160982959.6066,=33.9523,=0.5372,=50.4701,=33.0508,=25.7595
2016-08-18,=8252.7230,=9412.2200,=1924317454686.8003,=1590912103569,=815158196780.0807,=34.0342,=0.5427,=50.4701,=33.0506,=25.7595
2016-08-17,=8314.4011,=9482.5600,=1936772102756.5000,=1601620121210,=820806466296.7753,=34.5522,=0.5540,=50.4701,=33.0430,=25.7595
2016-08-16,=8309.5749,=9477.0600,=1936347513785.2000,=1601784111759,=820861641069.4552,=34.4216,=0.5497,=50.5862,=33.0354,=25.7442
2016-08-15,=8342.1798,=9514.2400,=1949830762295.6997,=1616032626962,=823313368084.0790,=34.4506,=0.5511,=50.5862,=33.0341,=25.7442
2016-08-12,=8202.9896,=9355.5000,=1920406079510.8999,=1591653153079,=810420834302.0486,=33.9156,=0.5364,=50.5862,=33.0328,=25.7442
2016-08-11,=8152.9203,=9291.7100,=1908395575410.7000,=1582761598052,=805995204300.5242,=33.9642,=0.5390,=50.5862,=33.0261,=25.7442
2016-08-10,=8183.4693,=9326.5300,=1912830364689.8000,=1584780753889,=808089515143.1660,=34.3027,=0.5469,=50.5862,=33.0195,=25.7442
2016-08-09,=8257.1134,=9410.4600,=1928528852110.6997,=1597908401452,=815137761484.8829,=34.6090,=0.5536,=50.6159,=33.0114,=25.7393
2016-08-08,=8165.5284,=9306.0800,=1899142226789,=1576844815298,=804913099039.0862,=34.2801,=0.5469,=50.6159,=33.0032,=25.7393
2016-08-05,=8106.9938,=9239.3700,=1885430331697.2000,=1565112610358,=799380796044.1920,=33.9625,=0.5397,=50.6159,=32.9825,=25.7393
2016-08-04,=8115.2777,=9248.8100,=1888671756173.2996,=1568531466678,=800007724778.2279,=33.9856,=0.5418,=50.6159,=32.9618,=25.7393
2016-08-03,=8124.0304,=9258.7900,=1891625489596,=1571108668045,=801049336448.3370,=33.9730,=0.5409,=50.6159,=32.9554,=25.7393
2016-08-02,=8091.2259,=9221.4000,=1885116819293.1001,=1565104917757,=797924599958.4869,=33.8488,=0.5360,=50.6242,=32.9490,=25.7214
2016-08-01,=8085.6754,=9215.0700,=1882940299739,=1564177342549,=795171204654.7544,=33.3595,=0.5177,=50.6242,=32.9418,=25.7214
2016-07-29,=8237.7290,=9388.3700,=1920005243124.5000,=1596390343071,=810584253863.1030,=33.9904,=0.5419,=50.6242,=32.9345,=25.7214
2016-07-28,=8252.6115,=9405.3300,=1922694315028.5000,=1599546092615,=812546155973.8820,=33.9873,=0.5416,=50.6242,=32.9167,=25.7214
2016-07-27,=8143.0080,=9280.4100,=1898735488401.2000,=1579926810152,=801849779890.0057,=33.5774,=0.5291,=50.6242,=32.8990,=25.7214
2016-07-26,=8331.0580,=9494.7300,=1941798265617.1001,=1613492150264,=819504192276.9440,=34.5234,=0.5504,=50.6401,=32.8969,=25.7197
2016-07-25,=8156.1053,=9295.3400,=1902499955220.6001,=1579152077190,=801671100547.1971,=33.9193,=0.5396,=50.6401,=32.8948,=25.7197
2016-07-22,=8130.8729,=9248.5300,=1896748271422.1001,=1573287793576,=798340831407.6146,=33.8793,=0.5382,=50.6401,=32.8924,=25.7197
2016-07-21,=8277.1330,=9414.4200,=1931908310789.3999,=1602348642034,=812897119038.4570,=34.4740,=0.5496,=50.6401,=32.8899,=25.7197
2016-07-20,=8227.5615,=9356.8700,=1916985930373.5000,=1588983748733,=807166404895.4263,=34.7979,=0.5546,=50.6401,=32.8895,=25.7197
2016-07-19,=8223.4507,=9352.2000,=1915406861767.8000,=1587125423045,=806383330925.7428,=34.7343,=0.5532,=50.6765,=32.8891,=25.7104
2016-07-18,=8349.0427,=9490.5100,=1946964778754.2000,=1615329791978,=819533818689.4006,=35.1182,=0.5599,=50.6765,=32.8838,=25.7104
2016-07-15,=8394.5942,=9542.2900,=1957472549846.8999,=1624756095436,=824243450296.4373,=35.3822,=0.5673,=50.6765,=32.8785,=25.7104
2016-07-14,=8390.8114,=9537.4200,=1955769842414.5000,=1623272699247,=824244731549.2542,=35.3346,=0.5658,=50.6765,=32.8682,=25.7104
2016-07-13,=8402.8124,=9551.0600,=1960440291003,=1626729872619,=824922929469.4591,=35.4709,=0.5685,=50.6765,=32.8580,=25.7104
2016-07-12,=8475.9024,=9634.1400,=1981228265453.1001,=1646216092921,=833331759718.1904,=35.6874,=0.5694,=50.7443,=32.8531,=25.7036
2016-07-11,=8269.8161,=9398.6000,=1935099644524.5000,=1606643394925,=812122216096.2954,=34.9065,=0.5598,=50.7443,=32.8483,=25.7036
2016-07-08,=8140.2748,=9251.3800,=1902928989008.7004,=1578928110347,=799462657912.0814,=34.4519,=0.5519,=50.7443,=32.8257,=25.7036
2016-07-07,=8188.3193,=9303.4500,=1916941368644.3999,=1591267344783,=805542858200.3475,=34.6835,=0.5534,=50.7443,=32.8031,=25.7036
2016-07-06,=8166.9409,=9278.3600,=1916129422471.5005,=1590776455418,=803398567685.0869,=34.7023,=0.5537,=50.7443,=32.8010,=25.7036
2016-07-05,=7912.1347,=8988.8800,=1847767891349.2000,=1531090303626,=777088573593.3995,=33.6674,=0.5364,=50.7519,=32.7990,=25.6789
2016-07-04,=7875.7667,=8947.2700,=1835635521247.6001,=1519130957306,=772417391738.9108,=33.5938,=0.5344,=50.7519,=32.7951,=25.6789
2016-07-01,=7773.5296,=8831.1300,=1808539233404.6001,=1496001492184,=761731513640.7047,=33.1260,=0.5129,=50.7519,=32.7912,=25.6789
2016-06-30,=7788.8246,=8828.5100,=1817465796316.8000,=1504151527585,=764085907695.2155,=33.2380,=0.5168,=50.7519,=32.7889,=25.6789
2016-06-29,=7744.0946,=8776.8000,=1804931207725.3000,=1493591668877,=757317623808.4126,=33.0582,=0.5118,=50.7519,=32.7866,=25.6789
2016-06-28,=7751.6992,=8785.4100,=1808338365773.6001,=1487176851928,=757661102968.3152,=33.1311,=0.5133,=50.7797,=32.7865,=25.6701
2016-06-27,=7729.5466,=8752.8000,=1803812681850.6997,=1483992942736,=755323803162.0779,=33.0328,=0.5100,=50.7797,=32.7863,=25.6701
2016-06-24,=7536.3883,=8531.9500,=1746940454135.7998,=1440671732720,=734859990604.6012,=32.1958,=0.4779,=50.7797,=32.7759,=25.6701
2016-06-23,=7646.2306,=8654.9800,=1771622678046.1001,=1460193276715,=745155768791.1152,=32.6355,=0.4941,=50.7797,=32.7863,=25.6701
2016-06-22,=7707.8779,=8724.7600,=1780741656702.3003,=1472093682730,=751230588206.8630,=32.6698,=0.4962,=50.7797,=32.7865,=25.6701
2016-06-21,=7642.8328,=8651.1300,=1763251638589.6001,=1457318626674,=744527558103.2228,=32.3562,=0.4846,=50.8267,=32.7866,=25.6487
2016-06-20,=7725.5681,=8744.7900,=1783072595792.3000,=1473132080483,=752292180418.0505,=32.7449,=0.4973,=50.8267,=32.7889,=25.6487
2016-06-17,=7755.2288,=8776.1600,=1791272977540.8999,=1477440827155,=755059007594.4321,=32.8031,=0.5012,=50.8267,=32.7912,=25.6487
2016-06-16,=7650.8246,=8645.2300,=1766894605373.7998,=1455575301534,=744977804492.6185,=32.4517,=0.4867,=50.8267,=32.7889,=25.6487
2016-06-15,=7700.0666,=8697.2900,=1776676578696.2002,=1465322237877,=749613394234.9928,=32.6522,=0.4959,=50.8267,=32.7912,=25.6487
2016-06-14,=7553.5603,=8531.8100,=1743633923765.8999,=1438024811316,=735961839700.3213,=31.9398,=0.4754,=50.8881,=32.7951,=25.6225
2016-06-13,=7451.9758,=8417.0700,=1718926579339.6001,=1416245503677,=725437307331.8561,=31.5460,=0.4502,=50.8881,=32.7990,=25.6225
2016-06-08,=7657.9364,=8649.7100,=1858716868338,=1492686772372,=764725276018.0518,=31.0164,=0.4237,=50.8881,=32.8236,=25.6225
2016-06-07,=7750.8811,=8754.6900,=1883078585826.4995,=1512498776108,=773906656706.1168,=31.4060,=0.4436,=50.8881,=32.8483,=25.6225
2016-06-06,=7720.4555,=8720.3200,=1876744342087.2000,=1506516583641,=770670572351.5482,=31.3441,=0.4415,=50.8881,=32.8531,=25.6225
2016-06-03,=7767.7003,=8773.6900,=1889515506768.3000,=1518334333018,=776136706312.5996,=31.4395,=0.4459,=50.8904,=32.8580,=25.5519
2016-06-02,=7571.5350,=8548.6100,=1838081322210,=1473315132233,=754891778977.9893,=30.7568,=0.4027,=50.8904,=32.8682,=25.5519
2016-06-01,=7530.6859,=8502.4900,=1827536286993.7000,=1463940634949,=750468798106.8739,=30.5976,=0.3946,=50.8904,=32.8785,=25.5519
2016-05-31,=7515.0945,=8484.8800,=1824859526399.6001,=1462445078851,=749131545512.3795,=30.5557,=0.3919,=50.8904,=32.8838,=25.5519
2016-05-30,=7277.3464,=8210.1200,=1766557256980.8999,=1415368223359,=725380348704.5571,=29.5254,=0.3355,=50.8904,=32.8891,=25.5519
2016-05-27,=7297.3524,=8231.2000,=1769261824719.2998,=1415846047078,=726381885353.9178,=29.7011,=0.3459,=50.9044,=32.8895,=25.5517
2016-05-26,=7305.6463,=8240.5600,=1770100315935.9998,=1417419096490,=726683318573.0359,=29.7473,=0.3496,=50.9044,=32.8899,=25.5517
2016-05-25,=7325.4962,=8262.9500,=1774229000273.6001,=1420418989196,=727685483609.3448,=29.7427,=0.3487,=50.9044,=32.8924,=25.5517
2016-05-24,=7392.8823,=8338.9600,=1781851015326.1001,=1432217877983,=734170265341.9592,=29.6428,=0.3435,=50.9044,=32.8948,=25.5517
2016-05-23,=7478.1324,=8435.1200,=1804297143262.3999,=1448735797595,=742318271337.9642,=30.0374,=0.3676,=50.9044,=32.8969,=25.5517
2016-05-20,=7409.0260,=8355.5100,=1786831224718.2996,=1434769083263,=735301236677.6322,=29.7281,=0.3475,=50.9347,=32.8990,=25.5370
2016-05-19,=7350.9055,=8289.9600,=1772095505236.7004,=1420650278870,=728956479025.3335,=29.5549,=0.3387,=50.9347,=32.9167,=25.5370
2016-05-18,=7372.1184,=8313.4600,=1777022322105.3999,=1424634719269,=731010043605.5529,=29.6462,=0.3437,=50.9347,=32.9345,=25.5370
2016-05-17,=7507.7488,=8466.1300,=1810843373497.3003,=1451147323030,=744787513809.3270,=30.2350,=0.3745,=50.9347,=32.9418,=25.5370
2016-05-16,=7596.8445,=8565.5900,=1830982889482.6011,=1468480978041,=753396801841.6283,=30.9687,=0.4167,=50.9347,=32.9490,=25.5370
2016-05-13,=7474.7904,=8427.9700,=1805376239246.4004,=1447852627073,=741662633052.0702,=30.4396,=0.3827,=50.9762,=32.9554,=25.5343
2016-05-12,=7536.6427,=8497.7100,=1819870485308.8999,=1459030627447,=748107674922.6433,=30.5725,=0.3890,=50.9762,=32.9618,=25.5343
2016-05-11,=7579.8394,=8546.4200,=1828835288724.7996,=1466404962783,=752261471143.8711,=30.7690,=0.3994,=50.9762,=32.9825,=25.5343
2016-05-10,=7393.9829,=8335.5400,=1781435209589.4993,=1431177206214,=733975585301.9351,=29.8863,=0.3582,=50.9762,=33.0032,=25.5343
2016-05-09,=7295.4692,=8224.4800,=1762500346610.6997,=1414061879516,=724246360034.1215,=29.5747,=0.3410,=50.9762,=33.0114,=25.5343
2016-05-06,=7373.3764,=8312.3100,=1780620180084.3000,=1427973509786,=731822554478.1924,=30.0033,=0.3652,=51.0157,=33.0195,=25.5128
2016-05-05,=7632.4086,=8576.3300,=1839690214920.2991,=1475112190299,=757251717864.1222,=31.1070,=0.4232,=51.0157,=33.0275,=25.5128
2016-05-04,=7598.1347,=8537.8200,=1830931634915.5000,=1468876985581,=753847182111.3511,=30.9556,=0.4133,=51.0157,=33.0354,=25.5128
2016-05-03,=7634.6553,=8578.8600,=1840489006196.8997,=1477173373642,=757843794983.4662,=30.9852,=0.4147,=51.0157,=33.0430,=25.5128
2016-04-29,=7340.4559,=8248.2700,=1766563842568.1001,=1417932549682,=728837170142.3102,=29.8031,=0.3528,=51.0157,=33.0506,=25.5128
2016-04-28,=7239.9292,=8135.3100,=1742121802634.1997,=1396245916835,=717286954467.7419,=29.9151,=0.3597,=51.1172,=33.0508,=25.5003
2016-04-27,=7263.5428,=8148.5600,=1750474128213.1001,=1399941567266,=721603172764.5709,=30.0492,=0.3665,=51.1172,=33.0511,=25.5003
2016-04-26,=7249.8071,=8133.1500,=1747591129430.1001,=1396925984673,=720128837992.9758,=29.4312,=0.3366,=51.1172,=33.0615,=25.5003
2016-04-25,=7193.4525,=8069.9300,=1735451734814.1001,=1387732118847,=714051251356.2527,=29.9211,=0.3597,=51.1172,=33.0720,=25.5003
2016-04-22,=7206.5728,=8084.6500,=1738102924316.5000,=1389429281380,=713808958423.6285,=29.7546,=0.3503,=51.1172,=33.0738,=25.5003
2016-04-21,=7125.2364,=7993.4000,=1714913562475.4998,=1369856283117,=705266719697.0319,=29.1745,=0.3226,=51.2480,=33.0756,=25.4985
2016-04-20,=7140.0726,=8010.0500,=1715301406083.1001,=1370722518950,=706678559149.2590,=29.2803,=0.3295,=51.2480,=33.1213,=25.4985
2016-04-19,=7345.2431,=8240.2200,=1766002564485.6001,=1407333221707,=726139851753.2865,=30.6909,=0.3903,=51.2480,=33.1670,=25.4985
2016-04-18,=7339.2866,=8233.5300,=1764335056915.8997,=1407862158253,=725913424059.3364,=30.7240,=0.3930,=51.2480,=33.1843,=25.4985
2016-04-15,=7428.3558,=8333.4500,=1785517847966.7002,=1424482023518,=734443427161.7791,=31.1782,=0.4217,=51.2480,=33.2016,=25.4985
2016-04-14,=7439.2582,=8343.9500,=1789194226910.9995,=1424650329704,=735227528057.0258,=31.2537,=0.4262,=51.2894,=33.2105,=25.4948
2016-04-13,=7380.0870,=8277.5800,=1774263026427.0996,=1414006509036,=729548209513.8566,=31.0008,=0.4125,=51.2894,=33.2195,=25.4948
2016-04-12,=7331.3674,=8222.3800,=1765193496380.8999,=1408102902284,=725302507374.3794,=30.7210,=0.3927,=51.2894,=33.2201,=25.4948
2016-04-11,=7382.6149,=8279.8500,=1777261852706.8000,=1414490163304,=730016798408.5786,=31.0140,=0.4124,=51.2894,=33.2208,=25.4948
2016-04-08,=7307.1055,=8195.1700,=1763746576322.3000,=1405710896389,=723685612802.1238,=30.8053,=0.3993,=51.2894,=33.2238,=25.4948
2016-04-07,=7395.7059,=8294.5300,=1783746486897.7998,=1423849867255,=732571592525.2113,=31.2315,=0.4239,=51.3142,=33.2269,=25.4911
2016-04-06,=7532.0097,=8447.4000,=1815841955690.8000,=1451393437394,=746026058124.7830,=31.7164,=0.4455,=51.3142,=33.2369,=25.4911
2016-04-05,=7466.8466,=8374.3200,=1796142039601.8997,=1431099961595,=738432100521.6655,=31.5464,=0.4360,=51.3142,=33.2468,=25.4911
2016-04-01,=7365.1451,=8260.2600,=1773549601417.5000,=1413864327224,=728918617741.9220,=31.0319,=0.4137,=51.3142,=33.2480,=25.4911
2016-03-31,=7425.4160,=8325.9800,=1786295310927.1003,=1425353294834,=734792441816.3500,=31.2187,=0.4231,=51.3142,=33.2493,=25.4911
2016-03-30,=7418.1546,=8317.8400,=1786218342177.6006,=1425399414076,=734970193129.2700,=31.0532,=0.4154,=51.3174,=33.2523,=25.4869
2016-03-29,=7261.5740,=8142.2700,=1750117950116.2998,=1398611323671,=719850226132.5100,=30.3122,=0.3765,=51.3174,=33.2553,=25.4869
2016-03-28,=7382.1857,=8277.5100,=1777376039178.3999,=1421002581859,=731622153069.9701,=30.9639,=0.4116,=51.3174,=33.2563,=25.4869
2016-03-25,=7312.0326,=8198.8500,=1756934032726.3000,=1403867697416,=724495872290.4202,=30.7678,=0.3972,=51.3174,=33.2573,=25.4869
2016-03-24,=7243.9986,=8122.5600,=1742692393653.8999,=1389053943978,=717640124859.9301,=30.6215,=0.3907,=51.3174,=33.2592,=25.4869
2016-03-23,=7267.3844,=8148.7800,=1742437847175.8000,=1386660782485,=719186494500.3800,=30.7831,=0.3977,=51.4028,=33.2610,=25.4794
2016-03-22,=7250.1009,=8129.4100,=1737226689708.3999,=1384764102174,=717566378881.0201,=30.6883,=0.3924,=51.4028,=33.2822,=25.4794
2016-03-21,=7239.3249,=8117.3200,=1732354267501.0996,=1380271409710,=716302171253.3202,=30.6349,=0.3920,=51.4028,=33.3033,=25.4794
2016-03-18,=7106.7438,=7968.6600,=1701441055787.2000,=1354939195459,=702988278296.5001,=30.1033,=0.3708,=51.4028,=33.3089,=25.4794
2016-03-17,=7000.9151,=7850,=1678693360398.7000,=1339772428814,=693469415903.9602,=29.4597,=0.3415,=51.4028,=33.3145,=25.4794
2016-03-16,=6910.6113,=7748.7400,=1656699200268.5002,=1323315671046,=684785081714,=28.8021,=0.3104,=51.4238,=33.3178,=25.4784
2016-03-15,=6975.2670,=7821.2400,=1673931206310.1001,=1335257828138,=691405565993.9801,=29.0242,=0.3198,=51.4238,=33.3211,=25.4784
2016-03-14,=6923.8165,=7763.5500,=1660217978617.4004,=1324949031649,=684923656094.3900,=29.0957,=0.3231,=51.4238,=33.3273,=25.4784
2016-03-11,=6845.6496,=7675.9000,=1641118097193.3999,=1315011981437,=678068258068.4701,=28.5026,=0.3036,=51.4238,=33.3336,=25.4784
2016-03-10,=6874.4546,=7708.2000,=1648441843178.5000,=1319305477130,=680666454033.0201,=29.7560,=0.3524,=51.4238,=33.3400,=25.4784
2016-03-09,=6867.9501,=7700.9100,=1641915256490.2000,=1317206449120,=680060968506.0100,=29.8267,=0.3545,=51.4283,=33.3465,=25.4489
2016-03-08,=6977.5494,=7823.8000,=1667393158876.8999,=1336001187518,=690787439900.0701,=30.3534,=0.3788,=51.4283,=33.3530,=25.4489
2016-03-07,=7032.2031,=7885.0800,=1680782187872.2996,=1348498912709,=696702298023.0200,=30.5459,=0.3858,=51.4283,=33.3595,=25.4489
2016-03-04,=6993.7790,=7842,=1671747648403.8000,=1344746015989,=693932599102.6001,=30.0594,=0.3675,=51.4283,=33.3759,=25.4489
2016-03-03,=6909.7196,=7747.7400,=1652454506381.3003,=1323347010959,=683829139547.2301,=30.1145,=0.3690,=51.4283,=33.3924,=25.4489
2016-03-02,=6848.4726,=7679.0700,=1640799560939.5996,=1310452328614,=677220573685.5100,=29.9923,=0.3655,=51.4640,=33.3983,=25.4433
2016-03-01,=6625.1521,=7428.6600,=1587900599999.3999,=1267795772445,=655203427132.5699,=28.9265,=0.3150,=51.4640,=33.4042,=25.4433
2016-02-29,=6510.0822,=7299.6400,=1558704739813.9993,=1245325529948,=643819275466.3400,=28.4046,=0.3022,=51.4640,=33.4051,=25.4433
2016-02-26,=6677.8651,=7487.7700,=1600835786694.9993,=1274625155725,=659703016465.7401,=29.4720,=0.3408,=51.4640,=33.4061,=25.4433
2016-02-25,=6583.5700,=7382.0400,=1577932845462.9995,=1255972951581,=650132237539.5798,=29.1513,=0.3255,=51.4640,=33.4265,=25.4433
2016-02-24,=7019.3953,=7870.7200,=1678041853981.2000,=1332322433062,=692490107269.2800,=31.4525,=0.4243,=51.4762,=33.4470,=25.4356
2016-02-23,=6970.1118,=7815.4600,=1668167750800.2002,=1321597515088,=687025163916.5802,=31.3293,=0.4184,=51.4762,=33.4476,=25.4356
2016-02-22,=6970.6816,=7816.1000,=1663737845878.2998,=1317404546606,=686709503649.3500,=31.3933,=0.4199,=51.4762,=33.4481,=25.4356
2016-02-19,=6844.6069,=7674.7300,=1632573046195.6001,=1292315706733,=674079109107.8300,=30.7974,=0.3922,=51.4762,=33.4521,=25.4356
