date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合,PPO月度,SASF硬切换,PPO原生日频
2019-08-01,1035102.309226492,2273891.895596909,2289370.6146081425,2611420.7006882303,2406309.5308393743,2630662.585681385,2129151.4633009774,2316351.7041829797,3123486.0976085183,2287033.8021132695
2019-08-02,1019270.5283739718,2270534.5047780024,2293312.2580104447,2612606.0455122422,2409200.4750706987,2628349.7807769384,2127633.546820515,2316121.1766741853,3123175.24262586,2287077.234272719
2019-08-05,1001561.954349893,2269912.333412038,2300676.992525434,2617369.760534617,2413813.830464948,2626659.384244668,2127835.428543317,2319470.4353805385,3127691.552902791,2289553.9946184163
2019-08-06,991093.9415876276,2252481.472138846,2298891.74682143,2615087.810109736,2399959.9348179013,2621594.042065132,2120460.4727256997,2304466.808851355,3107459.9020731756,2274197.495636795
2019-08-07,984648.4343610868,2254040.7338098614,2299315.2730211583,2615538.847166257,2406980.7970927083,2618588.366673759,2118538.031186323,2307730.6091230903,3111860.975863363,2275958.7795935487
2019-08-08,999118.7900581661,2271435.885564178,2307067.109577021,2629134.3720658245,2432563.174107903,2633658.9461145755,2128517.6745817447,2324377.159691539,3134308.028778424,2292611.7923068684
2019-08-09,991332.5912862647,2261119.8657911653,2309988.5537002906,2631633.497292796,2418759.608114483,2631000.9764672536,2126029.356705481,2316149.379240538,3123213.272396451,2283340.665711397
2019-08-12,1007143.3200364837,2281500.023667975,2314813.0830218014,2639033.4103180016,2441118.132933129,2643994.277902348,2137043.6922561056,2333844.786095595,3147074.656314742,2302411.446234995
2019-08-13,998552.7677682089,2284974.8576695565,2318930.3083378817,2642661.280647314,2451802.603155038,2644181.2052142806,2137647.0427006953,2339645.5138741923,3154896.65180003,2306121.9211476403
2019-08-14,1002296.8192643153,2282285.737255592,2316929.195047607,2638067.678150577,2442820.238187995,2645824.052241969,2139118.983376948,2334753.0818541874,3148299.448374322,2303340.635386979
2019-08-15,1006308.9337057056,2290561.023190896,2319847.5605685497,2643523.22354277,2454060.2636312502,2649331.4709250447,2142183.3838541745,2343251.2603941187,3159758.8232510025,2311195.9878152115
2019-08-16,1010589.1031438386,2300044.3701179386,2320677.643393229,2644698.975055039,2469617.6796216904,2654519.463117439,2145976.7675001253,2351822.002230869,3171316.0461567203,2319995.2808333593
2019-08-19,1034710.947790726,2330516.353974968,2328320.713830793,2656861.72774751,2494836.158049622,2669848.9531830046,2161736.1213208134,2378435.1078648493,3207202.507315365,2347599.7161113285
2019-08-20,1030410.6140878575,2323818.732367063,2324563.7501173015,2651376.911033751,2487059.764085154,2664861.5129936365,2157666.76899412,2371844.8240932478,3198315.8344915793,2341112.625199523
2019-08-21,1030132.2651368427,2321269.853029449,2323236.041702789,2650552.0610592505,2481554.7735331166,2661702.000864988,2155662.6640012185,2369476.8252895046,3195122.7048259554,2338650.3801934095
2019-08-22,1032267.0372732437,2331304.393677139,2325495.109889353,2652212.7186069516,2498813.7211032268,2668041.6463551684,2160445.8106449326,2378858.8979572714,3207773.9673659243,2348036.4021965493
2019-08-23,1039496.0718551581,2335638.8783478728,2325216.5529568903,2654813.076220912,2506985.576766739,2671694.454814335,2161806.706491308,2382518.745297061,3212709.0911057936,2351811.357065181
2019-08-26,1027956.6567142794,2338278.7760587786,2331904.748980396,2662205.339905799,2515775.445368197,2670611.5642078137,2161984.8871101676,2388904.1444033887,3221319.4870574446,2356758.24515179
2019-08-27,1038671.0978209248,2362144.698477411,2336855.9440382607,2667255.1547811227,2547146.510429141,2683677.5971474666,2173554.0857245796,2410353.9823333775,3250243.5362203107,2379007.6583770793
2019-08-28,1035443.4334063572,2366634.577695505,2338417.7735750102,2666051.7769651758,2555182.791823088,2686418.3900753953,2176337.76409338,2414612.0393467685,3255985.3162186304,2383352.475460244
2019-08-29,1032483.9437063991,2373468.4054457527,2342572.769709867,2669311.1515762648,2564304.94196422,2688982.5842578025,2179814.7637393344,2422127.3853052002,3266119.38980404,2390135.195133507
2019-08-30,1035154.7809028521,2368163.203789329,2338461.9132914883,2664869.4809513493,2562403.0602997546,2690007.3996645133,2177813.3254757733,2415700.072643012,3257452.4754882758,2385141.953304341
2019-09-02,1046673.0418336296,2385728.0576444133,2343043.329336109,2668594.3724429593,2575078.070008558,2698973.4560789964,2189694.7302676924,2431762.6697213245,3279112.0959055875,2401064.4879546626
2019-09-03,1047735.0690760185,2389793.6586827664,2344471.6468031057,2668993.0395502043,2577639.3461487438,2698749.4396029417,2191542.131143632,2435548.822031115,3284217.5356717953,2404824.6686028545
2019-09-04,1060861.5782526827,2400486.853846498,2348719.239847726,2672062.021202032,2584001.598498081,2701603.20149591,2198140.0673152534,2445512.0916027334,3297652.513588783,2414672.9129420863
2019-09-05,1070770.6591886822,2413213.940390281,2354333.759353482,2679539.5178206884,2600752.1099184337,2712393.7124580154,2206498.82877363,2457784.1895545493,3314200.832771818,2426814.630432392
2019-09-06,1077998.5962530961,2401892.411055067,2354309.0456009135,2680089.1742880577,2575940.1697530267,2712965.6431289064,2207502.6883099573,2446928.621046585,3299562.6337215486,2416006.7136582006
2019-09-09,1082277.3764657136,2412720.925789925,2355697.118240879,2678626.4561528955,2580310.798837582,2712130.4470848558,2212901.97755721,2456588.844356672,3312588.9686923395,2425548.926498517
2019-09-10,1079317.6549099605,2402748.9139022203,2350837.3004207187,2673144.7726252708,2564105.835221352,2706758.276617225,2208790.073864537,2446734.108506765,3299300.343149334,2415498.853622308
2019-09-11,1071532.4287665212,2386051.9520619465,2345490.406154348,2662731.2624280546,2537821.000832749,2686022.6629177285,2196345.717308353,2430763.0391493673,3277764.1433521756,2400308.7458352563
2019-09-12,1082513.249467584,2393693.301882907,2346492.699069153,2665878.6175610083,2550161.643747492,2693204.9765360607,2200683.0638517733,2437932.3742744355,3287431.6383840432,2407249.0663499874
2019-09-16,1078749.3687202244,2390162.596416065,2343151.2136373054,2661042.1386855813,2544766.1638127468,2687098.442125637,2196995.3956168015,2434299.077271842,3282532.316465188,2403729.238217027
2019-09-17,1059168.9094070296,2367385.12817883,2335909.7302959776,2652733.1782250647,2521506.924561396,2673169.6819484127,2182624.609834232,2412944.230150427,3253736.3577254843,2382897.731478064
2019-09-18,1063715.6965043256,2380518.2947517615,2339124.7075666757,2659573.5718383514,2544838.5971892583,2687084.8524269476,2190297.7798232194,2425542.8280251967,3270724.9459610875,2395148.7712230496
2019-09-19,1068798.540501495,2386182.352575596,2340569.9494500044,2660545.527083666,2547636.7387279407,2689389.5778946304,2194297.0739977355,2430681.240137835,3277653.8414170872,2400097.231715005
2019-09-20,1070396.362533999,2389710.536932888,2341976.2269136515,2662158.170189475,2552456.9200087204,2691460.444340018,2196106.2508693063,2434083.959667327,3282242.240978879,2403411.3424561336
2019-09-23,1061003.3561724308,2381759.3369198176,2339339.5490626046,2656544.185299836,2541712.807484332,2679917.8235574123,2188809.7950634686,2426568.7358989534,3272108.3321607397,2396256.789118944
2019-09-24,1061797.026926717,2386851.88780866,2340643.7439587275,2658564.8526752484,2550688.2159345495,2683363.948289021,2190901.8029903527,2431478.0003170986,3278728.2332456526,2401071.6910571847
2019-09-25,1054548.795743846,2377322.5004191245,2337135.248805404,2655714.0423027934,2547190.620941318,2678024.322113105,2182985.9636540534,2422770.2959117433,3266986.3230672046,2392525.8662024736
2019-09-26,1047300.7087633834,2348113.4437624025,2323626.858130623,2641694.652025397,2516388.636812957,2659181.246197282,2163953.297274215,2394806.0663968897,3229277.93795356,2364895.6790421344
2019-09-27,1049702.8365050056,2348058.8458422315,2322135.0240827063,2640217.596636677,2513233.9711843715,2659721.896870664,2165087.847084848,2394415.3828201187,3228751.120407501,2364410.288140262
2019-09-30,1037093.8443094398,2332458.7184601664,2316593.643157998,2633788.51981919,2497162.89203165,2649420.245844886,2154858.172156052,2379708.155271439,3208919.148993268,2350043.195570112
2019-10-08,1043784.8599208526,2343322.0528605436,2322466.1260140967,2640724.9253440266,2513843.1149093537,2654004.2626279476,2161737.1062738453,2390036.2520474526,3222846.0784126557,2360263.29181779
2019-10-09,1046723.0497143578,2352245.25125992,2327636.903921877,2652816.6381900595,2521172.3070676858,2664106.389518892,2166283.9429038474,2399064.961121832,3235020.8475646153,2369271.726269393
2019-10-10,1054217.9780774775,2362357.3645151877,2331972.644993798,2656470.1188300312,2529895.25211961,2671961.4822319564,2172525.4301563464,2408198.686617766,3247337.226184668,2378262.266557671
2019-10-11,1067073.6428680324,2370023.638342779,2333746.0417124387,2662095.5139632286,2540212.234980309,2677456.4261627914,2176072.9114269596,2414963.096633129,3256458.6996652945,2384999.813610171
2019-10-14,1074836.2634623325,2374255.9060274074,2334858.2131668916,2657881.236667025,2538689.4788317443,2682891.2631288646,2179485.8656128915,2418018.042612159,3260578.1437364235,2387852.8291786364
2019-10-15,1071341.0938143851,2369771.628457421,2333085.960199328,2657651.722094492,2541048.5591641623,2675832.0527873137,2176717.310878501,2414160.9179586526,3255377.0012630178,2384009.5765161836
2019-10-16,1067577.9572210105,2357018.1216455465,2327693.553756013,2649019.991440047,2523491.943544572,2670310.4034864656,2170032.6742031765,2402011.630823719,3238994.2864130707,2372051.3178298664
2019-10-17,1069175.567963301,2360284.2200897546,2329093.7505169827,2654938.610160163,2529033.119711721,2672508.912904993,2171089.494876059,2405406.5497544473,3243572.16725193,2375455.625286008
2019-10-18,1053619.1643864973,2343817.5067332033,2321288.6842487087,2641450.291721804,2511989.812628811,2657748.50227428,2161486.3289518966,2389990.1889774753,3222783.964633289,2360396.3513643797
2019-10-21,1056020.966325592,2345983.637644519,2320062.624707211,2642579.2533715265,2518755.218777692,2655356.6566349254,2161108.9238500823,2391835.154985822,3225271.8103551734,2362213.1490484574
2019-10-22,1060030.8743166812,2351793.348333313,2320639.2803670233,2642435.1704636766,2522338.9180126176,2658921.729720299,2163453.015616794,2396765.876860181,3231920.645762129,2367070.406717637
2019-10-23,1054391.875618877,2344087.507039083,2317713.8317149812,2639664.189217999,2513398.7572722365,2654692.2044498893,2158969.3090295247,2389808.6064443346,3222539.1095377486,2360252.7152635166
2019-10-24,1055721.5169016123,2338820.949575068,2316173.0666107675,2637518.194719397,2505290.830505687,2654565.361391313,2156717.4953530175,2384817.7765503107,3215809.221429063,2355293.2169335317
2019-10-25,1062143.4670345758,2361887.590183997,2324429.516761047,2654168.4567407696,2539895.2183955144,2662106.256518201,2167382.6794511396,2406822.773913054,3245481.8757225885,2377113.7841175734
2019-10-28,1068297.2750248876,2373852.3215867984,2326385.4064689777,2657934.764541119,2551349.180993912,2668075.1059915517,2171965.0949153597,2417486.6675604805,3259861.6106712855,2387853.414375747
2019-10-29,1064802.5161313324,2365377.460528743,2319911.4921905207,2647904.7313022492,2548752.1721513327,2655144.0523727178,2166078.118158516,2408992.9119544397,3248408.1999029447,2379778.2487636283
2019-10-30,1057823.700558074,2352993.653895566,2313183.0429287488,2639750.4644154487,2538237.8808102566,2643942.021239558,2158169.841571789,2397319.1609557588,3232666.722093044,2368131.3561338205
2019-10-31,1057277.1922390708,2353446.051166266,2315402.422497782,2642885.9389665937,2542302.2978801993,2643797.7527315025,2159599.046999531,2398186.737317172,3233836.606052631,2368944.426310253
2019-11-01,1078975.0563745801,2373040.7617085236,2324961.2388099553,2663904.615969315,2568750.9789640014,2659546.7593293497,2172043.362124546,2417129.3513254416,3259379.787340839,2387685.51814442
2019-11-04,1082448.3750420716,2377791.133904569,2326148.871462398,2667686.53949011,2575482.1263187914,2663955.733964774,2175074.475956041,2421641.2795305043,3265463.9001275417,2392130.5975776706
2019-11-05,1088601.6158246761,2384845.617012014,2330842.032917415,2673404.916239999,2580838.4595732377,2672045.057504237,2182066.6671317522,2428591.8820948666,3274836.4450828624,2398904.375428515
2019-11-06,1084034.876405122,2366641.08514454,2324914.153619607,2659667.48693541,2554666.2007105458,2661586.9927148395,2173274.733168659,2411434.2390679033,3251700.2091797953,2381779.7299422203
2019-11-07,1085364.0910357486,2375526.975329433,2328143.216813318,2665265.641074608,2565290.7640481195,2666353.6424100855,2178134.490410657,2419789.4740054454,3262966.8316544993,2390039.1403624676
2019-11-08,1081065.46539742,2361508.0073157605,2320576.6112632467,2651629.5967840096,2544558.1697021434,2658164.726160749,2171149.6648753164,2406275.9746801592,3244744.5439093565,2376290.71201015
2019-11-11,1063099.5134266827,2337538.4708294687,2312559.5728629637,2635014.8392254803,2519726.3723733868,2643109.034122192,2155969.112447124,2383753.8836034792,3214374.614230696,2354684.904153183
2019-11-12,1061749.0380001059,2334743.4817104875,2312385.9945248417,2631987.7974382713,2513716.5623790794,2644187.008958146,2156548.4896873524,2381248.9388659713,3210996.8197236033,2351466.078751592
2019-11-13,1060934.5554787023,2341894.5165369473,2316968.7028281535,2639147.568260911,2525405.664465446,2649590.975212371,2160393.088248914,2388272.6258366317,3220467.915398407,2359036.065046024
2019-11-14,1061727.9716493916,2347375.4382110806,2320577.5020309864,2642542.7765410873,2529407.6004985035,2652607.411021899,2164428.2259187745,2393534.8319922844,3227563.741019468,2364304.9020361835
2019-11-15,1056625.860778843,2335275.025193429,2315876.724718817,2632695.808998057,2512556.585147686,2642127.4185362314,2156756.903910138,2381921.5591854188,3211903.815070194,2353157.330211729
2019-11-18,1064118.6814739797,2342949.6134017264,2321756.273473965,2641644.9506359887,2521744.220501856,2650957.572348176,2163399.5846221508,2389621.7041037837,3222287.080944134,2360418.8411003444
2019-11-19,1074827.023572295,2362608.407203429,2331144.0251891925,2656695.9698348287,2542734.621766891,2664177.8615561947,2176389.8202833454,2408398.8327581375,3247607.1133895386,2378759.6054289984
2019-11-20,1063829.5972135041,2355845.086340367,2328831.150077859,2650148.1884470563,2535472.964233967,2658330.072999785,2171482.9087240365,2401958.0226600976,3238921.9984468315,2372945.0242833477
2019-11-21,1058459.7002894422,2350963.2038659854,2326571.806118771,2643306.2169086765,2525513.134496163,2652159.995859319,2168497.52957078,2397099.6736842315,3232370.754326155,2368249.0505251875
2019-11-22,1047194.6914915682,2330848.428615249,2317589.996687066,2625713.3956495402,2498452.4724997184,2633503.4292039666,2154771.101098419,2377649.202366172,3206142.7524885316,2349492.956048657
2019-11-25,1054687.232891209,2328082.7785333716,2315308.4368112027,2624632.1588175623,2493812.0114290607,2631888.981502736,2153456.8257437292,2374918.7354161716,3202460.8523941273,2346449.3389142337
2019-11-26,1056284.524652404,2331442.4954325007,2317356.3387721395,2629808.439971528,2502312.6209214563,2638612.0434133876,2156151.0101301917,2378427.793286739,3207192.643967327,2349853.550618425
2019-11-27,1054666.3066367474,2333558.361962926,2319058.7152689975,2629727.282783762,2501714.5475997706,2638447.268522481,2157843.9480800796,2380393.767710089,3209843.663572208,2351865.0302281585
2019-11-28,1053048.1206489466,2329668.3049475597,2317841.582006422,2626631.442158329,2496105.801670449,2635796.5002404093,2155799.781896008,2376709.9469486764,3204876.212854955,2348209.293048321
2019-11-29,1041515.773186269,2314825.0775482897,2311222.7407100257,2609563.6067952085,2469623.9333237247,2616360.633824168,2145240.3484272533,2362011.877763782,3185056.591042862,2334297.0046633296
2019-12-02,1043649.0285931987,2321508.3595629204,2314900.4030165654,2612955.8745348956,2478182.27588252,2623108.185632532,2150249.015466868,2368464.6627582856,3193757.853543194,2340703.640380129
2019-12-03,1047925.8082974104,2326444.4345946442,2316710.8903515823,2613961.6128929313,2483546.346178579,2625815.86848774,2153097.159668149,2373078.857424527,3199979.8676119726,2345256.2359378934
2019-12-04,1048451.2985840573,2334698.130289757,2322350.718143001,2626436.529412178,2498795.3924010363,2629237.353862412,2156458.44669511,2381778.123654991,3211710.3993275063,2353441.8586416533
2019-12-05,1056211.1726862807,2341609.875649287,2325680.236645661,2625310.6212869613,2502901.959919246,2635982.679619869,2162486.1989166294,2388008.9190030578,3220112.319731729,2359870.072350323
2019-12-06,1062631.2038235848,2350830.138827616,2328605.5389484493,2624199.1685432363,2511503.474832895,2646922.5822724607,2170000.885818952,2396308.5206631906,3231303.9234740706,2368418.639694769
2019-12-09,1059137.5035897398,2344295.742278424,2325744.594638445,2618539.3177636354,2498078.4850501493,2643407.8496879973,2166675.231851022,2389784.5492611723,3222506.66961206,2361978.725189138
2019-12-10,1059930.7940245057,2344917.071452793,2324500.0013001063,2616089.228371834,2496285.7161443336,2642345.5721725523,2166017.2962015644,2390100.8432896407,3222933.1765189744,2362275.3396873963
2019-12-11,1044916.2028862439,2331609.716119384,2319402.5719239376,2613504.152064295,2475676.860476717,2633822.0175786256,2156871.601334533,2377603.7792693023,3206081.5016813576,2349824.4207852106
2019-12-12,1041958.6371074703,2329681.78645944,2319370.088331821,2615736.7892179852,2473591.0870237863,2631031.4189412124,2154833.517683229,2376039.092098979,3203971.5981573,2348121.787367378
2019-12-13,1063114.3409288777,2344931.1301856367,2324448.8441872317,2611363.0573352003,2489898.7475325894,2642929.7397895968,2167109.3636309193,2389682.5249205427,3222369.094817611,2362090.2029799395
2019-12-16,1066318.8576906573,2356440.9139514347,2328727.7244955515,2615249.8476198167,2497371.28467354,2651257.961279915,2173015.825835005,2400463.248719827,3236906.3694674023,2372617.85668754
2019-12-17,1082919.2764111692,2377266.1578299734,2334374.03334422,2616281.7786909533,2522567.7453440614,2667341.9782461696,2186208.734151714,2419579.641335006,3262683.8826412917,2392105.4449499412
2019-12-18,1078889.782757114,2373399.8252141983,2332835.063006805,2615439.1604204634,2516487.524751783,2664308.2503271857,2183368.8179620234,2415948.0102062435,3257786.8070711843,2388349.8270327477
2019-12-19,1077003.6813033638,2370363.5512009216,2332001.458496537,2613466.0845670463,2508833.351311101,2662109.6080020075,2181646.4422288216,2412973.0587146715,3253775.2316233777,2385364.7656039945
2019-12-20,1075921.3512890001,2367072.040851937,2333162.927432158,2617771.150347263,2509921.813342326,2658386.88573501,2179995.8321160018,2410444.724496111,3250365.897553978,2382717.7088248744
2019-12-23,1061979.4249095398,2348668.529484841,2331604.0958769517,2623481.3101103483,2493290.2240662095,2644201.3798669185,2169547.015091368,2394255.474596229,3228535.492049635,2366348.341193328
2019-12-24,1067594.9156160976,2362722.126433403,2338141.4631630285,2628802.499904582,2505012.4770584325,2657060.447480704,2178809.450314311,2407520.4541966324,3246422.6631955793,2379446.5128168324
2019-12-25,1069459.647962396,2366457.5359602193,2341081.954657992,2632264.5034888443,2507118.2875591996,2658694.229461727,2180889.077995211,2411248.6352917147,3251449.9316362175,2382964.185713592
2019-12-26,1077218.1589327718,2373662.3565015257,2345808.8982848614,2634355.3518782356,2512524.1763250427,2664227.089196368,2186750.367377954,2418056.2387428978,3260629.6493359962,2389788.5050719227
2019-12-27,1076135.8799453261,2376683.5278976467,2346988.184130051,2639754.5811297284,2524526.802660402,2667384.1908293227,2188289.9032801464,2421333.095534483,3265048.329199631,2393008.9757232303
2019-12-30,1091663.1380336753,2399841.67302606,2355862.8256774363,2645643.3569265893,2553883.0200360897,2688178.385388396,2204343.4270264967,2443030.949572837,3294306.8158596447,2414965.925531148
2019-12-31,1097278.056729026,2410498.3389259223,2360499.3467743634,2651685.95049133,2569151.0416779164,2695712.359541395,2210566.813371932,2453323.9486621046,3308186.4177784575,2425092.1158061195
2020-01-02,1111465.349014155,2424418.5280588046,2364324.649870959,2662691.8114015916,2597535.020267466,2712117.6962234355,2219997.0476964973,2466394.0526544563,3325810.808772574,2438039.854557053
2020-01-03,1108775.447303427,2428920.67727412,2367014.7919686995,2663283.5551811527,2592181.172762344,2715075.688928018,2220627.8486625417,2470347.850449757,3331142.3102125647,2442049.609256915
2020-01-06,1104478.289741532,2444594.926081613,2375961.448735964,2671157.6645163666,2600029.734563786,2725842.6581689795,2228738.851567716,2484954.631876633,3350838.8349826424,2456500.6374317072
2020-01-07,1113039.562853752,2460898.981997726,2380974.232485834,2679296.4238505797,2637171.9417864704,2735848.1986084753,2240894.271912401,2500705.874593609,3372078.6093906853,2472119.552436874
2020-01-08,1102045.4589228746,2455047.538059488,2379743.630797864,2668916.594051457,2610234.4478441146,2725162.3041735697,2233841.0499499193,2494852.221879554,3364185.2472386593,2466308.724790668
2020-01-09,1113821.1083805838,2457130.985294157,2378852.3017172823,2679073.92953824,2644097.516164918,2732372.0252718534,2241104.17365424,2497511.194912993,3367770.7413105927,2468883.551814763
2020-01-10,1113542.1843235607,2456651.0935727917,2384039.0761427875,2683692.266985628,2637309.7500718953,2735176.94259185,2243063.3061277154,2497638.472502519,3367942.368866418,2469061.14928003
2020-01-13,1125585.3586623871,2477233.427591624,2391582.0257864785,2695201.211795928,2674514.8998918873,2751567.862846345,2256868.572141962,2517288.2333411397,3394439.102799322,2488368.4424135815
2020-01-14,1120752.550909196,2462206.39956948,2383810.682640346,2690073.7350724065,2659720.773662467,2742422.686764048,2248124.273559585,2502914.6908944375,3375057.0892974054,2474022.843659613
2020-01-15,1112169.7111016389,2462109.269655323,2384543.5716775483,2687031.9787860503,2651663.8335591396,2738060.7428765316,2246878.903311764,2502682.715533663,3374744.2819577176,2474028.8382174284
2020-01-16,1110551.4960085235,2463273.5435228753,2384642.0708824866,2686950.206732465,2653225.4306138926,2737826.6304351566,2247347.2985608634,2503712.968289443,3376133.527016614,2475045.740319803
2020-01-17,1111879.783379325,2457193.13835379,2383395.897837777,2685422.5775526133,2642169.600172678,2735934.9368871273,2243848.4299718128,2498071.5946902656,3368526.4127875334,2469542.704038604
2020-01-20,1119904.5016819485,2468807.583507869,2389346.3324557417,2698744.060747814,2661850.613598692,2752074.5255347253,2252498.223013256,2509125.4179248256,3383431.948564428,2480415.2329104804
2020-01-21,1099536.361590514,2449279.2781674596,2385165.0943272756,2691753.2912010644,2616391.0535525987,2738542.865260501,2239271.606816595,2490356.439597238,3358122.9064329294,2463660.683111918
2020-01-22,1103275.3947979654,2449202.739799034,2386243.1990990355,2699219.676805652,2622860.109834937,2745055.5324193803,2241510.8967595412,2490474.805055815,3358282.5164194587,2463236.81247153
2020-01-23,1070318.8624338766,2402434.2607335728,2372169.008809034,2675905.067143079,2530852.0460025608,2708936.551786968,2210504.061402624,2445895.691273871,3298169.7788372687,2422490.2162327096
2020-02-03,980043.6154023508,2292928.46933352,2349106.706381673,2581956.248885153,2396497.568658934,2645250.2999404687,2161759.8249900173,2342280.8256853377,3158450.239879987,2319817.7458275706
2020-02-04,1009764.6501428066,2329270.563276207,2361345.158026406,2602645.415488615,2447001.5538966004,2674837.287324989,2181209.1069838307,2377548.030268857,3206006.3269021832,2355447.1886526607
2020-02-05,1019664.7896801986,2349789.8580838125,2368872.1950526377,2630993.0310307257,2465160.6846702644,2686875.920923525,2192833.706067306,2397319.6452952465,3232667.3752009682,2375235.2139225295
2020-02-06,1043760.2245415351,2387113.4345762217,2382772.45542495,2670128.2228189777,2505975.1974868504,2711187.6683982112,2213300.2614867333,2433204.93138613,3281056.914669938,2411460.596688417
2020-02-07,1041339.3380810021,2399123.7857558574,2389586.52580099,2684825.499014384,2517793.3548883656,2719064.330768467,2220983.1160451397,2445023.912442085,3296994.228053527,2423279.5599847026
2020-02-10,1044810.8518282128,2413944.340029993,2397897.531924634,2700157.901857023,2534130.3968646573,2730158.6181692993,2230519.4787623053,2459565.875776818,3316603.3488213047,2434986.6731066215
2020-02-11,1056049.4114750244,2419019.585879717,2400593.4814141737,2695097.2708240855,2546176.5943265683,2738566.085236941,2234028.3299581353,2464701.738492936,3323528.806541758,2442976.5645161523
2020-02-12,1063538.144411728,2432917.631703764,2405721.5488400026,2722468.7780288397,2553318.225024982,2742942.8057134105,2241539.721776417,2477706.524501779,3341065.119454708,2465390.9507007976
2020-02-13,1057903.2416292978,2426498.607965169,2402656.5360846906,2708872.8953686953,2550591.177877134,2738473.8807590036,2236900.4835341205,2471436.2867180808,3332610.012870196,2471824.7516016904
2020-02-14,1065123.9839053021,2434651.224342944,2405707.3925991016,2710317.496410646,2563966.9599962668,2745618.0727330055,2241138.5691134706,2479336.7189785037,3343263.3563525206,2479934.9940689453
2020-02-17,1088413.8412875617,2470886.8606897965,2417712.2645764784,2754041.518955092,2599992.0733697284,2762801.8860116685,2258927.0715746284,2513442.4641551096,3389253.2726140846,2517313.9984111865
2020-02-18,1081707.5843697358,2470613.1996041094,2415460.509036338,2762455.9722636226,2594216.2837569993,2755675.447661581,2256740.102571868,2512624.716232962,3388150.579848749,2535436.46208277
2020-02-19,1081964.6688367852,2478651.728795843,2419189.9735604855,2751038.309303234,2615432.3039096403,2764909.407245595,2260452.0709236176,2520657.2333398773,3398982.033235963,2551428.7424744894
2020-02-20,1106324.9214128205,2509528.133760294,2429301.6993742636,2774944.648065975,2654580.8024413846,2783861.46260264,2275418.7293461575,2549921.0802010125,3438442.8882815233,2589687.3204188063
2020-02-21,1110063.2921060673,2527623.345139256,2441051.030078487,2799562.533626115,2670782.630607281,2791669.5934965117,2286247.3219656544,2566976.37561441,3461441.113472522,2614759.4695197907
2020-02-24,1101214.622483058,2534495.459637772,2448970.66545797,2815382.7621041844,2672823.1931480737,2791640.5784224924,2291265.28615107,2573367.7158532524,3470059.5207485245,2646202.449546438
2020-02-25,1099061.2568350465,2524889.2227033554,2443209.541604308,2824786.0636354657,2649987.54502732,2783338.7848293814,2286880.012768442,2564140.649711044,3457617.2768678316,2651662.024917268
2020-02-26,1089945.0701327026,2506536.118905063,2438065.9074385655,2790046.5329953735,2639610.05806265,2777763.246460477,2277815.7957812627,2547007.1650984576,3434513.6173957568,2598702.2751870886
2020-02-27,1090202.0569571094,2515188.1910731765,2443691.648194384,2792180.85822926,2653449.590612936,2788185.747087954,2284217.1434379034,2555933.8254012405,3446550.7788093137,2588810.531306161
2020-02-28,1053235.239529763,2447636.9249021783,2421430.8393752226,2727142.570778282,2575879.803875735,2752681.80441678,2251890.144625075,2492069.645442619,3360433.080069656,2510318.8902946557
2020-03-02,1091519.3850346298,2484074.0997542394,2433262.7936211745,2744254.8694280637,2613823.4931226526,2772745.176674524,2268991.2808453483,2523091.712305484,3402264.808122982,2541905.834899268
2020-03-03,1090705.1810632416,2490465.913894857,2435243.1646432257,2745936.869322292,2625764.97638191,2777511.925338031,2271917.0370939313,2528729.333593899,3409866.862545955,2547007.163165604
2020-03-04,1098460.245733899,2494498.752260706,2442394.2164778374,2755936.0584035204,2662003.287253631,2776235.9344633613,2276276.5850850684,2535329.448788343,3418766.7925588423,2553806.9005615916
2020-03-05,1124692.4258539567,2534999.949915431,2460352.6062721666,2770419.420458346,2715974.1943639065,2790941.17424677,2297726.9205982266,2573012.5191833964,3469580.555547252,2589587.850562089
2020-03-06,1103526.3392285109,2521763.445075818,2463062.7978333193,2774566.926789053,2712525.891286675,2794843.3790057003,2295995.938785426,2563684.049541862,3457001.574046007,2581526.5824292367
2020-03-09,1068436.0539006302,2446996.857827469,2452133.7782973247,2776272.6940958537,2644948.277743943,2761826.8404432638,2273327.2986059976,2495492.9490831806,3365049.2362906123,2519667.3057237896
2020-03-10,1091989.9587835344,2496753.1173251467,2458349.8477840936,2772711.9321867633,2670515.704793368,2784761.9585038074,2289168.546367922,2539004.7455164134,3423722.7490372923,2559433.1235043965
2020-03-11,1074038.142901828,2466628.3106714706,2448601.2276657023,2764985.046575023,2662028.8087407635,2763829.8968250155,2275027.8109643874,2512494.4693061826,3387974.9482879997,2534597.339015733
2020-03-12,1057157.778710707,2441590.337441973,2439876.1482205507,2757879.8595447848,2616184.242245072,2756186.5701917717,2264438.5679641967,2488191.218357962,3355203.212317864,2512121.309926541
2020-03-13,1041348.833855017,2422687.6515959087,2417447.346310343,2730700.5642034616,2571644.131642905,2739346.243674333,2246091.346330272,2466248.729860446,3325614.8481479683,2489863.978876931
2020-03-16,997692.3574957028,2335217.1169394883,2381200.215364321,2698723.9976976495,2473422.342303972,2682732.955001765,2202968.3976320294,2382693.3354881695,3212944.5173727646,2411406.64685384
