日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=4.8519,=0.2082,=6.4259,=5.6767,=4.8043
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=4.8591,=0.2112,=6.4259,=5.6783,=4.8043
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=4.8342,=0.2049,=6.4259,=5.6783,=4.8043
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=4.7726,=0.1951,=6.4275,=5.6784,=4.7989
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=4.7486,=0.1861,=6.4275,=5.6784,=4.8043
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=4.7559,=0.1862,=6.4275,=5.6785,=4.8136
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=4.6924,=0.1791,=6.4275,=5.6789,=4.8139
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=4.5112,=0.1599,=6.4275,=5.6792,=4.8154
2024-02-06,=5533.4514,=5995.1782,=1759027239189.4795,=1240654088992,=846455597835.8900,=4.3790,=0.1334,=6.4301,=5.6798,=4.8154
2024-02-05,=5193.2244,=5626.5617,=1652295750177.5503,=1166877944756,=794498570726.9600,=4.0869,=0.0691,=6.4301,=5.6803,=4.8202
2024-02-02,=5221.1194,=5656.7844,=1652642390315.6602,=1172085663934,=798522911876.4601,=4.1653,=0.0968,=6.4301,=5.6805,=4.8362
2024-02-01,=5411.9289,=5863.5155,=1706417924456.2195,=1215878244713,=827478115073.2100,=4.3422,=0.1236,=6.4301,=5.6806,=4.8438
2024-01-31,=5347.6110,=5793.8308,=1690656775978.2500,=1201749516532,=817794748783.2100,=4.3204,=0.1219,=6.4301,=5.6815,=4.8466
2024-01-30,=5460.1429,=5915.7527,=1718981826477.1194,=1228956630153,=834851555457.9799,=4.4209,=0.1386,=6.4324,=5.6823,=4.8466
2024-01-29,=5697.8640,=6173.3099,=1798594905998.9998,=1282750408772,=871075453693.2699,=4.5886,=0.1619,=6.4324,=5.6825,=4.8556
2024-01-26,=5837.3943,=6324.4830,=1840378930799.4800,=1314503845927,=892458601289.2200,=4.7139,=0.1759,=6.4324,=5.6826,=4.8559
2024-01-25,=6042.2340,=6546.4151,=1900819089819.7900,=1358772632087,=923598506929.3696,=4.9010,=0.2150,=6.4324,=5.6838,=4.8572
2024-01-24,=5912.7635,=6406.1412,=1858316477913.1101,=1330675456699,=903971429369.6500,=4.7685,=0.1837,=6.4324,=5.6851,=4.8572
2024-01-23,=5944.4626,=6440.4854,=1860819312424.4800,=1336482220961,=908944143141.5100,=4.8202,=0.1941,=6.4409,=5.6852,=4.8572
2024-01-22,=5919.3735,=6413.3028,=1849066134404.6899,=1331329051458,=905130466318.5300,=4.7905,=0.1877,=6.4409,=5.6852,=4.8603
2024-01-19,=6090.2899,=6598.4810,=1901030852846.5896,=1369780109715,=931399544902.5800,=4.9429,=0.2233,=6.4409,=5.6864,=4.8617
2024-01-18,=6095.7493,=6604.3959,=1903996540880.7195,=1372637275676,=932160426861.9000,=4.9303,=0.2197,=6.4409,=5.6877,=4.8617
2024-01-17,=5960.3196,=6457.6655,=1861663310147.8999,=1342828046683,=911746457849.1802,=4.8627,=0.2022,=6.4409,=5.6907,=4.8617
2024-01-16,=6098.4383,=6607.3092,=1906324457477.3899,=1373692425921,=933068783228.1899,=4.9878,=0.2313,=6.4415,=5.6937,=4.8603
2024-01-15,=6087.1511,=6595.0802,=1900318065732.3601,=1369740601366,=931297103512.5902,=4.9960,=0.2325,=6.4415,=5.6940,=4.8603
2024-01-12,=6065.3683,=6571.4797,=1893722538526.0500,=1363503558086,=928108518170.1300,=4.9456,=0.2234,=6.4415,=5.6942,=4.8603
2024-01-11,=6182.7760,=6698.6842,=1935184584633.5400,=1387378490064,=946218149798.6400,=5.0422,=0.2451,=6.4415,=5.6944,=4.8603
2024-01-10,=6105.8036,=6615.2890,=1914828161312.7000,=1370294596617,=934580475452.9500,=4.9831,=0.2285,=6.4415,=5.6945,=4.8603
2024-01-09,=6172.0354,=6687.0474,=1936673609932.1299,=1383800857129,=944746982113.5601,=5.0239,=0.2399,=6.4425,=5.6949,=4.8572
2024-01-08,=6169.5680,=6684.3741,=1943209859695.0105,=1382589820974,=944521147416.6804,=5.0007,=0.2317,=6.4425,=5.6952,=4.8572
2024-01-05,=6373.8507,=6905.7027,=2005981181686.7705,=1429040599531,=975734458338.7196,=5.1595,=0.2732,=6.4425,=5.6953,=4.8572
2024-01-04,=6468.7885,=7008.5624,=2039844278258.7600,=1448646209724,=990139700966.2300,=5.2456,=0.2914,=6.4425,=5.6954,=4.8572
2024-01-03,=6573.6982,=7122.2260,=2066552960140.3401,=1473372913945,=1006257448835.2598,=5.3528,=0.3161,=6.4425,=5.6970,=4.8572
2024-01-02,=6704.4698,=7263.9096,=2100798174973.8899,=1501565710134,=1026204765480.3800,=5.4857,=0.3653,=6.4435,=5.6986,=4.8559
2023-12-29,=6829.0608,=7398.8969,=2130869374158.1899,=1522765802373,=1044997503904.2900,=5.5807,=0.4147,=6.4435,=5.6988,=4.8559
2023-12-28,=6814.6461,=7383.2794,=2127149446544.5400,=1520081324922,=1042807673996.1100,=5.5393,=0.3915,=6.4435,=5.6991,=4.8559
2023-12-27,=6667.0848,=7223.4052,=2082126567881.0696,=1483967358396,=1020083155293.9700,=5.3753,=0.3239,=6.4435,=5.7002,=4.8559
2023-12-26,=6569.7562,=7117.9552,=2056532185990.7896,=1461267407427,=1005067119246.2400,=5.3012,=0.3062,=6.4435,=5.7013,=4.8559
2023-12-25,=6711.1808,=7271.1807,=2102316352110.6101,=1493259488616,=1026719309891.1400,=5.4290,=0.3368,=6.4456,=5.7020,=4.8556
2023-12-22,=6771.7610,=7336.8159,=2129132581248.9800,=1503116406199,=1036051662275.6600,=5.4102,=0.3314,=6.4456,=5.7028,=4.8556
2023-12-21,=6841.3984,=7412.2641,=2149579817752.1001,=1519448410953,=1046858155281.1504,=5.4774,=0.3583,=6.4456,=5.7029,=4.8556
2023-12-20,=6770.8922,=7335.8747,=2127489954014.5601,=1503549828245,=1036135329631.8300,=5.4414,=0.3435,=6.4456,=5.7030,=4.8556
2023-12-19,=6849.7481,=7421.3105,=2150132832166.9905,=1519937867056,=1048106104411.9000,=5.5285,=0.3827,=6.4456,=5.7041,=4.8556
2023-12-18,=6761.2465,=7325.4241,=2120980416760.7700,=1500378164161,=1034580547302.3800,=5.4828,=0.3612,=6.4474,=5.7052,=4.8466
2023-12-15,=6841.6727,=7412.5613,=2139578026928.1299,=1520139765968,=1046916223492.5000,=5.5733,=0.3225,=6.4474,=5.7058,=4.8466
2023-12-14,=6890.4786,=7465.4397,=2151282363347,=1529900550627,=1054309357527.6100,=5.5865,=0.3257,=6.4474,=5.7064,=4.8466
2023-12-13,=6905.1220,=7481.3050,=2162275252657.7600,=1532513675960,=1056611376468.5698,=5.5943,=0.3270,=6.4474,=5.7066,=4.8466
2023-12-12,=6987.9063,=7570.9971,=2191391782529.9497,=1551235683268,=1069103550727.4000,=5.6766,=0.3511,=6.4474,=5.7067,=4.8466
2023-12-11,=7004.8747,=7589.3813,=2194679027121.8601,=1554788452638,=1071282879588.2600,=5.6938,=0.3591,=6.4491,=5.7072,=4.8438
2023-12-08,=6913.7918,=7490.6982,=1953786677046.4397,=1452770731100,=985168845462.7800,=5.4331,=0.3375,=6.4491,=5.7076,=4.8438
2023-12-07,=6770.9720,=7335.9611,=1919210048752.1299,=1422778072443,=964957895594.9000,=5.2867,=0.3062,=6.4491,=5.7085,=4.8438
2023-12-06,=6852.5530,=7424.3495,=1931781943058.9604,=1440074115968,=976339398852.8900,=5.3462,=0.3180,=6.4491,=5.7094,=4.8438
2023-12-05,=6865.8776,=7438.7859,=1936011586747.7400,=1442774001393,=977803909796.2000,=5.3647,=0.3202,=6.4491,=5.7108,=4.8438
2023-12-04,=7061.8518,=7651.1128,=1984819268999.2097,=1483109745559,=1005229265617.5298,=5.5301,=0.3781,=6.4522,=5.7122,=4.8362
2023-12-01,=7155.3182,=7752.3784,=2011334920747.3501,=1501982382912,=1018615280473.9602,=5.6229,=0.4284,=6.4522,=5.7136,=4.8362
2023-11-30,=7129.6052,=7724.5198,=1998115173563.5105,=1497409174245,=1014780252477.0498,=5.5831,=0.4048,=6.4522,=5.7150,=4.8362
2023-11-29,=7137.8694,=7733.4735,=2000404533978.2800,=1500657252236,=1015899666733.4700,=5.6210,=0.4244,=6.4522,=5.7151,=4.8362
2023-11-28,=7137.1120,=7732.6530,=2005172099122.5801,=1500759291691,=1016030275081.2400,=5.6406,=0.4393,=6.4522,=5.7153,=4.8362
2023-11-27,=7152.3136,=7749.1231,=2010439832172.4497,=1504447543137,=1017974939403.5402,=5.6276,=0.4311,=6.4553,=5.7175,=4.8154
2023-11-24,=7068.0138,=7656.6062,=1984469866475.2495,=1485777747207,=1005800876586.0400,=5.5903,=0.4122,=6.4553,=5.7198,=4.8154
2023-11-23,=7163.5647,=7760.1141,=2003869669147.6499,=1506640557744,=1019263486409.9900,=5.6694,=0.4647,=6.4553,=5.7214,=4.8154
2023-11-22,=7099.1734,=7690.3606,=1984995799417.1704,=1494176093601,=1009931506707.2198,=5.6129,=0.4207,=6.4553,=5.7230,=4.8154
2023-11-21,=7208.3974,=7808.6802,=2017683959624.7695,=1517482093491,=1025539799049.1500,=5.6937,=0.4811,=6.4553,=5.7234,=4.8154
2023-11-20,=7275.5271,=7881.4001,=2037693556674.0500,=1531955947448,=1035216445969.7300,=5.7094,=0.4942,=6.4559,=5.7239,=4.8139
2023-11-17,=7327.2240,=7937.4021,=2042868567694.1101,=1540612062976,=1042403763095.7100,=5.7342,=0.5063,=6.4559,=5.7251,=4.8139
2023-11-16,=7301.4788,=7909.5130,=2035308526396.7400,=1534841655410,=1038723079944.8098,=5.7122,=0.4951,=6.4559,=5.7239,=4.8139
2023-11-15,=7431.5114,=8050.3741,=2071511148623.9800,=1562591602119,=1057053979678.9399,=5.8186,=0.5462,=6.4559,=5.7251,=4.8139
2023-11-14,=7453.7816,=8074.4989,=2080678901609.9104,=1568077915237,=1060654898622.1801,=5.8365,=0.5535,=6.4559,=5.7239,=4.8139
2023-11-13,=7387.2238,=8002.3985,=2060796895317.7000,=1555742089954,=1051174522336.7600,=5.8002,=0.5404,=6.4560,=5.7234,=4.8136
2023-11-10,=7376.3065,=7990.5720,=2056069749064.2505,=1552194502918,=1049095218575.5304,=5.7767,=0.5322,=6.4560,=5.7230,=4.8136
2023-11-09,=7415.7497,=8033.2998,=2074185086042.2700,=1554930177652,=1053734664422.7500,=5.7947,=0.5385,=6.4560,=5.7214,=4.8136
2023-11-08,=7515.7978,=8141.6795,=2105591118078.4304,=1574761622050,=1068053550393.5100,=5.8580,=0.5645,=6.4560,=5.7198,=4.8136
2023-11-07,=7502.7948,=8127.5936,=2099235592743.1404,=1574088840660,=1066430077310.1200,=5.9081,=0.5846,=6.4560,=5.7175,=4.8136
2023-11-06,=7481.7293,=8104.7739,=2092787678343.9597,=1569779067031,=1063659269219.6600,=5.8887,=0.5802,=6.4569,=5.7153,=4.8043
2023-11-03,=7326.7619,=7936.9015,=2057545676667.6899,=1535901683367,=1041833811237.4398,=5.6986,=0.4907,=6.4569,=5.7151,=4.8043
2023-11-02,=7161.9791,=7758.3963,=2015893425986.7500,=1500772449676,=1018838489413.4000,=5.5289,=0.3853,=6.4569,=5.7153,=4.8043
2023-11-01,=7247.3502,=7850.8767,=2041092902006.2000,=1517833155153,=1030795374595.3298,=5.5874,=0.4161,=6.4569,=5.7175,=4.8043
2023-10-31,=7296.8478,=7904.4962,=2047691098684.3799,=1528456807258,=1037402901956.4100,=5.6129,=0.4253,=6.4569,=5.7198,=4.8043
2023-10-30,=7309.1741,=7917.8489,=2057138644411.2900,=1532191685520,=1028372764193.8101,=5.6305,=0.4366,=6.4641,=5.7214,=4.7989
2023-10-27,=6995.6312,=7578.1956,=1980054384774.2195,=1468819962062,=983111744675.2000,=5.4569,=0.3524,=6.4641,=5.7230,=4.7989
2023-10-26,=6832.0961,=7401.0421,=1935143284202.2805,=1438240363694,=959454165939.0898,=5.3530,=0.3281,=6.4641,=5.7234,=4.7989
2023-10-25,=6836.0022,=7405.2735,=1929156735131.5105,=1436427862272,=959433840140.0400,=5.2982,=0.3176,=6.4641,=5.7239,=4.7989
2023-10-24,=6818.5925,=7386.4140,=1926525835879.3799,=1430989876408,=956618327510.4000,=5.2415,=0.3040,=6.4641,=5.7251,=4.7989
2023-10-23,=6714.4033,=7273.5484,=1908576911791.2500,=1406722879862,=941884982906.3700,=5.1891,=0.2915,=6.4692,=5.7264,=4.7905
2023-10-20,=6870.9006,=7443.0781,=1949454528335.8899,=1438802801338,=963700073885.7900,=5.3294,=0.3225,=6.4692,=5.7266,=4.7905
2023-10-19,=6999.0938,=7581.9466,=1975165390919.9199,=1467504061008,=982090070613.7998,=5.4576,=0.3495,=6.4692,=5.7268,=4.7905
2023-10-18,=6946.1495,=7524.5933,=1953332365788.1299,=1458501218140,=974602687735.6500,=5.4510,=0.3489,=6.4692,=5.7285,=4.7905
2023-10-17,=7033.4943,=7619.2117,=1972254297729.7495,=1477206374965,=986915453039.2700,=5.5081,=0.3720,=6.4692,=5.7302,=4.7905
2023-10-16,=6959.1260,=7538.6503,=1950285809580.1399,=1463002392184,=976451095127.4698,=5.4900,=0.3635,=6.4730,=5.7302,=4.7871
2023-10-13,=7158.5469,=7754.6780,=2003448629093.5205,=1504812318746,=1004359588071.0402,=5.6457,=0.4453,=6.4730,=5.7303,=4.7871
2023-10-12,=7173.8707,=7771.2779,=2004591020593.4199,=1507705956615,=1006420570762.4399,=5.6542,=0.4517,=6.4730,=5.7306,=4.7871
2023-10-11,=7140.0602,=7734.6518,=1996544002570.8501,=1497515708924,=1001553031442.5699,=5.6613,=0.4562,=6.4730,=5.7308,=4.7871
2023-10-10,=7055.4431,=7642.9882,=1961093649552.6799,=1482866023319,=989276138729.0800,=5.5899,=0.4128,=6.4730,=5.7311,=4.7871
2023-10-09,=6985.3256,=7567.0317,=1945575716756.5901,=1469296743387,=979164335783.9100,=5.5022,=0.3713,=6.4736,=5.7313,=4.7861
2023-09-28,=6929.1540,=7506.1824,=1936887330904.0095,=1457543364479,=971601594764.2000,=5.4866,=0.3646,=6.4736,=5.7330,=4.7861
2023-09-27,=6849.1484,=7419.5142,=1909562527183.5500,=1440452108095,=959993540053.1400,=5.4325,=0.3440,=6.4736,=5.7347,=4.7861
2023-09-26,=6835.5773,=7404.8129,=1903423217414.4600,=1438452575926,=957975421125,=5.4234,=0.3423,=6.4736,=5.7348,=4.7861
2023-09-25,=6909.2839,=7483.9867,=1927082665864.6599,=1453894519296,=968085704949.4200,=5.4791,=0.3597,=6.4736,=5.7350,=4.7861
2023-09-22,=6973.6746,=7553.7333,=1942560874081.6011,=1467258404156,=977252964198.0702,=5.5536,=0.3902,=6.4815,=5.7364,=4.7724
2023-09-21,=6822.7857,=7390.2938,=1897348447405,=1437527383013,=956035864312.7198,=5.4337,=0.3444,=6.4815,=5.7379,=4.7724
2023-09-20,=6843.7449,=7412.9964,=1902697235666.9705,=1435573411999,=959151252432.5502,=5.4279,=0.3437,=6.4815,=5.7382,=4.7724
2023-09-19,=6942.8882,=7520.3863,=1928696017148.3401,=1456980197442,=972801430838.3101,=5.4957,=0.3632,=6.4815,=5.7384,=4.7724
2023-09-18,=6976.9641,=7557.2965,=1940312841434.6499,=1465054372523,=977622585449.5900,=5.5480,=0.3847,=6.4815,=5.7385,=4.7724
2023-09-15,=7073.8683,=7662.2610,=1975013939818.2800,=1483289683139,=991432719850.5002,=5.6080,=0.4123,=6.4837,=5.7385,=4.7718
2023-09-14,=6978.6385,=7559.1102,=1947421809809.4504,=1464967847690,=977909702886.2500,=5.5548,=0.3885,=6.4837,=5.7387,=4.7718
2023-09-13,=7080.4722,=7669.4143,=1971242008672.4299,=1486152243763,=992016039603.9800,=5.6328,=0.4253,=6.4837,=5.7388,=4.7718
2023-09-12,=7162.9024,=7758.7010,=1995377362573.7800,=1503511360766,=1003492623517.1302,=5.7268,=0.4894,=6.4837,=5.7390,=4.7718
2023-09-11,=7214.0773,=7814.1326,=2010694408141.2400,=1513918152182,=1010717241322.7798,=5.7557,=0.5061,=6.4837,=5.7392,=4.7718
2023-09-08,=7216.9577,=7817.2526,=2012285148741.7495,=1507724044477,=1011002802608.6200,=5.7437,=0.5046,=6.4847,=5.7390,=4.7664
2023-09-07,=7174.9591,=7771.7606,=2001100690959.3789,=1500027595109,=1005210412111.6998,=5.7264,=0.4899,=6.4847,=5.7388,=4.7664
2023-09-06,=7467.5620,=8088.7017,=2096665773454.3999,=1559146564507,=1046340255820.9800,=5.9199,=0.5706,=6.4847,=5.7390,=4.7664
2023-09-05,=7326.8265,=7936.2600,=2054096273655.1799,=1529469584292,=1025081086000.2100,=5.8409,=0.5417,=6.4847,=5.7388,=4.7664
2023-09-04,=7353.8554,=7965.5371,=2068513325479.4099,=1534971141475,=1028840870967.8198,=5.8628,=0.5514,=6.4847,=5.7387,=4.7664
2023-09-01,=7238.5635,=7840.6554,=2026840846108.4004,=1514592278644,=1012742599196.3900,=5.7578,=0.5092,=6.4848,=5.7385,=4.7611
2023-08-31,=7293.0992,=7899.7273,=2043946858773.7104,=1525490432719,=1020084229703.9301,=5.8037,=0.5260,=6.4848,=5.7385,=4.7611
2023-08-30,=7251.8853,=7855.0852,=2027697951038.8799,=1517536008210,=1006773019663.8300,=5.7740,=0.5173,=6.4848,=5.7384,=4.7611
2023-08-29,=7083.3558,=7672.5377,=1976265398917.7695,=1483597627089,=980683244085.2800,=5.6477,=0.4443,=6.4848,=5.7382,=4.7611
2023-08-28,=6837.1673,=7405.8717,=1905247300916.7605,=1435171244853,=941750236741.5958,=5.4588,=0.3558,=6.4848,=5.7384,=4.7611
2023-08-25,=6772.7337,=7336.0786,=1888676330674.2505,=1422634609704,=932278079659.7140,=5.3173,=0.3316,=6.4867,=5.7385,=4.7599
2023-08-24,=6930.3968,=7506.8559,=1929326106115.3596,=1456262955114,=952812424513.0404,=5.4731,=0.3607,=6.4867,=5.7385,=4.7599
2023-08-23,=6809.2217,=7375.6016,=1899581180696.9104,=1433028619757,=938890336635.7704,=5.4127,=0.3467,=6.4867,=5.7387,=4.7599
2023-08-22,=6966.5064,=7545.9690,=1940350270737.7600,=1463914366059,=960310509512.9139,=5.5273,=0.3789,=6.4867,=5.7388,=4.7599
2023-08-21,=6871.9566,=7443.5547,=1913510976641.6201,=1444533167068,=947380338911.6692,=5.5040,=0.3710,=6.4867,=5.7390,=4.7599
2023-08-18,=6952.5084,=7530.8067,=1933569638022.8000,=1461010750422,=958376260393.1388,=5.5700,=0.3961,=6.4957,=5.7392,=4.7579
2023-08-17,=7042.4951,=7628.2783,=1956325296677.1897,=1479320273314,=970557571721.8928,=5.6852,=0.4696,=6.4957,=5.7396,=4.7579
2023-08-16,=6988.9949,=7569.9947,=1941023420522.7104,=1470869084367,=963342525563.2164,=5.6515,=0.4423,=6.4957,=5.7400,=4.7579
2023-08-15,=7140.4164,=7734.0040,=1977026700988.1599,=1501679674768,=984039248250.3484,=5.7565,=0.5046,=6.4957,=5.7402,=4.7579
2023-08-14,=7299.6701,=7906.4965,=2010413875963.0601,=1533460406121,=1004447017437.0282,=5.8301,=0.5289,=6.4957,=5.7400,=4.7579
2023-08-11,=7358.8271,=7970.4462,=2018893711681.9600,=1541320975537,=1012337811384.8362,=5.8795,=0.5533,=6.4958,=5.7396,=4.7561
2023-08-10,=7532.3887,=8156.4682,=2066373901292.9705,=1575995724314,=1035410098591.2084,=5.9973,=0.5807,=6.4958,=5.7392,=4.7561
2023-08-09,=7505.8491,=8127.7297,=2060075716249.8799,=1570289817728,=1031622672453.7368,=5.9886,=0.5793,=6.4958,=5.7390,=4.7561
2023-08-08,=7582.3813,=8210.6028,=2081768755140.1399,=1585285197309,=1041928365337.7678,=6.0645,=0.6058,=6.4958,=5.7388,=4.7561
2023-08-07,=7612.4286,=8243.1396,=2087546855526.8799,=1591699859349,=1045996284107.7604,=6.1233,=0.6407,=6.4958,=5.7387,=4.7561
2023-08-04,=7666.0075,=8301.1576,=2108036250346.6799,=1599006160047,=1043791315471.6288,=6.1631,=0.6549,=6.5046,=5.7385,=4.7483
2023-08-03,=7711.5389,=8350.4614,=2115456019620.7800,=1607111670936,=1049927785982.0072,=6.1470,=0.6514,=6.5046,=5.7385,=4.7483
2023-08-02,=7690.9069,=8328.1200,=2111349206226.8997,=1602397714305,=1047053404916.1688,=6.1420,=0.6500,=6.5046,=5.7384,=4.7483
2023-08-01,=7680.5336,=8316.8872,=2106693669574.2500,=1600557906283,=1045877589854.7594,=6.1315,=0.6444,=6.5046,=5.7382,=4.7483
2023-07-31,=7660.5773,=8295.2774,=2106336505346.5400,=1597437013459,=1043258515591.7584,=6.0867,=0.6221,=6.5046,=5.7379,=4.7483
2023-07-28,=7566.7290,=8193.1569,=2077317502563.0601,=1558884104239,=1030395109528.1642,=6.0343,=0.5967,=6.5062,=5.7364,=4.7453
2023-07-27,=7513.5303,=8135.5541,=2060489729382.7400,=1548112398506,=1022579473208.5342,=6.0079,=0.5879,=6.5062,=5.7350,=4.7453
2023-07-26,=7615.4202,=8245.8791,=2088014164549.5896,=1567979169180,=1036285451426.4332,=6.1139,=0.6366,=6.5062,=5.7348,=4.7453
2023-07-25,=7625.6285,=8256.9325,=2088023067183.2395,=1570278768866,=1037511976346.2983,=6.1633,=0.6530,=6.5062,=5.7347,=4.7453
2023-07-24,=7504.5667,=8125.8483,=2055269383555.5000,=1545714846169,=1021080509333.6428,=6.0661,=0.6128,=6.5062,=5.7330,=4.7453
2023-07-21,=7546.5001,=8171.2532,=2065923525193.7600,=1553817289977,=1026617158274.3822,=6.1177,=0.6376,=6.5250,=5.7313,=4.7402
2023-07-20,=7594.6023,=8223.1103,=2080280983843.6399,=1563773561180,=1033522538671.6147,=6.1209,=0.6393,=6.5250,=5.7311,=4.7402
2023-07-19,=7721.3607,=8360.3589,=2110483025760.2305,=1588927820146,=1050426331874.7944,=6.2592,=0.6947,=6.5250,=5.7308,=4.7402
2023-07-18,=7809.0394,=8455.2936,=2133101449561.9399,=1607475477326,=1062540807548.5300,=6.2768,=0.6986,=6.5250,=5.7306,=4.7402
2023-07-17,=7822.0987,=8469.4337,=2134490047969.1104,=1610480828709,=1064503677181.4376,=6.2107,=0.6730,=6.5250,=5.7303,=4.7402
2023-07-14,=7892.5832,=8545.7513,=2157685143996.0105,=1626123612597,=1074104185594.7002,=6.2292,=0.6853,=6.5255,=5.7302,=4.6991
2023-07-13,=7880.4273,=8532.5894,=2154310231825.0901,=1623840731459,=1072485315512.6384,=6.1991,=0.6702,=6.5255,=5.7302,=4.6991
2023-07-12,=7722.4344,=8360.5937,=2116386774306.7800,=1586667036117,=1051248129266.2328,=6.0544,=0.6095,=6.5255,=5.7270,=4.6991
2023-07-11,=7949.1325,=8606.0255,=2178607107856.3601,=1630988295503,=1082068190814.5148,=6.2882,=0.7034,=6.5255,=5.7239,=4.6991
2023-07-10,=7724.7728,=8363.1253,=2126843462808.4597,=1587665262023,=1051790531060.5564,=6.1215,=0.6437,=6.5255,=5.7234,=4.6991
2023-07-07,=7692.8428,=8328.5567,=2116763618910.6299,=1581560011236,=1047659117008.3712,=6.0980,=0.6338,=6.5288,=5.7230,=4.6959
2023-07-06,=7833.6242,=8480.9719,=2152895007217.7104,=1609390756613,=1066801379031.4489,=6.2074,=0.6727,=6.5288,=5.7214,=4.6959
2023-07-05,=7839.0847,=8486.8836,=2159948861050.8604,=1610834301209,=1067702742646.4548,=6.2115,=0.6745,=6.5288,=5.7198,=4.6959
2023-07-04,=7910.5874,=8563.0861,=2181892825887.7097,=1627635153550,=1077537470914.1248,=6.3148,=0.7157,=6.5288,=5.7175,=4.6959
2023-07-03,=7731.3997,=8369.1183,=2137572935868.5000,=1591456663568,=1053239672885.9810,=6.1481,=0.6546,=6.5288,=5.7153,=4.6959
2023-06-30,=7688.1417,=8322.2922,=2125078942151.8003,=1584462653502,=1047123932045.1764,=6.0949,=0.6350,=6.5322,=5.7151,=4.6935
2023-06-29,=7627.4134,=8256.5547,=2111820068081.6204,=1571776551657,=1038875877101.2946,=6.0432,=0.6122,=6.5322,=5.7150,=4.6935
2023-06-28,=7649.4638,=8280.4239,=2121743680260.4700,=1573789856596,=1042010606834.5645,=6.0392,=0.6107,=6.5322,=5.7113,=4.6935
2023-06-27,=7657.9366,=8289.5956,=2118770680316.7200,=1573890721551,=1042961586449.5444,=6.1218,=0.6456,=6.5322,=5.7076,=4.6935
2023-06-26,=7662.4479,=8294.4790,=2117652435615.1001,=1574334372870,=1043550457836.1300,=6.1100,=0.6409,=6.5322,=5.7072,=4.6935
2023-06-21,=7771.2571,=8412.2632,=2144051695287.3496,=1593705730128,=1058460679824.7588,=6.2235,=0.6813,=6.5364,=5.7067,=4.6920
2023-06-20,=8097.8973,=8763.1642,=2233297406027.3999,=1659458895336,=1102461804737.2759,=6.4474,=0.7744,=6.5364,=5.7066,=4.6920
2023-06-19,=8117.9411,=8781.8455,=2250166601203.6499,=1663361414853,=1105729947272.1118,=6.4559,=0.7785,=6.5364,=5.7064,=4.6920
2023-06-16,=8082.9508,=8743.9936,=2245871430081.7104,=1658013694076,=1101045879289.7451,=6.4259,=0.7664,=6.5364,=5.7058,=4.6920
2023-06-15,=7999.5334,=8653.2069,=2221696040329.0811,=1641042933519,=1089497739841.6898,=6.3741,=0.7338,=6.5364,=5.7052,=4.6920
2023-06-14,=8045.6737,=8703.1175,=2238990650815.3203,=1646825254986,=1095794339768,=6.3900,=0.7476,=6.5437,=5.7041,=4.6904
2023-06-13,=8059.4689,=8718.0400,=2240820416045.7798,=1649624767788,=1096674519770.1200,=6.4730,=0.7829,=6.5437,=5.7030,=4.6904
2023-06-12,=7820.8667,=8459.9407,=2179412995722.8301,=1596863464973,=1064288352604.8900,=6.3295,=0.7211,=6.5437,=5.7029,=4.6904
2023-06-09,=7803.3917,=8441.0377,=2039492784878.0200,=1584641946432,=1042881749087.6500,=5.7347,=0.5162,=6.5437,=5.7028,=4.6904
