日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=6.0518,=0.1046,=8.0406,=7.0927,=6.3985
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=6.1345,=0.1095,=8.0406,=7.0937,=6.4066
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=6.2892,=0.1431,=8.0406,=7.0965,=6.4067
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=6.2946,=0.1481,=8.0406,=7.0993,=6.4070
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=6.4197,=0.2073,=8.0435,=7.1067,=6.4070
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=6.3474,=0.1709,=8.0435,=7.1141,=6.4070
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=6.4091,=0.2016,=8.0435,=7.1149,=6.4081
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=6.3317,=0.1587,=8.0435,=7.1158,=6.4081
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=5.9959,=0.1027,=8.0435,=7.1184,=6.4122
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=6.1883,=0.1190,=8.0439,=7.1210,=6.4122
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=6.4141,=0.1997,=8.0439,=7.1284,=6.4141
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=6.4233,=0.2000,=8.0439,=7.1358,=6.4233
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=6.3522,=0.1712,=8.0439,=7.1415,=6.4278
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=6.2893,=0.1424,=8.0439,=7.1473,=6.4284
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=6.2925,=0.1426,=8.0647,=7.1479,=6.4284
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=6.5620,=0.2484,=8.0647,=7.1486,=6.4457
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=6.5124,=0.2325,=8.0647,=7.1512,=6.4457
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=6.6700,=0.2866,=8.0647,=7.1538,=6.4457
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=6.7804,=0.3377,=8.0647,=7.1575,=6.4457
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=6.7647,=0.3203,=8.0750,=7.1612,=6.4284
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=6.7311,=0.3093,=8.0750,=7.1637,=6.4284
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=6.6519,=0.2803,=8.0750,=7.1662,=6.4284
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=6.7080,=0.2989,=8.0750,=7.1665,=6.4284
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=6.3388,=0.1612,=8.0750,=7.1667,=6.4284
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=6.2929,=0.1450,=8.0904,=7.1672,=6.4284
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=6.3076,=0.1485,=8.0904,=7.1677,=6.4457
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=6.3748,=0.1736,=8.0904,=7.1683,=6.4603
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=6.2957,=0.1457,=8.0904,=7.1689,=6.4625
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=6.3342,=0.1526,=8.0904,=7.1705,=6.4711
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=6.0965,=0.1096,=8.0939,=7.1720,=6.4711
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=6.1456,=0.1148,=8.0939,=7.1724,=6.4734
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=6.2649,=0.1367,=8.0939,=7.1727,=6.4777
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=6.2471,=0.1319,=8.0939,=7.1732,=6.4786
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=6.2078,=0.1237,=8.0939,=7.1737,=6.4791
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=6.4122,=0.1826,=8.1012,=7.1763,=6.4791
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=6.3586,=0.1594,=8.1012,=7.1790,=6.4831
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=6.4831,=0.1983,=8.1012,=7.1804,=6.4847
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=6.7299,=0.2862,=8.1012,=7.1818,=6.4857
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=6.6499,=0.2631,=8.1012,=7.1877,=6.4857
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=6.8149,=0.3277,=8.1045,=7.1937,=6.4847
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=6.6944,=0.2758,=8.1045,=7.1944,=6.4847
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=6.8258,=0.3339,=8.1045,=7.1951,=6.4847
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=6.8857,=0.3650,=8.1045,=7.2023,=6.4847
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=7.0043,=0.4252,=8.1045,=7.2094,=6.4847
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=6.9464,=0.3986,=8.1049,=7.2113,=6.4791
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=6.7834,=0.3191,=8.1049,=7.2132,=6.4791
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=6.6645,=0.2718,=8.1049,=7.2158,=6.4791
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=6.7792,=0.3151,=8.1049,=7.2184,=6.4791
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=6.6361,=0.2642,=8.1049,=7.2231,=6.4791
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=6.7825,=0.3144,=8.1091,=7.2277,=6.4786
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=6.8644,=0.3477,=8.1091,=7.2285,=6.4786
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=6.9741,=0.4103,=8.1091,=7.2293,=6.4786
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=7.0234,=0.4231,=8.1091,=7.2303,=6.4786
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=7.3669,=0.5623,=8.1091,=7.2313,=6.4786
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=7.5076,=0.6205,=8.1302,=7.2303,=6.4777
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=7.5250,=0.6267,=8.1302,=7.2293,=6.4777
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=7.3388,=0.5496,=8.1302,=7.2285,=6.4777
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=7.4687,=0.6045,=8.1302,=7.2277,=6.4777
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=7.4251,=0.5934,=8.1302,=7.2231,=6.4777
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=7.4797,=0.6066,=8.1328,=7.2184,=6.4734
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=7.4932,=0.6112,=8.1328,=7.2158,=6.4734
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=7.4843,=0.6105,=8.1328,=7.2132,=6.4734
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=7.3760,=0.5729,=8.1328,=7.2113,=6.4734
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=7.3122,=0.5475,=8.1328,=7.2094,=6.4734
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=7.4405,=0.6014,=8.1391,=7.2023,=6.4711
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=7.6915,=0.6608,=8.1391,=7.1951,=6.4711
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=7.7086,=0.6708,=8.1391,=7.1944,=6.4711
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=7.8061,=0.7004,=8.1391,=7.1937,=6.4711
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=7.8078,=0.7016,=8.1391,=7.1877,=6.4711
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=7.7568,=0.6851,=8.1439,=7.1818,=6.4625
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=7.8163,=0.7041,=8.1439,=7.1804,=6.4625
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=7.7789,=0.6929,=8.1439,=7.1790,=6.4625
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=7.5631,=0.6369,=8.1439,=7.1763,=6.4625
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=7.7319,=0.6810,=8.1439,=7.1737,=6.4625
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=7.9131,=0.7325,=8.1679,=7.1732,=6.4603
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=7.7437,=0.6853,=8.1679,=7.1727,=6.4603
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=7.6996,=0.6721,=8.1679,=7.1724,=6.4603
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=7.7522,=0.6859,=8.1679,=7.1720,=6.4603
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=7.6731,=0.6673,=8.1679,=7.1705,=6.4603
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=7.6190,=0.6558,=8.1699,=7.1689,=6.4457
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=7.7995,=0.6969,=8.1699,=7.1683,=6.4457
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=7.7666,=0.6873,=8.1699,=7.1677,=6.4457
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=7.8190,=0.7013,=8.1699,=7.1672,=6.4457
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=7.8963,=0.7245,=8.1699,=7.1667,=6.4457
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=7.5461,=0.6453,=8.1811,=7.1665,=6.4284
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=7.5083,=0.6392,=8.1811,=7.1662,=6.4284
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=7.5915,=0.6587,=8.1811,=7.1637,=6.4284
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=7.5625,=0.6489,=8.1811,=7.1612,=6.4284
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=7.7016,=0.6759,=8.1811,=7.1575,=6.4284
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=7.8760,=0.7159,=8.1829,=7.1538,=6.4278
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=7.9843,=0.7431,=8.1829,=7.1512,=6.4278
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=7.7883,=0.6981,=8.1829,=7.1486,=6.4278
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=7.7767,=0.6939,=8.1829,=7.1479,=6.4278
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=7.7272,=0.6877,=8.1829,=7.1473,=6.4278
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=7.8323,=0.7058,=8.1848,=7.1415,=6.4081
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=8.0272,=0.7612,=8.1848,=7.1358,=6.4081
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=8.1328,=0.7869,=8.1848,=7.1284,=6.4081
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=8.1967,=0.8034,=8.1848,=7.1210,=6.4081
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=7.9920,=0.7505,=8.1829,=7.1184,=6.4081
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=8.0132,=0.7538,=8.1848,=7.1158,=6.4070
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=7.9158,=0.7326,=8.1848,=7.1149,=6.4070
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=8.0143,=0.7547,=8.1848,=7.1141,=6.4070
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=8.0904,=0.7750,=8.1848,=7.1067,=6.4070
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=8.1439,=0.7898,=8.1848,=7.0993,=6.4070
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=8.0647,=0.7742,=8.1894,=7.0965,=6.4067
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=7.8730,=0.7262,=8.1894,=7.0937,=6.4067
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=8.0247,=0.7619,=8.1894,=7.0927,=6.4067
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=8.0371,=0.7672,=8.1894,=7.0916,=6.4067
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=8.0101,=0.7610,=8.1894,=7.0886,=6.4067
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=8.2534,=0.8142,=8.2063,=7.0857,=6.4066
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=7.9868,=0.7620,=8.1894,=7.0856,=6.4066
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=7.9463,=0.7481,=8.1894,=7.0856,=6.4066
2021-10-12,=10747.9074,=11570.9480,=1912293320818.6904,=1631758525883,=1035567211395.2004,=7.7328,=0.7148,=8.1894,=7.0826,=6.4066
2021-10-11,=11100.6140,=11950.6637,=1973648074827.6196,=1683849196623,=1069777237673.2600,=7.9809,=0.7568,=8.1894,=7.0795,=6.4066
2021-10-08,=11189.5432,=12046.4028,=1989146146200.3303,=1694246925742,=1078059111049.2700,=8.0435,=0.7698,=8.2063,=7.0754,=6.3985
2021-09-30,=11238.4781,=12099.0850,=2003413740830.2000,=1703279222677,=1083871658681.8700,=8.1012,=0.7771,=8.2063,=7.0712,=6.3985
2021-09-29,=11150.7830,=12004.6745,=1983464623388.5601,=1688263951541,=1076005859003.8300,=8.0248,=0.7670,=8.2063,=7.0693,=6.3985
2021-09-28,=11438.0935,=12313.9863,=2032437694750.3401,=1731943090674,=1102711395037.5801,=8.2230,=0.8074,=8.2063,=7.0674,=6.3985
2021-09-27,=11441.6203,=12317.7832,=2037443682479.9399,=1736142715654,=1103861296810.7500,=8.2432,=0.8090,=8.1894,=7.0664,=6.3985
2021-09-24,=11467.3503,=12345.4835,=2037678396446.8804,=1736896600754,=1104325391633.6699,=8.2442,=0.8105,=8.1894,=7.0653,=6.3926
2021-09-23,=11534.5917,=12417.8741,=2053326351473.4199,=1749770206062,=1111642480523.8101,=8.3443,=0.8258,=8.1848,=7.0653,=6.3926
2021-09-22,=11321.8465,=12188.8375,=2014070873166.2100,=1717781664457,=1091164406510.1602,=8.1848,=0.8020,=8.1829,=7.0653,=6.3926
2021-09-17,=11198.9519,=12056.5321,=1994394270750.2295,=1697652077463,=1080166328877.2700,=8.1049,=0.7878,=8.1811,=7.0644,=6.3926
2021-09-16,=11138.1919,=11991.1192,=1978576843261.8804,=1683679685652,=1072126231734.4900,=8.0406,=0.7795,=8.1811,=7.0636,=6.3926
2021-09-15,=11545.8393,=12429.9830,=2044852107731.5500,=1743357612503,=1110508820478.7800,=8.3099,=0.8166,=8.1829,=7.0616,=6.3925
2021-09-14,=11596.1237,=12484.1181,=2056043916576.2900,=1750082514478,=1115638828004.9102,=8.3554,=0.8281,=8.1811,=7.0595,=6.3925
2021-09-13,=11553.5498,=12438.2841,=2046199618499.2800,=1744104509163,=1112585563514.0598,=8.3154,=0.8218,=8.1699,=7.0561,=6.3925
2021-09-10,=12034.0405,=12955.5692,=2134296683712.9800,=1787726984560,=1157373858480.4900,=8.6734,=0.8829,=8.1679,=7.0527,=6.3925
2021-09-09,=11555.9262,=12440.8425,=2045399494804.4805,=1716608770683,=1113767269295.7605,=8.3521,=0.8290,=8.1391,=7.0527,=6.3925
2021-09-08,=11614.1040,=12503.4753,=2054568769213.7900,=1724866483638,=1118458619318.1799,=8.3895,=0.8367,=8.1391,=7.0526,=6.3892
2021-09-07,=11753.6572,=12653.7150,=2076330286155.8000,=1744784860876,=1131862175974.4199,=8.5648,=0.8703,=8.1302,=7.0519,=6.3892
2021-09-06,=11724.2037,=12622.0061,=2073425450835.3096,=1739951424291,=1128197701960.1399,=8.5528,=0.8700,=8.1091,=7.0512,=6.3892
2021-09-03,=11499.5733,=12380.1742,=2029890408174.7104,=1704690434633,=1105965837422.6399,=8.3732,=0.8397,=8.1045,=7.0485,=6.3892
2021-09-02,=11585.3766,=12472.5480,=2044644674048.3296,=1717762587244,=1115665461452.5400,=8.4341,=0.8474,=8.0939,=7.0457,=6.3892
2021-09-01,=11931.3766,=12845.0436,=2113598859847.1299,=1771419069901,=1150442663291.0398,=8.7185,=0.8853,=8.0939,=7.0425,=6.3882
2021-08-31,=12068.2385,=12992.3860,=2127156811154.9800,=1789460842533,=1160346313373.6899,=8.8153,=0.9012,=8.0750,=7.0392,=6.3882
2021-08-30,=12416.9289,=13367.7780,=2195705067468.9397,=1833874319323,=1188805449931.1799,=9.1173,=0.9293,=8.0439,=7.0345,=6.3882
2021-08-27,=12516.9426,=13475.4504,=2217292697110.5801,=1849092854517,=1193843731801.1130,=9.2988,=0.9453,=8.0266,=7.0298,=6.3882
2021-08-26,=12387.5152,=13336.1118,=2190655906162.1396,=1826501200339,=1177782125520.3037,=9.2441,=0.9412,=8.0167,=7.0298,=6.3882
2021-08-25,=12638.5495,=13606.3696,=2233656770772.8105,=1859970698025,=1200654213403.5415,=9.4303,=0.9533,=8.0167,=7.0298,=6.3856
2021-08-24,=12693.9240,=13665.9845,=2247719553654.5498,=1869694814004,=1207291038331.7957,=9.5212,=0.9613,=7.9847,=7.0296,=6.3856
2021-08-23,=12484.5627,=13440.5909,=2214642692659.8301,=1846919098479,=1187901102030.6443,=9.4013,=0.9551,=7.9839,=7.0295,=6.3856
2021-08-20,=12125.4814,=13054.0123,=2147620701876.7200,=1787693365198,=1151420978362.7710,=9.1421,=0.9407,=7.9721,=7.0228,=6.3856
2021-08-19,=12010.2001,=12929.9031,=2131263497678.8601,=1772421206354,=1141898078551.9585,=9.1155,=0.9406,=7.9600,=7.0160,=6.3856
2021-08-18,=11730.3000,=12628.5691,=2081165794573.1304,=1730317561452,=1116015927884.7622,=8.9242,=0.9322,=7.9600,=7.0151,=6.3749
2021-08-17,=11713.7722,=12610.7757,=2077167371094.3899,=1728067905428,=1114425894885.8440,=8.9071,=0.9321,=7.9589,=7.0142,=6.3749
2021-08-16,=12226.9795,=13163.2828,=2167017936142.5105,=1803340731988,=1162108314849.0286,=9.3026,=0.9526,=7.9524,=7.0102,=6.3749
2021-08-13,=12147.5195,=13077.7380,=2152594998880.8101,=1789661888228,=1155410355070.2371,=9.2407,=0.9483,=7.9394,=7.0063,=6.3749
2021-08-12,=12667.2172,=13637.2325,=2243165900821.6694,=1864734138624,=1204137594415.6182,=9.6295,=0.9772,=7.9057,=7.0019,=6.3749
2021-08-11,=12610.4327,=13576.0996,=2230868095362.2598,=1855601618147,=1198825036910.1963,=9.5767,=0.9689,=7.9057,=6.9975,=6.3739
2021-08-10,=12555.5739,=13517.0399,=2221461244747.6699,=1847784914612,=1193884468060.3210,=9.5363,=0.9667,=7.9025,=6.9967,=6.3739
2021-08-09,=12629.2849,=13596.3954,=2241333804250.1904,=1863950075588,=1203153709576.9563,=9.6216,=0.9771,=7.8840,=6.9960,=6.3739
2021-08-06,=12993.9993,=13989.0385,=2311337036540.9297,=1918011234320,=1240612329329.3904,=9.9489,=0.9854,=7.8825,=6.9897,=6.3739
2021-08-05,=13096.2246,=14099.0919,=2334682939173.5200,=1935587194294,=1252493290663.3103,=10.0494,=0.9895,=7.8825,=6.9835,=6.3739
2021-08-04,=13131.0338,=14136.5667,=2340567328159.5400,=1942255731243,=1253526033367.0696,=10.0747,=0.9916,=7.8825,=6.9817,=6.3636
2021-08-03,=12489.3026,=13445.6938,=2221463478876.2402,=1843376358969,=1191993167390.1384,=9.5620,=0.9769,=7.8755,=6.9798,=6.3636
2021-08-02,=13246.0952,=14260.4391,=2355242499368.7197,=1951789643658,=1260357304861.0305,=10.1379,=0.9958,=7.8729,=6.9732,=6.3636
2021-07-30,=13570.6291,=14609.8248,=2416621002773.4897,=1998310753598,=1289867241865.1829,=10.4020,=1,=7.8596,=6.9666,=6.3636
2021-07-29,=13245.9377,=14260.2695,=2364012971249.1001,=1951605875745,=1261318281382.0393,=10.1620,=1,=7.8515,=6.9651,=6.3636
2021-07-28,=12337.5562,=13282.3271,=2206087979851.0400,=1819084398686,=1175693286766.8047,=9.4831,=0.9788,=7.8515,=6.9637,=6.3559
2021-07-27,=12491.4957,=13448.0548,=2234948807118.8701,=1829507996935,=1190258069103.6980,=9.6072,=0.9894,=7.8244,=6.9635,=6.3559
2021-07-26,=12503.0428,=13460.4862,=2228280587907.0098,=1827864066686,=1189105468268.2109,=9.5785,=0.9872,=7.8228,=6.9633,=6.3559
2021-07-23,=12356.8265,=13303.0731,=2212387295299.2100,=1813430595064,=1179449279388.3792,=9.5102,=0.9872,=7.8135,=6.9614,=6.3559
2021-07-22,=12351.2951,=13297.1181,=2210833351918.2603,=1813752866021,=1180362151060.1548,=9.5035,=0.9872,=7.8052,=6.9595,=6.3559
2021-07-21,=12053.4296,=12976.4430,=2159694267197.5801,=1770515913933,=1155975896505.5637,=9.2837,=0.9850,=7.8052,=6.9593,=6.3500
2021-07-20,=11570.8988,=12456.9615,=2067300816180.4304,=1698978063162,=1111824051043.0166,=8.8865,=0.9657,=7.7805,=6.9590,=6.3500
2021-07-19,=11310.0326,=12176.1190,=2017732823696.1001,=1663148323857,=1088730430838.8676,=8.6734,=0.9441,=7.7801,=6.9570,=6.3500
2021-07-16,=11314.5010,=12180.9296,=2011966161243.4099,=1663489592927,=1087644223884.9568,=8.6486,=0.9418,=7.7724,=6.9549,=6.3500
