date,hs300,zz500,kc50,consume,chip,gold,bond10,hs300_listed,zz500_listed,kc50_listed,consume_listed,chip_listed,gold_listed,bond10_listed
2017-10-16,3.974,6.963,,2.119,,2.748,99.901,True,True,False,True,False,True,True
2017-10-17,3.972,6.952,,2.09,,2.735,99.601,True,True,False,True,False,True,True
2017-10-18,3.996,6.917,,2.103,,2.729,99.65,True,True,False,True,False,True,True
2017-10-19,3.985,6.847,,2.155,,2.724,99.836,True,True,False,True,False,True,True
2017-10-20,3.983,6.916,,2.137,,2.723,99.741,True,True,False,True,False,True,True
2017-10-23,3.995,6.963,,2.147,,2.713,99.7,True,True,False,True,False,True,True
2017-10-24,4.021,6.956,,2.153,,2.723,99.668,True,True,False,True,False,True,True
2017-10-25,4.034,6.995,,2.148,,2.712,99.66,True,True,False,True,False,True,True
2017-10-26,4.063,7.007,,2.201,,2.723,99.608,True,True,False,True,False,True,True
2017-10-27,4.083,6.992,,2.275,,2.706,99.6,True,True,False,True,False,True,True
2017-10-30,4.065,6.849,,2.223,,2.711,99.4,True,True,False,True,False,True,True
2017-10-31,4.062,6.899,,2.204,,2.718,99.386,True,True,False,True,False,True,True
2017-11-01,4.048,6.882,,2.199,,2.711,99.4,True,True,False,True,False,True,True
2017-11-02,4.055,6.814,,2.185,,2.712,99.3,True,True,False,True,False,True,True
2017-11-03,4.044,6.754,,2.214,,2.713,99.2,True,True,False,True,False,True,True
2017-11-06,4.08,6.848,,2.266,,2.707,99.214,True,True,False,True,False,True,True
2017-11-07,4.12,6.888,,2.323,,2.719,99.215,True,True,False,True,False,True,True
2017-11-08,4.111,6.901,,2.384,,2.72,99.2,True,True,False,True,False,True,True
2017-11-09,4.142,6.958,,2.29,,2.729,99.098,True,True,False,True,False,True,True
2017-11-10,4.179,6.98,,2.296,,2.735,98.676,True,True,False,True,False,True,True
2017-11-13,4.188,7.011,,2.299,,2.724,98.7,True,True,False,True,False,True,True
2017-11-14,4.156,6.96,,2.265,,2.719,98.98,True,True,False,True,False,True,True
2017-11-15,4.126,6.875,,2.281,,2.724,98.288,True,True,False,True,False,True,True
2017-11-16,4.165,6.893,,2.34,,2.719,98.0,True,True,False,True,False,True,True
2017-11-17,4.17,6.71,,2.309,,2.728,98.183,True,True,False,True,False,True,True
2017-11-20,4.203,6.761,,2.307,,2.742,98.213,True,True,False,True,False,True,True
2017-11-21,4.286,6.789,,2.32,,2.726,98.231,True,True,False,True,False,True,True
2017-11-22,4.285,6.76,,2.298,,2.726,98.048,True,True,False,True,False,True,True
2017-11-23,4.149,6.592,,2.239,,2.728,98.88,True,True,False,True,False,True,True
2017-11-24,4.153,6.605,,2.202,,2.732,98.2,True,True,False,True,False,True,True
2017-11-27,4.086,6.517,,2.172,,2.731,98.697,True,True,False,True,False,True,True
2017-11-28,4.105,6.62,,2.188,,2.736,98.1,True,True,False,True,False,True,True
2017-11-29,4.101,6.641,,2.148,,2.738,97.451,True,True,False,True,False,True,True
2017-11-30,4.054,6.596,,2.127,,2.72,97.822,True,True,False,True,False,True,True
2017-12-01,4.057,6.641,,2.131,,2.702,97.996,True,True,False,True,False,True,True
2017-12-04,4.074,6.603,,2.17,,2.7,97.994,True,True,False,True,False,True,True
2017-12-05,4.099,6.459,,2.155,,2.702,97.994,True,True,False,True,False,True,True
2017-12-06,4.068,6.488,,2.158,,2.686,97.85,True,True,False,True,False,True,True
2017-12-07,4.022,6.449,,2.112,,2.668,98.002,True,True,False,True,False,True,True
2017-12-08,4.061,6.52,,2.166,,2.651,97.802,True,True,False,True,False,True,True
2017-12-11,4.128,6.616,,2.257,,2.653,97.805,True,True,False,True,False,True,True
2017-12-12,4.063,6.559,,2.249,,2.649,97.9,True,True,False,True,False,True,True
2017-12-13,4.092,6.616,,2.31,,2.65,97.949,True,True,False,True,False,True,True
2017-12-14,4.079,6.631,,2.315,,2.674,97.903,True,True,False,True,False,True,True
2017-12-15,4.025,6.578,,2.325,,2.673,97.801,True,True,False,True,False,True,True
2017-12-18,4.026,6.528,,2.298,,2.674,97.9,True,True,False,True,False,True,True
2017-12-19,4.079,6.579,,2.305,,2.686,97.85,True,True,False,True,False,True,True
2017-12-20,4.07,6.529,,2.35,,2.68,98.155,True,True,False,True,False,True,True
2017-12-21,4.12,6.566,,2.356,,2.676,98.148,True,True,False,True,False,True,True
2017-12-22,4.101,6.566,,2.36,,2.678,98.155,True,True,False,True,False,True,True
2017-12-25,4.082,6.506,,2.383,,2.693,98.16,True,True,False,True,False,True,True
2017-12-26,4.094,6.549,,2.398,,2.677,98.25,True,True,False,True,False,True,True
2017-12-27,4.026,6.489,,2.325,,2.691,98.113,True,True,False,True,False,True,True
2017-12-28,4.063,6.523,,2.355,,2.692,97.05,True,True,False,True,False,True,True
2017-12-29,4.076,6.589,,2.332,,2.708,98.118,True,True,False,True,False,True,True
2018-01-02,4.136,6.677,,2.349,,2.723,98.2,True,True,False,True,False,True,True
2018-01-03,4.158,6.72,,2.373,,2.733,98.16,True,True,False,True,False,True,True
2018-01-04,4.171,6.746,,2.418,,2.719,98.161,True,True,False,True,False,True,True
2018-01-05,4.187,6.758,,2.421,,2.728,98.078,True,True,False,True,False,True,True
2018-01-08,4.204,6.789,,2.451,,2.73,97.99,True,True,False,True,False,True,True
2018-01-09,4.238,6.783,,2.507,,2.736,98.124,True,True,False,True,False,True,True
2018-01-10,4.256,6.749,,2.53,,2.729,98.005,True,True,False,True,False,True,True
2018-01-11,4.25,6.765,,2.515,,2.734,97.742,True,True,False,True,False,True,True
2018-01-12,4.273,6.731,,2.547,,2.774,97.755,True,True,False,True,False,True,True
2018-01-15,4.265,6.587,,2.535,,2.783,97.8,True,True,False,True,False,True,True
2018-01-16,4.308,6.622,,2.577,,2.781,97.859,True,True,False,True,False,True,True
2018-01-17,4.295,6.584,,2.563,,2.774,97.634,True,True,False,True,False,True,True
2018-01-18,4.323,6.609,,2.552,,2.759,97.702,True,True,False,True,False,True,True
2018-01-19,4.335,6.59,,2.478,,2.751,97.997,True,True,False,True,False,True,True
2018-01-22,4.39,6.674,,2.554,,2.754,98.456,True,True,False,True,False,True,True
2018-01-23,4.388,6.683,,2.567,,2.762,98.25,True,True,False,True,False,True,True
2018-01-24,4.391,6.734,,2.539,,2.774,98.25,True,True,False,True,False,True,True
2018-01-25,4.363,6.724,,2.521,,2.784,97.502,True,True,False,True,False,True,True
2018-01-26,4.385,6.73,,2.526,,2.767,98.002,True,True,False,True,False,True,True
2018-01-29,4.302,6.643,,2.459,,2.754,98.01,True,True,False,True,False,True,True
2018-01-30,4.258,6.642,,2.426,,2.731,97.861,True,True,False,True,False,True,True
2018-01-31,4.271,6.501,,2.469,,2.735,98.053,True,True,False,True,False,True,True
2018-02-01,4.241,6.306,,2.437,,2.729,97.962,True,True,False,True,False,True,True
2018-02-02,4.267,6.303,,2.426,,2.731,98.168,True,True,False,True,False,True,True
2018-02-05,4.263,6.292,,2.363,,2.705,98.17,True,True,False,True,False,True,True
2018-02-06,4.143,6.007,,2.26,,2.726,98.001,True,True,False,True,False,True,True
2018-02-07,4.045,6.014,,2.215,,2.689,98.201,True,True,False,True,False,True,True
2018-02-08,4.012,6.067,,2.225,,2.68,98.342,True,True,False,True,False,True,True
2018-02-09,3.827,5.836,,2.161,,2.692,98.4,True,True,False,True,False,True,True
2018-02-12,3.882,5.994,,2.264,,2.694,98.251,True,True,False,True,False,True,True
2018-02-13,3.929,6.031,,2.281,,2.708,98.282,True,True,False,True,False,True,True
2018-02-14,3.964,6.051,,2.3,,2.73,98.891,True,True,False,True,False,True,True
2018-02-22,4.046,6.177,,2.38,,2.704,98.6,True,True,False,True,False,True,True
2018-02-23,4.068,6.186,,2.376,,2.712,98.6,True,True,False,True,False,True,True
2018-02-26,4.12,6.353,,2.37,,2.727,99.348,True,True,False,True,False,True,True
2018-02-27,4.061,6.324,,2.346,,2.712,99.5,True,True,False,True,False,True,True
2018-02-28,4.02,6.326,,2.322,,2.692,99.467,True,True,False,True,False,True,True
2018-03-01,4.049,6.413,,2.326,,2.689,99.392,True,True,False,True,False,True,True
2018-03-02,4.022,6.382,,2.304,,2.7,99.293,True,True,False,True,False,True,True
2018-03-05,4.013,6.374,,2.271,,2.71,99.201,True,True,False,True,False,True,True
2018-03-06,4.073,6.46,,2.275,,2.709,99.255,True,True,False,True,False,True,True
2018-03-07,4.04,6.399,,2.255,,2.719,99.2,True,True,False,True,False,True,True
2018-03-08,4.081,6.457,,2.299,,2.714,99.072,True,True,False,True,False,True,True
2018-03-09,4.111,6.544,,2.327,,2.7,99.08,True,True,False,True,False,True,True
2018-03-12,4.123,6.615,,2.315,,2.699,99.092,True,True,False,True,False,True,True
2018-03-13,4.079,6.584,,2.287,,2.698,99.05,True,True,False,True,False,True,True
2018-03-14,4.065,6.5,,2.3,,2.702,98.978,True,True,False,True,False,True,True
2018-03-15,4.095,6.488,,2.33,,2.699,99.029,True,True,False,True,False,True,True
2018-03-16,4.05,6.452,,2.295,,2.688,99.03,True,True,False,True,False,True,True
2018-03-19,4.072,6.477,,2.308,,2.678,99.17,True,True,False,True,False,True,True
2018-03-20,4.07,6.48,,2.286,,2.689,99.2,True,True,False,True,False,True,True
2018-03-21,4.049,6.427,,2.267,,2.69,99.184,True,True,False,True,False,True,True
2018-03-22,4.013,6.426,,2.232,,2.713,99.39,True,True,False,True,False,True,True
2018-03-23,3.894,6.092,,2.185,,2.741,99.99,True,True,False,True,False,True,True
2018-03-26,3.876,6.214,,2.18,,2.738,99.7,True,True,False,True,False,True,True
2018-03-27,3.911,6.355,,2.18,,2.736,99.56,True,True,False,True,False,True,True
2018-03-28,3.832,6.283,,2.126,,2.721,99.668,True,True,False,True,False,True,True
2018-03-29,3.902,6.349,,2.177,,2.688,99.33,True,True,False,True,False,True,True
2018-03-30,3.896,6.433,,2.171,,2.692,99.565,True,True,False,True,False,True,True
2018-04-02,3.883,6.424,,2.148,,2.696,99.769,True,True,False,True,False,True,True
2018-04-03,3.858,6.373,,2.164,,2.716,99.78,True,True,False,True,False,True,True
2018-04-04,3.848,6.321,,2.213,,2.712,99.879,True,True,False,True,False,True,True
2018-04-09,3.853,6.331,,2.199,,2.707,100.226,True,True,False,True,False,True,True
2018-04-10,3.928,6.38,,2.215,,2.71,100.151,True,True,False,True,False,True,True
2018-04-11,3.933,6.391,,2.222,,2.726,100.251,True,True,False,True,False,True,True
2018-04-12,3.892,6.357,,2.208,,2.735,100.296,True,True,False,True,False,True,True
2018-04-13,3.865,6.336,,2.193,,2.714,100.29,True,True,False,True,False,True,True
2018-04-16,3.804,6.317,,2.175,,2.725,100.4,True,True,False,True,False,True,True
2018-04-17,3.748,6.204,,2.153,,2.729,100.699,True,True,False,True,False,True,True
2018-04-18,3.756,6.272,,2.146,,2.727,101.001,True,True,False,True,False,True,True
2018-04-19,3.809,6.302,,2.187,,2.734,101.6,True,True,False,True,False,True,True
2018-04-20,3.75,6.191,,2.17,,2.722,101.621,True,True,False,True,False,True,True
2018-04-23,3.766,6.124,,2.163,,2.708,101.6,True,True,False,True,False,True,True
2018-04-24,3.845,6.254,,2.218,,2.7,101.7,True,True,False,True,False,True,True
2018-04-25,3.822,6.26,,2.219,,2.699,101.6,True,True,False,True,False,True,True
2018-04-26,3.746,6.148,,2.17,,2.702,101.6,True,True,False,True,False,True,True
2018-04-27,3.754,6.175,,2.152,,2.692,101.6,True,True,False,True,False,True,True
2018-05-02,3.766,6.159,,2.154,,2.684,101.091,True,True,False,True,False,True,True
2018-05-03,3.788,6.219,,2.187,,2.684,101.11,True,True,False,True,False,True,True
2018-05-04,3.77,6.215,,2.18,,2.687,101.186,True,True,False,True,False,True,True
2018-05-07,3.831,6.335,,2.27,,2.694,101.203,True,True,False,True,False,True,True
2018-05-08,3.881,6.365,,2.294,,2.692,101.011,True,True,False,True,False,True,True
2018-05-09,3.87,6.34,,2.285,,2.689,100.79,True,True,False,True,False,True,True
2018-05-10,3.896,6.366,,2.317,,2.69,100.6,True,True,False,True,False,True,True
2018-05-11,3.873,6.316,,2.294,,2.693,100.7,True,True,False,True,False,True,True
2018-05-14,3.907,6.286,,2.334,,2.694,100.206,True,True,False,True,False,True,True
2018-05-15,3.922,6.346,,2.35,,2.68,100.401,True,True,False,True,False,True,True
2018-05-16,3.89,6.33,,2.352,,2.654,100.5,True,True,False,True,False,True,True
2018-05-17,3.857,6.29,,2.346,,2.642,100.6,True,True,False,True,False,True,True
2018-05-18,3.899,6.33,,2.35,,2.644,100.6,True,True,False,True,False,True,True
2018-05-21,3.918,6.401,,2.362,,2.639,100.7,True,True,False,True,False,True,True
2018-05-22,3.902,6.427,,2.376,,2.646,100.9,True,True,False,True,False,True,True
2018-05-23,3.851,6.342,,2.323,,2.649,100.9,True,True,False,True,False,True,True
2018-05-24,3.82,6.322,,2.288,,2.665,101.143,True,True,False,True,False,True,True
2018-05-25,3.811,6.238,,2.299,,2.678,101.081,True,True,False,True,False,True,True
2018-05-28,3.835,6.226,,2.362,,2.667,101.559,True,True,False,True,False,True,True
2018-05-29,3.799,6.148,,2.338,,2.676,101.632,True,True,False,True,False,True,True
2018-05-30,3.727,6.007,,2.36,,2.683,101.8,True,True,False,True,False,True,True
2018-05-31,3.803,6.078,,2.48,,2.686,101.791,True,True,False,True,False,True,True
2018-06-01,3.777,6.007,,2.45,,2.68,101.704,True,True,False,True,False,True,True
2018-06-04,3.814,6.006,,2.476,,2.665,101.642,True,True,False,True,False,True,True
2018-06-05,3.846,6.108,,2.483,,2.662,101.424,True,True,False,True,False,True,True
2018-06-06,3.839,6.102,,2.474,,2.666,101.466,True,True,False,True,False,True,True
2018-06-07,3.838,6.069,,2.45,,2.664,101.267,True,True,False,True,False,True,True
2018-06-08,3.787,5.995,,2.413,,2.664,101.109,True,True,False,True,False,True,True
2018-06-11,3.797,5.958,,2.394,,2.671,101.362,True,True,False,True,False,True,True
2018-06-12,3.835,6.007,,2.474,,2.669,101.344,True,True,False,True,False,True,True
2018-06-13,3.796,5.922,,2.446,,2.667,101.101,True,True,False,True,False,True,True
2018-06-14,3.786,5.912,,2.43,,2.677,101.161,True,True,False,True,False,True,True
2018-06-15,3.78,5.807,,2.415,,2.682,101.261,True,True,False,True,False,True,True
2018-06-19,3.65,5.439,,2.295,,2.659,101.103,True,True,False,True,False,True,True
2018-06-20,3.65,5.487,,2.356,,2.651,101.3,True,True,False,True,False,True,True
2018-06-21,3.62,5.39,,2.345,,2.641,101.6,True,True,False,True,False,True,True
2018-06-22,3.636,5.46,,2.352,,2.653,101.788,True,True,False,True,False,True,True
2018-06-25,3.585,5.41,,2.353,,2.658,102.0,True,True,False,True,False,True,True
2018-06-26,3.55,5.457,,2.325,,2.657,101.9,True,True,False,True,False,True,True
2018-06-27,3.466,5.383,,2.24,,2.663,101.601,True,True,False,True,False,True,True
2018-06-28,3.446,5.343,,2.198,,2.655,101.9,True,True,False,True,False,True,True
2018-06-29,3.537,5.531,,2.263,,2.661,102.2,True,True,False,True,False,True,True
2018-07-02,3.443,5.442,,2.209,,2.667,102.4,True,True,False,True,False,True,True
2018-07-03,3.43,5.499,,2.164,,2.665,102.796,True,True,False,True,False,True,True
2018-07-04,3.394,5.424,,2.144,,2.673,102.5,True,True,False,True,False,True,True
2018-07-05,3.366,5.28,,2.128,,2.675,102.5,True,True,False,True,False,True,True
2018-07-06,3.395,5.282,,2.161,,2.68,102.5,True,True,False,True,False,True,True
2018-07-09,3.494,5.418,,2.224,,2.677,102.3,True,True,False,True,False,True,True
2018-07-10,3.503,5.447,,2.223,,2.668,102.4,True,True,False,True,False,True,True
2018-07-11,3.445,5.344,,2.186,,2.676,102.157,True,True,False,True,False,True,True
2018-07-12,3.528,5.5,,2.249,,2.668,102.4,True,True,False,True,False,True,True
2018-07-13,3.534,5.514,,2.294,,2.665,102.4,True,True,False,True,False,True,True
2018-07-16,3.519,5.52,,2.297,,2.669,102.74,True,True,False,True,False,True,True
2018-07-17,3.497,5.501,,2.26,,2.664,102.88,True,True,False,True,False,True,True
2018-07-18,3.481,5.475,,2.249,,2.639,102.728,True,True,False,True,False,True,True
2018-07-19,3.483,5.429,,2.244,,2.65,102.999,True,True,False,True,False,True,True
2018-07-20,3.55,5.496,,2.248,,2.655,103.1,True,True,False,True,False,True,True
2018-07-23,3.573,5.537,,2.233,,2.668,102.8,True,True,False,True,False,True,True
2018-07-24,3.639,5.63,,2.296,,2.666,102.614,True,True,False,True,False,True,True
2018-07-25,3.638,5.631,,2.284,,2.668,102.5,True,True,False,True,False,True,True
2018-07-26,3.591,5.598,,2.26,,2.672,102.589,True,True,False,True,False,True,True
2018-07-27,3.582,5.569,,2.26,,2.669,102.649,True,True,False,True,False,True,True
2018-07-30,3.562,5.485,,2.221,,2.671,102.6,True,True,False,True,False,True,True
2018-07-31,3.575,5.497,,2.223,,2.673,102.699,True,True,False,True,False,True,True
2018-08-01,3.495,5.411,,2.197,,2.672,102.698,True,True,False,True,False,True,True
2018-08-02,3.417,5.286,,2.143,,2.664,103.2,True,True,False,True,False,True,True
2018-08-03,3.369,5.235,,2.117,,2.663,103.3,True,True,False,True,False,True,True
2018-08-06,3.334,5.125,,2.047,,2.663,103.689,True,True,False,True,False,True,True
2018-08-07,3.427,5.252,,2.076,,2.662,103.26,True,True,False,True,False,True,True
2018-08-08,3.377,5.185,,2.044,,2.658,102.839,True,True,False,True,False,True,True
2018-08-09,3.458,5.316,,2.091,,2.658,102.851,True,True,False,True,False,True,True
2018-08-10,3.464,5.338,,2.103,,2.656,102.905,True,True,False,True,False,True,True
2018-08-13,3.449,5.371,,2.078,,2.664,102.341,True,True,False,True,False,True,True
2018-08-14,3.434,5.344,,2.078,,2.641,102.541,True,True,False,True,False,True,True
2018-08-15,3.352,5.238,,2.02,,2.637,102.885,True,True,False,True,False,True,True
2018-08-16,3.338,5.192,,1.993,,2.604,102.605,True,True,False,True,False,True,True
2018-08-17,3.287,5.099,,1.96,,2.598,102.605,True,True,False,True,False,True,True
2018-08-20,3.322,5.128,,1.965,,2.615,101.751,True,True,False,True,False,True,True
2018-08-21,3.379,5.18,,2.03,,2.627,101.951,True,True,False,True,False,True,True
2018-08-22,3.373,5.146,,2.01,,2.626,101.74,True,True,False,True,False,True,True
2018-08-23,3.383,5.171,,2.034,,2.627,102.2,True,True,False,True,False,True,True
2018-08-24,3.388,5.152,,2.005,,2.628,102.005,True,True,False,True,False,True,True
2018-08-27,3.473,5.28,,2.071,,2.641,102.227,True,True,False,True,False,True,True
2018-08-28,3.463,5.286,,2.061,,2.65,102.218,True,True,False,True,False,True,True
2018-08-29,3.45,5.259,,2.058,,2.638,102.333,True,True,False,True,False,True,True
2018-08-30,3.416,5.18,,2.038,,2.641,102.496,True,True,False,True,False,True,True
2018-08-31,3.39,5.123,,2.016,,2.646,102.577,True,True,False,True,False,True,True
2018-09-03,3.383,5.147,,2.012,,2.635,102.39,True,True,False,True,False,True,True
2018-09-04,3.424,5.184,,2.016,,2.626,102.381,True,True,False,True,False,True,True
2018-09-05,3.353,5.117,,1.996,,2.624,102.3,True,True,False,True,False,True,True
2018-09-06,3.324,5.094,,1.97,,2.633,102.188,True,True,False,True,False,True,True
2018-09-07,3.346,5.086,,1.963,,2.642,102.157,True,True,False,True,False,True,True
2018-09-10,3.298,5.008,,1.931,,2.633,102.11,True,True,False,True,False,True,True
2018-09-11,3.286,5.001,,1.933,,2.64,101.887,True,True,False,True,False,True,True
2018-09-12,3.263,4.985,,1.895,,2.639,101.771,True,True,False,True,False,True,True
2018-09-13,3.298,5.013,,1.903,,2.65,101.751,True,True,False,True,False,True,True
2018-09-14,3.303,4.96,,1.928,,2.656,101.98,True,True,False,True,False,True,True
2018-09-17,3.272,4.9,,1.926,,2.642,102.101,True,True,False,True,False,True,True
2018-09-18,3.335,4.972,,1.978,,2.646,102.184,True,True,False,True,False,True,True
2018-09-19,3.38,5.031,,2.018,,2.648,102.168,True,True,False,True,False,True,True
2018-09-20,3.378,5.03,,2.01,,2.651,101.97,True,True,False,True,False,True,True
2018-09-21,3.484,5.126,,2.076,,2.657,101.819,True,True,False,True,False,True,True
2018-09-25,3.449,5.098,,2.069,,2.649,101.99,True,True,False,True,False,True,True
2018-09-26,3.487,5.108,,2.135,,2.653,102.03,True,True,False,True,False,True,True
2018-09-27,3.472,5.055,,2.146,,2.642,102.14,True,True,False,True,False,True,True
2018-09-28,3.508,5.122,,2.164,,2.623,102.373,True,True,False,True,False,True,True
2018-10-08,3.341,4.942,,2.082,,2.656,102.407,True,True,False,True,False,True,True
2018-10-09,3.348,4.927,,2.043,,2.652,102.532,True,True,False,True,False,True,True
2018-10-10,3.346,4.926,,2.014,,2.652,102.47,True,True,False,True,False,True,True
2018-10-11,3.174,4.554,,1.933,,2.665,102.639,True,True,False,True,False,True,True
2018-10-12,3.233,4.536,,1.991,,2.702,102.814,True,True,False,True,False,True,True
2018-10-15,3.186,4.458,,1.966,,2.728,102.806,True,True,False,True,False,True,True
2018-10-16,3.165,4.375,,1.936,,2.727,102.84,True,True,False,True,False,True,True
2018-10-17,3.176,4.394,,1.936,,2.719,102.916,True,True,False,True,False,True,True
2018-10-18,3.106,4.297,,1.904,,2.722,102.893,True,True,False,True,False,True,True
2018-10-19,3.185,4.386,,1.954,,2.734,103.068,True,True,False,True,False,True,True
2018-10-22,3.353,4.642,,2.064,,2.73,102.95,True,True,False,True,False,True,True
2018-10-23,3.24,4.53,,1.994,,2.744,102.897,True,True,False,True,False,True,True
2018-10-24,3.245,4.517,,1.951,,2.745,102.99,True,True,False,True,False,True,True
2018-10-25,3.261,4.516,,1.906,,2.759,103.169,True,True,False,True,False,True,True
2018-10-26,3.228,4.494,,1.83,,2.757,103.183,True,True,False,True,False,True,True
2018-10-29,3.131,4.44,,1.664,,2.753,103.195,True,True,False,True,False,True,True
2018-10-30,3.168,4.481,,1.658,,2.747,103.431,True,True,False,True,False,True,True
2018-10-31,3.205,4.549,,1.698,,2.724,103.402,True,True,False,True,False,True,True
2018-11-01,3.228,4.581,,1.734,,2.73,103.471,True,True,False,True,False,True,True
2018-11-02,3.363,4.75,,1.825,,2.731,103.42,True,True,False,True,False,True,True
2018-11-05,3.32,4.726,,1.797,,2.732,103.293,True,True,False,True,False,True,True
2018-11-06,3.299,4.735,,1.78,,2.734,103.461,True,True,False,True,False,True,True
2018-11-07,3.272,4.69,,1.786,,2.735,103.583,True,True,False,True,False,True,True
2018-11-08,3.269,4.659,,1.782,,2.724,103.9,True,True,False,True,False,True,True
2018-11-09,3.228,4.661,,1.775,,2.718,103.83,True,True,False,True,False,True,True
2018-11-12,3.264,4.783,,1.782,,2.698,103.871,True,True,False,True,False,True,True
2018-11-13,3.298,4.878,,1.823,,2.689,103.875,True,True,False,True,False,True,True
2018-11-14,3.258,4.856,,1.793,,2.688,104.203,True,True,False,True,False,True,True
2018-11-15,3.301,4.942,,1.807,,2.703,104.511,True,True,False,True,False,True,True
2018-11-16,3.311,4.972,,1.807,,2.707,104.708,True,True,False,True,False,True,True
2018-11-19,3.348,4.974,,1.826,,2.714,104.843,True,True,False,True,False,True,True
2018-11-20,3.275,4.842,,1.792,,2.724,104.736,True,True,False,True,False,True,True
2018-11-21,3.278,4.853,,1.811,,2.723,104.743,True,True,False,True,False,True,True
2018-11-22,3.269,4.853,,1.808,,2.728,104.674,True,True,False,True,False,True,True
2018-11-23,3.184,4.647,,1.785,,2.731,104.684,True,True,False,True,False,True,True
2018-11-26,3.189,4.656,,1.768,,2.727,104.498,True,True,False,True,False,True,True
2018-11-27,3.186,4.68,,1.763,,2.722,104.507,True,True,False,True,False,True,True
2018-11-28,3.234,4.749,,1.787,,2.71,104.545,True,True,False,True,False,True,True
2018-11-29,3.202,4.653,,1.781,,2.731,104.752,True,True,False,True,False,True,True
2018-11-30,3.235,4.679,,1.817,,2.732,104.587,True,True,False,True,False,True,True
2018-12-03,3.319,4.828,,1.887,,2.72,104.737,True,True,False,True,False,True,True
2018-12-04,3.324,4.847,,1.892,,2.72,104.966,True,True,False,True,False,True,True
2018-12-05,3.309,4.815,,1.903,,2.725,105.223,True,True,False,True,False,True,True
2018-12-06,3.242,4.711,,1.87,,2.735,105.339,True,True,False,True,False,True,True
2018-12-07,3.235,4.712,,1.853,,2.738,105.38,True,True,False,True,False,True,True
2018-12-10,3.205,4.654,,1.833,,2.767,105.499,True,True,False,True,False,True,True
2018-12-11,3.218,4.704,,1.846,,2.763,105.654,True,True,False,True,False,True,True
2018-12-12,3.229,4.693,,1.863,,2.75,105.685,True,True,False,True,False,True,True
2018-12-13,3.284,4.763,,1.896,,2.748,105.335,True,True,False,True,False,True,True
2018-12-14,3.227,4.66,,1.869,,2.745,104.982,True,True,False,True,False,True,True
2018-12-17,3.223,4.635,,1.847,,2.746,104.91,True,True,False,True,False,True,True
2018-12-18,3.183,4.601,,1.835,,2.761,104.746,True,True,False,True,False,True,True
2018-12-19,3.15,4.534,,1.81,,2.77,104.885,True,True,False,True,False,True,True
2018-12-20,3.127,4.562,,1.82,,2.77,105.195,True,True,False,True,False,True,True
2018-12-21,3.088,4.538,,1.796,,2.788,105.422,True,True,False,True,False,True,True
2018-12-24,3.095,4.577,,1.805,,2.798,105.25,True,True,False,True,False,True,True
2018-12-25,3.076,4.517,,1.8,,2.82,105.306,True,True,False,True,False,True,True
2018-12-26,3.059,4.501,,1.787,,2.819,105.536,True,True,False,True,False,True,True
2018-12-27,3.052,4.445,,1.789,,2.809,105.658,True,True,False,True,False,True,True
2018-12-28,3.059,4.451,,1.815,,2.826,106.134,True,True,False,True,False,True,True
2019-01-02,3.017,4.409,,1.799,,2.837,106.08,True,True,False,True,False,True,True
2019-01-03,3.017,4.398,,1.77,,2.868,106.257,True,True,False,True,False,True,True
2019-01-04,3.094,4.518,,1.793,,2.853,106.119,True,True,False,True,False,True,True
2019-01-07,3.107,4.596,,1.812,,2.841,106.007,True,True,False,True,False,True,True
2019-01-08,3.107,4.586,,1.803,,2.828,106.092,True,True,False,True,False,True,True
2019-01-09,3.13,4.583,,1.829,,2.817,106.172,True,True,False,True,False,True,True
2019-01-10,3.133,4.591,,1.821,,2.823,106.191,True,True,False,True,False,True,True
2019-01-11,3.156,4.615,,1.862,,2.805,106.184,True,True,False,True,False,True,True
2019-01-14,3.129,4.591,,1.841,,2.807,106.144,True,True,False,True,False,True,True
2019-01-15,3.188,4.655,,1.913,,2.801,106.1,True,True,False,True,False,True,True
2019-01-16,3.129,4.647,,1.903,,2.803,106.352,True,True,False,True,False,True,True
2019-01-17,3.112,4.61,,1.896,,2.81,106.539,True,True,False,True,False,True,True
2019-01-18,3.166,4.659,,1.944,,2.811,106.44,True,True,False,True,False,True,True
2019-01-21,3.183,4.676,,1.975,,2.8,106.3,True,True,False,True,False,True,True
2019-01-22,3.143,4.608,,1.945,,2.799,106.319,True,True,False,True,False,True,True
2019-01-23,3.135,4.613,,1.938,,2.802,106.221,True,True,False,True,False,True,True
2019-01-24,3.159,4.645,,1.952,,2.8,106.263,True,True,False,True,False,True,True
2019-01-25,3.183,4.622,,1.953,,2.797,106.113,True,True,False,True,False,True,True
2019-01-28,3.179,4.606,,1.962,,2.823,106.109,True,True,False,True,False,True,True
2019-01-29,3.193,4.545,,1.97,,2.833,106.181,True,True,False,True,False,True,True
2019-01-30,3.172,4.512,,1.943,,2.842,106.269,True,True,False,True,False,True,True
2019-01-31,3.202,4.483,,1.96,,2.837,106.351,True,True,False,True,False,True,True
2019-02-01,3.255,4.618,,1.996,,2.852,106.456,True,True,False,True,False,True,True
2019-02-11,3.3,4.718,,2.073,,2.84,106.641,True,True,False,True,False,True,True
2019-02-12,3.324,4.743,,2.079,,2.851,106.72,True,True,False,True,False,True,True
