date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,kc50_pe,bond_10y_yield,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile
2015-04-28,17.17,2.37,50.59,4.24,,3.3804,2.443711822947,,,,
2015-04-29,16.97,2.33,51.18,4.32,,3.4,2.4927519151443733,,,,
2015-04-30,16.58,2.24,50.55,4.32,,3.3503,2.6810630880579023,,,,
2015-05-04,16.71,2.26,50.85,4.35,,3.3804,2.6040404548174747,,,,
2015-05-05,16.03,2.17,49.01,4.19,,3.4006,2.8377031815346223,,,,
2015-05-06,15.83,2.14,48.19,4.13,,3.456,2.8611193935565375,,,,
2015-05-07,15.46,2.09,47.08,4.04,,3.4401,3.028205304010349,,,,
2015-05-08,15.77,2.13,48.84,4.19,,3.3703,2.9708540900443894,,,,
2015-05-11,16.17,2.19,50.95,4.37,,3.3752,2.8090918985776123,,,,
2015-05-12,16.34,2.21,52.19,4.47,,3.4002,2.719751040391677,,,,
2015-05-13,16.21,2.19,52.63,4.51,,3.4002,2.768831462060456,,,,
2015-05-14,16.15,2.19,52.68,4.51,,3.3803,2.811650464396285,,,,
2015-05-15,15.84,2.15,52.3,4.48,,3.3907,2.9224313131313133,,,,
2015-05-18,15.65,2.12,53.25,4.56,,3.4109,2.9788763578274757,,,,
2015-05-19,16.16,2.19,54.63,4.67,,3.4311,2.7570188118811885,,,,
2015-05-20,16.22,2.19,55.62,4.76,,3.4282,2.7370281134401977,,,,
2015-05-21,16.33,2.21,57.86,4.94,,3.4257,2.697998714023271,,,,
2015-05-22,16.76,2.27,58.84,5.02,,3.416,2.5505871121718378,,,,
2015-05-25,17.27,2.33,60.36,5.15,,3.431,2.3593879559930517,,,,
2015-05-26,17.52,2.37,62.34,5.32,,3.5214,2.1863625570776257,,,,
2015-05-27,17.49,2.37,63.04,5.38,,3.5055,2.2120528873642082,,,,
2015-05-28,16.36,2.21,59.22,5.06,,3.5652,2.5472694376528127,,,,
2015-05-29,16.34,2.21,59.84,5.1,,3.5954,2.524551040391677,,,,
2015-06-01,17.16,2.31,62.87,5.37,,3.6404,2.187105827505827,,,,
2015-06-02,17.36,2.34,65.24,5.57,,3.588,2.1723686635944697,,,,
2015-06-03,17.3,2.33,65.71,5.62,,3.6111,2.169246820809249,,,,
2015-06-04,17.53,2.36,65.51,5.6,,3.5912,2.113306560182543,,,,
2015-06-05,17.71,2.39,66.65,5.7,,3.5814,2.0651273856578203,,,,
2015-06-08,18.49,2.48,66.1,5.65,,3.5613,1.8470288263926449,,,,
2015-06-09,18.37,2.46,65.91,5.63,,3.5565,1.8871581382689162,,,,
2015-06-10,18.23,2.45,67.05,5.73,,3.5912,1.8942635216675803,,,,
2015-06-11,18.16,2.44,67.96,5.81,,3.6197,1.8869079295154183,,,,
2015-06-12,18.26,2.45,69.13,5.91,,3.6226,1.8538512595837893,,,,
2015-06-15,18.27,2.45,67.84,6.02,,3.6681,1.8053537493158185,,,,
2015-06-16,17.71,2.38,64.9,5.76,,3.6099,2.03662738565782,,,,
2015-06-17,17.99,2.41,66.22,5.88,,3.6052,1.9534436909394115,,,,
2015-06-18,17.25,2.32,63.96,5.68,,3.573,2.2241014492753624,,,,
2015-06-19,16.26,2.19,59.59,5.3,,3.5825,2.5675615006150054,,,,
2015-06-23,16.8,2.26,59.97,5.34,,3.6054,2.3469809523809517,,,,
2015-06-24,17.21,2.31,61.28,5.46,,3.6079,2.2026752469494477,,,,
2015-06-25,16.64,2.24,59.14,5.27,,3.6028,2.4068153846153844,,,,
2015-06-26,15.45,2.08,54.16,4.82,,3.608,2.8644919093851144,,,,
2015-06-29,15.16,2.04,50.58,4.5,,3.603,2.993306068601583,,,,
2015-06-30,16.11,2.16,53.17,4.73,,3.5976,2.6097246430788337,,,,
2015-07-01,15.3,2.07,50.26,4.47,,3.6127,2.9232477124183016,,,,
2015-07-02,15.07,2.03,46.83,4.16,,3.6223,3.0134000663570006,,,,
2015-07-03,14.31,1.94,44.01,3.91,,3.5719,3.4162201956673646,,,,
2015-07-06,14.98,2.03,43.49,3.86,,3.4917,3.183867423230974,,,,
2015-07-07,15.12,2.06,40.63,3.61,,3.4361,3.1776566137566147,,,,
2015-07-08,14.21,1.94,39.78,3.53,,3.4307,3.6065976776917656,,,,
2015-07-09,14.99,2.05,41.6,3.69,,3.4358,3.235314076050701,,,,
2015-07-10,15.58,2.14,43.72,3.89,,3.4885,2.9299852374839537,,,,
2015-07-13,15.65,2.15,46.49,4.13,,3.5014,2.8883763578274757,,,,
2015-07-14,15.23,2.1,47.31,4.2,,3.5341,3.0318881812212735,,,,
2015-07-15,14.97,2.06,44.59,3.96,,3.5495,3.1305267201068796,,,,
2015-07-16,14.97,2.06,45.68,4.06,,3.5208,3.1592267201068798,,,,
2015-07-17,15.35,2.12,48.21,4.28,,3.5123,3.002357980456026,,,,
2015-07-20,15.38,2.13,48.93,4.34,,3.5009,3.0010505851755513,,,,
2015-07-21,15.36,2.13,49.49,4.4,,3.5214,2.989016666666667,,,,
2015-07-22,15.29,2.12,50.01,4.45,,3.5145,3.0257223675604967,,,,
2015-07-23,15.57,2.16,51.36,4.58,,3.4751,2.9475075786769422,,,,
2015-07-24,15.27,2.12,50.71,4.51,,3.4602,3.0885884741322864,,,,
2015-07-27,13.97,1.94,46.87,4.16,,3.4602,3.6979961345740864,,,,
2015-07-28,13.87,1.93,46.0,4.09,,3.4401,3.7697053352559493,,,,
2015-07-29,14.2,1.98,48.3,4.29,,3.4302,3.612053521126761,,,,
2015-07-30,13.87,1.93,46.97,4.16,,3.4402,3.7696053352559495,,,,
2015-07-31,13.82,1.92,46.52,4.12,,3.4752,3.7606900144717796,,,,
2015-08-03,13.86,1.93,45.45,4.02,,3.47,3.7450072150072153,,,,
2015-08-04,14.21,1.97,47.93,4.24,,3.47,3.5672976776917653,,,,
2015-08-05,13.91,1.93,47.25,4.17,,3.4701,3.7189726096333566,,,,
2015-08-06,13.76,1.91,46.71,4.14,,3.46,3.807441860465117,,,,
2015-08-07,14.0,1.95,48.0,4.25,,3.4553,3.6875571428571425,,,,
2015-08-10,14.6,2.03,50.21,4.46,,3.4755,3.3738150684931507,,,,
2015-08-11,14.52,2.02,50.43,4.48,,3.5256,3.361452341597796,,,,
2015-08-12,14.34,1.99,49.65,4.42,,3.5402,3.4333006973500697,,,,
2015-08-13,14.51,2.02,50.81,4.53,,3.5153,3.376498759476224,,,,
2015-08-14,14.47,2.02,51.32,4.57,,3.5052,3.40565003455425,,,,
2015-08-17,14.41,2.01,52.44,4.67,,3.5176,3.422025260235947,,,,
2015-08-18,13.67,1.91,48.64,4.31,,3.5126,3.8026889539136794,,,,
2015-08-19,13.75,1.92,49.72,4.41,,3.5201,3.7526272727272727,,,,
2015-08-20,13.34,1.86,47.82,4.24,,3.5051,3.9911518740629686,,,,
2015-08-21,12.79,1.79,45.22,4.0,,3.4951,4.323508287724787,,,,
2015-08-24,11.63,1.63,41.33,3.67,,3.4701,5.128352278589853,,,,
2015-08-25,10.76,1.51,37.93,3.38,,3.4577,5.835980297397771,,,,
2015-08-26,10.77,1.51,36.38,3.28,,3.429,5.856051067780873,,,,
2015-08-27,11.32,1.59,37.33,3.39,,3.3902,5.443722261484099,,,,
2015-08-28,11.78,1.63,39.62,3.59,,3.3803,5.108664346349746,,,,
2015-08-31,11.69,1.62,37.99,3.44,,3.3252,5.229119931565441,,,,
2015-09-01,11.86,1.64,35.59,3.22,,3.3002,5.131503204047219,,,,
2015-09-02,12.03,1.66,35.56,3.22,,3.3002,5.012351953449709,,,,
2015-09-06,,,,,,3.3203,,,,,
2015-09-07,11.5,1.59,35.61,3.22,,3.3353,5.360352173913043,,,,
2015-09-08,11.74,1.62,36.95,3.34,,3.3603,5.157587563884157,,,,
2015-09-09,11.94,1.65,37.99,3.43,,3.3478,5.0274093802345075,,,,
2015-09-10,11.81,1.63,37.33,3.37,,3.3453,5.12210050804403,,,,
2015-09-11,11.74,1.62,37.58,3.39,,3.3404,5.177487563884157,,,,
2015-09-14,11.58,1.6,34.97,3.16,,3.3303,5.305278583765112,,,,
2015-09-15,11.25,1.55,32.98,2.98,,3.3104,5.57848888888889,,,,
2015-09-16,11.7,1.61,35.17,3.18,,3.3103,5.236708547008547,,,,
2015-09-17,11.46,1.58,34.42,3.11,,3.3204,5.405603490401397,,,,
2015-09-18,11.47,1.58,34.82,3.15,,3.3105,5.407895815170009,,,,
2015-09-21,11.61,1.6,36.1,3.26,,3.3204,5.292864427217918,,,,
2015-09-22,11.71,1.62,36.4,3.29,,3.3255,5.214209649871904,,,,
2015-09-23,11.45,1.58,35.99,3.25,,3.3354,5.3982244541484725,,,,
2015-09-24,11.5,1.59,36.53,3.3,,3.318,5.377652173913043,,,,
2015-09-25,11.39,1.57,35.31,3.19,,3.3101,5.469531255487269,,,,
2015-09-28,11.38,1.57,36.01,3.25,,3.2906,5.496746221441125,,,,
2015-09-29,11.16,1.54,35.35,3.19,,3.2457,5.714873476702509,,,,
2015-09-30,11.22,1.55,35.5,3.2,,3.2362,5.6764559714795,,,,
2015-10-08,11.53,1.59,36.97,3.33,,3.2409,5.432126886383347,,,,
2015-10-09,11.66,1.61,37.54,3.38,,3.1486,5.4277293310463115,,,,
2015-10-10,,,,,,3.1612,,,,,
2015-10-12,12.01,1.66,38.91,3.51,,3.1488,5.177594671107411,,,,
2015-10-13,11.97,1.65,39.42,3.56,,3.1064,5.247818880534671,,,,
2015-10-14,11.86,1.64,38.99,3.52,,3.0414,5.390303204047219,,,,
2015-10-15,12.08,1.67,40.17,3.63,,3.0814,5.196745695364239,,,,
2015-10-16,12.23,1.69,40.96,3.69,,3.1216,5.055014881439084,,,,
2015-10-19,12.23,1.69,40.93,3.69,,3.1214,5.055214881439085,,,,
2015-10-20,12.34,1.71,41.53,3.76,,3.0615,5.042227714748783,,,,
2015-10-21,12.14,1.68,39.0,3.52,,3.0616,5.175632289950576,,,,
2015-10-22,12.23,1.69,40.33,3.65,,3.0516,5.125014881439084,,,,
2015-10-23,12.34,1.71,41.35,3.75,,3.04,5.063727714748784,,,,
2015-10-26,12.41,1.71,41.71,3.77,,3.02,5.0380177276390015,,,,
2015-10-27,12.4,1.7,41.8,3.82,,2.98,5.084516129032258,,,,
2015-10-28,12.19,1.67,40.9,3.72,,2.987,5.216445447087777,,,,
2015-10-29,12.24,1.68,41.04,3.73,,3.05,5.119934640522875,,,,
2015-10-30,12.44,1.67,40.2,3.71,,3.06,4.978585209003215,,,,
2015-11-02,12.1,1.62,39.57,3.62,,3.0525,5.211962809917356,,,,
2015-11-03,12.04,1.62,39.6,3.61,,3.08,5.225647840531561,,,,
2015-11-04,12.57,1.69,41.56,3.79,,3.1351,4.820349482895784,,,,
2015-11-05,12.85,1.72,41.55,3.79,,3.115,4.667101167315175,,,,
2015-11-06,13.1,1.76,42.52,3.88,,3.125,4.508587786259542,,,,
2015-11-09,13.33,1.79,43.12,3.93,,3.2099,4.291975468867217,,,,
2015-11-10,13.28,1.78,43.33,3.94,,3.2001,4.330020481927711,,,,
2015-11-11,13.25,1.78,44.01,3.99,,3.1226,4.4245698113207546,,,,
2015-11-12,13.11,1.76,44.01,3.99,,3.1351,4.492665064836004,,,,
2015-11-13,12.96,1.74,43.38,3.93,,3.1251,4.590949382716049,,,,
2015-11-16,13.01,1.74,44.21,4.0,,3.1352,4.5511950807071475,,,,
2015-11-17,13.02,1.75,43.8,3.97,,3.1252,4.555291551459295,,,,
2015-11-18,12.92,1.73,43.06,3.9,,3.1402,4.5997380804953565,,,,
2015-11-19,13.06,1.75,44.19,4.0,,3.1402,4.516767840735068,,,,
2015-11-20,13.05,1.75,44.68,4.05,,3.1251,4.537735249042145,,,,
2015-11-23,12.99,1.74,44.32,4.02,,3.1302,4.568029407236336,,,,
2015-11-24,12.98,1.74,44.64,4.05,,3.1077,4.596460246533127,,,,
2015-11-25,13.07,1.75,45.42,4.11,,3.0853,4.565809410864574,,,,
2015-11-26,13.01,1.74,45.15,4.08,,3.0503,4.636095080707148,,,,
2015-11-27,12.36,1.66,42.3,3.82,,3.0603,5.030314886731393,,,,
2015-11-30,12.41,1.66,42.4,3.83,,3.0404,5.017617727639001,,,,
2015-12-01,12.44,1.67,42.66,3.85,,3.0504,4.988185209003216,,,,
2015-12-02,12.91,1.73,42.42,3.83,,3.0454,4.700533384972889,,,,
2015-12-03,13.07,1.75,43.35,3.91,,3.0304,4.620709410864574,,,,
2015-12-04,12.78,1.71,42.98,3.87,,3.0254,4.799326134585289,,,,
2015-12-07,12.78,1.71,43.54,3.92,,3.028,4.79672613458529,,,,
2015-12-08,12.56,1.68,42.4,3.81,,3.0005,4.961283439490446,,,,
2015-12-09,12.6,1.69,42.26,3.79,,2.9968,4.939707936507936,,,,
2015-12-10,12.54,1.68,42.14,3.78,,3.0018,4.972681658692185,,,,
2015-12-11,12.48,1.67,41.84,3.75,,2.9931,5.019720512820513,,,,
2015-12-14,13.02,1.75,43.57,3.87,,3.0306,4.6498915514592944,,,,
2015-12-15,12.94,1.74,44.07,3.9,,3.0157,4.712275270479134,,,,
2015-12-16,12.93,1.73,44.4,3.9,,3.0007,4.733252049497293,,,,
2015-12-17,13.14,1.76,45.52,3.99,,2.9857,4.624650076103501,,,,
2015-12-18,13.17,1.77,45.46,3.97,,2.9408,4.6522144267274115,,,,
2015-12-21,13.44,1.8,45.97,4.02,,2.8811,4.559376190476191,,,,
2015-12-22,13.45,1.8,46.35,4.05,,2.861,4.573944237918216,,,,
2015-12-23,13.44,1.8,45.84,4.0,,2.846,4.594476190476191,,,,
2015-12-24,13.33,1.79,45.66,3.99,,2.801,4.700875468867217,,,,
2015-12-25,13.31,1.78,45.68,4.01,,2.8061,4.707048009015777,,,,
2015-12-28,12.97,1.74,44.63,3.91,,2.7961,4.914000231303006,,,,
2015-12-29,13.07,1.75,45.1,3.94,,2.8061,4.8450094108645745,,,,
2015-12-30,13.05,1.75,45.47,3.97,,2.8261,4.836735249042146,,,,
2015-12-31,13.01,1.74,44.86,3.9,,2.8212,4.865195080707148,,,,
2016-01-04,12.21,1.63,41.17,3.57,,2.871,5.319008190008189,,,,
2016-01-05,12.22,1.63,40.6,3.52,,2.8911,5.292206055646481,,,,
2016-01-06,12.44,1.66,41.52,3.6,,2.8861,5.152485209003216,,,,
2016-01-07,11.67,1.55,37.98,3.29,,2.8511,5.717880291345329,,,,
2016-01-08,11.91,1.59,38.61,3.35,,2.8362,5.56010562552477,,,,
2016-01-11,11.36,1.51,35.99,3.11,,2.8187,5.984116901408452,,,,
2016-01-12,11.42,1.52,36.08,3.11,,2.7887,5.967867425569176,,,,
2016-01-13,11.21,1.49,34.83,3.0,,2.7237,6.196906601248885,0.015873015873015872,0.003968253968253968,0.1349206349206349,0.06746031746031746
2016-01-14,11.39,1.52,35.99,3.11,,2.7513,6.028331255487268,0.041501976284584984,0.021739130434782608,0.19367588932806323,0.13636363636363635
2016-01-15,11.03,1.47,34.69,2.98,,2.7464,6.319783136899366,0.011811023622047244,0.003937007874015748,0.12992125984251968,0.0610236220472441
2016-01-18,11.04,1.47,35.12,3.02,,2.7764,6.281571014492755,0.01568627450980392,0.0058823529411764705,0.14901960784313725,0.08627450980392157
2016-01-19,11.35,1.51,36.38,3.13,,2.7964,6.01417268722467,0.0390625,0.021484375,0.220703125,0.15234375
2016-01-20,11.22,1.49,36.05,3.1,,2.8114,6.1012559714795005,0.029182879377431907,0.013618677042801557,0.21011673151750973,0.13424124513618677
2016-01-21,10.92,1.45,34.57,2.97,,2.7914,6.3661091575091575,0.011627906976744186,0.003875968992248062,0.12790697674418605,0.0562015503875969
2016-01-22,11.03,1.46,35.17,3.02,,2.7741,6.2920831368993655,0.017374517374517374,0.007722007722007722,0.15637065637065636,0.09073359073359073
2016-01-25,11.08,1.47,35.52,3.05,,2.859,6.166270758122744,0.026923076923076925,0.015384615384615385,0.18076923076923077,0.11538461538461539
2016-01-26,10.44,1.38,32.84,2.82,,2.8616,6.716944061302683,0.0038314176245210726,0.0038314176245210726,0.05747126436781609,0.0038314176245210726
2016-01-27,10.41,1.38,32.42,2.78,,2.9016,6.704547934678194,0.003816793893129771,0.0057251908396946565,0.04580152671755725,0.003816793893129771
2016-01-28,10.19,1.35,31.0,2.65,,2.8866,6.926942688910698,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928
2016-01-29,10.47,1.39,32.17,2.75,,2.8419,6.709198376313275,0.015151515151515152,0.015151515151515152,0.041666666666666664,0.007575757575757576
2016-02-01,10.34,1.37,31.88,2.72,,2.8368,6.834379883945841,0.007547169811320755,0.007547169811320755,0.03018867924528302,0.007547169811320755
2016-02-02,10.52,1.39,33.03,2.82,,2.8818,6.623903422053232,0.022556390977443608,0.020676691729323307,0.07894736842105263,0.020676691729323307
2016-02-03,10.46,1.38,33.14,2.83,,2.8918,6.668429445506693,0.018726591760299626,0.0149812734082397,0.08801498127340825,0.028089887640449437
2016-02-04,10.57,1.4,33.8,2.88,,2.855,6.60573793755913,0.029850746268656716,0.029850746268656716,0.13059701492537312,0.03731343283582089
2016-02-05,10.51,1.39,33.46,2.84,,2.8535,6.6612478591817315,0.026022304832713755,0.026022304832713755,0.10408921933085502,0.03345724907063197
2016-02-06,,,,,,2.8535,,,,,
2016-02-14,,,,,,2.8221,,,,,
2016-02-15,10.42,1.38,33.44,2.84,,2.8371,6.759828982725528,0.014814814814814815,0.016666666666666666,0.1037037037037037,0.03518518518518519
2016-02-16,10.73,1.42,34.82,2.96,,2.8376,6.482064492078285,0.04059040590405904,0.04059040590405904,0.16789667896678967,0.08487084870848709
2016-02-17,10.82,1.43,35.21,2.99,,2.8351,6.407044177449167,0.051470588235294115,0.04411764705882353,0.1948529411764706,0.10845588235294118
2016-02-18,10.79,1.42,35.07,2.98,,2.8351,6.432740593141798,0.05128205128205128,0.04212454212454213,0.18315018315018314,0.10256410256410256
2016-02-19,10.76,1.42,35.21,2.99,,2.8251,6.468580297397771,0.04562043795620438,0.043795620437956206,0.1989051094890511,0.11313868613138686
2016-02-22,11.01,1.45,35.92,3.05,,2.8426,6.240052134423251,0.06545454545454546,0.056363636363636366,0.24363636363636362,0.1618181818181818
2016-02-23,10.9,1.44,35.75,3.03,,2.8451,6.3292119266055025,0.06159420289855073,0.05434782608695652,0.2391304347826087,0.14855072463768115
2016-02-24,10.97,1.44,35.97,3.05,,2.8676,6.2481702825888785,0.06859205776173286,0.05595667870036101,0.2490974729241877,0.16606498194945848
2016-02-25,10.35,1.36,33.08,2.81,,2.8651,6.796735748792271,0.01079136690647482,0.007194244604316547,0.07913669064748201,0.017985611510791366
2016-02-26,10.46,1.38,33.18,2.82,,2.8551,6.705129445506692,0.026881720430107527,0.021505376344086023,0.0985663082437276,0.025089605734767026
2016-02-29,10.26,1.35,31.35,2.66,,2.8502,6.896388693957117,0.007142857142857143,0.005357142857142857,0.010714285714285714,0.007142857142857143
2016-03-01,10.42,1.37,32.07,2.73,,2.8527,6.744228982725527,0.023131672597864767,0.01601423487544484,0.04092526690391459,0.014234875444839857
2016-03-02,10.82,1.43,33.67,2.86,,2.8752,6.366944177449168,0.0726950354609929,0.06560283687943262,0.13829787234042554,0.05319148936170213
2016-03-03,10.85,1.43,33.78,2.87,,2.9002,6.316389861751153,0.07773851590106007,0.06713780918727916,0.14664310954063603,0.05830388692579505
2016-03-04,11.05,1.45,32.89,2.8,,2.8952,6.154573755656108,0.1056338028169014,0.08450704225352113,0.07746478873239436,0.02464788732394366
2016-03-07,11.05,1.46,33.6,2.85,,2.9303,6.1194737556561085,0.10701754385964912,0.09298245614035087,0.13333333333333333,0.056140350877192984
2016-03-08,11.06,1.46,33.65,2.86,,2.9352,6.106391320072333,0.11188811188811189,0.0944055944055944,0.13636363636363635,0.06118881118881119
2016-03-09,10.98,1.45,32.84,2.79,,2.8928,6.214668123861566,0.09059233449477352,0.08536585365853659,0.07491289198606271,0.024390243902439025
2016-03-10,10.77,1.42,32.2,2.73,,2.8653,6.419751067780874,0.0642361111111111,0.057291666666666664,0.052083333333333336,0.015625
2016-03-11,10.81,1.43,32.13,2.73,,2.8453,6.405393802035153,0.0726643598615917,0.07093425605536333,0.04498269896193772,0.01730103806228374
2016-03-14,10.94,1.44,33.3,2.82,,2.8504,6.290367824497258,0.09310344827586207,0.08275862068965517,0.12241379310344827,0.04655172413793104
2016-03-15,10.98,1.45,33.04,2.8,,2.8404,6.2670681238615655,0.1013745704467354,0.09621993127147767,0.09621993127147767,0.03608247422680412
2016-03-16,11.06,1.45,32.57,2.76,,2.8054,6.236191320072333,0.1284246575342466,0.0976027397260274,0.07191780821917808,0.0273972602739726
2016-03-17,11.16,1.47,33.65,2.85,,2.8154,6.145173476702508,0.13822525597269625,0.12457337883959044,0.1552901023890785,0.07679180887372014
2016-03-18,11.31,1.48,34.74,2.95,,2.8229,6.018832979664012,0.1564625850340136,0.1326530612244898,0.20748299319727892,0.12585034013605442
2016-03-21,11.52,1.51,35.59,3.02,,2.8305,5.850055555555556,0.2,0.14915254237288136,0.27288135593220336,0.1864406779661017
2016-03-22,11.43,1.5,35.46,3.01,,2.8304,5.9185063867016625,0.18243243243243243,0.14189189189189189,0.26013513513513514,0.17567567567567569
2016-03-23,11.47,1.5,35.69,3.03,,2.8307,5.887695815170009,0.1936026936026936,0.14309764309764308,0.28619528619528617,0.2037037037037037
2016-03-24,11.34,1.48,35.16,2.98,,2.8309,5.987442151675484,0.1610738255033557,0.1325503355704698,0.23154362416107382,0.15268456375838926
2016-03-25,11.4,1.48,35.43,3.0,,2.8311,5.940829824561402,0.1806020066889632,0.13377926421404682,0.2608695652173913,0.17224080267558528
2016-03-28,11.3,1.47,35.41,2.98,,2.8665,5.983057522123893,0.15333333333333332,0.12333333333333334,0.26,0.15333333333333332
2016-03-29,11.19,1.46,34.8,2.93,,2.851,6.0855504915102765,0.13953488372093023,0.11129568106312292,0.2059800664451827,0.11461794019933555
2016-03-30,11.4,1.49,36.18,3.03,,2.8362,5.9357298245614025,0.1870860927152318,0.1490066225165563,0.3344370860927152,0.2152317880794702
2016-03-31,11.44,1.47,36.07,3.05,,2.8419,5.899358741258742,0.19801980198019803,0.12706270627062707,0.32673267326732675,0.23597359735973597
2016-04-01,11.48,1.47,35.9,3.03,,2.8422,5.8686013937282215,0.2138157894736842,0.12828947368421054,0.3026315789473684,0.21546052631578946
2016-04-05,11.59,1.49,37.01,3.12,,2.8637,5.764427696289905,0.23278688524590163,0.1557377049180328,0.3704918032786885,0.28524590163934427
2016-04-06,11.56,1.48,37.23,3.13,,2.8689,5.781619031141869,0.22875816993464052,0.1454248366013072,0.38235294117647056,0.28921568627450983
2016-04-07,11.41,1.46,36.74,3.09,,2.9049,5.85934189307625,0.18892508143322476,0.11074918566775244,0.35993485342019543,0.26058631921824105
2016-04-08,11.32,1.45,36.44,3.05,,2.9158,5.9181222614841,0.16071428571428573,0.09415584415584416,0.3474025974025974,0.237012987012987
2016-04-11,11.47,1.47,37.3,3.11,,2.9091,5.8092958151700085,0.21359223300970873,0.1343042071197411,0.3883495145631068,0.2815533980582524
2016-04-12,11.45,1.47,37.08,3.08,,2.91,5.823624454148472,0.20483870967741935,0.13548387096774195,0.3741935483870968,0.2564516129032258
2016-04-13,11.6,1.49,37.56,3.14,,2.9271,5.693589655172415,0.24758842443729903,0.17041800643086816,0.4115755627009646,0.30385852090032156
2016-04-14,11.65,1.49,37.85,3.18,,2.9352,5.648490987124463,0.2564102564102564,0.17147435897435898,0.4198717948717949,0.32211538461538464
2016-04-15,11.66,1.49,37.83,3.16,,2.9151,5.661229331046312,0.26038338658146964,0.17252396166134185,0.4185303514376997,0.31150159744408945
2016-04-18,11.52,1.47,37.18,3.11,,2.9047,5.775855555555555,0.23089171974522293,0.13535031847133758,0.37898089171974525,0.2818471337579618
2016-04-19,11.54,1.47,37.41,3.12,,2.906,5.759511265164644,0.23809523809523808,0.1365079365079365,0.4031746031746032,0.29365079365079366
2016-04-20,11.36,1.45,35.67,2.97,,2.9258,5.877016901408451,0.16930379746835442,0.09335443037974683,0.28164556962025317,0.13924050632911392
2016-04-21,11.29,1.44,35.36,2.94,,2.9208,5.936595925597874,0.14826498422712933,0.07728706624605679,0.24921135646687698,0.11514195583596215
2016-04-22,11.34,1.44,35.62,2.96,,2.9309,5.887442151675485,0.1650943396226415,0.07861635220125786,0.279874213836478,0.13364779874213836
2016-04-25,11.29,1.44,35.44,2.94,,2.9362,5.921195925597875,0.14890282131661442,0.07993730407523511,0.25705329153605017,0.11598746081504702
2016-04-26,11.34,1.44,35.69,2.97,,2.9212,5.897142151675484,0.16875,0.08125,0.2921875,0.1484375
2016-04-27,11.29,1.43,35.59,2.94,,2.9108,5.946595925597874,0.14953271028037382,0.06542056074766354,0.27414330218068533,0.11682242990654206
2016-04-28,11.27,1.42,34.94,2.93,,2.8863,5.986814463176575,0.14596273291925466,0.052795031055900624,0.2080745341614907,0.10869565217391304
2016-04-29,11.32,1.4,34.43,2.92,,2.8913,5.942622261484099,0.16718266253869968,0.04489164086687306,0.1826625386996904,0.1021671826625387
2016-05-03,11.47,1.41,35.21,3.0,,2.889,5.82939581517001,0.2330246913580247,0.04938271604938271,0.2345679012345679,0.19135802469135801
2016-05-04,11.44,1.41,35.15,3.0,,2.8965,5.844758741258742,0.2169230769230769,0.05076923076923077,0.22153846153846155,0.19230769230769232
2016-05-05,11.46,1.41,35.34,3.02,,2.9017,5.824303490401396,0.2285276073619632,0.05214723926380368,0.24846625766871167,0.21625766871165644
2016-05-06,11.2,1.38,33.99,2.9,,2.9016,6.026971428571429,0.13149847094801223,0.02599388379204893,0.1712538226299694,0.09174311926605505
2016-05-09,10.97,1.35,32.85,2.8,,2.8818,6.233970282588878,0.08689024390243902,0.006097560975609756,0.07926829268292683,0.036585365853658534
2016-05-10,10.98,1.35,32.88,2.81,,2.9,6.207468123861565,0.09422492401215805,0.007598784194528876,0.08206686930091185,0.044072948328267476
2016-05-11,11.04,1.36,32.82,2.8,,2.9075,6.150471014492755,0.11060606060606061,0.016666666666666666,0.0696969696969697,0.03787878787878788
2016-05-12,11.06,1.36,32.86,2.8,,2.8975,6.1440913200723335,0.12386706948640483,0.01812688821752266,0.08459214501510574,0.03927492447129909
2016-05-13,11.02,1.36,32.79,2.8,,2.905,6.169410163339384,0.10240963855421686,0.01957831325301205,0.06927710843373494,0.04066265060240964
2016-05-16,11.08,1.36,33.34,2.84,,2.9275,6.097770758122744,0.13363363363363365,0.021021021021021023,0.13213213213213212,0.07807807807807808
2016-05-17,11.06,1.36,33.2,2.83,,2.93,6.111591320072334,0.12724550898203593,0.02245508982035928,0.12574850299401197,0.0718562874251497
2016-05-18,11.0,1.36,32.31,2.76,,2.955,6.135909090909092,0.09850746268656717,0.023880597014925373,0.05522388059701493,0.025373134328358207
2016-05-19,10.98,1.35,32.63,2.77,,2.96,6.147468123861565,0.09375,0.008928571428571428,0.06845238095238096,0.02976190476190476
2016-05-20,11.03,1.36,33.04,2.8,,2.95,6.116183136899365,0.11275964391691394,0.028189910979228485,0.1083086053412463,0.04747774480712166
2016-05-23,11.07,1.36,33.46,2.84,,2.955,6.078423667570009,0.14201183431952663,0.029585798816568046,0.14940828402366865,0.09023668639053255
2016-05-24,11.0,1.36,33.07,2.81,,2.935,6.155909090909091,0.10176991150442478,0.030973451327433628,0.11209439528023599,0.061946902654867256
2016-05-25,10.98,1.35,32.92,2.8,,2.9401,6.167368123861565,0.09411764705882353,0.010294117647058823,0.1,0.04852941176470588
2016-05-26,11.01,1.36,33.05,2.81,,2.9401,6.1425521344232505,0.10997067448680352,0.03519061583577713,0.11436950146627566,0.06598240469208211
