date,yield_1y,yield_2y,yield_10y
2017-08-23,3.3355,3.506,3.6152
2017-08-24,3.3468,3.5394,3.6252
2017-08-25,3.361,3.5607,3.6327
2017-08-28,3.3605,3.5876,3.6502
2017-08-29,3.3609,3.5873,3.6303
2017-08-30,3.3957,3.5852,3.6303
2017-08-31,3.3883,3.5797,3.6265
2017-09-01,3.3909,3.5761,3.6353
2017-09-04,3.3959,3.5816,3.6454
2017-09-05,3.4214,3.5843,3.6641
2017-09-06,3.5062,3.5719,3.6554
2017-09-07,3.4837,3.542,3.6155
2017-09-08,3.4625,3.512,3.6005
2017-09-11,3.4771,3.5191,3.6156
2017-09-12,3.4832,3.5161,3.6181
2017-09-13,3.4912,3.5264,3.6356
2017-09-14,3.4803,3.523,3.5982
2017-09-15,3.4759,3.5217,3.5982
2017-09-18,3.4695,3.5334,3.622
2017-09-19,3.4759,3.5484,3.6158
2017-09-20,3.4661,3.5785,3.6209
2017-09-21,3.4715,3.5931,3.6334
2017-09-22,3.4674,3.5762,3.6209
2017-09-25,3.4686,3.5661,3.5985
2017-09-26,3.4477,3.5692,3.6172
2017-09-27,3.4566,3.5741,3.6235
2017-09-28,3.4579,3.5729,3.6136
2017-09-29,3.4585,3.5514,3.6136
2017-10-09,3.4826,3.5846,3.6477
2017-10-10,3.4914,3.5892,3.647
2017-10-11,3.4788,3.5796,3.654
2017-10-12,3.4891,3.5984,3.6765
2017-10-13,3.4881,3.5801,3.674
2017-10-16,3.4966,3.5896,3.7054
2017-10-17,3.5037,3.6108,3.7409
2017-10-18,3.4962,3.6145,3.7366
2017-10-19,3.4937,3.5927,3.7167
2017-10-20,3.4836,3.6012,3.7217
2017-10-23,3.4856,3.6044,3.7231
2017-10-24,3.4844,3.6124,3.722
2017-10-25,3.4969,3.6478,3.7768
2017-10-26,3.5127,3.6463,3.7769
2017-10-27,3.5194,3.6583,3.8266
2017-10-30,3.5532,3.7308,3.9115
2017-10-31,3.5683,3.721,3.8917
2017-11-01,3.5792,3.6808,3.863
2017-11-02,3.5791,3.6911,3.8718
2017-11-03,3.576,3.6812,3.8816
2017-11-06,3.5977,3.6758,3.8694
2017-11-07,3.5994,3.681,3.8813
2017-11-08,3.5927,3.7018,3.8725
2017-11-09,3.5787,3.7024,3.8863
2017-11-10,3.5922,3.7212,3.9
2017-11-13,3.5922,3.7488,3.95
2017-11-14,3.5955,3.7745,3.9525
2017-11-15,3.6154,3.7435,3.95
2017-11-16,3.6154,3.7333,3.9225
2017-11-17,3.6154,3.7449,3.92
2017-11-20,3.6101,3.7547,3.94
2017-11-21,3.6203,3.7699,3.95
2017-11-22,3.6403,3.7852,3.985
2017-11-23,3.6498,3.7804,3.9851
2017-11-24,3.6688,3.7686,3.9463
2017-11-27,3.6905,3.7787,3.9501
2017-11-28,3.7,3.7836,3.9601
2017-11-29,3.6801,3.7741,3.9101
2017-11-30,3.6404,3.7759,3.8901
2017-12-01,3.6344,3.7658,3.8852
2017-12-04,3.6305,3.7661,3.8902
2017-12-05,3.6342,3.7608,3.8752
2017-12-06,3.7442,3.7452,3.8752
2017-12-07,3.7348,3.7452,3.8927
2017-12-08,3.7546,3.7554,3.9102
2017-12-11,3.7548,3.7717,3.9303
2017-12-12,3.7647,3.7766,3.9378
2017-12-13,3.7846,3.7911,3.9303
2017-12-14,3.7781,3.7709,3.9104
2017-12-15,3.7781,3.7653,3.8904
2017-12-18,3.7631,3.7654,3.8904
2017-12-19,3.773,3.7507,3.9005
2017-12-20,3.8029,3.7907,3.9005
2017-12-21,3.7979,3.7943,3.9005
2017-12-22,3.7979,3.8,3.878
2017-12-25,3.7979,3.7951,3.8731
2017-12-26,3.7979,3.811,3.8881
2017-12-27,3.7979,3.8112,3.8956
2017-12-28,3.7955,3.8063,3.8857
2017-12-29,3.7909,3.7808,3.8807
2018-01-02,3.6767,3.7786,3.9008
2018-01-03,3.6667,3.7426,3.9162
2018-01-04,3.5968,3.7496,3.9319
2018-01-05,3.5392,3.7164,3.9212
2018-01-08,3.5336,3.6771,3.911
2018-01-09,3.5382,3.6528,3.8909
2018-01-10,3.5675,3.651,3.9201
2018-01-11,3.5675,3.6739,3.9546
2018-01-12,3.5827,3.6619,3.9337
2018-01-15,3.5826,3.6787,3.965
2018-01-16,3.5828,3.663,3.9596
2018-01-17,3.5828,3.6647,3.9597
2018-01-18,3.5828,3.6652,3.9797
2018-01-19,3.5603,3.6712,3.9754
2018-01-22,3.5198,3.6585,3.9522
2018-01-23,3.5398,3.6448,3.9414
2018-01-24,3.5198,3.6108,3.9507
2018-01-25,3.5098,3.6379,3.9435
2018-01-26,3.5205,3.6352,3.9365
2018-01-29,3.5101,3.6112,3.9368
2018-01-30,3.5101,3.6409,3.9292
2018-01-31,3.4701,3.6263,3.914
2018-02-01,3.4301,3.6218,3.9066
2018-02-02,3.4404,3.6371,3.9092
2018-02-05,3.4514,3.6429,3.9167
2018-02-06,3.4088,3.6236,3.8825
2018-02-07,3.4014,3.6138,3.87
2018-02-08,3.3986,3.6167,3.8801
2018-02-09,3.3938,3.6196,3.88
2018-02-12,3.3868,3.6182,3.875
2018-02-13,3.388,3.6186,3.87
2018-02-14,3.374,3.6186,3.8702
2018-02-22,3.3905,3.6193,3.8752
2018-02-23,3.3773,3.6092,3.8702
2018-02-26,3.306,3.5404,3.8452
2018-02-27,3.2713,3.5316,3.8201
2018-02-28,3.2314,3.5228,3.8202
2018-03-01,3.238,3.5337,3.8201
2018-03-02,3.269,3.5343,3.8352
2018-03-05,3.2769,3.535,3.8453
2018-03-06,3.2771,3.5546,3.8253
2018-03-07,3.2583,3.545,3.8203
2018-03-08,3.2677,3.5321,3.8203
2018-03-09,3.2599,3.5305,3.8278
2018-03-12,3.2779,3.5309,3.8243
2018-03-13,3.3059,3.5357,3.8362
2018-03-14,3.3092,3.5327,3.8413
2018-03-15,3.3198,3.5424,3.8257
2018-03-16,3.3154,3.546,3.8154
2018-03-19,3.3128,3.5463,3.8104
2018-03-20,3.3144,3.5416,3.7906
2018-03-21,3.2846,3.5381,3.763
2018-03-22,3.2698,3.5286,3.748
2018-03-23,3.2367,3.5098,3.7005
2018-03-26,3.29,3.5226,3.7307
2018-03-27,3.3221,3.5526,3.7432
2018-03-28,3.3221,3.5584,3.7406
2018-03-29,3.3221,3.5537,3.7456
2018-03-30,3.3221,3.5697,3.7407
2018-04-02,3.2831,3.5579,3.7357
2018-04-03,3.2991,3.5515,3.7507
2018-04-04,3.2591,3.534,3.7234
2018-04-09,3.2281,3.4731,3.6959
2018-04-10,3.2384,3.4614,3.7159
2018-04-11,3.2387,3.4398,3.7109
2018-04-12,3.2092,3.4105,3.7109
2018-04-13,3.2013,3.3682,3.7062
2018-04-16,3.1707,3.3511,3.6561
2018-04-17,3.1611,3.3112,3.6512
2018-04-18,2.9125,3.1724,3.5013
2018-04-19,2.9611,3.2126,3.5064
2018-04-20,3.0061,3.1928,3.5215
2018-04-23,3.0484,3.217,3.6019
2018-04-24,3.0152,3.1779,3.5855
2018-04-25,3.0247,3.178,3.6118
2018-04-26,3.0279,3.1832,3.6344
2018-04-27,3.0155,3.1989,3.6364
2018-05-02,3.0208,3.2529,3.6665
2018-05-03,2.977,3.241,3.6467
2018-05-04,2.9372,3.23,3.6319
2018-05-07,2.9319,3.2282,3.6518
2018-05-08,2.9233,3.235,3.6922
2018-05-09,2.9295,3.2349,3.7074
2018-05-10,2.9235,3.2188,3.6924
2018-05-11,2.9305,3.2063,3.6882
2018-05-14,2.9469,3.222,3.6937
2018-05-15,2.9669,3.2215,3.7151
2018-05-16,3.0185,3.2404,3.7076
2018-05-17,3.0701,3.2407,3.712
2018-05-18,3.0711,3.228,3.7099
2018-05-21,3.1368,3.2481,3.6939
2018-05-22,3.1229,3.2596,3.67
2018-05-23,3.1233,3.2615,3.64
2018-05-24,3.1245,3.2813,3.6501
2018-05-25,3.1249,3.2785,3.6126
2018-05-28,3.1415,3.2873,3.6101
2018-05-29,3.1397,3.2864,3.6001
2018-05-30,3.1528,3.2957,3.5976
2018-05-31,3.1488,3.3018,3.6129
2018-06-01,3.1619,3.3603,3.6202
2018-06-04,3.1751,3.3807,3.6532
2018-06-05,3.1703,3.4199,3.6602
2018-06-06,3.2003,3.4337,3.6602
2018-06-07,3.2161,3.4307,3.6702
2018-06-08,3.2117,3.3858,3.6453
2018-06-11,3.218,3.3971,3.6502
2018-06-12,3.2414,3.4433,3.6853
2018-06-13,3.2406,3.4277,3.6627
2018-06-14,3.2209,3.4044,3.6227
2018-06-15,3.2183,3.3952,3.6028
2018-06-19,3.2168,3.3809,3.5603
2018-06-20,3.2848,3.3842,3.6054
2018-06-21,3.2856,3.3866,3.5753
2018-06-22,3.2775,3.3844,3.5604
2018-06-25,3.2792,3.3904,3.5803
2018-06-26,3.2772,3.376,3.5804
2018-06-27,3.2775,3.3756,3.5529
2018-06-28,3.2242,3.3518,3.5304
2018-06-29,3.159,3.3124,3.4756
2018-07-02,3.134,3.2844,3.4668
2018-07-03,3.0543,3.267,3.4955
2018-07-04,3.0602,3.2721,3.5107
2018-07-05,3.0304,3.2647,3.5005
2018-07-06,3.0208,3.2656,3.5259
2018-07-09,3.0404,3.2833,3.5432
2018-07-10,3.0603,3.2911,3.5431
2018-07-11,3.0654,3.2665,3.5107
2018-07-12,3.0654,3.2568,3.5158
2018-07-13,3.0654,3.241,3.4858
2018-07-16,3.0259,3.222,3.4808
2018-07-17,3.0259,3.2334,3.4808
2018-07-18,3.0508,3.2383,3.4708
2018-07-19,3.0507,3.2131,3.4409
2018-07-20,3.0507,3.243,3.5135
2018-07-23,3.0508,3.2391,3.5186
2018-07-24,3.0508,3.2347,3.5615
2018-07-25,3.011,3.2053,3.5614
2018-07-26,2.991,3.1754,3.5361
2018-07-27,2.9025,3.1259,3.5212
2018-07-30,2.8816,3.0871,3.5213
2018-07-31,2.841,3.0578,3.4812
2018-08-01,2.807,3.0695,3.4638
2018-08-02,2.7722,3.0608,3.4713
2018-08-03,2.7247,3.0375,3.4567
2018-08-06,2.6627,3.0254,3.4568
2018-08-07,2.603,3.017,3.4876
2018-08-08,2.623,3.0594,3.5222
2018-08-09,2.7227,3.1129,3.5476
2018-08-10,2.7252,3.119,3.5525
2018-08-13,2.813,3.1682,3.5826
2018-08-14,2.8122,3.1844,3.5519
2018-08-15,2.84,3.1836,3.5829
2018-08-16,2.8408,3.2297,3.6141
2018-08-17,2.8833,3.2831,3.6524
2018-08-20,2.9004,3.2928,3.6326
2018-08-21,2.9432,3.3476,3.63
2018-08-22,2.9034,3.3255,3.6075
2018-08-23,2.8791,3.2745,3.6101
2018-08-24,2.8376,3.2934,3.6278
2018-08-27,2.8545,3.3029,3.6303
2018-08-28,2.867,3.3115,3.6101
2018-08-29,2.8593,3.3028,3.6101
2018-08-30,2.8344,3.2954,3.5801
2018-08-31,2.8451,3.2727,3.5751
2018-09-03,2.8387,3.3132,3.5951
2018-09-04,2.8476,3.3317,3.6101
2018-09-05,2.847,3.3392,3.6101
2018-09-06,2.8414,3.3486,3.6101
2018-09-07,2.8438,3.3607,3.6301
2018-09-10,2.8407,3.3947,3.6551
2018-09-11,2.8457,3.4186,3.6751
2018-09-12,2.849,3.4155,3.6551
2018-09-13,2.8593,3.3804,3.6526
2018-09-14,2.8623,3.3678,3.6351
2018-09-17,2.8636,3.3569,3.6327
2018-09-18,2.8793,3.3554,3.6452
2018-09-19,3.0102,3.3544,3.6727
2018-09-20,3.0314,3.3633,3.7003
2018-09-21,3.0266,3.351,3.6752
2018-09-25,3.0271,3.3245,3.6754
2018-09-26,3.0251,3.3092,3.6503
2018-09-27,3.0177,3.2932,3.6253
2018-09-28,3.0038,3.2791,3.6154
2018-10-08,2.9579,3.2884,3.6155
2018-10-09,2.9388,3.2803,3.6156
2018-10-10,2.9395,3.2303,3.6156
2018-10-11,2.8902,3.1976,3.5806
2018-10-12,2.8904,3.2081,3.5831
2018-10-15,2.88,3.2068,3.5857
2018-10-16,2.8902,3.2072,3.5757
2018-10-17,2.9027,3.2024,3.5807
2018-10-18,2.9027,3.1902,3.5508
2018-10-19,2.9027,3.1882,3.5658
2018-10-22,2.9027,3.1994,3.591
2018-10-23,2.8879,3.2077,3.5709
2018-10-24,2.8562,3.196,3.5409
2018-10-25,2.8562,3.1913,3.5409
2018-10-26,2.844,3.1919,3.541
2018-10-29,2.8203,3.1479,3.5111
2018-10-30,2.8054,3.1385,3.5161
2018-10-31,2.8054,3.1595,3.5086
2018-11-01,2.7858,3.1806,3.4936
2018-11-02,2.7863,3.1915,3.5461
2018-11-05,2.7763,3.1882,3.5312
2018-11-06,2.7516,3.1641,3.5113
2018-11-07,2.7269,3.1139,3.4813
2018-11-08,2.6771,3.0956,3.4813
2018-11-09,2.6586,3.0866,3.4763
2018-11-12,2.6123,3.0953,3.4865
2018-11-13,2.5913,3.0706,3.474
2018-11-14,2.559,2.9891,3.4218
2018-11-15,2.5092,2.9897,3.3915
2018-11-16,2.508,2.981,3.3515
2018-11-19,2.5092,3.0077,3.3772
2018-11-20,2.5191,3.0247,3.3771
2018-11-21,2.4968,3.0166,3.3716
2018-11-22,2.4892,3.0186,3.3917
2018-11-23,2.5115,3.0132,3.3917
2018-11-26,2.5007,3.0098,3.4151
2018-11-27,2.495,3.0108,3.4
2018-11-28,2.48,3.0015,3.37
2018-11-29,2.47,2.9956,3.36
2018-11-30,2.4826,2.9899,3.355
2018-12-03,2.4823,2.9982,3.35
2018-12-04,2.4604,2.9738,3.305
2018-12-05,2.4604,2.9333,3.275
2018-12-06,2.4585,2.9015,3.2751
2018-12-07,2.46,2.881,3.2853
2018-12-10,2.4839,2.858,3.2678
2018-12-11,2.4742,2.868,3.2652
2018-12-12,2.4607,2.8708,3.2703
2018-12-13,2.4617,2.8943,3.3311
2018-12-14,2.4792,2.9153,3.3468
2018-12-17,2.4711,2.9339,3.3713
2018-12-18,2.4861,2.934,3.3714
2018-12-19,2.7011,2.9237,3.3412
2018-12-20,2.6906,2.8772,3.3003
2018-12-21,2.6806,2.8709,3.3168
2018-12-24,2.7045,2.8998,3.3483
2018-12-25,2.7146,2.8972,3.3113
2018-12-26,2.7001,2.9002,3.3011
2018-12-27,2.6611,2.902,3.2709
2018-12-28,2.603,2.8697,3.2315
2019-01-02,2.5014,2.7859,3.1734
2019-01-03,2.5017,2.7776,3.141
2019-01-04,2.4525,2.7922,3.1513
2019-01-07,2.4026,2.7917,3.1507
2019-01-08,2.3528,2.753,3.1211
2019-01-09,2.3777,2.7604,3.1106
2019-01-10,2.3627,2.7736,3.1006
2019-01-11,2.4065,2.792,3.1058
2019-01-14,2.426,2.7927,3.1297
2019-01-15,2.4345,2.7922,3.1383
2019-01-16,2.36,2.7457,3.0745
2019-01-17,2.35,2.6873,3.076
2019-01-18,2.3498,2.7061,3.091
2019-01-21,2.4209,2.7202,3.1037
2019-01-22,2.3999,2.7225,3.1071
2019-01-23,2.4099,2.7326,3.119
2019-01-24,2.4004,2.7339,3.1338
2019-01-25,2.3804,2.7497,3.1398
2019-01-28,2.3961,2.7373,3.1397
2019-01-29,2.3877,2.6983,3.1246
2019-01-30,2.3803,2.6807,3.1151
2019-01-31,2.3873,2.6885,3.1037
2019-02-01,2.351,2.6874,3.1032
2019-02-11,2.3381,2.6722,3.067
2019-02-12,2.3053,2.6493,3.0748
2019-02-13,2.3251,2.6424,3.0719
2019-02-14,2.313,2.6631,3.0726
2019-02-15,2.3094,2.6533,3.0794
2019-02-18,2.3206,2.6732,3.1094
2019-02-19,2.3141,2.6732,3.1279
2019-02-20,2.3053,2.6932,3.1196
2019-02-21,2.3356,2.6895,3.1361
2019-02-22,2.3592,2.7013,3.1451
2019-02-25,2.344,2.7331,3.1787
2019-02-26,2.3546,2.7708,3.1878
2019-02-27,2.39,2.7687,3.1689
2019-02-28,2.4053,2.7597,3.1731
2019-03-01,2.4338,2.7896,3.187
2019-03-04,2.4442,2.8132,3.2023
2019-03-05,2.4431,2.832,3.2149
2019-03-06,2.4486,2.8519,3.2021
2019-03-07,2.4532,2.843,3.1572
2019-03-08,2.4503,2.8031,3.1423
2019-03-11,2.4471,2.8226,3.1374
2019-03-12,2.4613,2.8274,3.1424
2019-03-13,2.4705,2.8201,3.1375
2019-03-14,2.4719,2.828,3.1475
2019-03-15,2.4632,2.783,3.1376
2019-03-18,2.4773,2.8042,3.1377
2019-03-19,2.4787,2.7751,3.1377
2019-03-20,2.4698,2.7862,3.1453
2019-03-21,2.4498,2.7818,3.1291
2019-03-22,2.4655,2.7616,3.108
2019-03-25,2.4795,2.7565,3.0831
2019-03-26,2.4706,2.7376,3.0633
2019-03-27,2.4669,2.7216,3.0882
2019-03-28,2.4478,2.7171,3.0634
2019-03-29,2.4377,2.7126,3.0683
2019-04-01,2.4407,2.7526,3.1332
2019-04-02,2.4522,2.7621,3.1681
2019-04-03,2.4639,2.8695,3.2331
2019-04-04,2.4759,2.9004,3.2679
2019-04-08,2.4746,2.8934,3.2482
2019-04-09,2.4664,2.926,3.2882
2019-04-10,2.4753,2.9424,3.2932
2019-04-11,2.4794,2.9422,3.2784
2019-04-12,2.52,2.9453,3.3334
2019-04-15,2.5336,2.9851,3.3736
2019-04-16,2.5856,3.0431,3.3937
2019-04-17,2.7156,3.0535,3.3938
2019-04-18,2.6712,3.0238,3.3589
2019-04-19,2.6797,2.9916,3.3741
2019-04-22,2.6913,3.023,3.4091
2019-04-23,2.702,3.0255,3.3993
2019-04-24,2.6968,3.0341,3.4343
2019-04-25,2.6902,3.032,3.4193
2019-04-26,2.6743,3.0293,3.4043
2019-04-29,2.7224,3.0376,3.4268
2019-04-30,2.6902,3.0343,3.3869
2019-05-06,2.6794,2.9785,3.355
2019-05-07,2.6764,3.0543,3.3551
2019-05-08,2.6801,3.0178,3.3426
2019-05-09,2.6618,2.9859,3.3116
2019-05-10,2.685,2.9831,3.3017
2019-05-13,2.6844,2.9756,3.2709
2019-05-14,2.6783,2.9898,3.2859
2019-05-15,2.6848,2.9891,3.2762
2019-05-16,2.683,2.9513,3.2662
2019-05-17,2.6775,2.9619,3.2665
2019-05-20,2.6593,2.9646,3.2717
2019-05-21,2.6623,2.9823,3.299
2019-05-22,2.7,2.9808,3.3264
2019-05-23,2.695,2.9651,3.31
2019-05-24,2.6912,2.965,3.3125
2019-05-27,2.7535,3.0048,3.35
2019-05-28,2.7352,2.9744,3.31
2019-05-29,2.715,2.9537,3.2875
2019-05-30,2.6964,2.9245,3.275
2019-05-31,2.679,2.9418,3.2751
2019-06-03,2.6934,2.9404,3.2401
2019-06-04,2.671,2.9364,3.2101
2019-06-05,2.6632,2.9484,3.21
2019-06-06,2.6542,2.9533,3.2136
2019-06-10,2.6661,2.9741,3.2251
2019-06-11,2.6772,2.9948,3.2651
2019-06-12,2.6849,2.9765,3.2601
2019-06-13,2.7155,2.9647,3.2451
2019-06-14,2.7338,2.9415,3.2302
2019-06-17,2.7264,2.929,3.2252
2019-06-18,2.727,2.9284,3.2302
2019-06-19,2.7231,2.929,3.2427
2019-06-20,2.6889,2.9114,3.2352
2019-06-21,2.6608,2.9132,3.2303
2019-06-24,2.6633,2.9302,3.2453
2019-06-25,2.6593,2.9242,3.2353
2019-06-26,2.6604,2.9261,3.2453
2019-06-27,2.6565,2.9453,3.2553
2019-06-28,2.6429,2.9406,3.2254
2019-07-01,2.6554,2.9366,3.2254
2019-07-02,2.6263,2.9021,3.1704
2019-07-03,2.5926,2.8788,3.1554
2019-07-04,2.5845,2.8771,3.1479
2019-07-05,2.5957,2.9012,3.1705
2019-07-08,2.61,2.9112,3.1805
2019-07-09,2.6267,2.9118,3.168
2019-07-10,2.5918,2.9258,3.1706
2019-07-11,2.6031,2.8974,3.168
2019-07-12,2.6186,2.8876,3.1531
2019-07-15,2.6244,2.914,3.1782
2019-07-16,2.6246,2.911,3.1732
2019-07-17,2.6378,2.9045,3.1757
2019-07-18,2.6382,2.897,3.1608
2019-07-19,2.6344,2.8974,3.1559
2019-07-22,2.6386,2.8908,3.1484
2019-07-23,2.6302,2.8845,3.1484
2019-07-24,2.6317,2.9024,3.171
2019-07-25,2.6317,2.8957,3.1635
2019-07-26,2.6267,2.9009,3.1661
2019-07-29,2.6277,2.9096,3.1836
2019-07-30,2.6285,2.9096,3.1761
2019-07-31,2.6183,2.8945,3.1552
2019-08-01,2.6155,2.8905,3.1487
2019-08-02,2.5974,2.8583,3.0914
2019-08-05,2.5875,2.8422,3.0563
2019-08-06,2.5724,2.8475,3.0613
2019-08-07,2.572,2.7667,3.0514
2019-08-08,2.5752,2.7591,3.0465
2019-08-09,2.5695,2.7778,3.0216
2019-08-12,2.5906,2.7807,3.0391
2019-08-13,2.5915,2.7733,3.0041
2019-08-14,2.5896,2.7712,3.0105
2019-08-15,2.5965,2.7713,3.0115
2019-08-16,2.5949,2.7818,3.0217
2019-08-19,2.5969,2.7772,3.0191
2019-08-20,2.6012,2.7724,3.0317
2019-08-21,2.628,2.7726,3.0567
2019-08-22,2.6236,2.7856,3.0543
2019-08-23,2.6195,2.7785,3.0644
2019-08-26,2.6081,2.7741,3.0494
2019-08-27,2.6258,2.7732,3.052
2019-08-28,2.626,2.7742,3.052
2019-08-29,2.6311,2.7626,3.0321
2019-08-30,2.618,2.7798,3.0573
2019-09-02,2.6206,2.7986,3.0723
2019-09-03,2.6235,2.8391,3.0624
2019-09-04,2.63,2.8295,3.0473
2019-09-05,2.6129,2.7644,3.0173
2019-09-06,2.6102,2.744,3.0173
2019-09-09,2.6298,2.7475,3.025
2019-09-10,2.62,2.7413,3.0425
2019-09-11,2.6119,2.7468,3.0525
2019-09-12,2.6012,2.7454,3.0876
2019-09-16,2.5961,2.7575,3.0926
2019-09-17,2.5963,2.7469,3.1076
2019-09-18,2.5503,2.747,3.1277
2019-09-19,2.5507,2.7474,3.1053
2019-09-20,2.5718,2.747,3.098
2019-09-23,2.5652,2.7508,3.1005
2019-09-24,2.5654,2.756,3.1205
2019-09-25,2.5503,2.7545,3.1157
2019-09-26,2.5457,2.7571,3.1381
2019-09-27,2.5413,2.7657,3.1482
2019-09-30,2.5628,2.787,3.1411
2019-10-08,2.5513,2.7845,3.1063
2019-10-09,2.5643,2.7706,3.1089
2019-10-10,2.5651,2.7654,3.1289
2019-10-11,2.5551,2.7719,3.1564
2019-10-14,2.5264,2.7834,3.1641
2019-10-15,2.5499,2.7886,3.1668
2019-10-16,2.5591,2.7964,3.1693
2019-10-17,2.5528,2.7855,3.1569
2019-10-18,2.5678,2.7908,3.187
2019-10-21,2.5857,2.8134,3.2196
2019-10-22,2.5784,2.82,3.2196
2019-10-23,2.6255,2.8204,3.2122
2019-10-24,2.6387,2.81,3.2196
2019-10-25,2.6204,2.8152,3.2372
2019-10-28,2.6318,2.8452,3.2924
2019-10-29,2.6369,2.8427,3.3029
2019-10-30,2.6644,2.9142,3.3125
2019-10-31,2.6648,2.9097,3.288
2019-11-01,2.6576,2.8806,3.2757
2019-11-04,2.6654,2.9068,3.2954
2019-11-05,2.6654,2.8858,3.2454
2019-11-06,2.6651,2.874,3.2555
2019-11-07,2.6588,2.8902,3.2736
2019-11-08,2.6579,2.8959,3.2765
2019-11-11,2.6535,2.891,3.2463
2019-11-12,2.6599,2.8964,3.255
2019-11-13,2.6978,2.8909,3.237
2019-11-14,2.6818,2.901,3.2555
2019-11-15,2.6877,2.8881,3.2355
2019-11-18,2.6622,2.8617,3.1993
2019-11-19,2.6473,2.848,3.1743
2019-11-20,2.6427,2.8421,3.1747
2019-11-21,2.6385,2.8187,3.1749
2019-11-22,2.6379,2.8154,3.1747
2019-11-25,2.6471,2.8397,3.1875
2019-11-26,2.6515,2.8401,3.1675
2019-11-27,2.6369,2.8324,3.17
2019-11-28,2.65,2.8354,3.165
2019-11-29,2.6431,2.832,3.165
2019-12-02,2.6506,2.8504,3.2062
2019-12-03,2.6365,2.8426,3.1746
2019-12-04,2.6235,2.8357,3.1751
2019-12-05,2.6297,2.8445,3.1776
2019-12-06,2.6414,2.8327,3.1751
2019-12-09,2.6386,2.8412,3.1903
2019-12-10,2.636,2.835,3.1776
2019-12-11,2.6104,2.8268,3.1702
2019-12-12,2.6104,2.8171,3.1652
2019-12-13,2.6135,2.8192,3.1828
2019-12-16,2.6233,2.8168,3.1854
2019-12-17,2.6306,2.8358,3.2133
2019-12-18,2.6185,2.8055,3.2139
2019-12-19,2.5969,2.7945,3.2139
2019-12-20,2.5795,2.7795,3.1808
2019-12-23,2.5545,2.7841,3.1661
2019-12-24,2.5008,2.7617,3.1535
2019-12-25,2.4808,2.7685,3.1463
2019-12-26,2.3918,2.7452,3.1137
2019-12-27,2.3788,2.7486,3.1292
2019-12-30,2.3623,2.7514,3.1322
2019-12-31,2.3631,2.7321,3.1365
2020-01-02,2.416,2.7458,3.1485
2020-01-03,2.4359,2.7595,3.1428
2020-01-06,2.4121,2.718,3.1352
2020-01-07,2.4272,2.7029,3.1379
2020-01-08,2.3,2.6585,3.1337
2020-01-09,2.3042,2.6686,3.1184
2020-01-10,2.2744,2.6776,3.0819
2020-01-13,2.2807,2.6889,3.084
2020-01-14,2.3009,2.7053,3.0994
2020-01-15,2.2854,2.7033,3.0897
2020-01-16,2.2721,2.7015,3.0918
2020-01-17,2.2618,2.7005,3.0832
2020-01-20,2.2019,2.6233,3.0776
2020-01-21,2.2058,2.6133,3.0337
2020-01-22,2.181,2.6008,3.0282
2020-01-23,2.181,2.5877,2.9932
2020-02-03,2.091,2.3978,2.8231
2020-02-04,2.1,2.4056,2.8551
2020-02-05,2.0773,2.4264,2.844
2020-02-06,2.0593,2.4327,2.8392
2020-02-07,2.0525,2.4039,2.8024
2020-02-10,2.0,2.3851,2.7872
2020-02-11,1.99,2.4153,2.834
2020-02-12,1.99,2.4223,2.8333
2020-02-13,1.981,2.4218,2.8201
2020-02-14,1.9613,2.4225,2.8631
2020-02-17,1.9358,2.4389,2.8928
2020-02-18,1.9358,2.4303,2.8664
2020-02-19,1.9365,2.4395,2.8776
2020-02-20,1.9459,2.4268,2.8857
2020-02-21,1.9309,2.4068,2.847
2020-02-24,1.8853,2.3948,2.812
2020-02-25,1.8951,2.3835,2.822
2020-02-26,1.8863,2.3835,2.7973
2020-02-27,1.9051,2.3821,2.7702
2020-02-28,1.9291,2.3831,2.7376
2020-03-02,1.9251,2.3951,2.7428
2020-03-03,1.958,2.4051,2.7478
2020-03-04,1.943,2.295,2.673
2020-03-05,1.943,2.2815,2.6829
2020-03-06,1.913,2.2265,2.628
2020-03-09,1.8806,2.1465,2.5205
2020-03-10,1.9068,2.187,2.613
2020-03-11,1.9154,2.2267,2.6079
2020-03-12,1.9166,2.2471,2.6379
2020-03-13,1.9234,2.2572,2.6759
2020-03-16,1.8954,2.2511,2.6758
2020-03-17,1.8954,2.2507,2.7135
2020-03-18,1.9154,2.2612,2.7136
2020-03-19,1.8853,2.251,2.7299
2020-03-20,1.8682,2.2429,2.6815
2020-03-23,1.8482,2.2032,2.6315
2020-03-24,1.8081,2.1639,2.6289
2020-03-25,1.7686,2.1265,2.6289
2020-03-26,1.7175,2.0824,2.594
2020-03-27,1.7412,2.0713,2.609
2020-03-30,1.7362,2.0454,2.6142
2020-03-31,1.687,2.0086,2.5899
2020-04-01,1.6778,1.9821,2.555
2020-04-02,1.6548,2.0093,2.5854
2020-04-03,1.6548,2.0076,2.5965
2020-04-07,1.3448,1.7925,2.5112
2020-04-08,1.2044,1.6958,2.4824
2020-04-09,1.2044,1.7177,2.5226
2020-04-10,1.24,1.7615,2.5403
2020-04-13,1.2643,1.7569,2.5658
2020-04-14,1.2331,1.7035,2.5591
2020-04-15,1.225,1.6604,2.5455
2020-04-16,1.2088,1.6392,2.5276
2020-04-17,1.2257,1.6271,2.559
