date,year,month,margin_total,margin_5d_chg
2022-03-03,2022,3,1730264921651.0,0.1820139168401624
2022-03-04,2022,3,1722952961074.0,-0.132870875302226
2022-03-07,2022,3,1723932505138.0,-0.186877519167527
2022-03-08,2022,3,1720186603367.0,-0.553969530617537
2022-03-09,2022,3,1712435270936.0,-1.11221991819481
2022-03-10,2022,3,1712313510026.0,-1.03749497550184
2022-03-11,2022,3,1707359871128.0,-0.905021222185897
2022-03-14,2022,3,1706107094337.0,-1.03399702412206
2022-03-15,2022,3,1690501519280.0,-1.72568976115126
2022-03-16,2022,3,1688435381385.0,-1.40150637856705
2022-03-17,2022,3,1686235489866.0,-1.52296994722678
2022-03-18,2022,3,1679333499071.0,-1.64150350086907
2022-03-21,2022,3,1685083333718.0,-1.23226500193236
2022-03-22,2022,3,1684895215549.0,-0.331635533423702
2022-03-23,2022,3,1685484187238.0,-0.174788693694583
2022-03-24,2022,3,1684925214003.0,-0.0777042038834108
2022-03-25,2022,3,1679275786513.0,-0.00343663471442656
2022-03-28,2022,3,1677821956532.0,-0.430920954513169
2022-03-29,2022,3,1675347228947.0,-0.566681329134699
2022-03-30,2022,3,1679652065216.0,-0.346020571783411
2022-03-31,2022,3,1672839140304.0,-0.717306239977633
2022-04-01,2022,4,1660552397029.0,-1.11496810913226
2022-04-06,2022,4,1666959635685.0,-0.647406049534127
2022-04-07,2022,4,1662036226030.0,-0.794522036208955
2022-04-08,2022,4,1656503071399.0,-1.37820172977449
2022-04-11,2022,4,1645946597760.0,-1.60759883578004
2022-04-12,2022,4,1644913293067.0,-0.941801293953803
2022-04-13,2022,4,1639011251123.0,-1.67660835713728
2022-04-14,2022,4,1639181260370.0,-1.3751183820218
2022-04-15,2022,4,1630358050967.0,-1.57832610656852
2022-04-18,2022,4,1629582385151.0,-0.994212851818543
2022-04-19,2022,4,1627930640980.0,-1.03243448506245
2022-04-20,2022,4,1625741616228.0,-0.809612190636765
2022-04-21,2022,4,1613943240673.0,-1.53967229294111
2022-04-22,2022,4,1600772393400.0,-1.81467239968865
2022-04-25,2022,4,1571122503703.0,-3.58741490953112
2022-04-26,2022,4,1541425698829.0,-5.3137977732838
2022-04-27,2022,4,1532627266816.0,-5.72749989804907
2022-04-28,2022,4,1522348484831.0,-5.67521543098417
2022-04-29,2022,4,1512042148057.0,-5.54296449069434
2022-05-05,2022,5,1518395605688.0,-3.35600170519658
2022-05-06,2022,5,1516937370537.0,-1.58868042167737
2022-05-09,2022,5,1519322646222.0,-0.868092385021968
2022-05-10,2022,5,1522120647743.0,-0.0149661585550409
2022-05-11,2022,5,1527776885489.0,1.0406282293267788
2022-05-12,2022,5,1527031768039.0,0.568768924162355
2022-05-13,2022,5,1525917654667.0,0.5920009820063354
2022-05-16,2022,5,1527257340627.0,0.5222520986395196
2022-05-17,2022,5,1526763758646.0,0.3050422389240248
2022-05-18,2022,5,1527535844083.0,-0.015777264880068
2022-05-19,2022,5,1526095153162.0,-0.0613356510718032
2022-05-20,2022,5,1523489004078.0,-0.159160003265712
2022-05-23,2022,5,1529146188454.0,0.1236758060841669
2022-05-24,2022,5,1524534493226.0,-0.14601246639343
2022-05-25,2022,5,1526655911995.0,-0.0576046769316995
2022-05-26,2022,5,1527535678037.0,0.0943928608917454
2022-05-27,2022,5,1521898080200.0,-0.104426344643215
2022-05-30,2022,5,1523196306219.0,-0.389098326891523
2022-05-31,2022,5,1522625844473.0,-0.125195511251519
2022-06-01,2022,6,1519204760810.0,-0.488070109738281
2022-06-02,2022,6,1514364076019.0,-0.862277864103733
2022-06-06,2022,6,1524481089056.0,0.16972285395489
2022-06-07,2022,6,1528034327409.0,0.3176229597095847
2022-06-08,2022,6,1532093689468.0,0.6218103435829292
2022-06-09,2022,6,1532775163237.0,0.8932569708223204
2022-06-10,2022,6,1533287528336.0,1.2495972809092537
2022-06-13,2022,6,1542206543022.0,1.1627204885156006
2022-06-14,2022,6,1547928205535.0,1.3019261262103177
2022-06-15,2022,6,1553480942101.0,1.3959493978743742
2022-06-16,2022,6,1560046622452.0,1.7792211062062524
2022-06-17,2022,6,1560211281473.0,1.755949398885348
2022-06-20,2022,6,1568567222144.0,1.7092833149537467
2022-06-21,2022,6,1567803652290.0,1.284003139417611
2022-06-22,2022,6,1573020572561.0,1.2577965992665252
2022-06-23,2022,6,1579570157157.0,1.2514712332323707
2022-06-24,2022,6,1579638646525.0,1.2451752709837116
2022-06-27,2022,6,1589185787159.0,1.3144839904800198
2022-06-28,2022,6,1597708553157.0,1.9074391632727616
2022-06-29,2022,6,1596099034408.0,1.4671430399302745
2022-06-30,2022,6,1603331345927.0,1.504281950525499
2022-07-01,2022,7,1600446844194.0,1.3172758032208964
2022-07-04,2022,7,1610665429196.0,1.351613021621545
2022-07-05,2022,7,1614661999824.0,1.0611100900411952
2022-07-06,2022,7,1618439926889.0,1.3997184384793693
2022-07-07,2022,7,1624956784509.0,1.348781625016926
2022-07-08,2022,7,1620632773596.0,1.261268343602251
2022-07-11,2022,7,1620084177245.0,0.5847737139116127
2022-07-12,2022,7,1616407194839.0,0.108084231572314
2022-07-13,2022,7,1620013358282.0,0.0972190173301301
2022-07-14,2022,7,1623194384058.0,-0.108458296725255
2022-07-15,2022,7,1617200855870.0,-0.211764057960206
2022-07-18,2022,7,1624103771466.0,0.2481102079421315
2022-07-19,2022,7,1627434840236.0,0.6822318925707505
2022-07-20,2022,7,1630055473614.0,0.6198785510416638
2022-07-21,2022,7,1629249662204.0,0.3730470118348927
2022-07-22,2022,7,1626748854650.0,0.5904027780682553
2022-07-25,2022,7,1625751849627.0,0.1014761611884074
2022-07-26,2022,7,1626378699535.0,-0.0648960360739803
2022-07-27,2022,7,1630746648561.0,0.0424019279213538
2022-07-28,2022,7,1632021617419.0,0.1701369212653514
2022-07-29,2022,7,1627471854375.0,0.0444444588316939
2022-08-01,2022,8,1631575211005.0,0.3581949717194499
2022-08-02,2022,8,1617896337942.0,-0.521548984589215
2022-08-03,2022,8,1614888373569.0,-0.972454857165805
2022-08-04,2022,8,1618795881433.0,-0.810389754941853
2022-08-05,2022,8,1619824064763.0,-0.46991839468321
2022-08-08,2022,8,1624564295725.0,-0.42970224312745
2022-08-09,2022,8,1629827876374.0,0.7374723678018391
2022-08-10,2022,8,1632447916545.0,1.087353359117471
2022-08-11,2022,8,1635823639316.0,1.0518780087287238
2022-08-12,2022,8,1629747472943.0,0.6126225925314976
2022-08-15,2022,8,1634884674820.0,0.6352705843750028
2022-08-16,2022,8,1638582068773.0,0.5371237371688764
2022-08-17,2022,8,1642264044669.0,0.6013134032953005
2022-08-18,2022,8,1645917114167.0,0.6170270809401135
2022-08-19,2022,8,1638516467432.0,0.5380584805058763
2022-08-22,2022,8,1641118165673.0,0.3812801568823909
2022-08-23,2022,8,1645146998769.0,0.4006470057930089
2022-08-24,2022,8,1636574231066.0,-0.346461558448529
2022-08-25,2022,8,1633819601289.0,-0.735001342040397
2022-08-26,2022,8,1628498495796.0,-0.611405001727016
2022-08-29,2022,8,1629149130355.0,-0.729321968908414
2022-08-30,2022,8,1627188585179.0,-1.09159932841488
2022-08-31,2022,8,1615378836518.0,-1.2951074351326
2022-09-01,2022,9,1610996429724.0,-1.39692115010701
2022-09-02,2022,9,1607931877201.0,-1.26291910297081
2022-09-05,2022,9,1609525159459.0,-1.20455337883793
2022-09-06,2022,9,1611317826660.0,-0.975348442310641
2022-09-07,2022,9,1614521012524.0,-0.0531035800771739
2022-09-08,2022,9,1612381505167.0,0.0859763198381102
2022-09-09,2022,9,1603758624038.0,-0.259541664803897
2022-09-13,2022,9,1606560840928.0,-0.184173482071969
2022-09-14,2022,9,1605559572955.0,-0.357362998765797
2022-09-15,2022,9,1598399948166.0,-0.998504462496763
2022-09-16,2022,9,1590958208979.0,-1.32867414562541
2022-09-19,2022,9,1587876208683.0,-0.990324548653753
2022-09-20,2022,9,1590274990172.0,-1.01370893284021
2022-09-21,2022,9,1590243374005.0,-0.953947720657344
2022-09-22,2022,9,1588043653893.0,-0.647916329381936
2022-09-23,2022,9,1579191643693.0,-0.739589840863963
2022-09-26,2022,9,1572911392844.0,-0.942442222962203
2022-09-27,2022,9,1572836883358.0,-1.09654663009659
2022-09-28,2022,9,1563114054320.0,-1.70598539371211
2022-09-29,2022,9,1557665181256.0,-1.91294946851926
2022-09-30,2022,9,1538235558076.0,-2.59348419050791
2022-10-10,2022,10,1536662772466.0,-2.30455577745282
2022-10-11,2022,10,1537051112417.0,-2.27523726838078
2022-10-12,2022,10,1542276307578.0,-1.33309189335291
2022-10-13,2022,10,1544006500096.0,-0.876868875568404
2022-10-14,2022,10,1545432271730.0,0.4678551094607019
2022-10-17,2022,10,1548695881930.0,0.7830676762403455
2022-10-18,2022,10,1552802906333.0,1.0248061231503458
2022-10-19,2022,10,1553772126437.0,0.7453799816877993
2022-10-20,2022,10,1555744781901.0,0.7602482116668696
2022-10-21,2022,10,1551608718126.0,0.399658173896289
2022-10-24,2022,10,1553273258001.0,0.2955632622523518
2022-10-25,2022,10,1553099694282.0,0.0191130469803679
2022-10-26,2022,10,1558475456357.0,0.3027039705484569
2022-10-27,2022,10,1557898376080.0,0.1384285008732888
2022-10-28,2022,10,1544235248101.0,-0.475214526630496
2022-10-31,2022,10,1546674458171.0,-0.424831870117459
2022-11-01,2022,11,1552953664754.0,-0.0094024568118578
2022-11-02,2022,11,1555157355232.0,-0.212906857882522
2022-11-03,2022,11,1559113122089.0,0.0779733792429127
2022-11-04,2022,11,1561130769188.0,1.0941027999313624
2022-11-07,2022,11,1565366103958.0,1.2085054930760064
2022-11-08,2022,11,1569459326903.0,1.0628560609124538
2022-11-09,2022,11,1571170926049.0,1.0297074288415642
2022-11-10,2022,11,1572195207206.0,0.8390722219996372
2022-11-11,2022,11,1567278395408.0,0.3937931620678681
2022-11-14,2022,11,1567037150956.0,0.1067511934604192
2022-11-15,2022,11,1573589526874.0,0.263160688537889
2022-11-16,2022,11,1574217246303.0,0.1938885326538297
2022-11-17,2022,11,1577444534837.0,0.3338852330130759
2022-11-18,2022,11,1570813819110.0,0.2255772626202468
2022-11-21,2022,11,1575614139547.0,0.5473379227651121
2022-11-22,2022,11,1574248654195.0,0.0418868650142512
2022-11-23,2022,11,1573776579156.0,-0.0279927785084899
2022-11-24,2022,11,1574251810566.0,-0.202398512308388
2022-11-25,2022,11,1566068296161.0,-0.302106009717229
2022-11-28,2022,11,1563811488144.0,-0.749082602571293
2022-11-29,2022,11,1566829769947.0,-0.471265084345506
2022-11-30,2022,11,1564269976387.0,-0.604063047761094
2022-12-01,2022,12,1565380338344.0,-0.56353578013738
2022-12-02,2022,12,1560290260154.0,-0.368951725870703
2022-12-05,2022,12,1567281516102.0,0.2218955407546241
2022-12-06,2022,12,1568077472870.0,0.0796323217066685
2022-12-07,2022,12,1570900794562.0,0.4238921845393539
2022-12-08,2022,12,1571082208819.0,0.3642482491527765
2022-12-09,2022,12,1568264132219.0,0.5110505569785984
2022-12-12,2022,12,1572185247036.0,0.3128813096830329
2022-12-13,2022,12,1571559752124.0,0.2220731637465833
2022-12-14,2022,12,1569455136294.0,-0.0920273433564045
2022-12-15,2022,12,1572481195177.0,0.0890460314646235
2022-12-16,2022,12,1566413010501.0,-0.118036348595229
2022-12-19,2022,12,1562658581170.0,-0.605950595450532
2022-12-20,2022,12,1561524805018.0,-0.638534239149202
2022-12-21,2022,12,1557887836064.0,-0.737026498082271
2022-12-22,2022,12,1552789256160.0,-1.25228454733815
2022-12-23,2022,12,1546635274690.0,-1.26261309618938
2022-12-26,2022,12,1550788035375.0,-0.759637833755866
2022-12-27,2022,12,1550577276870.0,-0.701079362480816
2022-12-28,2022,12,1547834258095.0,-0.645333876821352
2022-12-29,2022,12,1548458828291.0,-0.278880591929708
2022-12-30,2022,12,1540391547322.0,-0.403697463143104
2023-01-03,2023,1,1545147093336.0,-0.363746811964271
2023-01-04,2023,1,1544728973122.0,-0.377169447485092
2023-01-05,2023,1,1547075012980.0,-0.0490520939841698
2023-01-06,2023,1,1544207099237.0,-0.274578114465762
2023-01-09,2023,1,1547096486437.0,0.4352749874963146
2023-01-10,2023,1,1547152226238.0,0.12976970999381
2023-01-11,2023,1,1544796216315.0,0.0043530738511377
2023-01-12,2023,1,1542829982104.0,-0.274390759360987
2023-01-13,2023,1,1539035979400.0,-0.334872170938416
2023-01-16,2023,1,1539410235897.0,-0.496817787861547
2023-01-17,2023,1,1537151569235.0,-0.646391275105306
2023-01-18,2023,1,1532626778081.0,-0.787769811025906
2023-01-19,2023,1,1530557448346.0,-0.795456006193473
2023-01-20,2023,1,1511359637718.0,-1.79829075164245
2023-01-30,2023,1,1531083338789.0,-0.540914755133348
2023-01-31,2023,1,1535763389846.0,-0.0903085562141914
2023-02-01,2023,2,1545666318947.0,0.8507968836566127
2023-02-02,2023,2,1551395635084.0,1.361476941654094
2023-02-03,2023,2,1551834151129.0,2.678020002711756
2023-02-06,2023,2,1557713443642.0,1.7392981935302698
2023-02-07,2023,2,1564241439234.0,1.8543253196610987
2023-02-08,2023,2,1565615278662.0,1.290638184352133
2023-02-09,2023,2,1570441547143.0,1.2276631201149968
2023-02-10,2023,2,1566842967282.0,0.9671662491820276
2023-02-13,2023,2,1573223999282.0,0.995725863656638
2023-02-14,2023,2,1577230174422.0,0.8303536054101945
2023-02-15,2023,2,1581231709770.0,0.9974628710410992
2023-02-16,2023,2,1577808742715.0,0.4691161912649733
2023-02-17,2023,2,1572035615242.0,0.3314083203250106
2023-02-20,2023,2,1579831426593.0,0.4199927864064756
2023-02-21,2023,2,1582089867568.0,0.3081156590084122
2023-02-22,2023,2,1585030753478.0,0.2402585076258345
2023-02-23,2023,2,1585204288777.0,0.4687225936696348
2023-02-24,2023,2,1581748372102.0,0.6178458532254627
2023-02-27,2023,2,1581132926174.0,0.082382180724605
2023-02-28,2023,2,1581508084316.0,-0.0367730850140857
2023-03-01,2023,3,1585937260236.0,0.0571917457128812
2023-03-02,2023,3,1586202180355.0,0.0629503455841673
2023-03-03,2023,3,1583979990784.0,0.1410855684355505
2023-03-06,2023,3,1590158736646.0,0.5708445079213309
2023-03-07,2023,3,1586303632810.0,0.3032263028913906
2023-03-08,2023,3,1587428016452.0,0.0939984357122725
2023-03-09,2023,3,1590564704313.0,0.2750295020413906
2023-03-10,2023,3,1583184470509.0,-0.0502228740027366
2023-03-13,2023,3,1585406986338.0,-0.298822387884523
2023-03-14,2023,3,1586913472862.0,0.0384440935131458
2023-03-15,2023,3,1587293603101.0,-0.0084673666841506
2023-03-16,2023,3,1585551742093.0,-0.315168707466395
2023-03-17,2023,3,1585082599808.0,0.1198931226497945
2023-03-20,2023,3,1587445916805.0,0.1286061235108881
2023-03-21,2023,3,1590246448235.0,0.2100288030820518
2023-03-22,2023,3,1594987525619.0,0.484719556795854
2023-03-23,2023,3,1600578706686.0,0.9477435642159416
2023-03-24,2023,3,1602369558550.0,1.0906030224604013
2023-03-27,2023,3,1610550969671.0,1.455485986729088
2023-03-28,2023,3,1611426614277.0,1.3318794747510854
2023-03-29,2023,3,1610549383371.0,0.975672693487728
2023-03-30,2023,3,1610166578997.0,0.5990253569505333
2023-03-31,2023,3,1606585731552.0,0.2631211370375252
2023-04-03,2023,4,1618507225828.0,0.4940083429104458
2023-04-04,2023,4,1619402250324.0,0.49494255440099
2023-04-06,2023,4,1628153269802.0,1.0930361162942992
2023-04-07,2023,4,1627303809577.0,1.064314140135436
2023-04-10,2023,4,1627331452574.0,1.291292497784058
2023-04-11,2023,4,1628412610608.0,0.6120074487114158
2023-04-12,2023,4,1636045529856.0,1.0277421516902363
2023-04-13,2023,4,1635223066809.0,0.4342218351383931
2023-04-14,2023,4,1635760540896.0,0.5196774732063147
2023-04-17,2023,4,1640093921597.0,0.7842575034614718
2023-04-18,2023,4,1641574773538.0,0.8082818104120149
2023-04-19,2023,4,1644013703918.0,0.4870386500002377
2023-04-20,2023,4,1648638260412.0,0.8203892102120802
2023-04-21,2023,4,1638128030562.0,0.1447332666860479
2023-04-24,2023,4,1638972631685.0,-0.0683674207455298
2023-04-25,2023,4,1629714284520.0,-0.722506778807141
2023-04-26,2023,4,1624611975425.0,-1.1801439639318
2023-04-27,2023,4,1616908897597.0,-1.92458003534812
2023-04-28,2023,4,1607045675914.0,-1.89743134041461
2023-05-04,2023,5,1617379110038.0,-1.31750349148905
2023-05-05,2023,5,1612479047286.0,-1.05756189276308
2023-05-08,2023,5,1619553992253.0,-0.311334844782051
2023-05-09,2023,5,1620448325396.0,0.2189008795894453
2023-05-10,2023,5,1621036722839.0,0.8706066750120645
2023-05-11,2023,5,1620195670822.0,0.1741435119644752
2023-05-12,2023,5,1613636490832.0,0.071780377422459
2023-05-15,2023,5,1617128146222.0,-0.149784819932141
2023-05-16,2023,5,1616135854317.0,-0.266128269036047
2023-05-17,2023,5,1616614213757.0,-0.272819796102741
2023-05-18,2023,5,1620674892382.0,0.0295780052144589
2023-05-19,2023,5,1616203349856.0,0.1590729410610114
2023-05-22,2023,5,1614926993837.0,-0.13611490160148
2023-05-23,2023,5,1611026314848.0,-0.316157794244309
2023-05-24,2023,5,1611524873257.0,-0.314814781206973
2023-05-25,2023,5,1610419247321.0,-0.632800884940387
2023-05-26,2023,5,1609108091441.0,-0.439007778051703
2023-05-29,2023,5,1610941897468.0,-0.246766348213156
2023-05-30,2023,5,1611942290849.0,0.0568566753105015
2023-05-31,2023,5,1613199818228.0,0.1039354091764588
2023-06-01,2023,6,1613830265088.0,0.211809301998489
2023-06-02,2023,6,1608177274913.0,-0.0578467371428415
2023-06-05,2023,6,1609966296157.0,-0.060560924793962
2023-06-06,2023,6,1603311319506.0,-0.535439227073952
2023-06-07,2023,6,1602827838760.0,-0.642944497687392
2023-06-08,2023,6,1599826196623.0,-0.867753491054801
2023-06-09,2023,6,1599027956214.0,-0.568924759833766
2023-06-12,2023,6,1601722119846.0,-0.512071360169397
2023-06-13,2023,6,1602497105623.0,-0.0507832679214725
2023-06-14,2023,6,1602719787222.0,-0.00674130654503279
2023-06-15,2023,6,1603624609201.0,0.2374265770880512
2023-06-16,2023,6,1603395991946.0,0.2731681904012628
2023-06-19,2023,6,1610139318382.0,0.5255092897642699
2023-06-20,2023,6,1613774442798.0,0.7037352601404923
2023-06-21,2023,6,1601377658214.0,-0.083740714920999
2023-06-26,2023,6,1596160819906.0,-0.46543244922631
2023-06-27,2023,6,1595550088648.0,-0.489330354909867
2023-06-28,2023,6,1590518420859.0,-1.21858383923676
2023-06-29,2023,6,1592310981899.0,-1.33001616147707
2023-06-30,2023,6,1588287307916.0,-0.817443045421251
2023-07-03,2023,7,1591577763665.0,-0.287129979876954
2023-07-04,2023,7,1595227594495.0,-0.0202120983411546
2023-07-05,2023,7,1596297435576.0,0.3633415772625215
2023-07-06,2023,7,1597396426048.0,0.3193750596968803
2023-07-07,2023,7,1592379836173.0,0.257669266549132
2023-07-10,2023,7,1592860394613.0,0.0805886446318737
2023-07-11,2023,7,1593575876980.0,-0.103541182505861
2023-07-12,2023,7,1589550092669.0,-0.422687073011884
2023-07-13,2023,7,1588830505774.0,-0.536242609180759
2023-07-14,2023,7,1587887772997.0,-0.28209746656902
2023-07-17,2023,7,1589112403422.0,-0.235299415044509
2023-07-18,2023,7,1588766266542.0,-0.301812452577709
2023-07-19,2023,7,1588666943157.0,-0.0555597156750908
2023-07-20,2023,7,1581884614408.0,-0.437170065702907
2023-07-21,2023,7,1575770120645.0,-0.763130276463364
2023-07-24,2023,7,1575288715034.0,-0.869899974239207
2023-07-25,2023,7,1577122541060.0,-0.732878443305762
2023-07-26,2023,7,1575449949802.0,-0.831954955186209
2023-07-27,2023,7,1573464884680.0,-0.532259410788371
2023-07-28,2023,7,1571986855032.0,-0.240089944810695
2023-07-31,2023,7,1579353013900.0,0.2580034267503972
2023-08-01,2023,8,1581500427175.0,0.2775869344976645
2023-08-02,2023,8,1584206748429.0,0.5558284240067657
2023-08-03,2023,8,1587266504361.0,0.8771482487711646
2023-08-04,2023,8,1589283893224.0,1.1003296965640177
2023-08-07,2023,8,1593675811497.0,0.9068775296557474
2023-08-08,2023,8,1593121030522.0,0.734783446613263
2023-08-09,2023,8,1589602119496.0,0.3405724077586658
2023-08-10,2023,8,1588555956178.0,0.0812372599974464
2023-08-11,2023,8,1581573154516.0,-0.48517063193525
2023-08-14,2023,8,1580105099174.0,-0.851535313838547
2023-08-15,2023,8,1579227736220.0,-0.872080277381548
2023-08-16,2023,8,1576239043923.0,-0.84065536961142
2023-08-17,2023,8,1579178014195.0,-0.590343824309658
2023-08-18,2023,8,1572831750779.0,-0.552703092616357
2023-08-21,2023,8,1571512439780.0,-0.543803029209377
2023-08-22,2023,8,1573167837407.0,-0.383725454791261
2023-08-23,2023,8,1568577062668.0,-0.486092593920939
2023-08-24,2023,8,1567624323050.0,-0.73162689963675
2023-08-25,2023,8,1556662433958.0,-1.02803855612602
2023-08-28,2023,8,1565562511119.0,-0.378611617088631
2023-08-29,2023,8,1571607681166.0,-0.0991729047532197
2023-08-30,2023,8,1573421538610.0,0.3088452621996085
2023-08-31,2023,8,1570987197332.0,0.2145204200109107
2023-09-01,2023,9,1565820254105.0,0.5882983970850519
2023-09-04,2023,9,1570248474246.0,0.2993149806359785
2023-09-05,2023,9,1571353243093.0,-0.0161896684553797
2023-09-06,2023,9,1574220203465.0,0.050759750988627
2023-09-07,2023,9,1570206455026.0,-0.049697560064521
2023-09-08,2023,9,1566139044250.0,0.0203593065145391
2023-09-11,2023,9,1592785133577.0,1.4352288634970067
2023-09-12,2023,9,1600472299049.0,1.85311966510362
2023-09-13,2023,9,1604470696312.0,1.9216176225165915
2023-09-14,2023,9,1606044446519.0,2.282374485105953
2023-09-15,2023,9,1606976700371.0,2.6075370683678045
2023-09-18,2023,9,1610039885468.0,1.0833069399794226
2023-09-19,2023,9,1609162303189.0,0.5429649825969163
2023-09-20,2023,9,1607725568349.0,0.2028626664532851
2023-09-21,2023,9,857929859046.0,-46.5811882787236
2023-09-22,2023,9,858380764024.0,-46.5841188720516
2023-09-25,2023,9,858752662538.0,-46.6626466655277
2023-09-26,2023,9,857763235669.0,-46.695045368071
2023-09-27,2023,9,857437823402.0,-46.66765023321
2023-09-28,2023,9,1590652072045.0,85.40584119706148
2023-10-09,2023,10,1603704761058.0,86.82906563982147
2023-10-10,2023,10,1611163145958.0,87.61666964691427
2023-10-11,2023,10,1618101770972.0,88.64200558910467
2023-10-12,2023,10,1624805231991.0,89.49539985819221
2023-10-13,2023,10,1623048241086.0,2.0366596574039164
2023-10-16,2023,10,1626335143414.0,1.4111314567071709
2023-10-17,2023,10,1626817632213.0,0.9716263864570918
2023-10-18,2023,10,1624486393841.0,0.3945748644206048
2023-10-19,2023,10,1623821807915.0,-0.0605256591151515
2023-10-20,2023,10,1618454618569.0,-0.283024398210518
2023-10-23,2023,10,1616340844394.0,-0.614528872506559
2023-10-24,2023,10,1619581122661.0,-0.444826107653872
2023-10-25,2023,10,1620473254211.0,-0.247040519712271
2023-10-26,2023,10,1621059367528.0,-0.170119675295343
2023-10-27,2023,10,1620018247113.0,0.096612442885946
2023-10-30,2023,10,1630347894754.0,0.8665901383721808
2023-10-31,2023,10,1632363714554.0,0.789252956468034
2023-11-01,2023,11,1634419696832.0,0.8606400991042928
2023-11-02,2023,11,1630591139179.0,0.5879964572509833
2023-11-03,2023,11,1626469832882.0,0.3982415494700353
2023-11-06,2023,11,1636735701585.0,0.3918063654729353
2023-11-07,2023,11,1642798797301.0,0.639262111376393
2023-11-08,2023,11,1650250319037.0,0.9685775468617042
2023-11-09,2023,11,1650434099416.0,1.2169181936675375
2023-11-10,2023,11,1649747336217.0,1.431167234977471
2023-11-13,2023,11,1655464525256.0,1.1442790459609942
2023-11-14,2023,11,1661668200889.0,1.1486131849500314
2023-11-15,2023,11,1667003549606.0,1.015193293752925
2023-11-16,2023,11,1667134505624.0,1.0118796148182785
2023-11-17,2023,11,1666345872268.0,1.0061259495082189
2023-11-20,2023,11,1674273040003.0,1.13614725414255
2023-11-21,2023,11,1674263394019.0,0.7579848445833814
2023-11-22,2023,11,1673758139343.0,0.4051934825571646
2023-11-23,2023,11,1675801999309.0,0.5199036823819947
2023-11-24,2023,11,1670023426582.0,0.2206957376138518
2023-11-27,2023,11,1671329301079.0,-0.175821915163532
2023-11-28,2023,11,1671833404112.0,-0.145137850811327
2023-11-29,2023,11,1673659472566.0,-0.00589492440280503
2023-11-30,2023,11,1671036331563.0,-0.284381314019499
2023-12-01,2023,12,1669682587098.0,-0.0204092636411412
2023-12-04,2023,12,1669663011877.0,-0.0996984377001131
2023-12-05,2023,12,1667731531019.0,-0.245351784628244
2023-12-06,2023,12,1668256337367.0,-0.322833604300409
2023-12-07,2023,12,1669728185142.0,-0.0782835415539029
2023-12-08,2023,12,1666957387794.0,-0.163216609256044
2023-12-11,2023,12,1670751337133.0,0.0651823301024423
2023-12-12,2023,12,1673323367026.0,0.3352959336076822
2023-12-13,2023,12,1674631509647.0,0.3821458451680026
2023-12-14,2023,12,1672356830330.0,0.1574295272362746
2023-12-15,2023,12,1670121639632.0,0.189821999120654
2023-12-18,2023,12,1666485890551.0,-0.25530110239621
2023-12-19,2023,12,1667011555797.0,-0.377202120843978
2023-12-20,2023,12,1661377506868.0,-0.791457864171796
2023-12-21,2023,12,1663258136011.0,-0.544064170635438
2023-12-22,2023,12,1654557527433.0,-0.931914887494633
2023-12-25,2023,12,1654626643768.0,-0.711631994620665
2023-12-26,2023,12,1651838664017.0,-0.910185159019238
2023-12-27,2023,12,1653384500056.0,-0.481107200438046
2023-12-28,2023,12,1657824209553.0,-0.32670373529825
2023-12-29,2023,12,1649751275986.0,-0.290485605203272
2024-01-02,2024,1,1654171974193.0,-0.0274786808681315
2024-01-03,2024,1,1654996230366.0,0.1911546458975177
2024-01-04,2024,1,1656839132690.0,0.2089430881856646
2024-01-05,2024,1,1647734775386.0,-0.608594934786266
2024-01-08,2024,1,1646867731438.0,-0.174786623291234
2024-01-09,2024,1,1644366380594.0,-0.59277957503685
2024-01-10,2024,1,1641385892196.0,-0.822378801853229
2024-01-11,2024,1,1642973637176.0,-0.836864318353491
2024-01-12,2024,1,1637570421026.0,-0.616868352348687
2024-01-15,2024,1,1637775136449.0,-0.55211446647635
2024-01-16,2024,1,1635987853865.0,-0.509529191783486
2024-01-17,2024,1,1633679027209.0,-0.469534009256589
2024-01-18,2024,1,1628851545455.0,-0.859544633063835
2024-01-19,2024,1,1621218629292.0,-0.998539758904226
2024-01-22,2024,1,1603869249729.0,-2.07024065547326
2024-01-23,2024,1,1601047389817.0,-2.13574104266444
2024-01-24,2024,1,1600078428575.0,-2.05674419971
2024-01-25,2024,1,1605747562718.0,-1.41842163587389
2024-01-26,2024,1,1600274088915.0,-1.29190104274502
2024-01-29,2024,1,1595446144523.0,-0.525174056889188
2024-01-30,2024,1,1586249930085.0,-0.92423621100256
2024-01-31,2024,1,1565242331801.0,-2.17714932917534
2024-02-01,2024,2,1553467059777.0,-3.25583573376293
2024-02-02,2024,2,1522559482515.0,-4.85633098344366
2024-02-05,2024,2,1480771657231.0,-7.18761254873224
2024-02-06,2024,2,1463896018532.0,-7.71340689965821
2024-02-07,2024,2,1442811787040.0,-7.82182683624004
2024-02-08,2024,2,1420113394040.0,-8.5842609212546
2024-02-19,2024,2,1434539398377.0,-5.78106045437425
2024-02-20,2024,2,1440632089558.0,-2.7107196087248
2024-02-21,2024,2,1445059676274.0,-1.28672679066981
2024-02-22,2024,2,1450898809712.0,0.5605043391412101
2024-02-23,2024,2,1455097680371.0,2.463485414462241
2024-02-26,2024,2,1463738882447.0,2.035460587770221
2024-02-27,2024,2,1475755485514.0,2.438054532491796
2024-02-28,2024,2,1477615686834.0,2.252918069373
