date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile,kc50_pe_quantile,kc50_pe_p80,kc50_pe_p50,kc50_pe_p20,kc50_pb,kc50_pb_quantile,kc50_pb_p80,kc50_pb_p50,kc50_pb_p20,kc50_ps,kc50_ps_quantile,kc50_ps_p80,kc50_ps_p50,kc50_ps_p20,kc50_div_yield,kc50_div_quantile,kc50_div_p80,kc50_div_p50,kc50_div_p20
2022-11-22,10.28,1.26,16.78,1.7,6.9000264591439695,0.0274725274725274,0.0215553677092138,0.1939983093829247,0.1301775147928994,=0.2456,=82.8664,=76.1352,=49.4444,=4.7087,=0.0777,=7.2105,=5.8805,=5.1942,=4.9936,=0.0141,=11.0415,=9.1545,=6.0491,=0.0047,=0.5159,=0.0053,=0.0046,=0.0035
2022-11-23,10.31,1.27,16.76,1.7,6.901821047526672,0.0338123415046492,0.0321217244294167,0.1885038038884192,0.1306001690617075,=0.2593,=82.8664,=76.1299,=49.4444,=4.6938,=0.0741,=7.2105,=5.8801,=5.1888,=5.0132,=0.0159,=11.0415,=9.1543,=6.0460,=0.0047,=0.5203,=0.0053,=0.0046,=0.0035
2022-11-24,10.26,1.26,16.79,1.7,6.951588693957117,0.0266272189349112,0.0219780219780219,0.1961115807269653,0.1310228233305156,=0.2606,=82.5522,=76.1245,=49.4482,=4.6895,=0.0739,=7.2005,=5.8796,=5.1888,=5.0369,=0.0246,=11.0356,=9.1541,=6.0460,=0.0047,=0.5229,=0.0053,=0.0046,=0.0035
2022-11-25,10.37,1.27,16.72,1.7,6.813201542912246,0.0448013524936601,0.033389687235841,0.1796280642434488,0.1314454775993237,=0.2109,=82.5522,=76.1209,=49.4482,=4.6268,=0.0527,=7.2005,=5.8787,=5.1704,=4.9440,=0.0105,=11.0356,=9.1534,=6.0408,=0.0048,=0.5431,=0.0053,=0.0046,=0.0035
2022-11-28,10.25,1.26,16.64,1.69,6.89609756097561,0.0253592561284869,0.02240067624683,0.1699070160608622,0.1225697379543533,=0.2053,=82.5522,=76.1173,=49.4482,=4.5845,=0.0474,=7.2005,=5.8777,=5.1679,=4.9295,=0.0070,=11.0356,=9.1527,=6.0380,=0.0048,=0.5544,=0.0053,=0.0046,=0.0035
2022-11-29,10.54,1.29,16.93,1.72,6.607666034155598,0.0693153000845308,0.0574809805579036,0.213440405748098,0.1525781910397295,=0.2452,=82.5522,=76.1123,=49.4482,=4.6748,=0.0718,=7.2005,=5.8737,=5.1658,=5.0018,=0.0193,=11.0356,=9.1484,=6.0379,=0.0047,=0.5236,=0.0053,=0.0046,=0.0035
2022-11-30,10.57,1.3,16.9,1.71,6.575737937559131,0.0722738799661876,0.0714285714285714,0.2104818258664412,0.1420118343195266,=0.2448,=82.5522,=76.1072,=49.4482,=4.6541,=0.0682,=7.2005,=5.8698,=5.1572,=4.9931,=0.0175,=11.0356,=9.1441,=6.0311,=0.0047,=0.5245,=0.0053,=0.0046,=0.0035
2022-12-01,10.64,1.31,17.0,1.72,6.538496240601504,0.0870667793744716,0.0853761622992392,0.2223161453930684,0.1538461538461538,=0.2688,=82.0585,=76.0661,=49.4828,=4.6924,=0.0820,=7.1930,=5.8688,=5.1572,=5.0438,=0.0349,=11.0288,=9.1368,=6.0311,=0.0047,=0.5113,=0.0053,=0.0046,=0.0035
2022-12-02,10.57,1.3,16.95,1.72,6.593137937559131,0.0726965342349957,0.0718512256973795,0.2189349112426035,0.1542688081149619,=0.2666,=82.0585,=76.0250,=49.4828,=4.6947,=0.0871,=7.1930,=5.8678,=5.1536,=5.0570,=0.0453,=11.0288,=9.1294,=6.0302,=0.0047,=0.5209,=0.0053,=0.0047,=0.0035
2022-12-05,10.81,1.33,17.1,1.73,6.360493802035153,0.1136939983093829,0.1170752324598478,0.2299239222316145,0.1669484361792054,=0.2748,=82.0585,=76.0117,=49.4828,=4.7144,=0.0974,=7.1930,=5.8677,=5.1530,=5.0854,=0.0522,=11.0288,=9.1287,=6.0292,=0.0047,=0.5009,=0.0053,=0.0047,=0.0035
2022-12-06,10.86,1.33,17.08,1.73,6.2929031307550645,0.1229923922231614,0.1174978867286559,0.2290786136939983,0.1673710904480135,=0.2778,=82.0585,=75.9983,=49.4828,=4.7245,=0.1042,=7.1930,=5.8675,=5.1498,=5.0605,=0.0486,=11.0288,=9.1279,=6.0259,=0.0047,=0.5069,=0.0053,=0.0047,=0.0035
2022-12-07,10.8,1.33,17.08,1.73,6.389059259259259,0.1120033812341504,0.117920540997464,0.2295012679628064,0.1677937447168216,=0.2756,=82.0585,=75.9950,=49.4828,=4.7086,=0.0901,=7.1930,=5.8661,=5.1484,=5.0387,=0.0329,=11.0288,=9.1239,=6.0224,=0.0047,=0.5095,=0.0053,=0.0047,=0.0035
2022-12-08,10.8,1.32,17.05,1.73,6.37395925925926,0.1124260355029585,0.1010143702451394,0.2273879966187658,0.1682163989856297,=0.2751,=81.8927,=75.9916,=49.6034,=4.6872,=0.0796,=7.1919,=5.8647,=5.1484,=5.0342,=0.0311,=11.0246,=9.1200,=6.0224,=0.0047,=0.5087,=0.0053,=0.0047,=0.0035
2022-12-09,10.88,1.33,17.07,1.73,6.300876470588234,0.1293322062552832,0.1191885038038884,0.2290786136939983,0.1686390532544378,=0.2832,=81.8927,=75.9595,=49.6034,=4.7175,=0.1071,=7.1919,=5.8647,=5.1359,=5.0210,=0.0276,=11.0246,=9.1135,=6.0199,=0.0047,=0.5078,=0.0053,=0.0047,=0.0035
2022-12-12,10.8,1.34,17.98,1.81,6.369059259259259,0.1128486897717667,0.139898562975486,0.3081149619611158,0.2861369399830938,=0.3121,=81.8927,=75.9274,=49.6034,=5.0421,=0.1845,=7.1919,=5.8646,=5.1338,=5.2710,=0.1000,=11.0246,=9.1070,=6.0090,=0.0043,=0.3879,=0.0053,=0.0047,=0.0035
2022-12-13,10.8,1.34,17.88,1.8,6.36405925925926,0.1132713440405748,0.1403212172442941,0.2924767540152155,0.2641589180050718,=0.3115,=81.8927,=75.9218,=49.6034,=4.9749,=0.1756,=7.1919,=5.8637,=5.1278,=5.1929,=0.0878,=11.0246,=9.1062,=6.0076,=0.0043,=0.3941,=0.0053,=0.0047,=0.0035
2022-12-14,10.81,1.34,17.81,1.79,6.385193802035153,0.1174978867286559,0.1407438715131022,0.2895181741335587,0.2493660185967878,=0.3110,=81.8927,=75.9162,=49.6034,=4.9640,=0.1718,=7.1919,=5.8629,=5.1244,=5.1575,=0.0825,=11.0246,=9.1054,=6.0070,=0.0043,=0.4055,=0.0053,=0.0047,=0.0035
2022-12-15,10.79,1.34,17.8,1.79,6.384940593141799,0.1107354184277261,0.1411665257819103,0.2890955198647506,0.2497886728655959,=0.3122,=81.7456,=75.9160,=49.6748,=4.9857,=0.1818,=7.1904,=5.8628,=5.1244,=5.2012,=0.0909,=11.0210,=9.1024,=6.0070,=0.0043,=0.4014,=0.0053,=0.0047,=0.0035
2022-12-16,10.81,1.34,17.74,1.79,6.365093802035153,0.1187658495350803,0.1415891800507185,0.2865595942519019,0.2502113271344041,=0.3048,=81.7456,=75.9158,=49.6748,=4.9398,=0.1661,=7.1904,=5.8627,=5.1066,=5.1487,=0.0788,=11.0210,=9.0995,=6.0052,=0.0043,=0.4058,=0.0053,=0.0047,=0.0035
2022-12-19,10.63,1.32,17.34,1.75,6.544137723424272,0.0862214708368554,0.1014370245139476,0.2544378698224852,0.1935756551141166,=0.2940,=81.7456,=75.8616,=49.6748,=4.8177,=0.1333,=7.1904,=5.8626,=5.1025,=5.0736,=0.0581,=11.0210,=9.0992,=6.0050,=0.0044,=0.4137,=0.0053,=0.0046,=0.0035
2022-12-20,10.48,1.3,17.19,1.73,6.668784732824426,0.0604395604395604,0.0722738799661876,0.2417582417582417,0.1690617075232459,=0.2901,=81.7456,=75.8074,=49.6748,=4.8086,=0.1297,=7.1904,=5.8624,=5.0813,=5.0739,=0.0597,=11.0210,=9.0989,=5.9987,=0.0044,=0.4130,=0.0053,=0.0046,=0.0035
2022-12-21,10.49,1.3,17.09,1.72,6.672288465204957,0.0617075232459847,0.0726965342349957,0.2333051563820794,0.15469146238377,=0.2811,=81.7456,=75.7800,=49.6748,=4.7405,=0.1107,=7.1904,=5.8620,=5.0715,=4.9846,=0.0170,=11.0210,=9.0962,=5.9955,=0.0045,=0.4191,=0.0053,=0.0046,=0.0035
2022-12-22,10.51,1.3,16.89,1.7,6.664447859181732,0.0672020287404902,0.0731191885038038,0.209636517328825,0.1327134404057481,=0.2364,=81.7433,=75.7525,=49.6790,=4.6669,=0.0697,=7.1777,=5.8616,=5.0715,=4.8908,=0.0034,=11.0190,=9.0936,=5.9955,=0.0045,=0.4456,=0.0053,=0.0046,=0.0035
2022-12-23,10.5,1.3,16.83,1.69,6.698709523809524,0.0642434488588334,0.073541842772612,0.2028740490278952,0.1229923922231614,=0.2071,=81.7433,=75.7354,=49.6790,=4.6322,=0.0577,=7.1777,=5.8612,=5.0598,=4.8455,=0.0034,=11.0190,=9.0897,=5.9708,=0.0046,=0.4822,=0.0053,=0.0046,=0.0035
2022-12-26,10.52,1.3,17.05,1.72,6.667903422053232,0.0710059171597633,0.0739644970414201,0.2295012679628064,0.1568047337278106,=0.2831,=81.7433,=75.7184,=49.6790,=4.7570,=0.1169,=7.1777,=5.8607,=5.0505,=5.0350,=0.0390,=11.0190,=9.0859,=5.9617,=0.0045,=0.4153,=0.0053,=0.0046,=0.0035
2022-12-27,10.64,1.32,17.18,1.73,6.532796240601503,0.0934065934065934,0.1060862214708368,0.2438715131022823,0.172865595942519,=0.2961,=81.7433,=75.7005,=49.6790,=4.7888,=0.1269,=7.1777,=5.8600,=5.0421,=5.0900,=0.0694,=11.0190,=9.0855,=5.9583,=0.0044,=0.4129,=0.0053,=0.0046,=0.0035
2022-12-28,10.62,1.3,17.13,1.72,6.565895856873824,0.0886824324324324,0.0743243243243243,0.2402871621621621,0.1570945945945946,=0.2821,=81.7433,=75.6825,=49.6790,=4.7372,=0.1132,=7.1777,=5.8594,=5.0221,=5.0512,=0.0507,=11.0190,=9.0851,=5.9542,=0.0044,=0.4139,=0.0053,=0.0046,=0.0035
2022-12-29,10.56,1.31,17.11,1.72,6.632096969696969,0.0760135135135135,0.0916385135135135,0.2377533783783783,0.1575168918918918,=0.2681,=81.4776,=75.6824,=49.7073,=4.7318,=0.1130,=7.1727,=5.8551,=5.0221,=5.0319,=0.0354,=11.0123,=9.0840,=5.9542,=0.0044,=0.4132,=0.0053,=0.0046,=0.0035
2022-12-30,10.59,1.32,17.13,1.72,6.607570632672333,0.0827702702702702,0.1081081081081081,0.241554054054054,0.1579391891891892,=0.2626,=81.4776,=75.6823,=49.7073,=4.7184,=0.1094,=7.1727,=5.8508,=5.0206,=5.0280,=0.0354,=11.0123,=9.0830,=5.9408,=0.0044,=0.4141,=0.0053,=0.0046,=0.0035
2023-01-03,10.65,1.32,17.39,1.75,6.566871361502346,0.0984784446322907,0.1086221470836855,0.265004226542688,0.2016060862214708,=0.2958,=81.4776,=75.6697,=49.7073,=4.8069,=0.1412,=7.1727,=5.8503,=4.9952,=5.1245,=0.0874,=11.0123,=9.0738,=5.9323,=0.0044,=0.4034,=0.0053,=0.0046,=0.0035
2023-01-04,10.69,1.33,17.37,1.75,6.544236950420956,0.1073541842772612,0.128909551986475,0.2645815722738799,0.2020287404902789,=0.2936,=81.4776,=75.6572,=49.7073,=4.7892,=0.1326,=7.1727,=5.8498,=4.9857,=5.0976,=0.0772,=11.0123,=9.0647,=5.9254,=0.0044,=0.4060,=0.0053,=0.0046,=0.0035
2023-01-05,10.85,1.35,17.54,1.76,6.386189861751153,0.1376689189189189,0.1760979729729729,0.2782939189189189,0.2162162162162162,=0.3132,=81.4776,=75.6342,=49.7073,=4.8336,=0.1558,=7.1727,=5.8497,=4.9818,=5.1652,=0.1039,=11.0123,=9.0611,=5.9128,=0.0043,=0.4020,=0.0053,=0.0046,=0.0035
2023-01-06,10.89,1.35,17.54,1.76,6.349936455463727,0.1469594594594594,0.1765202702702702,0.2787162162162162,0.2166385135135135,=0.3144,=81.4748,=75.6113,=49.8037,=4.8429,=0.1589,=7.1708,=5.8495,=4.9818,=5.1961,=0.1120,=11.0071,=9.0576,=5.9128,=0.0043,=0.4013,=0.0053,=0.0046,=0.0035
2023-01-09,10.96,1.36,17.62,1.77,6.281287591240876,0.1566722972972972,0.1993243243243243,0.2867398648648648,0.2331081081081081,=0.3105,=81.4748,=75.5739,=49.8037,=4.8406,=0.1586,=7.1708,=5.8480,=4.9752,=5.2029,=0.1152,=11.0071,=9.0473,=5.9118,=0.0044,=0.4040,=0.0053,=0.0046,=0.0035
2023-01-10,10.95,1.36,17.64,1.77,6.272220091324201,0.1545608108108108,0.1997466216216216,0.2905405405405405,0.2335304054054054,=0.3083,=81.4748,=75.5365,=49.8037,=4.8489,=0.1667,=7.1708,=5.8465,=4.9749,=5.2080,=0.1167,=11.0071,=9.0370,=5.9103,=0.0044,=0.4050,=0.0053,=0.0046,=0.0035
2023-01-11,10.96,1.36,17.54,1.77,6.263787591240876,0.1579391891891892,0.2001689189189189,0.2791385135135135,0.2339527027027027,=0.2895,=81.4748,=75.5170,=49.8037,=4.7796,=0.1248,=7.1708,=5.8449,=4.9748,=5.1372,=0.0948,=11.0071,=9.0336,=5.9074,=0.0044,=0.4176,=0.0053,=0.0046,=0.0035
2023-01-12,10.99,1.36,17.54,1.77,6.221381073703366,0.167652027027027,0.2005912162162162,0.2795608108108108,0.234375,=0.2890,=81.4748,=75.4975,=49.8037,=4.7748,=0.1246,=7.1708,=5.8433,=4.9680,=5.1468,=0.0980,=11.0071,=9.0301,=5.9020,=0.0044,=0.4186,=0.0053,=0.0046,=0.0035
2023-01-13,11.13,1.38,17.66,1.78,6.083725965858042,0.1997466216216216,0.2394425675675675,0.2939189189189189,0.2504222972972973,=0.2985,=81.4718,=75.4889,=49.8522,=4.8042,=0.1443,=7.1538,=5.8422,=4.9680,=5.1853,=0.1111,=10.9755,=9.0251,=5.9020,=0.0044,=0.4163,=0.0053,=0.0046,=0.0035
2023-01-16,11.23,1.39,17.85,1.8,5.988019501335707,0.2170608108108108,0.2609797297297297,0.3095439189189189,0.2829391891891892,=0.3377,=81.4718,=75.4803,=49.8522,=4.9154,=0.1887,=7.1538,=5.8411,=4.9640,=5.2841,=0.1407,=10.9755,=9.0200,=5.8933,=0.0043,=0.3841,=0.0053,=0.0046,=0.0035
2023-01-17,11.2,1.39,17.84,1.8,6.026871428571429,0.2124155405405405,0.261402027027027,0.3091216216216216,0.2833614864864865,=0.3388,=81.4718,=75.4737,=49.8522,=4.9580,=0.1967,=7.1538,=5.8403,=4.9631,=5.3467,=0.1488,=10.9755,=9.0187,=5.8671,=0.0043,=0.3719,=0.0053,=0.0046,=0.0035
2023-01-18,11.2,1.39,17.89,1.8,6.006371428571429,0.2128378378378378,0.2618243243243243,0.3141891891891892,0.2837837837837837,=0.3416,=81.4718,=75.4672,=49.8522,=4.9580,=0.1964,=7.1538,=5.8395,=4.9626,=5.3591,=0.1518,=10.9755,=9.0174,=5.8668,=0.0043,=0.3729,=0.0053,=0.0046,=0.0035
2023-01-19,11.25,1.39,18.03,1.82,5.974388888888889,0.2233952702702702,0.2622466216216216,0.3357263513513513,0.3378378378378378,=0.3427,=81.4718,=75.4568,=49.8522,=5.0335,=0.2191,=7.1538,=5.8385,=4.9626,=5.4176,=0.1582,=10.9755,=9.0174,=5.8594,=0.0042,=0.3641,=0.0053,=0.0046,=0.0035
2023-01-20,11.33,1.4,18.17,1.83,5.8930253309797,0.2369087837837837,0.2858952702702703,0.3572635135135135,0.3623310810810811,=0.3438,=81.4607,=75.4464,=49.8803,=5.0534,=0.2237,=7.1261,=5.8376,=4.9631,=5.4377,=0.1612,=10.9670,=9.0174,=5.8594,=0.0042,=0.3536,=0.0053,=0.0046,=0.0035
2023-01-30,11.35,1.4,18.25,1.83,5.897272687224671,0.2436548223350254,0.2868020304568528,0.3692893401015228,0.3633671742808799,=0.3432,=81.4607,=75.4371,=49.8803,=5.0715,=0.2266,=7.1261,=5.8376,=4.9631,=5.4768,=0.1675,=10.9670,=9.0132,=5.8408,=0.0042,=0.3514,=0.0053,=0.0046,=0.0035
2023-01-31,11.26,1.39,18.26,1.84,5.983294671403197,0.2263113367174281,0.2631133671742808,0.3709813874788494,0.3845177664974619,=0.3410,=81.4607,=75.4278,=49.8803,=5.0012,=0.2148,=7.1261,=5.8376,=4.9631,=5.4461,=0.1623,=10.9670,=9.0091,=5.8070,=0.0042,=0.3689,=0.0053,=0.0046,=0.0035
2023-02-01,11.36,1.4,18.48,1.86,5.892716901408452,0.2470389170896785,0.2880710659898477,0.3993231810490694,0.4314720812182741,=0.3470,=81.4607,=75.4215,=49.8803,=5.0801,=0.2308,=7.1261,=5.8340,=4.9631,=5.5127,=0.1718,=10.9670,=9.0048,=5.7844,=0.0042,=0.3535,=0.0053,=0.0046,=0.0035
2023-02-02,11.33,1.4,18.5,1.86,5.9291253309797,0.2385786802030456,0.2884940778341793,0.4022842639593909,0.4318950930626057,=0.3480,=81.4607,=75.4151,=49.8803,=5.1092,=0.2369,=7.1261,=5.8304,=4.9631,=5.4999,=0.1699,=10.9670,=9.0005,=5.7717,=0.0042,=0.3497,=0.0053,=0.0046,=0.0035
2023-02-03,11.24,1.39,18.4,1.85,6.002497153024912,0.22165820642978,0.2635363790186125,0.3857868020304568,0.4086294416243655,=0.3442,=81.4304,=75.4116,=49.9187,=5.1000,=0.2333,=7.1238,=5.8299,=4.9640,=5.4790,=0.1697,=10.9655,=8.9901,=5.7717,=0.0042,=0.3540,=0.0053,=0.0046,=0.0035
2023-02-06,11.12,1.38,18.29,1.84,6.091105755395684,0.1979695431472081,0.2402707275803722,0.3764805414551607,0.3849407783417936,=0.3388,=81.4304,=75.4081,=49.9187,=5.0584,=0.2248,=7.1238,=5.8295,=4.9640,=5.4463,=0.1629,=10.9655,=8.9797,=5.7646,=0.0042,=0.3632,=0.0053,=0.0046,=0.0035
2023-02-07,11.13,1.38,18.33,1.84,6.088325965858042,0.2013536379018612,0.2406937394247039,0.3798646362098138,0.3853637901861252,=0.3382,=81.4304,=75.3925,=49.9187,=5.0696,=0.2276,=7.1238,=5.8267,=4.9640,=5.4635,=0.1659,=10.9655,=8.9773,=5.7555,=0.0042,=0.3659,=0.0053,=0.0046,=0.0035
2023-02-08,11.08,1.37,18.2,1.83,6.1279707581227445,0.1848561759729272,0.2212351945854483,0.3633671742808799,0.3637901861252115,=0.3328,=81.4304,=75.3770,=49.9187,=4.9823,=0.2094,=7.1238,=5.8239,=4.9640,=5.4390,=0.1607,=10.9655,=8.9749,=5.7551,=0.0042,=0.3718,=0.0053,=0.0046,=0.0035
2023-02-09,11.22,1.38,18.45,1.85,6.021455971479501,0.2203891708967851,0.2419627749576988,0.3967851099830795,0.411590524534687,=0.3468,=81.4304,=75.3304,=49.9187,=5.0876,=0.2366,=7.1238,=5.8226,=4.9640,=5.5260,=0.1815,=10.9655,=8.9736,=5.7519,=0.0042,=0.3452,=0.0053,=0.0046,=0.0035
2023-02-10,11.17,1.38,18.39,1.85,6.052251477170994,0.2072758037225042,0.2423857868020304,0.387901861252115,0.4120135363790186,=0.3430,=81.3156,=75.2838,=49.9660,=5.0607,=0.2282,=7.1216,=5.8213,=4.9680,=5.4758,=0.1715,=10.9624,=8.9724,=5.7519,=0.0042,=0.3576,=0.0053,=0.0046,=0.0035
2023-02-13,11.24,1.39,18.54,1.86,6.002497153024912,0.2263113367174281,0.2681895093062605,0.4124365482233502,0.4373942470389171,=0.3376,=81.3156,=75.2806,=49.9660,=5.0647,=0.2294,=7.1216,=5.8204,=4.9680,=5.4781,=0.1745,=10.9624,=8.9695,=5.7256,=0.0042,=0.3586,=0.0053,=0.0046,=0.0035
2023-02-14,11.26,1.39,18.6,1.87,5.989594671403197,0.2326565143824027,0.2686125211505922,0.4225888324873096,0.4581218274111675,=0.3403,=81.3156,=75.2773,=49.9660,=5.0465,=0.2210,=7.1216,=5.8194,=4.9680,=5.4671,=0.1694,=10.9624,=8.9666,=5.6965,=0.0042,=0.3710,=0.0053,=0.0046,=0.0035
2023-02-15,11.21,1.38,18.55,1.86,6.028806601248885,0.2199661590524534,0.2428087986463621,0.4137055837563452,0.4378172588832487,=0.3301,=81.3156,=75.2628,=49.9660,=5.0622,=0.2303,=7.1216,=5.8165,=4.9680,=5.4632,=0.1659,=10.9624,=8.9662,=5.6759,=0.0042,=0.3752,=0.0053,=0.0046,=0.0035
2023-02-16,11.16,1.38,18.28,1.83,6.069873476702509,0.2060067681895093,0.2432318104906937,0.3756345177664975,0.3642131979695431,=0.3248,=81.3156,=75.2482,=49.9660,=4.9567,=0.1913,=7.1216,=5.8136,=4.9640,=5.3476,=0.1463,=10.9624,=8.9659,=5.6635,=0.0043,=0.3955,=0.0053,=0.0046,=0.0035
2023-02-17,11.03,1.36,18.15,1.82,6.174183136899366,0.1738578680203045,0.2013536379018612,0.3553299492385787,0.3388324873096446,=0.3034,=81.3015,=75.2143,=50.0165,=4.8874,=0.1782,=7.1212,=5.8129,=4.9640,=5.2685,=0.1300,=10.9569,=8.9620,=5.6635,=0.0043,=0.4125,=0.0052,=0.0046,=0.0035
2023-02-20,11.31,1.39,18.47,1.85,5.924732979664013,0.2451394759087067,0.2713440405748098,0.4040574809805579,0.4137785291631445,=0.3189,=81.3015,=75.1804,=50.0165,=4.9365,=0.1891,=7.1212,=5.8122,=4.9631,=5.3093,=0.1394,=10.9569,=8.9582,=5.6504,=0.0043,=0.4006,=0.0052,=0.0046,=0.0035
2023-02-21,11.34,1.4,18.59,1.86,5.899342151675484,0.2523245984784446,0.2988165680473373,0.4230769230769231,0.4404057480980557,=0.3200,=81.3015,=75.1642,=50.0165,=4.9313,=0.1888,=7.1212,=5.8114,=4.9626,=5.3195,=0.1408,=10.9569,=8.9526,=5.6455,=0.0043,=0.4032,=0.0052,=0.0046,=0.0035
2023-02-22,11.24,1.38,18.57,1.86,5.979297153024911,0.2290786136939983,0.2442941673710904,0.41927303465765,0.4408284023668639,=0.3115,=81.3015,=75.1480,=50.0165,=4.9131,=0.1805,=7.1212,=5.8107,=4.9580,=5.2856,=0.1390,=10.9569,=8.9471,=5.6251,=0.0043,=0.4169,=0.0052,=0.0046,=0.0035
2023-02-23,11.23,1.38,18.55,1.86,5.982719501335707,0.2261200338123415,0.2447168216398985,0.4163144547759932,0.441251056635672,=0.3222,=81.3015,=75.1423,=50.0165,=4.9211,=0.1882,=7.1212,=5.8096,=4.9580,=5.3054,=0.1404,=10.9569,=8.9464,=5.5878,=0.0043,=0.4115,=0.0052,=0.0046,=0.0035
2023-02-24,11.12,1.37,18.49,1.85,6.080205755395685,0.1999154691462383,0.2223161453930684,0.408284023668639,0.4142011834319526,=0.3073,=81.2801,=75.1367,=50.0348,=4.9044,=0.1783,=7.0891,=5.8084,=4.9580,=5.2737,=0.1322,=10.9565,=8.9458,=5.5878,=0.0043,=0.4188,=0.0052,=0.0046,=0.0035
2023-02-27,11.09,1.37,18.42,1.84,6.105432551848512,0.1880811496196111,0.2227387996618766,0.393491124260355,0.3879966187658495,=0.2814,=81.2801,=75.1195,=50.0348,=4.8576,=0.1717,=7.0891,=5.8057,=4.9567,=5.2232,=0.1192,=10.9565,=8.9449,=5.5805,=0.0045,=0.4531,=0.0052,=0.0046,=0.0035
2023-02-28,11.17,1.37,18.48,1.85,6.050851477170994,0.2109044801352493,0.2231614539306847,0.4078613693998309,0.415469146238377,=0.3000,=81.2801,=75.1023,=50.0348,=4.8850,=0.1778,=7.0891,=5.8030,=4.9494,=5.2729,=0.1333,=10.9565,=8.9441,=5.5302,=0.0044,=0.4429,=0.0052,=0.0046,=0.0035
2023-03-01,11.34,1.4,18.56,1.86,5.920642151675484,0.2569737954353339,0.3034657650042265,0.4209636517328825,0.4442096365173288,=0.3027,=81.2801,=75.0845,=50.0348,=4.9179,=0.1918,=7.0891,=5.8028,=4.9398,=5.3011,=0.1442,=10.9565,=8.9423,=5.5260,=0.0044,=0.4358,=0.0052,=0.0046,=0.0035
2023-03-02,11.33,1.4,18.51,1.86,5.9150253309797005,0.2531699070160608,0.3038884192730346,0.4142011834319526,0.4446322907861369,=0.2896,=81.2801,=75.0666,=50.0348,=4.8753,=0.1741,=7.0891,=5.8026,=4.9365,=5.2571,=0.1297,=10.9565,=8.9405,=5.5155,=0.0044,=0.4383,=0.0052,=0.0046,=0.0035
2023-03-03,11.42,1.41,18.55,1.86,5.853967425569177,0.2797971259509721,0.3300929839391378,0.4201183431952662,0.445054945054945,=0.3096,=81.1720,=75.0377,=50.0456,=4.9247,=0.1959,=7.0853,=5.8022,=4.9365,=5.2787,=0.1406,=10.9552,=8.9404,=5.5155,=0.0044,=0.4265,=0.0052,=0.0046,=0.0036
2023-03-06,11.37,1.4,18.61,1.86,5.912474758135444,0.2671174978867286,0.3043110735418428,0.437447168216399,0.4454775993237532,=0.3328,=81.1720,=75.0088,=50.0456,=4.9570,=0.2066,=7.0853,=5.8017,=4.9365,=5.3189,=0.1514,=10.9552,=8.9403,=5.5127,=0.0044,=0.4211,=0.0052,=0.0046,=0.0036
2023-03-07,11.25,1.38,18.32,1.83,6.016288888888889,0.2366863905325443,0.2476754015215553,0.3816568047337278,0.3651732882502113,=0.2898,=81.1720,=74.9932,=50.0456,=4.8667,=0.1732,=7.0853,=5.8009,=4.9313,=5.2495,=0.1276,=10.9552,=8.9401,=5.5056,=0.0044,=0.4394,=0.0052,=0.0046,=0.0036
2023-03-08,11.22,1.38,18.23,1.84,6.029855971479501,0.2265426880811496,0.2480980557903634,0.3681318681318681,0.3892645815722739,=0.2799,=81.1720,=74.9776,=50.0456,=4.8630,=0.1730,=7.0853,=5.8001,=4.9267,=5.2285,=0.1211,=10.9552,=8.9398,=5.4999,=0.0045,=0.4528,=0.0052,=0.0046,=0.0036
2023-03-09,11.2,1.38,18.17,1.83,6.053371428571429,0.2210481825866441,0.2485207100591716,0.3588334742180896,0.3655959425190194,=0.2889,=81.1720,=74.9718,=50.0456,=4.8878,=0.1837,=7.0853,=5.7996,=4.9254,=5.2293,=0.1224,=10.9552,=8.9385,=5.4790,=0.0044,=0.4458,=0.0052,=0.0046,=0.0036
2023-03-10,11.03,1.36,17.93,1.81,6.203483136899365,0.1741335587489433,0.2016060862214708,0.3203719357565511,0.3085376162299239,=0.2696,=81.0907,=74.9661,=50.0589,=4.8668,=0.1755,=7.0831,=5.7991,=4.9254,=5.2120,=0.1160,=10.9460,=8.9372,=5.4790,=0.0045,=0.4639,=0.0052,=0.0046,=0.0036
2023-03-13,11.2,1.38,18.03,1.82,6.0582714285714285,0.2223161453930684,0.2497886728655959,0.3372781065088757,0.3398140321217244,=0.2645,=81.0907,=74.9642,=50.0589,=4.9168,=0.1925,=7.0831,=5.7975,=4.9211,=5.1960,=0.1095,=10.9460,=8.9318,=5.4781,=0.0041,=0.3302,=0.0052,=0.0046,=0.0036
2023-03-14,11.12,1.37,17.84,1.8,6.127605755395685,0.2018581081081081,0.2242398648648648,0.3095439189189189,0.2842060810810811,=0.2734,=81.0907,=74.9623,=50.0589,=4.9585,=0.2109,=7.0831,=5.7959,=4.9211,=5.2148,=0.1188,=10.9460,=8.9264,=5.4768,=0.0041,=0.3297,=0.0052,=0.0046,=0.0036
2023-03-15,11.16,1.38,17.99,1.81,6.095373476702509,0.210304054054054,0.2508445945945945,0.3331925675675675,0.3095439189189189,=0.2808,=81.0907,=74.9472,=50.0589,=4.9524,=0.2106,=7.0831,=5.7958,=4.9211,=5.2131,=0.1186,=10.9460,=8.9262,=5.4758,=0.0041,=0.3292,=0.0052,=0.0046,=0.0036
