日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB中位数,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2022-08-10,=9299.2056,=10044.7436,=2326421366205.4302,=1789629393004,=1158496546476.3955,=6.1744,=0.4550,=7.5467,=6.3024,=5.6434
2022-08-09,=9415.2082,=10169.0372,=2355134955113.1304,=1811140282062,=1173177681160.2988,=6.0505,=0.3947,=7.5622,=6.3086,=5.6407
2022-08-08,=9325.7288,=10072.3936,=2337309159052.8496,=1793671560925,=1162026960836.1450,=5.9740,=0.3578,=7.5622,=6.3089,=5.6407
2022-08-05,=9401.7883,=10154.5428,=2364896180308.7700,=1807578449701,=1172400556290.2456,=6.3185,=0.5028,=7.5622,=6.3092,=5.6407
2022-08-04,=8927.1094,=9640.7240,=2242755625416.2002,=1713968260546,=1114127297102.3762,=5.9356,=0.3255,=7.5622,=6.3089,=5.6407
2022-08-03,=8777.0921,=9478.7147,=2204444658114.3706,=1686553136733,=1094882873973.1252,=5.7850,=0.2535,=7.5622,=6.3092,=5.6407
2022-08-02,=8496.2686,=9175.4428,=2126251319019.0696,=1634672847602,=1059360283178.8644,=5.6439,=0.2036,=7.5742,=6.3094,=5.6393
2022-08-01,=8573.7050,=9259.0693,=2144699027763.5000,=1646906180465,=1069343330227.6166,=5.6194,=0.1885,=7.5742,=6.3097,=5.6393
2022-07-29,=8460.7752,=9137.1121,=2119511972128.2705,=1625700735511,=1055213204036.9504,=5.4493,=0.0993,=7.5742,=6.3144,=5.6407
2022-07-28,=8722.7091,=9419.9845,=2181416560941.1799,=1676047954668,=1087774149192.3480,=5.5789,=0.1583,=7.5742,=6.3191,=5.6434
2022-07-27,=8582.5484,=9266.2549,=2145624307415.2600,=1649615765671,=1070023820296.4230,=5.5374,=0.1360,=7.5742,=6.3224,=5.6445
2022-07-26,=8657.8892,=9347.5976,=2164889096021.5095,=1662656364064,=1079508235937.0392,=5.5465,=0.1376,=7.5769,=6.3258,=5.6445
2022-07-25,=8607.6632,=9293.3705,=2156586894585.4399,=1653347053778,=1073425013772.3672,=5.4975,=0.1125,=7.5769,=6.3317,=5.6445
2022-07-22,=8757.6155,=9455.2683,=2185803488984.4604,=1680889468845,=1091818043232.6960,=5.6445,=0.1972,=7.5769,=6.3377,=5.6534
2022-07-21,=8835.2728,=9539.1119,=2206809708913.2603,=1627123780606,=1101493690662.5764,=5.7774,=0.2440,=7.5769,=6.3387,=5.6560
2022-07-20,=8665.6383,=9355.9639,=2167701722411.0703,=1596213555806,=1080388331441.5792,=5.8148,=0.2585,=7.5769,=6.3398,=5.6560
2022-07-19,=8570.0297,=9252.7389,=2146388182978.2600,=1577460019197,=1068441558400.4364,=5.5839,=0.1598,=7.5796,=6.3410,=5.6534
2022-07-18,=8644.5700,=9333.2173,=2163366513429.4299,=1591431235958,=1077493870290.9038,=5.5986,=0.1671,=7.5796,=6.3422,=5.6560
2022-07-15,=8706.8738,=9400.4844,=2173665205460.8101,=1601292410721,=1085126451880.0856,=5.6284,=0.1844,=7.5796,=6.3462,=5.6565
2022-07-14,=8744.9223,=9441.5640,=2179871332858.6790,=1607486789383,=1089890599591.0576,=5.7700,=0.2386,=7.5796,=6.3502,=5.6576
2022-07-13,=8666.9474,=9353.1058,=2163709476569.6799,=1592844471373,=1080173198972.0583,=5.7007,=0.2191,=7.5796,=6.3503,=5.6576
2022-07-12,=8784.9071,=9479.2830,=2192644459410.1499,=1612975768154,=1094884175633.8618,=5.8043,=0.2479,=7.5828,=6.3504,=5.6565
2022-07-11,=9029.4372,=9743.1412,=2251371834806.0303,=1659066970502,=1124925669310.1753,=5.8835,=0.2924,=7.5828,=6.3532,=5.6565
2022-07-08,=9324.9626,=10062.0255,=2324904659740.9800,=1712453545870,=1161930988529.2429,=6.1059,=0.4029,=7.5828,=6.3559,=5.6565
2022-07-07,=9271.9359,=10004.8074,=2310450288757.6396,=1703653589540,=1155449109086.4106,=6.0722,=0.3906,=7.5828,=6.3602,=5.6565
2022-07-06,=9313.3185,=10049.4609,=2322100704674.1104,=1708922775981,=1161037815896.0264,=6.0505,=0.3797,=7.5828,=6.3645,=5.6565
2022-07-05,=9192.5997,=9919.2003,=2292900609950.3198,=1686552563117,=1146350475301.9131,=6.0373,=0.3745,=7.6054,=6.3715,=5.6560
2022-07-04,=9155.7915,=9879.4827,=2284225785951.3701,=1679306064117,=1141933827694.7554,=5.9570,=0.3261,=7.6054,=6.3786,=5.6560
2022-07-01,=9418.9444,=10163.4357,=2349231091015.3691,=1725412943610,=1174765535173.3950,=6.2543,=0.4647,=7.6054,=6.3811,=5.6560
2022-06-30,=9417.3110,=10161.6732,=2352725814436.3496,=1724204053154,=1175204079347.5295,=6.2020,=0.4438,=7.6054,=6.3836,=5.6560
2022-06-29,=9125.9670,=9846.1127,=2290183008155.9702,=1672229130966,=1139000371533.2903,=5.8557,=0.2771,=7.6054,=6.3848,=5.6560
2022-06-28,=9298.6378,=10031.4223,=2333001001031.1997,=1703459056250,=1160393952529.0728,=5.9861,=0.3483,=7.6158,=6.3860,=5.6534
2022-06-27,=8903.2960,=9604.9254,=2243071292066.7300,=1624499071569,=1111188096163.1711,=5.7588,=0.2388,=7.6158,=6.3886,=5.6534
2022-06-24,=8762.7832,=9453.3394,=2214968889673,=1599643177504,=1093775224068.5128,=5.6934,=0.2217,=7.6158,=6.3911,=5.6534
2022-06-23,=8640.5683,=9318.6839,=2184334835469.9399,=1577868079504,=1078191541681.1040,=5.5855,=0.1640,=7.6158,=6.3928,=5.6534
2022-06-22,=8433.3599,=9095.2136,=2134438261513.2097,=1537648413660,=1052811619892.4775,=5.4187,=0.0988,=7.6158,=6.3945,=5.6560
2022-06-21,=8694.5674,=9376.3048,=2197438089543.4795,=1584052304868,=1085351898144.5348,=5.6434,=0.1951,=7.6213,=6.4034,=5.6560
2022-06-20,=8791.3586,=9480.3425,=2220692766073.8799,=1601215454278,=1097659163586.5052,=5.6326,=0.1880,=7.6213,=6.4123,=5.6565
2022-06-17,=8667.4154,=9346.6858,=2189543293143.4600,=1564437046701,=1082412542256.6052,=5.5677,=0.1504,=7.6213,=6.4137,=5.6576
2022-06-16,=8695.5132,=9375.7984,=2196969206251.3296,=1569738399435,=1085792937907.7034,=5.6663,=0.2032,=7.6213,=6.4151,=5.6579
2022-06-15,=8551.7202,=9220.7559,=2167161249443.6897,=1541608941474,=1068428262530.3531,=5.3264,=0.0820,=7.6213,=6.4162,=5.6579
2022-06-14,=8474.0587,=9137.0186,=2149677956829.6699,=1526264590425,=1058674714362.0120,=5.3303,=0.0836,=7.6322,=6.4173,=5.6579
2022-06-13,=8661.7661,=9339.0223,=2193482835471.2200,=1560927130554,=1081863116553.8846,=5.5442,=0.1366,=7.6322,=6.4187,=5.6637
2022-06-10,=8778.7855,=9465.1914,=1595085282843.6204,=1407912048940,=921928170948.0630,=4.8717,=0.0382,=7.6322,=6.4202,=5.6713
2022-06-09,=8613.9142,=9287.4289,=1566998070211.2004,=1380358915417,=905124509007.1410,=4.7789,=0.0309,=7.6322,=6.4210,=5.6733
2022-06-08,=8897.9410,=9593.6635,=1622415560321.8201,=1426437989145,=935317105450.2870,=4.9363,=0.0413,=7.6322,=6.4218,=5.6744
2022-06-07,=8923.3388,=9620.8157,=1627585036890.7195,=1430840053874,=937775557840.4352,=4.9790,=0.0414,=7.6458,=6.4238,=5.6744
2022-06-06,=9092.1892,=9802.8640,=1660348561164.7500,=1460369320489,=956133101058.8152,=5.0671,=0.0444,=7.6458,=6.4258,=5.6752
2022-06-02,=8852.4406,=9544.3759,=1616485932174.1802,=1421119419739,=930700363116.9896,=4.9110,=0.0385,=7.6458,=6.4264,=5.6752
2022-06-01,=8572.5804,=9234.8529,=1562067928227.7600,=1373273345267,=900963550113.7568,=4.8214,=0.0341,=7.6458,=6.4270,=5.6785
2022-05-31,=8599.7770,=9264.1505,=1566694230648.7900,=1377894550389,=903792898483.7244,=4.8490,=0.0342,=7.6458,=6.4367,=5.6857
2022-05-30,=8439.1385,=9091.1020,=1534878014318.1399,=1351529274608,=886756143651.6193,=4.6828,=0.0283,=7.6718,=6.4464,=5.6857
2022-05-27,=8333.7011,=8977.5191,=1513840358307.9700,=1333778732594,=874716740837.8195,=4.5914,=0.0179,=7.6718,=6.4494,=5.6876
2022-05-26,=8383.3188,=9030.4528,=1522779444342.6399,=1341672880581,=880174888422.8387,=4.6124,=0.0194,=7.6718,=6.4524,=5.7020
2022-05-25,=8448.8275,=9100.4367,=1536476120479.5901,=1352207988212,=887352566327.0138,=4.6429,=0.0209,=7.6718,=6.4612,=5.7041
2022-05-24,=8462.0170,=9114.6434,=1539697970808.4895,=1354817044390,=888953785288.1843,=4.6100,=0.0180,=7.6718,=6.4700,=5.7158
2022-05-23,=8832.1639,=9513.3376,=1606750118638.4602,=1413032813918,=928109338151.6165,=4.8775,=0.0270,=7.6777,=6.4723,=5.7158
2022-05-20,=8754.4737,=9429.6556,=1592246609433.2900,=1399675378444,=919631185582.6814,=4.8125,=0.0255,=7.6777,=6.4747,=5.7198
2022-05-19,=8732.9827,=9405.1284,=1590021438600.4902,=1398049447116,=917141454189.5564,=4.8099,=0.0241,=7.6777,=6.4758,=5.7235
2022-05-18,=8572.2693,=9232.0455,=1560910418189.1499,=1372580656695,=900612639999.3149,=4.6693,=0.0211,=7.6777,=6.4768,=5.7248
2022-05-17,=8515.6859,=9171.1071,=1551135341921.0095,=1363788556814,=894717275972.8188,=4.7059,=0.0211,=7.6777,=6.4823,=5.7391
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=4.5759,=0.0151,=7.7013,=6.4878,=5.7391
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=4.6346,=0.0166,=7.7013,=6.4889,=5.7432
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=4.6450,=0.0167,=7.7013,=6.4901,=5.7441
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=4.5801,=0.0152,=7.7013,=6.4917,=5.7479
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=4.4116,=0.0122,=7.7013,=6.4933,=5.7522
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=4.3122,=0.0076,=7.7167,=6.4937,=5.7522
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=4.2875,=0.0046,=7.7167,=6.4942,=5.7663
2022-05-05,=7984.7468,=8599.0085,=1446799619182.9297,=1263064956208,=838111008679.1664,=4.4076,=0.0076,=7.7167,=6.5002,=5.7747
2022-04-29,=7949.1082,=8560.6283,=1444061390281.6902,=1243697062039,=833998495564.0746,=4.3899,=0.0061,=7.7167,=6.5062,=5.7856
2022-04-28,=7677.1621,=8266.2415,=1395614703942.7500,=1201086302712,=804727168306.9486,=4.2112,=0.0031,=7.7167,=6.5072,=5.7856
2022-04-27,=7752.1314,=8345.7645,=1408715552285.8701,=1212700035676,=803466120663.9001,=4.3104,=0.0031,=7.7174,=6.5083,=5.7856
2022-04-26,=7215.5627,=7768.1071,=1311008664399.1899,=1128816460598,=746928853186.2101,=4.0549,=0,=7.7174,=6.5095,=5.7899
2022-04-25,=7422.8815,=7991.3017,=1346226843646.3301,=1159653461934,=766557764127.0200,=4.1662,=0,=7.7174,=6.5107,=5.7913
2022-04-22,=8047.4514,=8663.6992,=1461778135588.7800,=1259197875132,=830173056772.9199,=4.4445,=0,=7.7174,=6.5110,=5.7921
2022-04-21,=8251.5322,=8883.4079,=1501092188194.4197,=1292044039048,=851744767448.1600,=5.1367,=0.0077,=7.7174,=6.5112,=5.8015
2022-04-20,=8458.5487,=9106.2770,=1537423864822.1204,=1323506216478,=872117786101.6901,=5.2850,=0.0340,=7.7180,=6.5120,=5.8015
2022-04-19,=8592.4992,=9250.4850,=1561463536031.4302,=1344900933409,=886156761733.0900,=5.1838,=0.0170,=7.7180,=6.5128,=5.8057
2022-04-18,=8791.4989,=9464.7234,=1600955387286.2400,=1378011294834,=907145158598.5898,=5.2594,=0.0264,=7.7180,=6.5128,=5.8095
2022-04-15,=8464.7294,=9112.9310,=1540954697218.8401,=1322045118904,=873222854892.6399,=5.0805,=0.0047,=7.7180,=6.5129,=5.8135
2022-04-14,=8499.0451,=9149.8744,=1546096279768.0500,=1328458758432,=876622028215.4401,=5.1629,=0.0124,=7.7180,=6.5153,=5.8186
2022-04-13,=8291.2545,=8926.1719,=1505913088483.4202,=1294729453957,=855516004656.9100,=5.0534,=0.0031,=7.7267,=6.5176,=5.8186
2022-04-12,=8502.5869,=9153.6874,=1544908026494.0300,=1326927175276,=877227653745.2700,=5.2446,=0.0203,=7.7267,=6.5199,=5.8194
2022-04-11,=8385.8411,=9028.0016,=1527489387889.2600,=1310763923893,=865454145841.9198,=5.2212,=0.0172,=7.7267,=6.5222,=5.8195
2022-04-08,=8863.8033,=9542.5646,=1614206072726.1899,=1384204223320,=912713637643.3800,=5.5539,=0.0861,=7.7267,=6.5224,=5.8196
2022-04-07,=8852.4005,=9530.2886,=1613530890616.2900,=1383858802537,=911715462337.9200,=5.4546,=0.0439,=7.7267,=6.5226,=5.8207
2022-04-06,=9049.0991,=9742.0497,=1650368296513.0500,=1414516134721,=931941356773.9700,=5.6733,=0.1476,=7.7346,=6.5257,=5.8207
2022-04-01,=9364.8782,=10082.0101,=1710732742452.9800,=1464419361989,=964574603855,=5.8418,=0.2075,=7.7346,=6.5288,=5.8236
2022-03-31,=9361.4979,=10078.3710,=1707848589712.2605,=1463946127760,=964259640594.4301,=5.8766,=0.2299,=7.7346,=6.5310,=5.8236
2022-03-30,=9642.4987,=10380.8900,=1759483226945.8501,=1507691598637,=988722901958.5900,=5.8953,=0.2319,=7.7346,=6.5332,=5.8236
2022-03-29,=9454.9951,=10179.0280,=1722819535220.4402,=1477517936790,=969670236062.2700,=5.6876,=0.1564,=7.7346,=6.5362,=5.8236
2022-03-28,=9651.4965,=10390.5769,=1759774200464.4302,=1506602131057,=989907341736.2802,=5.8545,=0.2120,=7.7365,=6.5393,=5.8236
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=6.0301,=0.3074,=7.7365,=6.5406,=5.8236
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=5.9503,=0.2571,=7.7365,=6.5419,=5.8236
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=6.1312,=0.3514,=7.7365,=6.5431,=5.8236
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=6.0990,=0.3376,=7.7365,=6.5444,=5.8236
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=6.2033,=0.3876,=7.7388,=6.5450,=5.8207
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=6.1964,=0.3850,=7.7388,=6.5457,=5.8207
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=6.2350,=0.3920,=7.7388,=6.5472,=5.8207
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=6.0517,=0.3205,=7.7388,=6.5487,=5.8207
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=5.8236,=0.2022,=7.7388,=6.5540,=5.8207
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=6.0667,=0.3248,=7.7414,=6.5594,=5.8196
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=6.3092,=0.4219,=7.7414,=6.5673,=5.8196
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=6.2733,=0.4097,=7.7414,=6.5752,=5.8196
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=6.5752,=0.4992,=7.7414,=6.5789,=5.8196
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=6.6445,=0.5275,=7.7414,=6.5825,=5.8196
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=6.6686,=0.5332,=7.7558,=6.5710,=5.8195
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=6.9634,=0.6315,=7.7558,=6.5594,=5.8195
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=6.9231,=0.6211,=7.7558,=6.5540,=5.8195
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=7.0650,=0.6629,=7.7558,=6.5487,=5.8195
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=7.1618,=0.6884,=7.7558,=6.5472,=5.8195
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=7.0999,=0.6732,=7.7921,=6.5457,=5.8194
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=7.0412,=0.6563,=7.7921,=6.5450,=5.8194
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=6.7824,=0.5738,=7.7921,=6.5444,=5.8194
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=6.9697,=0.6437,=7.7921,=6.5431,=5.8194
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=6.4901,=0.4753,=7.7921,=6.5419,=5.8194
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=6.4270,=0.4646,=7.7928,=6.5431,=5.8186
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=6.4202,=0.4604,=7.7928,=6.5444,=5.8186
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=6.5393,=0.4959,=7.7928,=6.5450,=5.8186
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=6.4768,=0.4719,=7.7928,=6.5457,=5.8186
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=6.5825,=0.5041,=7.7928,=6.5472,=5.8186
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=6.3504,=0.4452,=7.7989,=6.5457,=5.8135
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=6.4123,=0.4576,=7.7989,=6.5472,=5.8135
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=6.6140,=0.5117,=7.7989,=6.5487,=5.8135
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=6.6320,=0.5259,=7.7989,=6.5472,=5.8135
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=6.4747,=0.4716,=7.7989,=6.5457,=5.8135
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=6.5594,=0.5025,=7.8084,=6.5472,=5.8095
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=6.5128,=0.4849,=7.8084,=6.5457,=5.8095
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=6.6697,=0.5311,=7.8084,=6.5472,=5.8095
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=6.9679,=0.6330,=7.8084,=6.5457,=5.8095
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=6.8745,=0.6020,=7.8084,=6.5450,=5.8095
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=7.1366,=0.6774,=7.8146,=6.5444,=5.8057
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=6.7951,=0.5753,=7.8146,=6.5431,=5.8057
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=7.0770,=0.6559,=7.8146,=6.5419,=5.8057
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=7.0001,=0.6418,=7.8146,=6.5375,=5.8057
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=7.1146,=0.6684,=7.8146,=6.5332,=5.8057
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=6.9291,=0.6218,=7.8241,=6.5310,=5.8015
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=6.7209,=0.5529,=7.8241,=6.5288,=5.8015
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=6.4524,=0.4786,=7.8241,=6.5257,=5.8015
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=6.5083,=0.4880,=7.8241,=6.5288,=5.8015
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=6.4151,=0.4717,=7.8241,=6.5310,=5.8015
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=6.5062,=0.4863,=7.8309,=6.5332,=5.7921
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=6.6516,=0.5336,=7.8309,=6.5375,=5.7921
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=6.7618,=0.5621,=7.8309,=6.5332,=5.7921
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=6.8199,=0.5838,=7.8309,=6.5310,=5.7921
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=7.0921,=0.6540,=7.8309,=6.5288,=5.7921
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=7.2543,=0.6898,=7.8337,=6.5257,=5.7913
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=7.4729,=0.7309,=7.8337,=6.5226,=5.7913
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=7.3334,=0.7078,=7.8337,=6.5224,=5.7913
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=7.4815,=0.7334,=7.8337,=6.5222,=5.7913
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=7.4251,=0.7243,=7.8337,=6.5199,=5.7913
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=7.4965,=0.7360,=7.8348,=6.5176,=5.7899
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=7.5294,=0.7391,=7.8348,=6.5153,=5.7899
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=7.3127,=0.7053,=7.8348,=6.5129,=5.7899
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=7.5314,=0.7417,=7.8348,=6.5120,=5.7899
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=7.2395,=0.6972,=7.8348,=6.5112,=5.7899
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=7.4502,=0.7302,=7.8503,=6.5110,=5.7856
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=7.8679,=0.8057,=7.8503,=6.5107,=5.7856
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=7.8309,=0.7965,=7.8348,=6.5024,=5.7856
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=8.0650,=0.8457,=7.8348,=6.4942,=5.7856
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=8.0514,=0.8455,=7.8337,=6.4937,=5.7856
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=7.8535,=0.8060,=7.8337,=6.4933,=5.7856
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=7.9206,=0.8182,=7.8241,=6.4906,=5.7856
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=7.9618,=0.8268,=7.8146,=6.4878,=5.7856
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=7.7167,=0.7782,=7.8084,=6.4789,=5.7856
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=8.0195,=0.8369,=7.8084,=6.4700,=5.7856
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=8.2990,=0.8689,=7.8084,=6.4582,=5.7747
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=8.0361,=0.8435,=7.7989,=6.4464,=5.7747
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=8.0673,=0.8486,=7.7928,=6.4361,=5.7747
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=7.9291,=0.8303,=7.7921,=6.4258,=5.7747
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=7.8337,=0.8119,=7.7558,=6.4238,=5.7747
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=7.7180,=0.7899,=7.7558,=6.4218,=5.7663
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=7.9444,=0.8312,=7.7558,=6.4196,=5.7663
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=8.0399,=0.8455,=7.7414,=6.4173,=5.7663
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=7.8503,=0.8179,=7.7388,=6.4059,=5.7663
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=7.7013,=0.7920,=7.7365,=6.3945,=5.7663
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=7.2009,=0.7130,=7.7388,=6.3928,=5.7522
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=7.2102,=0.7143,=7.7388,=6.3911,=5.7522
