日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2024-05-09,=6243.9448,=6764.9574,=1929931668695.1504,=1408416560561,=954797119919.8700,=5.6035,=0.1767,=7.3201,=6.3964,=5.7278
2024-05-08,=6102.4890,=6611.6981,=1881959407884.2495,=1375651224601,=934612502037.2300,=5.4642,=0.1594,=7.3246,=6.3968,=5.7278
2024-05-07,=6191.5994,=6708.2441,=1907934602304.9900,=1395604662517,=948258780762.2698,=5.5397,=0.1683,=7.3246,=6.3988,=5.7342
2024-05-06,=6237.7924,=6758.2916,=1923762612289.9900,=1405952842279,=954961831467.5598,=5.5856,=0.1711,=7.3246,=6.4009,=5.7347
2024-04-30,=6177.9081,=6693.4103,=1907065820255.8501,=1393378262567,=945209425650.2300,=5.5371,=0.1668,=7.3246,=6.4014,=5.7349
2024-04-29,=6267.0107,=6789.9479,=1938161734092.7800,=1413582342286,=970504820108.3500,=5.7342,=0.1977,=7.3246,=6.4018,=5.7439
2024-04-26,=6050.9764,=6555.8871,=1875568705374.5601,=1362330555124,=928034362499.8199,=5.6658,=0.1873,=7.3289,=6.4021,=5.7439
2024-04-25,=5877.7787,=6368.2373,=1820222732385.7000,=1323705419659,=901273428219.8098,=5.5247,=0.1637,=7.3289,=6.4023,=5.7448
2024-04-24,=5875.3252,=6365.5791,=1820054328220.7395,=1322557394226,=900837966371.2800,=5.5374,=0.1665,=7.3289,=6.4024,=5.7449
2024-04-23,=5766.8233,=6248.0235,=1788428514277.5498,=1300257064548,=884462257170.7401,=5.4412,=0.1596,=7.3289,=6.4025,=5.7541
2024-04-22,=5818.9703,=6304.5218,=1803485005603.2195,=1311409926143,=892948311494.5796,=5.5312,=0.1633,=7.3289,=6.4028,=5.7555
2024-04-19,=5817.0404,=6302.4309,=1805353736556.1799,=1310517803908,=892485967422.8701,=5.5419,=0.1652,=7.3310,=6.4031,=5.7555
2024-04-18,=5989.2087,=6488.9654,=1855850646372,=1348754994425,=918508734916.1300,=5.7012,=0.1866,=7.3310,=6.4036,=5.7591
2024-04-17,=6068.3595,=6574.7207,=1877873121879.6704,=1366895734359,=930658404864.1600,=5.7642,=0.2027,=7.3310,=6.4040,=5.7619
2024-04-16,=5864.6025,=6353.9616,=1821617148432.9104,=1322568034040,=899466669580.3499,=5.5916,=0.1692,=7.3310,=6.4041,=5.7619
2024-04-15,=6021.7507,=6524.2227,=1863295401842.5601,=1358694278634,=923508013905.9000,=5.7195,=0.1871,=7.3310,=6.4041,=5.7625
2024-04-12,=5915.4611,=6409.0640,=1828588288777.1001,=1332715104638,=904989499978.4900,=5.6395,=0.1766,=7.3324,=6.4042,=5.7625
2024-04-11,=5876.7241,=6367.0946,=1821542928868.3799,=1326031995361,=898865434626.8000,=5.6375,=0.1758,=7.3324,=6.4043,=5.7639
2024-04-10,=5854.1577,=6342.6452,=1823504202049.2705,=1322060896650,=895458117125.1801,=5.6435,=0.1769,=7.3324,=6.4043,=5.7652
2024-04-09,=6016.5119,=6518.5467,=1869819519088.6499,=1357633533635,=919761721352.5200,=5.7863,=0.2037,=7.3324,=6.4044,=5.7677
2024-04-08,=5966.1411,=6463.9729,=1854079721889.6201,=1345929933761,=910549314140.6899,=5.7448,=0.1923,=7.3324,=6.4047,=5.7677
2024-04-03,=6107.0840,=6616.6765,=1899163871722.6804,=1376204412244,=932206876832.1600,=5.8883,=0.2308,=7.3368,=6.4050,=5.7677
2024-04-02,=6161.0291,=6675.1229,=1915415401364.3999,=1388163727905,=940211406669.2800,=5.9387,=0.2426,=7.3368,=6.4053,=5.7677
2024-04-01,=6273.6999,=6797.1953,=1948292144456.2695,=1414158502739,=957420522214.4900,=6.0491,=0.2848,=7.3368,=6.4057,=5.7677
2024-03-29,=6189.0804,=6705.5149,=1920509270640.9497,=1394125347290,=944380613740.6002,=5.9629,=0.2511,=7.3368,=6.4066,=5.7677
2024-03-28,=6205.4419,=6723.2416,=1924272090110.5696,=1397640582747,=946806817482.6400,=5.9820,=0.2585,=7.3368,=6.4075,=5.7677
2024-03-27,=6111.1903,=6621.1254,=1895782848830.9199,=1378012957043,=932496078881.1500,=5.8934,=0.2319,=7.3389,=6.4080,=5.7652
2024-03-26,=6281.2347,=6805.3588,=1946138124762.5896,=1414861501045,=958711745667.5200,=6.0499,=0.2832,=7.3389,=6.4084,=5.7652
2024-03-25,=6359.5754,=6890.2365,=1973573582613.0701,=1431835725043,=970528518846.7296,=6.1352,=0.3345,=7.3389,=6.4096,=5.7652
2024-03-22,=6506.5549,=7049.4804,=2017356331192.9504,=1463672299896,=993261595109.4298,=6.2713,=0.4084,=7.3389,=6.4107,=5.7652
2024-03-21,=6568.4803,=7116.5730,=2042139187615.6904,=1476813077433,=1003015083754.6100,=6.3484,=0.4555,=7.3389,=6.4110,=5.7652
2024-03-20,=6568.7207,=7116.8335,=2045571831835.4004,=1477972567547,=1002894746200.3800,=6.3590,=0.4613,=7.3399,=6.4113,=5.7639
2024-03-19,=6588.6274,=7138.4013,=2049379771014.7805,=1482559829779,=1005942088600.9600,=6.3709,=0.4671,=7.3399,=6.4114,=5.7639
2024-03-18,=6685.1042,=7242.9284,=2080692944452.9600,=1502994012742,=1021267198677.9399,=6.4788,=0.5468,=7.3399,=6.4114,=5.7639
2024-03-15,=6498.6463,=7040.9119,=2022578681046.5095,=1460182992566,=993618097802.7400,=6.2979,=0.4247,=7.3399,=6.4114,=5.7639
2024-03-14,=6494.7982,=7036.7427,=2022138189279.5100,=1459633922206,=992962193513.3199,=6.2965,=0.4224,=7.3399,=6.4114,=5.7639
2024-03-13,=6594.9283,=7145.2280,=2053343420029.1699,=1482974085052,=1008201823342.5295,=6.3936,=0.4833,=7.3417,=6.4125,=5.7625
2024-03-12,=6615.5967,=7167.6210,=2056781955315.0801,=1487398021033,=1011089588046.7800,=6.4044,=0.4928,=7.3417,=6.4135,=5.7625
2024-03-11,=6589.0587,=7138.8686,=2056677273147.3501,=1481533952010,=1006740166542.3500,=6.4040,=0.4905,=7.3417,=6.4168,=5.7625
2024-03-08,=6513.3154,=7056.8050,=2030830180971.0601,=1463909452801,=995407728443.9102,=6.3235,=0.4438,=7.3417,=6.4201,=5.7625
2024-03-07,=6367.5830,=6898.9123,=1991485912144.9600,=1430637833853,=973179073903.8600,=6.2010,=0.3717,=7.3417,=6.4204,=5.7625
2024-03-06,=6510.0113,=7053.2252,=2034328455817.7900,=1461331907338,=994995070622.4596,=6.3344,=0.4474,=7.3477,=6.4208,=5.7619
2024-03-05,=6603.1310,=7154.1151,=2059733344499.1304,=1480320834143,=1009039853444.5900,=6.4135,=0.4977,=7.3477,=6.4226,=5.7619
2024-03-04,=6610.7693,=7162.3907,=2064079054919.5500,=1482958048985,=1010362830003.9402,=6.4271,=0.5036,=7.3477,=6.4244,=5.7619
2024-03-01,=6574.3770,=7122.9617,=2059023201336.2305,=1474738592263,=1004874981592.2500,=6.4113,=0.4968,=7.3477,=6.4226,=5.7619
2024-02-29,=6439.3320,=6976.6482,=2025458452301.1799,=1444916427387,=984138933852.2600,=6.3068,=0.4326,=7.3477,=6.4244,=5.7619
2024-02-28,=6060.1296,=6565.8041,=1907101948488.8201,=1358742577488,=926169943148.9502,=5.9428,=0.2489,=7.3502,=6.4251,=5.7591
2024-02-27,=6323.4822,=6851.1315,=1989674481419.5801,=1416405403403,=966474745367.4700,=6.2001,=0.3723,=7.3502,=6.4257,=5.7591
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=5.9119,=0.2393,=7.3502,=6.4260,=5.7591
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=5.8803,=0.2349,=7.3502,=6.4263,=5.7591
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=5.8741,=0.2342,=7.3502,=6.4266,=5.7591
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=5.7861,=0.2079,=7.3519,=6.4269,=5.7555
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=5.7639,=0.2035,=7.3519,=6.4281,=5.7555
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=5.8203,=0.2202,=7.3519,=6.4292,=5.7555
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=5.6758,=0.1892,=7.3519,=6.4297,=5.7555
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=5.5220,=0.1691,=7.3519,=6.4302,=5.7591
2024-02-06,=5533.4514,=5995.1782,=1759027239189.4795,=1240654088992,=846455597835.8900,=5.4814,=0.1674,=7.3546,=6.4305,=5.7591
2024-02-05,=5193.2244,=5626.5617,=1652295750177.5503,=1166877944756,=794498570726.9600,=5.1488,=0.1381,=7.3546,=6.4309,=5.7619
2024-02-02,=5221.1194,=5656.7844,=1652642390315.6602,=1172085663934,=798522911876.4601,=5.1499,=0.1382,=7.3546,=6.4309,=5.7625
2024-02-01,=5411.9289,=5863.5155,=1706417924456.2195,=1215878244713,=827478115073.2100,=5.3174,=0.1577,=7.3546,=6.4310,=5.7652
2024-01-31,=5347.6110,=5793.8308,=1690656775978.2500,=1201749516532,=817794748783.2100,=5.2683,=0.1524,=7.3546,=6.4324,=5.7677
2024-01-30,=5460.1429,=5915.7527,=1718981826477.1194,=1228956630153,=834851555457.9799,=5.3566,=0.1580,=7.3573,=6.4337,=5.7677
2024-01-29,=5697.8640,=6173.3099,=1798594905998.9998,=1282750408772,=871075453693.2699,=5.6047,=0.1721,=7.3573,=6.4342,=5.7708
2024-01-26,=5837.3943,=6324.4830,=1840378930799.4800,=1314503845927,=892458601289.2200,=5.7349,=0.1898,=7.3573,=6.4347,=5.7723
2024-01-25,=6042.2340,=6546.4151,=1900819089819.7900,=1358772632087,=923598506929.3696,=5.9232,=0.2308,=7.3573,=6.4348,=5.7881
2024-01-24,=5912.7635,=6406.1412,=1858316477913.1101,=1330675456699,=903971429369.6500,=5.7908,=0.2050,=7.3573,=6.4348,=5.7881
2024-01-23,=5944.4626,=6440.4854,=1860819312424.4800,=1336482220961,=908944143141.5100,=5.7986,=0.2071,=7.3669,=6.4349,=5.7723
2024-01-22,=5919.3735,=6413.3028,=1849066134404.6899,=1331329051458,=905130466318.5300,=5.7619,=0.1952,=7.3669,=6.4350,=5.7723
2024-01-19,=6090.2899,=6598.4810,=1901030852846.5896,=1369780109715,=931399544902.5800,=5.9239,=0.2288,=7.3669,=6.4357,=5.7881
2024-01-18,=6095.7493,=6604.3959,=1903996540880.7195,=1372637275676,=932160426861.9000,=5.9331,=0.2300,=7.3669,=6.4364,=5.7881
2024-01-17,=5960.3196,=6457.6655,=1861663310147.8999,=1342828046683,=911746457849.1802,=5.8012,=0.2069,=7.3669,=6.4364,=5.7881
2024-01-16,=6098.4383,=6607.3092,=1906324457477.3899,=1373692425921,=933068783228.1899,=5.9404,=0.2323,=7.3703,=6.4364,=5.7723
2024-01-15,=6087.1511,=6595.0802,=1900318065732.3601,=1369740601366,=931297103512.5902,=5.9217,=0.2269,=7.3703,=6.4370,=5.7723
2024-01-12,=6065.3683,=6571.4797,=1893722538526.0500,=1363503558086,=928108518170.1300,=5.9011,=0.2262,=7.3703,=6.4375,=5.7723
2024-01-11,=6182.7760,=6698.6842,=1935184584633.5400,=1387378490064,=946218149798.6400,=6.0303,=0.2610,=7.3703,=6.4380,=5.7723
2024-01-10,=6105.8036,=6615.2890,=1914828161312.7000,=1370294596617,=934580475452.9500,=5.9669,=0.2397,=7.3703,=6.4384,=5.7723
2024-01-09,=6172.0354,=6687.0474,=1936673609932.1299,=1383800857129,=944746982113.5601,=6.0349,=0.2615,=7.3884,=6.4391,=5.7708
2024-01-08,=6169.5680,=6684.3741,=1943209859695.0105,=1382589820974,=944521147416.6804,=6.0553,=0.2711,=7.3884,=6.4397,=5.7708
2024-01-05,=6373.8507,=6905.7027,=2005981181686.7705,=1429040599531,=975734458338.7196,=6.2509,=0.3840,=7.3884,=6.4397,=5.7708
2024-01-04,=6468.7885,=7008.5624,=2039844278258.7600,=1448646209724,=990139700966.2300,=6.3564,=0.4427,=7.3884,=6.4397,=5.7708
2024-01-03,=6573.6982,=7122.2260,=2066552960140.3401,=1473372913945,=1006257448835.2598,=6.4397,=0.4986,=7.3884,=6.4404,=5.7708
2024-01-02,=6704.4698,=7263.9096,=2100798174973.8899,=1501565710134,=1026204765480.3800,=6.5464,=0.5631,=7.3885,=6.4411,=5.7677
2023-12-29,=6829.0608,=7398.8969,=2130869374158.1899,=1522765802373,=1044997503904.2900,=6.6401,=0.6164,=7.3885,=6.4404,=5.7677
2023-12-28,=6814.6461,=7383.2794,=2127149446544.5400,=1520081324922,=1042807673996.1100,=6.6285,=0.6075,=7.3885,=6.4397,=5.7677
2023-12-27,=6667.0848,=7223.4052,=2082126567881.0696,=1483967358396,=1020083155293.9700,=6.4882,=0.5297,=7.3885,=6.4391,=5.7677
2023-12-26,=6569.7562,=7117.9552,=2056532185990.7896,=1461267407427,=1005067119246.2400,=6.4084,=0.4811,=7.3885,=6.4384,=5.7677
2023-12-25,=6711.1808,=7271.1807,=2102316352110.6101,=1493259488616,=1026719309891.1400,=6.5511,=0.5686,=7.3885,=6.4391,=5.7652
2023-12-22,=6771.7610,=7336.8159,=2129132581248.9800,=1503116406199,=1036051662275.6600,=6.6347,=0.6089,=7.3885,=6.4384,=5.7652
2023-12-21,=6841.3984,=7412.2641,=2149579817752.1001,=1519448410953,=1046858155281.1504,=6.6984,=0.6351,=7.3885,=6.4380,=5.7652
2023-12-20,=6770.8922,=7335.8747,=2127489954014.5601,=1503549828245,=1036135329631.8300,=6.6296,=0.6082,=7.3885,=6.4375,=5.7652
2023-12-19,=6849.7481,=7421.3105,=2150132832166.9905,=1519937867056,=1048106104411.9000,=6.7001,=0.6363,=7.3885,=6.4370,=5.7652
2023-12-18,=6761.2465,=7325.4241,=2120980416760.7700,=1500378164161,=1034580547302.3800,=6.6093,=0.5998,=7.3920,=6.4364,=5.7625
2023-12-15,=6841.6727,=7412.5613,=2139578026928.1299,=1520139765968,=1046916223492.5000,=6.6672,=0.2921,=7.3920,=6.4364,=5.7625
2023-12-14,=6890.4786,=7465.4397,=2151282363347,=1529900550627,=1054309357527.6100,=6.7037,=0.3095,=7.3920,=6.4364,=5.7625
2023-12-13,=6905.1220,=7481.3050,=2162275252657.7600,=1532513675960,=1056611376468.5698,=6.7379,=0.3194,=7.3920,=6.4370,=5.7625
2023-12-12,=6987.9063,=7570.9971,=2191391782529.9497,=1551235683268,=1069103550727.4000,=6.8287,=0.3464,=7.3920,=6.4375,=5.7625
2023-12-11,=7004.8747,=7589.3813,=2194679027121.8601,=1554788452638,=1071282879588.2600,=6.8389,=0.3429,=7.3977,=6.4380,=5.7591
2023-12-08,=6913.7918,=7490.6982,=1953786677046.4397,=1452770731100,=985168845462.7800,=6.1066,=0.3069,=7.3977,=6.4384,=5.7591
2023-12-07,=6770.9720,=7335.9611,=1919210048752.1299,=1422778072443,=964957895594.9000,=5.9986,=0.2526,=7.3977,=6.4391,=5.7591
2023-12-06,=6852.5530,=7424.3495,=1931781943058.9604,=1440074115968,=976339398852.8900,=6.0378,=0.2672,=7.3977,=6.4397,=5.7591
2023-12-05,=6865.8776,=7438.7859,=1936011586747.7400,=1442774001393,=977803909796.2000,=6.0511,=0.2723,=7.3977,=6.4404,=5.7591
2023-12-04,=7061.8518,=7651.1128,=1984819268999.2097,=1483109745559,=1005229265617.5298,=6.2036,=0.3560,=7.4009,=6.4411,=5.7555
2023-12-01,=7155.3182,=7752.3784,=2011334920747.3501,=1501982382912,=1018615280473.9602,=6.2865,=0.4035,=7.4009,=6.4414,=5.7555
2023-11-30,=7129.6052,=7724.5198,=1998115173563.5105,=1497409174245,=1014780252477.0498,=6.2452,=0.3788,=7.4009,=6.4416,=5.7555
2023-11-29,=7137.8694,=7733.4735,=2000404533978.2800,=1500657252236,=1015899666733.4700,=6.2523,=0.3831,=7.4009,=6.4429,=5.7555
2023-11-28,=7137.1120,=7732.6530,=2005172099122.5801,=1500759291691,=1016030275081.2400,=6.2672,=0.3921,=7.4009,=6.4442,=5.7555
2023-11-27,=7152.3136,=7749.1231,=2010439832172.4497,=1504447543137,=1017974939403.5402,=6.2837,=0.4002,=7.4061,=6.4451,=5.7541
2023-11-24,=7068.0138,=7656.6062,=1984469866475.2495,=1485777747207,=1005800876586.0400,=6.2025,=0.3571,=7.4061,=6.4460,=5.7541
2023-11-23,=7163.5647,=7760.1141,=2003869669147.6499,=1506640557744,=1019263486409.9900,=6.2632,=0.3894,=7.4061,=6.4477,=5.7541
2023-11-22,=7099.1734,=7690.3606,=1984995799417.1704,=1494176093601,=1009931506707.2198,=6.2042,=0.3598,=7.4061,=6.4494,=5.7541
2023-11-21,=7208.3974,=7808.6802,=2017683959624.7695,=1517482093491,=1025539799049.1500,=6.3063,=0.4095,=7.4061,=6.4496,=5.7541
2023-11-20,=7275.5271,=7881.4001,=2037693556674.0500,=1531955947448,=1035216445969.7300,=6.3689,=0.4438,=7.4067,=6.4497,=5.7449
2023-11-17,=7327.2240,=7937.4021,=2042868567694.1101,=1540612062976,=1042403763095.7100,=6.3851,=0.4549,=7.4067,=6.4498,=5.7449
2023-11-16,=7301.4788,=7909.5130,=2035308526396.7400,=1534841655410,=1038723079944.8098,=6.3614,=0.4417,=7.4067,=6.4499,=5.7449
2023-11-15,=7431.5114,=8050.3741,=2071511148623.9800,=1562591602119,=1057053979678.9399,=6.4746,=0.5190,=7.4067,=6.4503,=5.7449
2023-11-14,=7453.7816,=8074.4989,=2080678901609.9104,=1568077915237,=1060654898622.1801,=6.5032,=0.5321,=7.4067,=6.4499,=5.7449
2023-11-13,=7387.2238,=8002.3985,=2060796895317.7000,=1555742089954,=1051174522336.7600,=6.4411,=0.4946,=7.4096,=6.4498,=5.7439
2023-11-10,=7376.3065,=7990.5720,=2056069749064.2505,=1552194502918,=1049095218575.5304,=6.4263,=0.4805,=7.4096,=6.4499,=5.7439
2023-11-09,=7415.7497,=8033.2998,=2074185086042.2700,=1554930177652,=1053734664422.7500,=6.4549,=0.5044,=7.4096,=6.4503,=5.7439
2023-11-08,=7515.7978,=8141.6795,=2105591118078.4304,=1574761622050,=1068053550393.5100,=6.5526,=0.5605,=7.4096,=6.4499,=5.7439
2023-11-07,=7502.7948,=8127.5936,=2099235592743.1404,=1574088840660,=1066430077310.1200,=6.5328,=0.5435,=7.4096,=6.4498,=5.7439
2023-11-06,=7481.7293,=8104.7739,=2092787678343.9597,=1569779067031,=1063659269219.6600,=6.5128,=0.5352,=7.4235,=6.4497,=5.7347
2023-11-03,=7326.7619,=7936.9015,=2057545676667.6899,=1535901683367,=1041833811237.4398,=6.4031,=0.4711,=7.4235,=6.4496,=5.7347
2023-11-02,=7161.9791,=7758.3963,=2015893425986.7500,=1500772449676,=1018838489413.4000,=6.2735,=0.3980,=7.4235,=6.4497,=5.7347
2023-11-01,=7247.3502,=7850.8767,=2041092902006.2000,=1517833155153,=1030795374595.3298,=6.3519,=0.4396,=7.4235,=6.4498,=5.7347
2023-10-31,=7296.8478,=7904.4962,=2047691098684.3799,=1528456807258,=1037402901956.4100,=6.3724,=0.4479,=7.4235,=6.4499,=5.7347
2023-10-30,=7309.1741,=7917.8489,=2057138644411.2900,=1532191685520,=1028372764193.8101,=6.4257,=0.4798,=7.4292,=6.4503,=5.7278
2023-10-27,=6995.6312,=7578.1956,=1980054384774.2195,=1468819962062,=983111744675.2000,=6.2266,=0.3780,=7.4292,=6.4508,=5.7278
2023-10-26,=6832.0961,=7401.0421,=1935143284202.2805,=1438240363694,=959454165939.0898,=6.1009,=0.3103,=7.4292,=6.4513,=5.7278
2023-10-25,=6836.0022,=7405.2735,=1929156735131.5105,=1436427862272,=959433840140.0400,=6.1515,=0.3383,=7.4292,=6.4518,=5.7278
2023-10-24,=6818.5925,=7386.4140,=1926525835879.3799,=1430989876408,=956618327510.4000,=6.1322,=0.3277,=7.4292,=6.4523,=5.7278
2023-10-23,=6714.4033,=7273.5484,=1908576911791.2500,=1406722879862,=941884982906.3700,=6.0750,=0.2925,=7.4349,=6.4529,=5.7242
2023-10-20,=6870.9006,=7443.0781,=1949454528335.8899,=1438802801338,=963700073885.7900,=6.2052,=0.3640,=7.4349,=6.4529,=5.7242
2023-10-19,=6999.0938,=7581.9466,=1975165390919.9199,=1467504061008,=982090070613.7998,=6.2870,=0.4020,=7.4349,=6.4529,=5.7242
2023-10-18,=6946.1495,=7524.5933,=1953332365788.1299,=1458501218140,=974602687735.6500,=6.2229,=0.3736,=7.4349,=6.4539,=5.7242
2023-10-17,=7033.4943,=7619.2117,=1972254297729.7495,=1477206374965,=986915453039.2700,=6.2832,=0.3998,=7.4349,=6.4550,=5.7242
2023-10-16,=6959.1260,=7538.6503,=1950285809580.1399,=1463002392184,=976451095127.4698,=6.2132,=0.3674,=7.4389,=6.4560,=5.7237
2023-10-13,=7158.5469,=7754.6780,=2003448629093.5205,=1504812318746,=1004359588071.0402,=6.3826,=0.4483,=7.4389,=6.4571,=5.7237
2023-10-12,=7173.8707,=7771.2779,=2004591020593.4199,=1507705956615,=1006420570762.4399,=6.3862,=0.4537,=7.4389,=6.4577,=5.7237
2023-10-11,=7140.0602,=7734.6518,=1996544002570.8501,=1497515708924,=1001553031442.5699,=6.3606,=0.4402,=7.4389,=6.4583,=5.7237
2023-10-10,=7055.4431,=7642.9882,=1961093649552.6799,=1482866023319,=989276138729.0800,=6.2476,=0.3838,=7.4389,=6.4585,=5.7237
2023-10-09,=6985.3256,=7567.0317,=1945575716756.5901,=1469296743387,=979164335783.9100,=6.1982,=0.3623,=7.4461,=6.4587,=5.7233
2023-09-28,=6929.1540,=7506.1824,=1936887330904.0095,=1457543364479,=971601594764.2000,=6.1705,=0.3477,=7.4461,=6.4591,=5.7233
2023-09-27,=6849.1484,=7419.5142,=1909562527183.5500,=1440452108095,=959993540053.1400,=6.0835,=0.2990,=7.4461,=6.4595,=5.7233
2023-09-26,=6835.5773,=7404.8129,=1903423217414.4600,=1438452575926,=957975421125,=6.0639,=0.2923,=7.4461,=6.4603,=5.7233
2023-09-25,=6909.2839,=7483.9867,=1927082665864.6599,=1453894519296,=968085704949.4200,=6.1393,=0.3307,=7.4461,=6.4611,=5.7233
2023-09-22,=6973.6746,=7553.7333,=1942560874081.6011,=1467258404156,=977252964198.0702,=6.1886,=0.3521,=7.4473,=6.4623,=5.7207
2023-09-21,=6822.7857,=7390.2938,=1897348447405,=1437527383013,=956035864312.7198,=6.0446,=0.2831,=7.4473,=6.4635,=5.7207
2023-09-20,=6843.7449,=7412.9964,=1902697235666.9705,=1435573411999,=959151252432.5502,=6.0616,=0.2915,=7.4473,=6.4639,=5.7207
2023-09-19,=6942.8882,=7520.3863,=1928696017148.3401,=1456980197442,=972801430838.3101,=6.1444,=0.3320,=7.4473,=6.4644,=5.7207
2023-09-18,=6976.9641,=7557.2965,=1940312841434.6499,=1465054372523,=977622585449.5900,=6.1814,=0.3484,=7.4473,=6.4658,=5.7207
2023-09-15,=7073.8683,=7662.2610,=1975013939818.2800,=1483289683139,=991432719850.5002,=6.2920,=0.3962,=7.4520,=6.4672,=5.7126
2023-09-14,=6978.6385,=7559.1102,=1947421809809.4504,=1464967847690,=977909702886.2500,=6.2041,=0.3602,=7.4520,=6.4674,=5.7126
2023-09-13,=7080.4722,=7669.4143,=1971242008672.4299,=1486152243763,=992016039603.9800,=6.2800,=0.3919,=7.4520,=6.4676,=5.7126
2023-09-12,=7162.9024,=7758.7010,=1995377362573.7800,=1503511360766,=1003492623517.1302,=6.3569,=0.4307,=7.4520,=6.4688,=5.7126
2023-09-11,=7214.0773,=7814.1326,=2010694408141.2400,=1513918152182,=1010717241322.7798,=6.4057,=0.4585,=7.4520,=6.4700,=5.7126
2023-09-08,=7216.9577,=7817.2526,=2012285148741.7495,=1507724044477,=1011002802608.6200,=6.4107,=0.4600,=7.4588,=6.4709,=5.6701
2023-09-07,=7174.9591,=7771.7606,=2001100690959.3789,=1500027595109,=1005210412111.6998,=6.3751,=0.4361,=7.4588,=6.4717,=5.6701
2023-09-06,=7467.5620,=8088.7017,=2096665773454.3999,=1559146564507,=1046340255820.9800,=6.6795,=0.6061,=7.4588,=6.4724,=5.6701
2023-09-05,=7326.8265,=7936.2600,=2054096273655.1799,=1529469584292,=1025081086000.2100,=6.5439,=0.5346,=7.4588,=6.4717,=5.6701
2023-09-04,=7353.8554,=7965.5371,=2068513325479.4099,=1534971141475,=1028840870967.8198,=6.5899,=0.5605,=7.4588,=6.4709,=5.6701
2023-09-01,=7238.5635,=7840.6554,=2026840846108.4004,=1514592278644,=1012742599196.3900,=6.4571,=0.4908,=7.4628,=6.4700,=5.6663
2023-08-31,=7293.0992,=7899.7273,=2043946858773.7104,=1525490432719,=1020084229703.9301,=6.5116,=0.5189,=7.4628,=6.4709,=5.6663
2023-08-30,=7251.8853,=7855.0852,=2027697951038.8799,=1517536008210,=1006773019663.8300,=6.4587,=0.4929,=7.4628,=6.4700,=5.6663
2023-08-29,=7083.3558,=7672.5377,=1976265398917.7695,=1483597627089,=980683244085.2800,=6.3186,=0.4147,=7.4628,=6.4709,=5.6663
2023-08-28,=6837.1673,=7405.8717,=1905247300916.7605,=1435171244853,=941750236741.5958,=6.0819,=0.3016,=7.4628,=6.4717,=5.6663
2023-08-25,=6772.7337,=7336.0786,=1888676330674.2505,=1422634609704,=932278079659.7140,=5.9791,=0.2641,=7.4640,=6.4724,=5.6650
2023-08-24,=6930.3968,=7506.8559,=1929326106115.3596,=1456262955114,=952812424513.0404,=6.1133,=0.3217,=7.4640,=6.4731,=5.6650
2023-08-23,=6809.2217,=7375.6016,=1899581180696.9104,=1433028619757,=938890336635.7704,=6.0211,=0.2790,=7.4640,=6.4738,=5.6650
2023-08-22,=6966.5064,=7545.9690,=1940350270737.7600,=1463914366059,=960310509512.9139,=6.1504,=0.3388,=7.4640,=6.4746,=5.6650
2023-08-21,=6871.9566,=7443.5547,=1913510976641.6201,=1444533167068,=947380338911.6692,=6.1116,=0.3196,=7.4640,=6.4749,=5.6650
2023-08-18,=6952.5084,=7530.8067,=1933569638022.8000,=1461010750422,=958376260393.1388,=6.1801,=0.3488,=7.4651,=6.4753,=5.6584
