日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-03-01,=9384.8249,=10081.2527,=1607565924409.6902,=1342866992633,=794142846956.6100,=16.3735,=0.8351,=16.1834,=13.5289,=11.4616
2021-02-26,=9050.5252,=9722.1453,=1550927048651.6704,=1295019852367,=765481655379.7599,=15.7106,=0.7425,=16.1790,=13.5215,=11.4616
2021-02-25,=9185.0626,=9866.6665,=1576130188298.3601,=1316735109844,=777060718469.4100,=16.1339,=0.7935,=16.1790,=13.5140,=11.4616
2021-02-24,=9263.3193,=9950.7304,=1591105933800.3198,=1330406124501,=784377414199.6702,=16.1834,=0.8011,=16.1834,=13.5113,=11.3898
2021-02-23,=9190.1632,=9872.1456,=1581210589709.0798,=1322229695985,=778676745649.0300,=16.0422,=0.7869,=16.1790,=13.5087,=11.3898
2021-02-22,=9294.9277,=9984.6844,=1596368037060,=1333793855650,=786706588919.5400,=16.2631,=0.8082,=16.1790,=13.5060,=11.3898
2021-02-19,=9540.0668,=10248.0147,=1640251162035.1599,=1370209532564,=807988571280.4800,=16.6363,=0.8654,=16.1438,=13.5032,=11.3898
2021-02-18,=9586.3664,=10297.7501,=1650758331421.2202,=1371138379766,=811433686095.8600,=16.6517,=0.8705,=16.1097,=13.4947,=11.3898
2021-02-10,=9356.1413,=10050.4405,=1610594795900.9895,=1337020521894,=791813452608.6700,=16.0936,=0.7983,=16.1097,=13.4862,=11.3763
2021-02-09,=9283.9594,=9972.9021,=1597245899573.4800,=1316752464565,=785620979931.7399,=16.1097,=0.8006,=16.1097,=13.4853,=11.3763
2021-02-08,=9155.1070,=9834.4879,=1576988048657.0898,=1299635096392,=774969713809.2300,=15.8631,=0.7722,=16.0489,=13.4844,=11.3763
2021-02-05,=8895.4029,=9555.5117,=1523332338103.6299,=1251727827190,=752442285070.7599,=15.4399,=0.7493,=16.0489,=13.4828,=11.3763
2021-02-04,=9122.5740,=9799.5407,=1559107684622.4299,=1281185220748,=771548631989.3600,=15.8751,=0.7737,=16.0489,=13.4813,=11.3763
2021-02-03,=9138.0712,=9816.1880,=1561729452396.8501,=1286916288046,=773320974008.0001,=15.8374,=0.7731,=16.1438,=13.4811,=11.3632
2021-02-02,=9489.1739,=10193.3452,=1618456200500.2400,=1334381107765,=802959692890.4600,=16.6128,=0.8652,=16.1438,=13.4809,=11.3632
2021-02-01,=9406.0987,=10104.1051,=1604593306350.0598,=1322731851458,=795558960369.1100,=16.5349,=0.8563,=16.0489,=13.4774,=11.3632
2021-01-29,=9354.4774,=10048.6531,=1600135445415.1499,=1316745391500,=791233159756.7800,=16.4682,=0.8475,=16.0413,=13.4739,=11.3632
2021-01-28,=9543.8754,=10252.1059,=1631988979133.9900,=1342741597900,=806860861480.9301,=16.8778,=0.8810,=16.0337,=13.4715,=11.3632
2021-01-27,=9967.9150,=10707.6126,=1705215435287.8601,=1400286527149,=843457097929.2400,=17.4437,=0.9347,=16.0337,=13.4691,=11.3501
2021-01-26,=10021.2150,=10764.8679,=1711528642262.0200,=1403013423323,=847016497905.1700,=17.5551,=0.9430,=16.0048,=13.4665,=11.3501
2021-01-25,=10252.0614,=11012.8449,=1751746887041.9497,=1438461313324,=867145613077.2100,=17.8070,=0.9600,=15.9993,=13.4639,=11.3501
2021-01-22,=10385.6872,=11156.3868,=1776133230263.7903,=1459779415116,=878609860207.2699,=17.8072,=0.9628,=15.9626,=13.4632,=11.3501
2021-01-21,=10520.1411,=11300.8182,=1795860374377.1296,=1473836361166,=889409217159.2899,=18.2011,=0.9770,=15.9524,=13.4624,=11.3501
2021-01-20,=10513.6681,=11293.8648,=1794615627948.4500,=1473340171677,=889288898708.5299,=18.2060,=0.9798,=15.9524,=13.4577,=11.3488
2021-01-19,=10420.9444,=11194.2602,=1777987214930.3301,=1458347787991,=881181817360.3800,=18.0761,=0.9740,=15.9171,=13.4529,=11.3488
2021-01-18,=10589.9623,=11375.8205,=1806521804608.9600,=1481328788004,=895237260618.6099,=18.4244,=0.9855,=15.9001,=13.4528,=11.3488
2021-01-15,=9997.6936,=10739.6008,=1702012276902.3003,=1395083929308,=844333601608.6100,=17.4291,=0.9506,=15.8295,=13.4528,=11.3488
2021-01-14,=10199.6565,=10956.5510,=1736670840068.3999,=1422042621404,=861020555367.6600,=17.7357,=0.9738,=15.8247,=13.4452,=11.3488
2021-01-13,=10233.4890,=10992.8942,=1739030127693.5898,=1428069244511,=864299966574.0701,=17.5896,=0.9678,=15.8247,=13.4376,=11.3488
2021-01-12,=10040.4171,=10785.4949,=1709235059127.3203,=1401902020364,=848070059472.3700,=17.2802,=0.9501,=15.7471,=13.4360,=11.3488
2021-01-11,=9792.9762,=10519.6919,=1668262061726.8701,=1363215236905,=826547343992.4501,=17.1606,=0.9382,=15.6876,=13.4343,=11.3488
2021-01-08,=9631.2194,=10345.9315,=1637355588989.5898,=1338273611546,=812746651420.0500,=16.9739,=0.9263,=15.5900,=13.4304,=11.3488
2021-01-07,=9657.8571,=10374.5459,=1643023179583.3201,=1340911607368,=814745094413.3103,=17.1126,=0.9349,=15.5407,=13.4265,=11.3488
2021-01-06,=9575.3676,=10285.9351,=1628086737393.2700,=1326719640855,=807222581628.1399,=17.1855,=0.9466,=15.5407,=13.4239,=11.3125
2021-01-05,=9719.9260,=10441.2208,=1649834180828.0398,=1344248174789,=818643254635.3800,=17.5512,=0.9643,=15.5187,=13.4213,=11.3125
2021-01-04,=9252.3090,=9938.9030,=1570545041961.9702,=1276484172630,=778895734678.8600,=17.0004,=0.9373,=15.3869,=13.4189,=11.3125
2020-12-31,=8999.4520,=9667.2820,=1528322755806.5798,=1242540961625,=758630336686.3501,=16.4406,=0.8952,=15.3834,=13.4165,=11.3125
2020-12-30,=8877.9405,=9536.7534,=1508661236685.9399,=1225192513137,=747972558789.8201,=16.2650,=0.8679,=15.3808,=13.4101,=11.3125
2020-12-29,=8766.3210,=9416.8509,=1490163142173.1001,=1208491012636,=737078020635.6801,=16.2175,=0.8675,=15.3808,=13.4038,=11.3090
2020-12-28,=8732.7207,=9380.7572,=1484452020780.9800,=1204626463062,=734217203208.9701,=16.0048,=0.8489,=15.2599,=13.4007,=11.3090
2020-12-25,=8855.7240,=9512.8883,=1502888946251.8904,=1220113993972,=744443181070.2802,=16.2892,=0.8697,=15.2505,=13.3976,=11.3090
2020-12-24,=8924.4113,=9586.6727,=1517841602653.4900,=1229145013111,=750507083948.1201,=16.5834,=0.9088,=15.1610,=13.3972,=11.3090
2020-12-23,=8953.1273,=9617.5196,=1522128040465.2002,=1230516685014,=752244526759.0499,=16.7430,=0.9177,=15.1562,=13.3967,=11.3090
2020-12-22,=8672.0097,=9315.5408,=1478151699983.0100,=1192436652812,=728688177738.6299,=16.3219,=0.8869,=15.1562,=13.3955,=11.2976
2020-12-21,=8996.7571,=9664.3870,=1535414448409.3799,=1239278373217,=756520784260.4301,=16.9259,=0.9294,=15.1323,=13.3944,=11.2976
2020-12-18,=8781.7463,=9433.4207,=1499630575192.1797,=1197479276468,=739094841523.9000,=16.3426,=0.8923,=15.0995,=13.3924,=11.2976
2020-12-17,=8845.3133,=9501.7049,=1510547131687.5701,=1204297874546,=743623389269.3501,=16.3881,=0.9012,=15.0841,=13.3904,=11.2976
2020-12-16,=8797.6703,=9450.5265,=1502300236102.0503,=1196813216564,=739310752936.2700,=16.2065,=0.8854,=15.0588,=13.3819,=11.2976
2020-12-15,=8917.8094,=9579.5809,=1524718309544.2100,=1212761961151,=749688675646.7201,=16.5182,=0.9099,=15.0588,=13.3735,=11.2405
2020-12-14,=9011.6950,=9680.4336,=1547847437312.1299,=1225631580871,=757803529911.6000,=16.9390,=0.9315,=15.0407,=13.3714,=11.2405
2020-12-11,=8873.0045,=9531.4512,=1380365199505.1101,=1173514038871,=718299168292.8700,=13.3904,=0.5063,=14.9638,=13.3694,=11.2405
2020-12-10,=9024.1489,=9693.8117,=1392239021016.8298,=1188355130157,=728335576788.8900,=13.4624,=0.5423,=14.9638,=13.3692,=11.2405
2020-12-09,=8932.1223,=9594.9560,=1370918038227.6699,=1169054886412,=717644047270.4500,=13.4038,=0.5189,=14.9638,=13.3691,=11.2405
2020-12-08,=9216.1755,=9900.0882,=1409064098601.6201,=1202605849379,=738151640179.4700,=13.7559,=0.6341,=15.0407,=13.3621,=11.2370
2020-12-07,=9278.7464,=9967.3024,=1417139013922.9299,=1209345533386,=742160893857.9001,=13.7774,=0.6424,=15.0407,=13.3552,=11.2370
2020-12-04,=9259.5919,=9946.7265,=1411749594142.7898,=1205826526124,=740707981716.0199,=13.6414,=0.6063,=15.0407,=13.3462,=11.2370
2020-12-03,=9202.7405,=9885.6563,=1402478166397.4299,=1198411272061,=736154148718.1400,=13.5414,=0.5860,=15.0407,=13.3371,=11.2370
2020-12-02,=9304.1532,=9994.5946,=1420977544268.3298,=1208194809120,=744795690442.0400,=13.7993,=0.6454,=15.0407,=13.3300,=11.2370
2020-12-01,=9117.6619,=9794.2641,=1397054407843.9795,=1186689738306,=730973821989.1200,=13.6258,=0.6058,=15.0588,=13.3228,=11.2277
2020-11-30,=8970.1412,=9635.7962,=1376738349555.2800,=1168553299604,=720328762070.9600,=13.5032,=0.5756,=15.0588,=13.3174,=11.2277
2020-11-27,=8904.2122,=9564.9748,=1360376544334.4197,=1152230586654,=712204492304.4601,=13.3228,=0.5032,=15.0588,=13.3121,=11.2277
2020-11-26,=8876.0961,=9534.7723,=1354406889365.6101,=1146858106401,=709433188704.1000,=13.2602,=0.4790,=15.0588,=13.3119,=11.2277
2020-11-25,=8983.0926,=9649.7088,=1372510875385.7605,=1162655374051,=718855215082.8000,=13.3694,=0.5130,=15.0588,=13.3121,=11.2277
2020-11-24,=9031.9646,=9702.2074,=1378737105835.5601,=1167966080567,=721858094555.4800,=13.4862,=0.5700,=15.0841,=13.3119,=11.2219
2020-11-23,=8959.5708,=9624.4414,=1363627525544.4404,=1157784335200,=715981292386.1500,=13.3967,=0.5229,=15.0841,=13.3118,=11.2219
2020-11-20,=8929.3879,=9592.0187,=1361096080458.3701,=1155983805969,=714194815887.1699,=13.3976,=0.5246,=15.0841,=13.3111,=11.2219
2020-11-19,=8931.6052,=9594.4005,=1364706418124.1001,=1158007434030,=715645657411.5399,=13.5087,=0.5691,=15.0841,=13.3105,=11.2219
2020-11-18,=8916.2855,=9577.9440,=1360791636247.7498,=1155266804039,=713701490547.8500,=13.4213,=0.5314,=15.0841,=13.3083,=11.2219
2020-11-17,=8954.2920,=9618.7709,=1364504215066.3301,=1158931205578,=716533820959.5500,=13.4376,=0.5397,=15.0995,=13.3061,=11.1790
2020-11-16,=8865.0770,=9522.9354,=1349941980629.1001,=1146861984830,=707802110377.6100,=13.3061,=0.5017,=15.0995,=13.3023,=11.1790
2020-11-13,=8968.7924,=9634.3473,=1368757282614.5896,=1161088689089,=716865110504.1101,=13.5525,=0.5800,=15.0995,=13.2985,=11.1790
2020-11-12,=8898.5810,=9558.9257,=1357931595803.0798,=1153974842929,=711814104749.9399,=13.4265,=0.5351,=15.0995,=13.2982,=11.1790
2020-11-11,=8885.8321,=9545.2307,=1353131615092.0105,=1150821395104,=709803512801.0499,=13.4165,=0.5336,=15.0995,=13.2978,=11.1790
2020-11-10,=9365.4985,=10060.4921,=1434014492947.3401,=1218694033519,=751585120015.7899,=14.1434,=0.6700,=15.1323,=13.2974,=11.1359
2020-11-09,=9630.5287,=10345.1896,=1480124932670.7800,=1258563375198,=775607989628.1399,=14.5811,=0.7331,=15.1323,=13.2970,=11.1359
2020-11-06,=8925.6813,=9588.0370,=1364858590033.1101,=1163443301390,=717242217079.0601,=13.3735,=0.5322,=15.1323,=13.2750,=11.1359
2020-11-05,=8782.8809,=9434.6397,=1342391167714.9302,=1143985410333,=705126554976.7900,=13.1771,=0.4796,=15.1323,=13.2529,=11.1359
2020-11-04,=8662.0761,=9304.8702,=1322933496350.6799,=1127307778545,=695460675259.1400,=13.0188,=0.4471,=15.1323,=13.2750,=11.1359
2020-11-03,=8724.0029,=9371.3925,=1329451849914.1399,=1138189260709,=700878523414.3301,=13.0982,=0.4726,=15.1562,=13.2970,=11.1243
2020-11-02,=8603.0270,=9241.4393,=1314548286049.1001,=1125380174973,=692802814713.0300,=12.7593,=0.3952,=15.1562,=13.2974,=11.1243
2020-10-30,=8440.6032,=9066.9624,=1277476906577.2100,=1083952401985,=674357505327.4199,=12.5983,=0.3793,=15.1562,=13.2978,=11.1243
2020-10-29,=8244.9793,=8856.8216,=1241638752293.2998,=1053088129184,=644929244349.1700,=12.5795,=0.3772,=15.1562,=13.2982,=11.1243
2020-10-28,=8274.4828,=8888.5145,=1244343255707.8899,=1055680745920,=595511509571.9601,=12.6608,=0.3819,=15.1562,=13.2985,=11.1243
2020-10-27,=8264.5216,=8877.8141,=1242368881929.5000,=1054152688764,=594379927532.9199,=12.9438,=0.4251,=15.1610,=13.3045,=11.1131
2020-10-26,=8223.2452,=8833.4746,=1232322001962.9399,=1045627305252,=590144555958.9100,=12.9064,=0.4161,=15.1610,=13.3105,=11.1131
2020-10-23,=8224.4567,=8834.7760,=1229824477266.0200,=1043697098995,=603308462306.0800,=13.0811,=0.4491,=15.1610,=13.3111,=11.1131
2020-10-22,=8399.1611,=9022.4449,=1257946574725.6201,=1065334283486,=616861664031.5801,=13.4813,=0.5458,=15.1610,=13.3118,=11.1131
2020-10-21,=8415.3352,=9039.8192,=1259044943802.1899,=1066482741175,=617715231301.8199,=13.4809,=0.5442,=15.1610,=13.3111,=11.1131
2020-10-20,=8673.8643,=9317.5332,=1295260374191.7900,=1096869235939,=635214974235.5201,=13.8822,=0.6241,=15.2505,=13.3105,=11.0873
2020-10-19,=8614.6542,=9253.9292,=1287977652508.2598,=1089503467329,=631205100036.3199,=13.7440,=0.6014,=15.2505,=13.3045,=11.0873
2020-10-16,=8714.0042,=9360.6517,=1305922084557.6404,=1104246495116,=638177923047.6101,=13.9662,=0.6357,=15.2505,=13.2985,=11.0873
2020-10-15,=8824.5247,=9479.3737,=1324231257810.2000,=1117699935149,=645964534450.2600,=14.0870,=0.6487,=15.2505,=13.2982,=11.0873
2020-10-14,=8889.5922,=9549.2697,=1333476588112.4297,=1125982834715,=650430096557.8801,=14.1863,=0.6583,=15.2505,=13.2978,=11.0873
2020-10-13,=9095.5280,=9770.4876,=1365135530456.8501,=1152976954292,=664930753647.6899,=14.5513,=0.7112,=15.2599,=13.2974,=11.0710
2020-10-12,=9124.8665,=9802.0032,=1371811455917.5798,=1156032100511,=667030168192.6100,=14.8257,=0.7536,=15.2599,=13.2970,=11.0710
2020-10-09,=8736.0304,=9384.3124,=1311054770903.8799,=1105470209827,=638134907569.9200,=14.1709,=0.6618,=15.2599,=13.2750,=11.0710
2020-09-30,=8456.0288,=9083.5325,=1268369017244.1001,=1069949507268,=617397998055.0701,=13.7289,=0.6058,=15.2599,=13.2529,=11.0710
2020-09-29,=8487.0415,=9116.8466,=1271444988656.2998,=1072218622843,=619154873108.7500,=13.7047,=0.6044,=15.2599,=13.2487,=11.0710
2020-09-28,=8376.1406,=8997.7160,=1257967789467,=1059956403467,=611520872378.8099,=13.4844,=0.5662,=15.3808,=13.2444,=11.0694
2020-09-25,=8444.3683,=9071.0067,=1263307422473.2002,=1066779390913,=616269056223,=13.5401,=0.5756,=15.3808,=13.2377,=11.0694
2020-09-24,=8532.4451,=9165.6195,=1280721368385.2000,=1081238352245,=623251583698.0699,=13.7510,=0.6111,=15.3808,=13.2309,=11.0694
2020-09-23,=8738.3372,=9386.7904,=1310337856158,=1105903754481,=637984427072.1599,=14.0933,=0.6543,=15.3808,=13.2113,=11.0694
2020-09-22,=8629.3413,=9269.7062,=1295608957373.6001,=1092900232377,=629791472683.9000,=13.8782,=0.6306,=15.3808,=13.1917,=11.0694
2020-09-21,=8827.7716,=9482.8615,=1324074228707.7000,=1116296104915,=644100033430.4700,=14.1921,=0.6554,=15.3834,=13.1892,=11.0178
2020-09-18,=8838.3586,=9494.2341,=1330720380200.1001,=1120969899805,=645479034094.2900,=14.3248,=0.6692,=15.3834,=13.1866,=11.0178
2020-09-17,=8767.5751,=9418.1979,=1321748712350.3999,=1113858401988,=640199058664.6399,=14.2091,=0.6604,=15.3834,=13.1843,=11.0178
2020-09-16,=8629.2755,=9269.6354,=1302282488776.8999,=1098257850399,=629264649670.1001,=13.7708,=0.6250,=15.3834,=13.1820,=11.0178
2020-09-15,=8673.0855,=9316.6964,=1304640070813.5000,=1099513872026,=632603065474.4199,=13.9248,=0.6388,=15.3834,=13.1653,=11.0178
2020-09-14,=8625.0644,=9265.1118,=1298301428970.7000,=1095113827884,=628063229775.5801,=13.8334,=0.6374,=15.3869,=13.1487,=11.0015
2020-09-11,=8516.7919,=9148.8046,=1278972114353.6001,=1079591585699,=620029697609.8601,=13.4739,=0.5862,=15.3869,=13.1229,=11.0015
2020-09-10,=8236.6370,=8847.8600,=1233383433326.6001,=1040708691352,=599129835348.8099,=13.0954,=0.4923,=15.3869,=13.0970,=11.0015
2020-09-09,=8298.0389,=8913.8184,=1239503614882.7002,=1044943922366,=603819448362.4099,=13.3105,=0.5405,=15.3869,=13.1229,=11.0015
2020-09-08,=8755.5683,=9405.3001,=1310225525911.5000,=1102822373686,=638138944271.3901,=13.9731,=0.6434,=15.3869,=13.0970,=11.0015
2020-09-07,=8928.6184,=9591.1919,=1342146084601.1001,=1125534322118,=651322791768.2100,=14.2559,=0.6537,=15.5187,=13.0967,=10.9764
2020-09-04,=9215.6321,=9899.5042,=1384075246767,=1161962934345,=673414905399.1200,=14.8579,=0.7383,=15.5187,=13.0963,=10.9764
2020-09-03,=9034.9718,=9705.4375,=1357063464645.6001,=1139037279688,=660264022844.2400,=14.4847,=0.6824,=15.5187,=13.0673,=10.9764
2020-09-02,=9035.2447,=9705.7307,=1345559815946.9998,=1129378330896,=659396912066.0901,=14.3864,=0.6654,=15.5187,=13.0382,=10.9764
2020-09-01,=9188.1711,=9870.0055,=1363165688230.8999,=1145096264842,=670155160622.6699,=14.5055,=0.6877,=15.5187,=13.0349,=10.9764
2020-08-31,=9193.2661,=9875.4786,=1364520263677.8999,=1145170677672,=671088502661.9200,=14.5005,=0.6865,=15.5407,=13.0316,=10.9656
2020-08-28,=9277.9135,=9966.4075,=1380013999143.9004,=1052768906467,=676596259766.2400,=14.7688,=0.7251,=15.5407,=13.0295,=10.9656
2020-08-27,=9210.3919,=9893.8753,=1370754544908,=1046819624596,=646827425725.1400,=14.8811,=0.7360,=15.5407,=13.0275,=10.9656
2020-08-26,=8996.1784,=9663.7655,=1336837140922.1001,=1020589846153,=631922092219.7899,=14.4102,=0.6827,=15.5407,=13.0102,=10.9656
2020-08-25,=9334.8853,=10027.6071,=1389298254497.7002,=1059610219429,=650181662082.6979,=15.0407,=0.7460,=15.5407,=12.9928,=10.9656
2020-08-24,=9439.8367,=10140.3467,=1407408108361.7000,=1069995707303,=657214720806.5232,=15.0995,=0.7571,=15.5900,=12.9846,=10.9559
2020-08-21,=9373.8180,=10069.4289,=1396913033722.3999,=1063122230213,=652206864040.5079,=15.1323,=0.7602,=15.5900,=12.9764,=10.9559
2020-08-20,=9435.5672,=10135.7604,=1402936988693.6001,=1070759312673,=654188357723.3628,=15.2505,=0.7714,=15.5900,=12.9628,=10.9559
2020-08-19,=9535.2431,=10242.8330,=1420414451081.2998,=1085244608466,=659624959839.2341,=15.6876,=0.8033,=15.5900,=12.9492,=10.9559
2020-08-18,=9907.4499,=10642.6605,=1466515702622.3999,=1127239172382,=684121946585.8088,=16.2955,=0.8642,=15.5407,=12.9485,=10.9559
2020-08-17,=9955.8448,=10694.6467,=1476032537840.1001,=1133283061652,=687570665923.4470,=16.2937,=0.8636,=15.5407,=12.9477,=10.9551
2020-08-14,=9763.4877,=10488.0152,=1451724475803.8999,=1112089380831,=674247098473.4723,=16.1438,=0.8589,=15.5187,=12.9354,=10.9551
2020-08-13,=9643.2679,=10358.6700,=1433088132551.8999,=1099193199286,=665993093789.4999,=15.9001,=0.8292,=15.3869,=12.9231,=10.9551
2020-08-12,=9719.8219,=10440.9033,=1442084179021.8003,=1107914331695,=671369048876.8086,=15.9524,=0.8368,=15.3834,=12.9182,=10.9551
2020-08-11,=9694.9691,=10413.8771,=1437480921987,=1104529809615,=669869502811.1212,=15.9626,=0.8403,=15.3808,=12.9133,=10.9551
2020-08-10,=9938.2298,=10675.1763,=1471822770295.6001,=1130457086814,=684926819867.1385,=16.5157,=0.8819,=15.3808,=12.9069,=10.9252
2020-08-07,=9932.4096,=10668.9245,=1465237352190.8000,=1127098711800,=684728098423.1763,=16.5509,=0.8856,=15.2599,=12.9005,=10.9252
2020-08-06,=10263.0165,=11024.0468,=1519377354196,=1160884696065,=707843511393.2114,=17.3571,=0.9404,=15.1610,=12.8839,=10.9252
2020-08-05,=10278.7175,=11040.9120,=1529981613033.5000,=1164601505901,=709156659494.0322,=17.4351,=0.9444,=15.1562,=12.8672,=10.9252
2020-08-04,=10083.3756,=10831.0849,=1504243891489.3999,=1143789714092,=695861031568.0646,=17.3247,=0.9442,=15.0841,=12.8670,=10.9252
2020-08-03,=10379.1719,=11148.8153,=1546751701651.8999,=1177049764237,=716044405970.3483,=17.7301,=0.9612,=15.0841,=12.8667,=10.9048
2020-07-31,=9987.1370,=10727.7100,=1496412541048.7002,=1131455487780,=689562451806.3104,=16.9625,=0.9264,=15.0588,=12.8619,=10.9048
2020-07-30,=9742.7283,=10465.1777,=1462141120191.3000,=1103459905652,=673031153500.3633,=16.5917,=0.9087,=14.9638,=12.8571,=10.9048
2020-07-29,=9805.1233,=10532.1994,=1471244653016.3999,=1109587748976,=677309098223.9189,=16.7545,=0.9170,=14.9323,=12.8543,=10.9048
2020-07-28,=9326.9502,=10018.5685,=1398364336333.4998,=1055922872198,=644009094129.7725,=15.9993,=0.8772,=14.8042,=12.8516,=10.9048
2020-07-27,=9338.5920,=10031.0736,=1396878532644.8000,=1056896079039,=644714489132.6487,=16.0337,=0.8811,=14.8042,=12.8466,=10.8893
2020-07-24,=9296.6352,=9986.0056,=1379333622432.6001,=1051857394991,=641979135312.1218,=16.0489,=0.8894,=14.7910,=12.8417,=10.8893
2020-07-23,=9894.9089,=10628.4652,=1466635339837.2000,=1117711823528,=683153515446.9290,=17.1185,=0.9333,=14.7232,=12.8126,=10.8893
2020-07-22,=9935.5730,=10672.1439,=1478040415761.7998,=1122777396441,=686258103436.9430,=17.0761,=0.9330,=14.6990,=12.7835,=10.8893
2020-07-21,=9881.0218,=10613.5486,=1468884407672.5000,=1117427925221,=682649953661.6615,=16.8522,=0.9283,=14.6591,=12.7547,=10.8893
2020-07-20,=9877.0173,=10609.2472,=1467198015895.5000,=1115731029147,=681977227222.6810,=16.8606,=0.9324,=14.6591,=12.7258,=10.8339
2020-07-17,=9472.5716,=10174.8181,=1415709630783.8000,=1071526800376,=653904755296.8101,=16.3101,=0.9140,=14.6473,=12.7138,=10.8339
2020-07-16,=9582.4729,=10292.3661,=1421794513951.3000,=1085121647364,=661358600268.0936,=16.5061,=0.9273,=14.6096,=12.7018,=10.8339
2020-07-15,=10507.4116,=11285.7082,=1559168309800.1001,=1190258862728,=725102324083.9983,=18.1322,=0.9726,=14.5984,=12.6643,=10.8339
2020-07-14,=11170.1264,=11997.5110,=1662697461616.2998,=1263953769162,=771406985332.2960,=19.1731,=0.9954,=14.5825,=12.6269,=10.8339
2020-07-13,=11317.6872,=12156.0018,=1681164975633.3000,=1281973572563,=781400695547.6782,=19.1262,=0.9908,=14.5825,=12.5999,=10.8183
2020-07-10,=10882.3018,=11688.3669,=1626632868759.3999,=1235794300590,=751856026632.3296,=18.4972,=0.9907,=14.5790,=12.5729,=10.8183
2020-07-09,=10765.9990,=11563.4494,=1609162217506.2002,=1225388950135,=744420634123.1609,=18.1186,=0.9860,=14.5167,=12.5678,=10.8183
2020-07-08,=10338.1511,=11103.9103,=1545886716679.8999,=1179187265321,=714259073373.1202,=17.5801,=0.9766,=14.4438,=12.5627,=10.8183
2020-07-07,=10078.0508,=10823.5928,=1512135159657.8999,=1151165228481,=696627044710.5374,=17.1677,=0.9624,=14.4306,=12.5498,=10.8183
2020-07-06,=9872.8301,=10603.1906,=1483439396908.1001,=1126604968993,=682424430606.9683,=16.6473,=0.9623,=14.4306,=12.5369,=10.8076
2020-07-03,=9127.6300,=9802.8630,=1369349874245,=1041672756119,=630613591632.9738,=15.5187,=0.9147,=14.3962,=12.5273,=10.8076
2020-07-02,=9071.0546,=9742.1023,=1365443958176.6001,=1032709360206,=627025175797.4688,=15.5407,=0.9190,=14.2559,=12.5176,=10.8076
2020-07-01,=8855.4409,=9510.5382,=1339358843568,=1013049144460,=612452172182.1029,=15.3869,=0.9187,=14.0744,=12.4718,=10.8076
2020-06-30,=8733.8305,=9379.9315,=1318654108017.7000,=999943501021,=603822158715.9719,=15.1610,=0.9038,=14.0179,=12.4260,=10.8076
2020-06-29,=8524.0106,=9153.3603,=1287163002115,=975211903542,=589496693199.8065,=14.6990,=0.8647,=14.0179,=12.4159,=10.7702
2020-06-24,=8695.4642,=9337.4728,=1315165433826.3999,=994145390694,=601598547469.2839,=15.0588,=0.8932,=13.9644,=12.4058,=10.7702
2020-06-23,=8557.3634,=9188.6788,=1291571481922.2998,=975458134101,=591992009963.8413,=14.6473,=0.8634,=13.9268,=12.4008,=10.7702
2020-06-22,=8537.8648,=9164.4938,=1276098973268,=973724341698,=590525169843.9447,=14.4438,=0.8382,=13.7811,=12.3958,=10.7702
2020-06-19,=8181.4222,=8781.8904,=1224503822349.3000,=932628247041,=565845925383.1860,=13.9268,=0.8079,=13.7739,=12.3936,=10.7702
2020-06-18,=8036.5276,=8626.3614,=1193301630857.1001,=911320739852,=555464341300.4740,=13.7811,=0.8069,=13.7739,=12.3914,=10.7567
2020-06-17,=7862.9524,=8440.0468,=1166942924635.8999,=872301112570,=543480553871.3758,=13.3691,=0.7164,=13.7387,=12.3866,=10.7567
2020-06-16,=7946.3011,=8529.5128,=1178606744402.7000,=881584619567,=549321308070.0845,=13.5415,=0.7600,=13.7387,=12.3817,=10.7567
2020-06-15,=7837.4936,=8412.7194,=1165384768285.5000,=868881209357,=541709848435.0138,=13.2978,=0.6935,=13.7387,=12.3802,=10.7567
2020-06-12,=8003.5495,=8590.9628,=1095605886444.8000,=829946731927,=505356231044.6328,=13.0382,=0.6414,=13.7387,=12.3786,=10.7567
2020-06-11,=8121.1347,=8717.1781,=1112392086141.2998,=843343803201,=512553641149.7192,=13.2444,=0.6802,=13.7739,=12.3707,=10.7375
2020-06-10,=8199.2060,=8800.9794,=1124668809805.2998,=852664461488,=517627742514.5088,=13.3371,=0.7092,=13.7739,=12.3628,=10.7375
2020-06-09,=8265.2575,=8870.8215,=1130485388391.2000,=860919129796,=521425326545.7191,=13.4528,=0.7282,=13.7739,=12.3539,=10.7375
2020-06-08,=8170.1600,=8768.7566,=1113974845778.1001,=851561221969,=515423531319.1186,=13.2309,=0.6856,=13.7739,=12.3450,=10.7375
2020-06-05,=8282.4452,=8889.2685,=1128792522833.6001,=845643557879,=522526511639.0750,=13.3552,=0.7150,=13.7739,=12.3296,=10.7375
2020-06-04,=8112.6096,=8706.9897,=1104982962626,=828753732548,=511266459355.5825,=13.1820,=0.6771,=13.9644,=12.3141,=10.7301
2020-06-03,=8177.2405,=8776.3559,=1113153603352.7000,=834804513529,=515199171473.2609,=13.2985,=0.7016,=13.9644,=12.3108,=10.7301
2020-06-02,=8161.6813,=8757.4134,=1106934371243,=832599905491,=513960996289.6652,=13.1487,=0.6789,=13.9644,=12.3075,=10.7301
